tab	pmag_specimens
er_specimen_name	measurement_step_min	measurement_step_max	specimen_lab_field_dc_uT	specimen_int_corr_anisotropy	specimen_int_corr_nlt	specimen_int_uT	specimen_n	specimen_int_ptrm_n	specimen_f	specimen_fvds	specimen_frac	specimen_gap_max	specimen_b_beta	specimen_dang	specimen_drats	specimen_int_mad	specimen_md
su102501b	200	545	40	-	1.01	63.4	13.00	7.00	0.91	0.86	0.85	0.18	0.02	3.26	0.90	2.44	-1.00
su102501b	200	560	40	-	1.01	59.7	14.00	8.00	1.00	0.93	0.91	0.17	0.03	2.42	0.75	2.52	-1.00
su102501b	200	580	40	-	1.01	58.1	15.00	8.00	1.00	0.92	0.91	0.17	0.03	1.97	0.75	2.47	-1.00
su102501b	250	545	40	-	1.01	63.5	12.00	7.00	0.88	0.83	0.84	0.18	0.03	3.19	0.90	2.40	-1.00
su102501b	250	560	40	-	1.01	59.5	13.00	8.00	0.97	0.90	0.90	0.17	0.03	2.35	0.75	2.48	-1.00
su102501b	250	580	40	-	1.01	57.8	14.00	8.00	0.97	0.89	0.90	0.17	0.03	1.90	0.75	2.42	-1.00
su102501b	300	560	40	-	1.01	58.2	12.00	8.00	0.94	0.86	0.84	0.18	0.03	2.31	0.75	2.53	-1.00
su102501b	300	580	40	-	1.01	56.6	13.00	8.00	0.93	0.85	0.84	0.18	0.03	1.86	0.75	2.45	-1.00
su102501b	330	560	40	-	1.01	58.0	11.00	8.00	0.90	0.82	0.81	0.19	0.04	2.19	0.75	2.43	-1.00
su102501b	330	580	40	-	1.01	56.2	12.00	8.00	0.89	0.81	0.81	0.19	0.04	1.75	0.75	2.35	-1.00
su102501c	0	530	40	-	1.02	66.7	15.00	7.00	0.87	0.80	0.85	0.13	0.02	4.83	1.90	3.60	-1.00
su102501c	0	545	40	-	1.01	62.4	16.00	8.00	1.00	0.92	0.95	0.11	0.03	4.31	5.50	3.59	-1.00
su102501c	0	560	40	-	1.01	57.9	17.00	8.00	1.09	0.98	1.00	0.11	0.04	3.46	4.74	3.64	-1.00
su102501c	100	530	40	-	1.02	66.5	14.00	7.00	0.86	0.80	0.84	0.13	0.02	4.97	1.90	3.55	-1.00
su102501c	100	545	40	-	1.01	62.1	15.00	8.00	1.00	0.91	0.94	0.11	0.03	4.49	5.50	3.54	-1.00
su102501c	100	560	40	-	1.01	57.4	16.00	8.00	1.08	0.97	0.99	0.11	0.04	3.60	4.74	3.63	-1.00
su102501c	150	530	40	-	1.02	66.0	13.00	7.00	0.85	0.78	0.81	0.13	0.02	5.12	1.90	3.33	-1.00
su102501c	150	545	40	-	1.01	61.5	14.00	8.00	0.98	0.89	0.91	0.12	0.03	4.70	5.50	3.35	-1.00
su102501c	150	560	40	-	1.01	56.7	15.00	8.00	1.07	0.95	0.96	0.11	0.05	3.76	4.74	3.51	-1.00
su102501c	200	545	40	-	1.01	60.5	13.00	8.00	0.96	0.86	0.88	0.12	0.04	4.82	5.50	3.53	-1.00
su102501c	200	560	40	-	1.01	55.7	14.00	8.00	1.05	0.92	0.93	0.12	0.05	3.84	4.74	3.68	-1.00
su102501c	250	545	40	-	1.01	59.4	12.00	8.00	0.92	0.82	0.84	0.13	0.04	5.05	5.50	3.66	-1.00
su102501c	250	560	40	-	1.01	54.5	13.00	8.00	1.01	0.87	0.88	0.12	0.05	4.00	4.74	3.82	-1.00
su102501c	300	545	40	-	1.01	58.3	11.00	8.00	0.88	0.78	0.79	0.14	0.04	5.36	5.50	3.44	-1.00
su102501c	300	560	40	-	1.01	53.2	12.00	8.00	0.98	0.83	0.84	0.13	0.05	4.23	4.74	3.72	-1.00
su102501c	330	560	40	-	1.01	51.7	11.00	8.00	0.94	0.79	0.79	0.14	0.06	4.49	4.74	3.91	-1.00
su102501g	0	500	40	-	1.01	67.3	13.00	6.00	0.80	0.77	0.80	0.17	0.03	6.03	1.21	2.76	-1.00
su102501g	0	515	40	-	1.01	65.9	14.00	7.00	0.86	0.83	0.85	0.15	0.02	5.28	1.53	2.86	-1.00
su102501g	0	530	40	-	1.01	65.2	15.00	7.00	0.92	0.89	0.91	0.14	0.02	4.62	1.44	2.94	-1.00
su102501g	0	545	40	-	1.01	64.1	16.00	8.00	0.99	0.95	0.97	0.14	0.02	3.95	2.83	3.06	-1.00
su102501g	0	560	40	-	1.01	62.8	17.00	8.00	1.03	0.99	1.00	0.13	0.02	3.36	2.66	3.15	-1.00
su102501g	0	580	40	-	1.01	61.9	18.00	8.00	1.03	0.99	1.00	0.13	0.02	2.97	2.64	3.14	-1.00
su102501g	100	515	40	-	1.01	65.8	13.00	7.00	0.85	0.82	0.84	0.16	0.03	5.49	1.53	2.99	-1.00
su102501g	100	530	40	-	1.01	65.1	14.00	7.00	0.91	0.88	0.90	0.15	0.02	4.80	1.44	3.08	-1.00
su102501g	100	545	40	-	1.01	63.9	15.00	8.00	0.98	0.94	0.95	0.14	0.02	4.11	2.83	3.19	-1.00
su102501g	100	560	40	-	1.01	62.6	16.00	8.00	1.02	0.98	0.98	0.13	0.02	3.50	2.66	3.28	-1.00
su102501g	100	580	40	-	1.01	61.7	17.00	8.00	1.02	0.97	0.98	0.13	0.02	3.10	2.64	3.28	-1.00
su102501g	150	515	40	-	1.01	65.2	12.00	7.00	0.85	0.82	0.82	0.16	0.03	5.56	1.53	3.05	-1.00
su102501g	150	530	40	-	1.01	64.6	13.00	7.00	0.91	0.87	0.89	0.15	0.02	4.87	1.44	3.13	-1.00
su102501g	150	545	40	-	1.01	63.4	14.00	8.00	0.98	0.93	0.94	0.14	0.02	4.17	2.83	3.24	-1.00
su102501g	150	560	40	-	1.01	62.1	15.00	8.00	1.02	0.97	0.97	0.14	0.02	3.55	2.66	3.33	-1.00
su102501g	150	580	40	-	1.01	61.1	16.00	8.00	1.02	0.97	0.97	0.14	0.02	3.14	2.64	3.33	-1.00
su102501g	200	515	40	-	1.01	64.7	11.00	7.00	0.82	0.78	0.80	0.16	0.03	5.58	1.53	3.08	-1.00
su102501g	200	530	40	-	1.01	64.1	12.00	7.00	0.88	0.84	0.86	0.15	0.03	4.89	1.44	3.15	-1.00
su102501g	200	545	40	-	1.01	62.9	13.00	8.00	0.95	0.90	0.92	0.14	0.03	4.19	2.83	3.26	-1.00
su102501g	200	560	40	-	1.01	61.6	14.00	8.00	0.99	0.94	0.95	0.14	0.03	3.56	2.66	3.35	-1.00
su102501g	200	580	40	-	1.01	60.6	15.00	8.00	0.99	0.93	0.95	0.14	0.03	3.16	2.64	3.34	-1.00
su102501g	250	530	40	-	1.01	63.1	11.00	7.00	0.85	0.80	0.83	0.16	0.03	4.83	1.44	3.03	-1.00
su102501g	250	545	40	-	1.01	61.9	12.00	8.00	0.91	0.86	0.88	0.15	0.03	4.14	2.83	3.16	-1.00
su102501g	250	560	40	-	1.01	60.6	13.00	8.00	0.96	0.90	0.91	0.15	0.03	3.51	2.66	3.26	-1.00
su102501g	250	580	40	-	1.01	59.6	14.00	8.00	0.96	0.89	0.91	0.14	0.03	3.11	2.64	3.25	-1.00
su102501g	300	545	40	-	1.01	60.7	11.00	8.00	0.88	0.82	0.83	0.16	0.03	4.00	2.83	2.87	-1.00
su102501g	300	560	40	-	1.01	59.4	12.00	8.00	0.93	0.85	0.86	0.15	0.03	3.38	2.66	3.00	-1.00
su102501g	300	580	40	-	1.01	58.5	13.00	8.00	0.93	0.85	0.87	0.15	0.03	2.99	2.64	3.01	-1.00
su102501g	330	560	40	-	1.01	57.8	11.00	8.00	0.89	0.80	0.80	0.17	0.02	3.33	2.66	2.95	-1.00
su102501g	330	580	40	-	1.01	56.9	12.00	8.00	0.89	0.80	0.80	0.16	0.02	2.94	2.64	2.96	-1.00
su103201b	0	500	40	-	1.01	51.7	12.00	6.00	0.85	0.80	0.84	0.52	0.02	2.19	3.32	3.63	-1.00
su103201b	0	515	40	-	1.01	51.8	13.00	6.00	0.88	0.83	0.89	0.49	0.01	1.66	3.24	2.98	-1.00
su103201b	0	530	40	-	1.01	52.1	14.00	7.00	0.92	0.86	0.92	0.47	0.01	1.40	0.23	2.61	-1.00
su103201b	0	545	40	-	1.01	52.6	15.00	7.00	0.94	0.89	0.96	0.45	0.01	1.42	0.23	2.34	-1.00
su103201b	0	560	40	-	1.01	53.0	16.00	8.00	0.97	0.92	0.98	0.44	0.01	1.32	0.51	2.16	-1.00
su103201b	0	580	40	-	1.01	53.4	17.00	8.00	0.97	0.91	0.99	0.44	0.01	1.30	0.52	2.03	-1.00
su103201b	100	500	40	-	1.01	51.6	11.00	6.00	0.83	0.79	0.83	0.53	0.02	2.14	3.32	3.58	-1.00
su103201b	100	515	40	-	1.01	51.8	12.00	6.00	0.87	0.82	0.88	0.50	0.01	1.64	3.24	2.94	-1.00
su103201b	100	530	40	-	1.01	52.1	13.00	7.00	0.90	0.85	0.91	0.48	0.01	1.39	0.23	2.58	-1.00
su103201b	100	545	40	-	1.01	52.6	14.00	7.00	0.93	0.88	0.95	0.46	0.01	1.42	0.23	2.32	-1.00
su103201b	100	560	40	-	1.01	53.0	15.00	8.00	0.96	0.90	0.97	0.45	0.01	1.33	0.51	2.15	-1.00
su103201b	100	580	40	-	1.01	53.4	16.00	8.00	0.96	0.90	0.98	0.45	0.01	1.32	0.52	2.02	-1.00
su103201b	200	500	40	-	1.01	51.5	10.00	6.00	0.82	0.77	0.82	0.53	0.02	2.13	3.32	3.62	-1.00
su103201b	200	515	40	-	1.01	51.7	11.00	6.00	0.86	0.81	0.86	0.51	0.01	1.64	3.24	2.98	-1.00
su103201b	200	530	40	-	1.01	52.0	12.00	7.00	0.89	0.84	0.90	0.49	0.01	1.40	0.23	2.62	-1.00
su103201b	200	545	40	-	1.01	52.6	13.00	7.00	0.92	0.87	0.93	0.47	0.01	1.45	0.23	2.36	-1.00
su103201b	200	560	40	-	1.01	52.9	14.00	8.00	0.94	0.89	0.96	0.45	0.01	1.36	0.51	2.19	-1.00
su103201b	200	580	40	-	1.01	53.3	15.00	8.00	0.94	0.89	0.96	0.45	0.01	1.37	0.52	2.06	-1.00
su103201b	250	500	40	-	1.01	51.3	9.00	6.00	0.81	0.77	0.80	0.54	0.02	2.13	3.32	3.64	-1.00
su103201b	250	515	40	-	1.01	51.5	10.00	6.00	0.85	0.80	0.85	0.51	0.01	1.65	3.24	3.01	-1.00
su103201b	250	530	40	-	1.01	51.9	11.00	7.00	0.88	0.83	0.88	0.49	0.01	1.42	0.23	2.66	-1.00
su103201b	250	545	40	-	1.01	52.4	12.00	7.00	0.91	0.86	0.92	0.47	0.01	1.49	0.23	2.39	-1.00
su103201b	250	560	40	-	1.01	52.8	13.00	8.00	0.94	0.88	0.94	0.46	0.01	1.41	0.51	2.23	-1.00
su103201b	250	580	40	-	1.01	53.2	14.00	8.00	0.94	0.88	0.95	0.46	0.01	1.42	0.52	2.10	-1.00
su103201b	300	515	40	-	1.01	51.2	9.00	6.00	0.85	0.80	0.82	0.53	0.02	1.59	3.24	2.73	-1.00
su103201b	300	530	40	-	1.01	51.6	10.00	7.00	0.88	0.83	0.86	0.51	0.01	1.38	0.23	2.43	-1.00
su103201b	300	545	40	-	1.01	52.1	11.00	7.00	0.91	0.85	0.90	0.49	0.01	1.47	0.23	2.19	-1.00
su103201b	300	560	40	-	1.01	52.5	12.00	8.00	0.94	0.88	0.92	0.47	0.01	1.41	0.51	2.05	-1.00
su103201b	300	580	40	-	1.01	53.0	13.00	8.00	0.93	0.88	0.92	0.47	0.01	1.45	0.52	1.94	-1.00
su103201b	330	515	40	-	1.01	51.4	8.00	6.00	0.84	0.79	0.81	0.54	0.02	1.63	3.24	2.80	-1.00
su103201b	330	530	40	-	1.01	51.7	9.00	7.00	0.87	0.82	0.85	0.51	0.01	1.42	0.23	2.50	-1.00
su103201b	330	545	40	-	1.01	52.3	10.00	7.00	0.90	0.85	0.88	0.49	0.02	1.55	0.23	2.27	-1.00
su103201b	330	560	40	-	1.01	52.7	11.00	8.00	0.93	0.87	0.91	0.48	0.01	1.50	0.51	2.13	-1.00
su103201b	330	580	40	-	1.01	53.2	12.00	8.00	0.92	0.87	0.91	0.48	0.02	1.55	0.52	2.02	-1.00
su103201b	360	515	40	-	1.01	51.3	7.00	6.00	0.82	0.77	0.79	0.55	0.02	1.58	3.24	2.60	-1.00
su103201b	360	530	40	-	1.01	51.7	8.00	7.00	0.85	0.81	0.83	0.53	0.02	1.39	0.23	2.34	-1.00
su103201b	360	545	40	-	1.01	52.3	9.00	7.00	0.88	0.83	0.87	0.50	0.02	1.57	0.23	2.13	-1.00
su103201b	360	560	40	-	1.01	52.7	10.00	8.00	0.91	0.86	0.89	0.49	0.02	1.54	0.51	2.01	-1.00
su103201b	360	580	40	-	1.01	53.2	11.00	8.00	0.91	0.86	0.90	0.49	0.02	1.62	0.52	1.91	-1.00
su103201b	390	530	40	-	1.01	51.7	7.00	7.00	0.85	0.80	0.82	0.53	0.02	1.42	0.23	2.39	-1.00
su103201b	390	545	40	-	1.01	52.3	8.00	7.00	0.87	0.83	0.86	0.51	0.02	1.65	0.23	2.19	-1.00
su103201b	390	560	40	-	1.01	52.8	9.00	8.00	0.90	0.85	0.88	0.49	0.02	1.66	0.51	2.07	-1.00
su103201b	390	580	40	-	1.01	53.3	10.00	8.00	0.90	0.85	0.89	0.49	0.02	1.77	0.52	1.98	-1.00
su103201b	420	545	40	-	1.01	51.8	7.00	7.00	0.85	0.80	0.82	0.53	0.02	1.80	0.23	2.43	-1.00
su103201b	420	560	40	-	1.01	52.3	8.00	8.00	0.87	0.82	0.84	0.52	0.02	1.84	0.51	2.30	-1.00
su103201b	420	580	40	-	1.01	52.9	9.00	8.00	0.87	0.82	0.85	0.51	0.03	2.02	0.52	2.21	-1.00
su103201f	0	530	40	-	-1.00	63.6	15.00	7.00	0.87	0.86	0.87	0.14	0.01	3.38	2.85	3.03	-1.00
su103201f	0	545	40	-	-1.00	63.9	16.00	8.00	0.93	0.93	0.94	0.13	0.01	2.73	13.50	2.89	-1.00
su103201f	0	560	40	-	-1.00	62.3	17.00	8.00	0.99	0.99	0.98	0.13	0.02	2.40	12.08	2.71	-1.00
su103201f	0	580	40	-	-1.00	59.9	18.00	8.00	1.04	1.02	0.99	0.13	0.03	2.11	11.07	2.60	-1.00
su103201f	100	530	40	-	-1.00	64.2	14.00	7.00	0.84	0.84	0.86	0.14	0.01	3.35	2.85	3.04	-1.00
su103201f	100	545	40	-	-1.00	64.4	15.00	8.00	0.90	0.91	0.94	0.13	0.01	2.69	13.50	2.89	-1.00
su103201f	100	560	40	-	-1.00	62.6	16.00	8.00	0.97	0.96	0.97	0.13	0.02	2.37	12.08	2.69	-1.00
su103201f	100	580	40	-	-1.00	60.0	17.00	8.00	1.01	0.99	0.98	0.13	0.03	2.09	11.07	2.58	-1.00
su103201f	150	530	40	-	-1.00	64.1	13.00	7.00	0.81	0.81	0.83	0.15	0.02	3.25	2.85	2.90	-1.00
su103201f	150	545	40	-	-1.00	64.3	14.00	8.00	0.87	0.88	0.90	0.14	0.01	2.58	13.50	2.76	-1.00
su103201f	150	560	40	-	-1.00	62.4	15.00	8.00	0.94	0.93	0.93	0.13	0.02	2.29	12.08	2.55	-1.00
su103201f	150	580	40	-	-1.00	59.7	16.00	8.00	0.98	0.96	0.94	0.13	0.03	2.01	11.07	2.44	-1.00
su103201f	200	545	40	-	-1.00	64.4	13.00	8.00	0.82	0.82	0.85	0.15	0.01	2.48	13.50	2.76	-1.00
su103201f	200	560	40	-	-1.00	62.3	14.00	8.00	0.88	0.87	0.88	0.14	0.02	2.21	12.08	2.53	-1.00
su103201f	200	580	40	-	-1.00	59.4	15.00	8.00	0.93	0.90	0.89	0.14	0.03	1.95	11.07	2.41	-1.00
su103201f	250	545	40	-	-1.00	64.1	12.00	8.00	0.77	0.77	0.80	0.15	0.02	2.33	13.50	2.72	-1.00
su103201f	250	560	40	-	-1.00	61.9	13.00	8.00	0.84	0.83	0.83	0.15	0.02	2.11	12.08	2.48	-1.00
su103201f	250	580	40	-	-1.00	58.8	14.00	8.00	0.89	0.86	0.84	0.15	0.04	1.86	11.07	2.35	-1.00
su103201f	300	580	40	-	-1.00	58.3	13.00	8.00	0.84	0.81	0.80	0.15	0.04	1.84	11.07	2.40	-1.00
su103201g	300	580	40	-	1.02	59.8	13.00	8.00	0.89	0.83	0.83	0.23	0.04	0.91	3.33	1.32	-1.00
su103503a	200	560	40	-	-1.00	30.7	17.00	9.00	0.80	0.80	0.83	0.16	0.04	6.70	4.09	4.78	-1.00
su103503a	200	580	40	-	-1.00	29.4	18.00	9.00	0.93	0.92	0.89	0.14	0.05	5.85	3.32	5.00	-1.00
su103503a	250	560	40	-	-1.00	32.5	16.00	9.00	0.75	0.78	0.81	0.16	0.04	6.65	4.09	4.96	-1.00
su103503c	200	550	40	-	-1.00	34.4	16.00	9.00	0.75	0.79	0.81	0.13	0.04	5.10	17.88	3.73	-1.00
su103503c	200	560	40	-	-1.00	34.6	17.00	9.00	0.80	0.84	0.86	0.12	0.03	4.71	17.06	3.71	-1.00
su103503c	200	580	40	-	-1.00	33.7	18.00	9.00	0.92	0.95	0.94	0.11	0.03	4.06	14.54	3.81	-1.00
su103503c	250	560	40	-	-1.00	36.1	16.00	9.00	0.73	0.80	0.81	0.13	0.03	4.69	17.06	3.86	-1.00
su103503c	250	580	40	-	-1.00	34.9	17.00	9.00	0.85	0.91	0.89	0.12	0.03	4.00	14.54	3.93	-1.00
su103503c	300	580	40	-	-1.00	36.1	16.00	9.00	0.77	0.84	0.83	0.12	0.03	3.29	14.54	2.77	-1.00
su104101b	250	580	40	-	-1.00	42.2	14.00	8.00	0.65	0.76	0.83	0.15	0.02	2.30	2.52	4.86	-1.00
su105301c	200	560	40	-	1.00	50.2	14.00	8.00	0.81	0.80	0.85	0.19	0.03	2.62	7.92	4.71	-1.00
su105301c	250	560	40	-	1.00	51.2	13.00	8.00	0.80	0.79	0.82	0.20	0.02	2.12	7.92	3.47	-1.00
su105301c	300	560	40	-	1.00	51.8	12.00	8.00	0.77	0.77	0.79	0.20	0.02	1.87	7.92	3.26	-1.00
su105301f	0	545	40	-	-1.00	43.2	16.00	8.00	0.77	0.73	0.81	0.15	0.03	5.16	9.08	4.97	-1.00
su105301f	0	560	40	-	-1.00	43.1	17.00	8.00	0.92	0.87	0.95	0.14	0.02	3.83	7.64	4.78	-1.00
su105301f	0	580	40	-	-1.00	41.2	18.00	8.00	1.02	0.95	1.00	0.13	0.02	2.97	6.47	4.51	-1.00
su105301f	100	560	40	-	-1.00	43.5	16.00	8.00	0.90	0.86	0.93	0.14	0.02	3.81	7.64	4.81	-1.00
su105301f	100	580	40	-	-1.00	41.5	17.00	8.00	1.00	0.94	0.98	0.14	0.03	2.95	6.47	4.53	-1.00
su105301f	150	560	40	-	-1.00	44.1	15.00	8.00	0.90	0.86	0.90	0.15	0.02	3.74	7.64	4.50	-1.00
su105301f	150	580	40	-	-1.00	41.9	16.00	8.00	1.00	0.95	0.95	0.14	0.03	2.88	6.47	4.27	-1.00
su105301f	200	560	40	-	-1.00	45.0	14.00	8.00	0.87	0.85	0.88	0.15	0.01	3.92	7.64	4.23	-1.00
su105301f	200	580	40	-	-1.00	42.4	15.00	8.00	0.97	0.93	0.93	0.14	0.03	3.01	6.47	4.07	-1.00
su105301f	250	560	40	-	-1.00	45.3	13.00	8.00	0.85	0.83	0.86	0.15	0.01	4.01	7.64	4.16	-1.00
su105301f	250	580	40	-	-1.00	42.6	14.00	8.00	0.95	0.91	0.91	0.15	0.03	3.06	6.47	4.03	-1.00
su105301f	300	560	40	-	-1.00	45.1	12.00	8.00	0.82	0.80	0.83	0.16	0.01	4.00	7.64	4.29	-1.00
su105301f	300	580	40	-	-1.00	42.2	13.00	8.00	0.92	0.88	0.88	0.15	0.03	3.03	6.47	4.13	-1.00
su105301f	330	560	40	-	-1.00	44.7	11.00	8.00	0.79	0.77	0.79	0.17	0.01	3.69	7.64	4.08	-1.00
su105301f	330	580	40	-	-1.00	41.6	12.00	8.00	0.90	0.85	0.84	0.16	0.03	2.76	6.47	3.90	-1.00
su105301f	360	580	40	-	-1.00	41.1	11.00	8.00	0.87	0.81	0.81	0.17	0.04	2.71	6.47	4.13	-1.00
su105301g	0	560	40	-	-1.00	43.2	17.00	8.00	0.92	0.87	0.95	0.12	0.03	2.38	10.08	4.93	-1.00
su105301g	0	580	40	-	-1.00	40.8	18.00	8.00	1.03	0.96	1.00	0.12	0.03	1.85	8.33	4.46	-1.00
su105301g	100	545	40	-	-1.00	44.4	15.00	8.00	0.78	0.75	0.82	0.14	0.03	3.56	11.87	4.94	-1.00
su105301g	100	560	40	-	-1.00	43.8	16.00	8.00	0.91	0.87	0.93	0.13	0.02	2.16	10.08	4.72	-1.00
su105301g	100	580	40	-	-1.00	41.1	17.00	8.00	1.01	0.95	0.98	0.12	0.03	1.68	8.33	4.26	-1.00
su105301g	150	545	40	-	-1.00	45.2	14.00	8.00	0.76	0.74	0.80	0.15	0.02	3.30	11.87	4.72	-1.00
su105301g	150	560	40	-	-1.00	44.4	15.00	8.00	0.89	0.86	0.91	0.13	0.02	1.95	10.08	4.51	-1.00
su105301g	150	580	40	-	-1.00	41.5	16.00	8.00	1.00	0.95	0.96	0.12	0.03	1.51	8.33	4.05	-1.00
su105301g	200	560	40	-	-1.00	45.1	14.00	8.00	0.86	0.84	0.89	0.13	0.01	1.80	10.08	4.18	-1.00
su105301g	200	580	40	-	-1.00	41.8	15.00	8.00	0.97	0.93	0.94	0.12	0.03	1.39	8.33	3.76	-1.00
su105301g	250	560	40	-	-1.00	45.4	13.00	8.00	0.85	0.84	0.87	0.13	0.01	1.85	10.08	4.03	-1.00
su105301g	250	580	40	-	-1.00	41.8	14.00	8.00	0.96	0.92	0.92	0.13	0.04	1.42	8.33	3.63	-1.00
su105301g	300	560	40	-	-1.00	45.2	12.00	8.00	0.81	0.80	0.83	0.14	0.01	1.67	10.08	4.04	-1.00
su105301g	300	580	40	-	-1.00	41.4	13.00	8.00	0.92	0.88	0.88	0.13	0.04	1.26	8.33	3.61	-1.00
su105301g	330	560	40	-	-1.00	44.8	11.00	8.00	0.78	0.76	0.79	0.15	0.02	1.25	10.08	3.88	-1.00
su105301g	330	580	40	-	-1.00	40.8	12.00	8.00	0.89	0.84	0.84	0.14	0.05	0.94	8.33	3.43	-1.00
su105301g	360	580	40	-	-1.00	39.9	11.00	8.00	0.87	0.81	0.80	0.15	0.05	0.61	8.33	3.40	-1.00
su107101a	0	530	40	-	-1.00	49.8	16.00	8.00	0.80	0.75	0.80	0.20	0.03	2.71	2.19	2.51	-1.00
su107101a	0	540	40	-	-1.00	49.8	17.00	8.00	0.84	0.78	0.84	0.19	0.03	2.91	2.09	2.35	-1.00
su107101a	0	550	40	-	-1.00	49.8	18.00	9.00	0.88	0.81	0.87	0.18	0.03	2.85	3.87	2.24	-1.00
su107101a	0	560	40	-	-1.00	49.3	19.00	9.00	0.95	0.88	0.93	0.17	0.02	2.84	3.51	2.11	-1.00
su107101a	100	540	40	-	-1.00	48.9	16.00	8.00	0.81	0.74	0.81	0.20	0.03	3.32	2.09	2.39	-1.00
su107101a	100	550	40	-	-1.00	49.0	17.00	9.00	0.85	0.78	0.84	0.19	0.03	3.22	3.87	2.28	-1.00
su107101a	100	560	40	-	-1.00	48.5	18.00	9.00	0.92	0.84	0.90	0.18	0.03	3.18	3.51	2.16	-1.00
su107101a	200	570	40	-	-1.00	44.3	18.00	9.00	0.89	0.78	0.79	0.09	0.03	3.24	2.94	2.51	-1.00
su107101b	0	540	40	-	-1.00	38.4	17.00	8.00	0.81	0.71	0.79	0.21	0.06	8.31	10.87	4.58	-1.00
su107101b	0	550	40	-	-1.00	38.3	18.00	9.00	0.85	0.74	0.83	0.20	0.05	7.62	12.20	4.87	-1.00
su107101b	0	560	40	-	-1.00	38.0	19.00	9.00	0.93	0.81	0.89	0.19	0.05	7.14	10.95	4.84	-1.00
su107101e	150	560	40	-	-1.00	50.2	15.00	8.00	0.89	0.82	0.86	0.10	0.03	3.84	3.52	3.63	-1.00
su107101f	0	530	40	-	-1.00	73.4	15.00	7.00	0.78	0.76	0.82	0.13	0.03	4.30	6.57	4.65	-1.00
su107101f	0	545	40	-	-1.00	73.7	16.00	8.00	0.85	0.83	0.88	0.12	0.02	3.78	4.32	4.29	-1.00
su107101f	0	560	40	-	-1.00	74.0	17.00	8.00	0.93	0.91	0.96	0.11	0.02	3.20	3.99	4.04	-1.00
su107101f	0	580	40	-	-1.00	72.0	18.00	8.00	1.00	0.97	0.99	0.10	0.02	2.77	3.51	3.83	-1.00
su107101f	100	530	40	-	-1.00	74.8	14.00	7.00	0.77	0.76	0.81	0.13	0.02	3.96	6.57	4.27	-1.00
su107101f	100	545	40	-	-1.00	74.9	15.00	8.00	0.84	0.83	0.87	0.12	0.02	3.51	4.32	3.92	-1.00
su107101f	100	560	40	-	-1.00	75.1	16.00	8.00	0.91	0.90	0.94	0.11	0.02	2.99	3.99	3.68	-1.00
su107101f	100	580	40	-	-1.00	72.7	17.00	8.00	0.99	0.97	0.98	0.11	0.02	2.59	3.51	3.49	-1.00
su107101f	150	545	40	-	-1.00	76.3	14.00	8.00	0.80	0.79	0.82	0.13	0.02	3.23	4.32	2.94	-1.00
su107101f	150	560	40	-	-1.00	76.4	15.00	8.00	0.87	0.87	0.90	0.12	0.02	2.79	3.99	2.79	-1.00
su107101f	150	580	40	-	-1.00	73.6	16.00	8.00	0.95	0.93	0.93	0.11	0.02	2.42	3.51	2.69	-1.00
su107101f	200	560	40	-	-1.00	76.6	14.00	8.00	0.82	0.82	0.85	0.12	0.02	2.91	3.99	2.81	-1.00
su107101f	200	580	40	-	-1.00	73.5	15.00	8.00	0.90	0.89	0.89	0.12	0.03	2.50	3.51	2.71	-1.00
su107101f	250	560	40	-	-1.00	76.8	13.00	8.00	0.77	0.78	0.80	0.13	0.02	2.88	3.99	2.86	-1.00
su107101f	250	580	40	-	-1.00	73.4	14.00	8.00	0.85	0.84	0.84	0.12	0.03	2.47	3.51	2.74	-1.00
su107101h	300	580	40	-	-1.00	65.0	13.00	8.00	0.84	0.80	0.83	0.14	0.02	1.63	15.30	4.62	-1.00
su107201b	0	515	40	-	1.02	61.5	13.00	6.00	0.95	0.88	0.93	0.22	0.02	6.77	9.23	4.79	-1.00
su107201b	0	530	40	-	1.02	59.9	14.00	7.00	0.99	0.92	0.97	0.21	0.02	5.42	18.02	4.64	-1.00
su107201b	0	545	40	-	1.02	58.6	15.00	7.00	1.01	0.92	0.98	0.21	0.02	4.58	17.44	4.53	-1.00
su107201b	100	515	40	-	1.02	60.9	12.00	6.00	0.90	0.83	0.89	0.23	0.02	6.37	9.23	4.05	-1.00
su107201b	100	530	40	-	1.02	59.4	13.00	7.00	0.95	0.87	0.93	0.22	0.02	5.13	18.02	3.97	-1.00
su107201b	100	545	40	-	1.02	58.1	14.00	7.00	0.96	0.88	0.94	0.21	0.02	4.36	17.44	3.92	-1.00
su107201b	200	515	40	-	1.02	59.9	11.00	6.00	0.81	0.74	0.79	0.25	0.02	6.24	9.23	3.51	-1.00
su107201b	200	530	40	-	1.02	58.5	12.00	7.00	0.85	0.78	0.83	0.24	0.02	5.04	18.02	3.53	-1.00
su107201b	200	545	40	-	1.02	57.2	13.00	7.00	0.87	0.79	0.84	0.24	0.02	4.31	17.44	3.53	-1.00
su107201b	250	530	40	-	1.02	57.8	11.00	7.00	0.83	0.75	0.80	0.25	0.02	5.25	18.02	3.53	-1.00
su107201b	250	545	40	-	1.01	56.6	12.00	7.00	0.85	0.76	0.81	0.25	0.02	4.51	17.44	3.55	-1.00
su107501a	0	560	40	-	1.02	60.5	16.00	8.00	1.02	0.94	0.96	0.19	0.04	2.17	6.12	2.80	-1.00
