tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	184.5	g	49.5	0.0001505	1529	u	273	0	0	0	0	373
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	183.1	g	53.3	0.0001639	1530	u	273	0	4e-05	0	90	373
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	184.1	g	49	0.0001124	1531	u	273	0	0	0	0	423
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	182.9	g	60.8	0.0001521	1532	u	273	0	4e-05	0	90	423
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	182.5	g	48.7	7.362e-05	1533	u	273	0	0	0	0	473
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	182.4	g	56.7	9.014e-05	1534	u	273	0	4e-05	0	90	373
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	181.4	g	69.8	0.0001384	1535	u	273	0	4e-05	0	90	473
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	185.9	g	49.8	4.997e-05	1536	u	273	0	0	0	0	523
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	180.6	g	76.4	0.000144	1537	u	273	0	4e-05	0	90	523
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	183.8	g	50.8	3.813e-05	1538	u	273	0	0	0	0	573
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	180.9	g	76.1	0.0001081	1539	u	273	0	4e-05	0	90	473
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	179.1	g	79.4	0.0001379	1540	u	273	0	4e-05	0	90	573
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	183.3	g	51.3	3.09e-05	1541	u	273	0	0	0	0	623
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	178.2	g	81.4	0.0001368	1542	u	273	0	4e-05	0	90	623
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	183.6	g	52.4	2.519e-05	1543	u	273	0	0	0	0	673
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	175.1	g	83.2	0.0001527	1544	u	273	0	4e-05	0	90	573
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	169	g	83.7	0.0001715	1545	u	273	0	4e-05	0	90	673
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	183.1	g	54.1	1.937e-05	1546	u	273	0	0	0	0	723
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	169.6	g	85.8	0.0002067	1547	u	273	0	4e-05	0	90	723
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	180.7	g	54.2	8.507e-06	1548	u	273	0	0	0	0	773
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	168.4	g	86.9	0.0001513	1549	u	273	0	4e-05	0	90	673
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	162.8	g	87.1	0.0001794	1550	u	273	0	4e-05	0	90	773
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	180.4	g	55.4	4.638e-06	1551	u	273	0	0	0	0	798
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	145.9	g	87.8	0.0001793	1552	u	273	0	4e-05	0	90	798
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	178.2	g	56.1	1.639e-06	1553	u	273	0	0	0	0	823
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	156.6	g	87.7	0.0001441	1554	u	273	0	4e-05	0	90	773
This study	Snake River	sr30a	sr30	sr30a1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	165.1	g	88.6	0.0001618	1555	u	273	0	4e-05	0	90	823
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.4	186.9	g	51.1	0.0001769	1556	u	273	0	0	0	0	273
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.1	189.4	g	51	0.0001553	1557	u	273	0	0	0	0	373
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	2	188.7	g	54.4	0.0001672	1558	u	273	0	4e-05	0	90	373
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	187.4	g	50.3	0.0001183	1559	u	273	0	0	0	0	423
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	185.8	g	62.5	0.0001592	1560	u	273	0	4e-05	0	90	423
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	187.4	g	50.1	7.851e-05	1561	u	273	0	0	0	0	473
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	185.7	g	58	9.458e-05	1562	u	273	0	4e-05	0	90	373
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.9	182.4	g	71.3	0.0001512	1563	u	273	0	4e-05	0	90	473
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	2	184.9	g	53.2	7.815e-05	1564	u	273	0	0	0	90	473
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	186.3	g	51.2	5.275e-05	1565	u	273	0	0	0	0	523
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.9	187.3	g	77.5	0.0001481	1566	u	273	0	4e-05	0	90	523
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.9	186.1	g	52.3	4.08e-05	1567	u	273	0	0	0	0	573
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.6	184.7	g	77	0.0001114	1568	u	273	0	4e-05	0	90	473
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	183.9	g	80	0.000142	1569	u	273	0	4e-05	0	90	573
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.2	187	g	57.2	4.23e-05	1570	u	273	0	0	0	90	573
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.4	187.1	g	52.2	3.167e-05	1571	u	273	0	0	0	0	623
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	183.5	g	82.3	0.0001466	1572	u	273	0	4e-05	0	90	623
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.4	185.5	g	54.9	2.766e-05	1573	u	273	0	0	0	0	673
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.6	198.8	g	83.3	0.0001492	1574	u	273	0	4e-05	0	90	573
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.6	198.5	g	84.7	0.0001891	1575	u	273	0	4e-05	0	90	673
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	185.4	g	64.4	3.473e-05	1576	u	273	0	0	0	90	673
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	185.4	g	54.4	1.932e-05	1577	u	273	0	0	0	0	723
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.4	202.8	g	86.9	0.0001622	1578	u	273	0	4e-05	0	90	723
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	186.6	g	51.9	8.09e-06	1579	u	273	0	0	0	0	773
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.7	224.4	g	87.7	0.00013	1580	u	273	0	4e-05	0	90	673
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.7	232.1	g	88.2	0.0001483	1581	u	273	0	4e-05	0	90	773
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.3	187.5	g	69.3	1.201e-05	1582	u	273	0	0	0	90	773
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.2	185.1	g	57.4	4.836e-06	1583	u	273	0	0	0	0	798
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.6	261.3	g	88.2	0.0001671	1584	u	273	0	4e-05	0	90	798
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.7	185.7	g	53.5	1.771e-06	1585	u	273	0	0	0	0	823
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.6	313.1	g	89.1	0.0001381	1586	u	273	0	4e-05	0	90	773
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	2.1	303.9	g	89.2	0.0001571	1587	u	273	0	4e-05	0	90	823
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.5	184.5	g	67.6	1.866e-06	1588	u	273	0	0	0	90	823
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	3.9	176.3	g	61.5	3.804e-07	1589	u	273	0	0	0	0	848
This study	Snake River	sr30a	sr30	sr30a2	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	1.4	311.9	g	88.6	0.00016	1590	u	273	0	4e-05	0	90	848
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	195.4	g	35.5	7.261e-05	1591	u	273	0	0	0	0	273
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	197.1	g	34.4	6.398e-05	1592	u	273	0	0	0	0	373
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	194.8	g	37.7	6.639e-05	1593	u	273	0	4e-05	0	90	373
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	198.3	g	34.7	5.987e-05	1594	u	273	0	0	0	0	423
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	197.5	g	40.3	6.428e-05	1595	u	273	0	4e-05	0	90	423
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	196.5	g	34.8	5.606e-05	1596	u	273	0	0	0	0	473
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	195.8	g	38.6	5.929e-05	1597	u	273	0	4e-05	0	90	373
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	197.5	g	43.7	6.295e-05	1598	u	273	0	4e-05	0	90	473
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	197.5	g	35.1	5.365e-05	1599	u	273	0	0	0	0	523
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	197.4	g	45.5	6.154e-05	1600	u	273	0	4e-05	0	90	523
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	198	g	35.5	5.14e-05	1601	u	273	0	0	0	0	573
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	196.4	g	42.5	5.678e-05	1602	u	273	0	4e-05	0	90	473
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	196.9	g	46.3	5.998e-05	1603	u	273	0	4e-05	0	90	573
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	198.5	g	36.1	4.893e-05	1604	u	273	0	0	0	0	623
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	197.4	g	48.2	5.816e-05	1605	u	273	0	4e-05	0	90	623
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	196	g	35.8	4.39e-05	1606	u	273	0	0	0	0	673
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	196.9	g	47.7	5.261e-05	1607	u	273	0	4e-05	0	90	573
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	197.4	g	52.7	5.668e-05	1608	u	273	0	4e-05	0	90	673
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	198.1	g	36.5	3.506e-05	1609	u	273	0	0	0	0	723
This study	Snake River	sr30c	sr30	sr30c1	sr30c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	196.3	g	65.2	6.065e-05	1610	u	273	0	4e-05	0	90	723
