tab 	specimens
analysts	aniso_ftest	aniso_ftest12	aniso_ftest23	aniso_s	aniso_s_mean	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	aniso_v1	aniso_v2	aniso_v3	citations	description	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_measurements	dir_nrm_origin	dir_polarity	dir_tilt_correction	experiments	geologic_classes	geologic_types	int_abs	int_b	int_b_beta	int_b_sigma	int_corr	int_drat	int_drats	int_f	int_fvds	int_gamma	int_mad_free	int_md	int_n_measurements	int_n_ptrm	int_q	int_rsc	int_scat	int_treat_dc_field	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
														This study		A	1.8	128	-76.9	5	7	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-TRM:LP-PI-ZI:sp106h2	extrusive:igneous	lava flow					u														basalt	623	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp106h	pmagpy-2.88	sp106h2
														This study		A	0.4	8.9	2.9	2.6	21	p	n	-1	LP-DIR-T:sp106i1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp106i	pmagpy-2.88	sp106i1
														This study		A	0.4	138.5	-81.1	2.6	21	p	n	0	LP-DIR-T:sp106i1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp106i	pmagpy-2.88	sp106i1
														This study		A	4.8	7.1	2.8	4	6	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp106i2a	extrusive:igneous	lava flow					u														basalt	873	823	K	DE-BFL:LP-DIR-T	g	sp106i	pmagpy-2.88	sp106i2a
														This study		A	4.8	139.3	-82.9	4	6	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp106i2a	extrusive:igneous	lava flow					u														basalt	873	823	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp106i	pmagpy-2.88	sp106i2a
unknown														This study			4.8	8.2	6.4			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp106i2a	extrusive:igneous	lava flow	0.0000252	-0.504	0.042	0.021	u	3.5	0.2	0.815	0.689	3.2	4	1	17	8	17.5	0.9733	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-TTEST	g	sp106i	pmagpy-2.88	sp106i2a
														This study		A	3.7	4.7	3.6	3.5	9	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp106j1b	extrusive:igneous	lava flow					u														basalt	873	803	K	DE-BFL:LP-DIR-T	g	sp106j	pmagpy-2.88	sp106j1b
														This study		A	3.7	138.4	-85.1	3.5	9	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp106j1b	extrusive:igneous	lava flow					u														basalt	873	803	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp106j	pmagpy-2.88	sp106j1b
unknown														This study			4.7	4.7	6.9			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp106j1b	extrusive:igneous	lava flow	0.00004	-0.8	0.04	0.032	u	4	6.2	0.805	0.691	4.2	4.7	2	17	8	18.4	0.9756	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-FTEST	g	sp106j	pmagpy-2.88	sp106j1b
														This study		A	0.2	10.2	3.1	0.7	15	p	n	-1	LP-DIR-AF:sp107a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp107a	pmagpy-2.88	sp107a1
														This study		A	0.2	144.3	-77.9	0.7	15	p	n	0	LP-DIR-AF:sp107a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp107a	pmagpy-2.88	sp107a1
														This study		A	0.3	3.9	1.9	0.7	15	p	n	-1	LP-DIR-AF:sp107b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp107b	pmagpy-2.88	sp107b1
														This study		A	0.3	122.7	-83.4	0.7	15	p	n	0	LP-DIR-AF:sp107b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp107b	pmagpy-2.88	sp107b1
														This study		A	0	5.5	3.5	0.5	21	p	n	-1	LP-DIR-T:sp107b2	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp107b	pmagpy-2.88	sp107b2
														This study		A	0	125.3	-81.1	0.5	21	p	n	0	LP-DIR-T:sp107b2	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp107b	pmagpy-2.88	sp107b2
														This study		A	0.5	7.2	4.5	0.9	19	p	n	-1	LP-DIR-T:sp107d1	extrusive:igneous	lava flow					u														basalt	873	423	K	DE-BFL:LP-DIR-T	g	sp107d	pmagpy-2.88	sp107d1
														This study		A	0.5	142.2	-82.7	0.9	19	p	n	0	LP-DIR-T:sp107d1	extrusive:igneous	lava flow					u														basalt	873	423	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp107d	pmagpy-2.88	sp107d1
														This study		A	0.4	4.5	7.1	1.5	21	p	n	-1	LP-DIR-T:sp107f1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp107f	pmagpy-2.88	sp107f1
														This study		A	0.4	139.6	-82.5	1.5	21	p	n	0	LP-DIR-T:sp107f1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp107f	pmagpy-2.88	sp107f1
														This study		A	90	93.1	0.5	3.9	13	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107g1b	extrusive:igneous	lava flow					u														basalt	823	273	K	DE-BFP:LP-DIR-T	g	sp107g	pmagpy-2.88	sp107g1b
														This study		A	90	193.1	3.2	3.9	13	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107g1b	extrusive:igneous	lava flow					u														basalt	823	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp107g	pmagpy-2.88	sp107g1b
														This study		A	90	95.9	-2.5	3.7	13	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107j1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DE-BFP:LP-DIR-T	g	sp107j	pmagpy-2.88	sp107j1a
														This study		A	90	134.3	6.1	3.7	13	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107j1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp107j	pmagpy-2.88	sp107j1a
														This study		A	0.4	9.9	-8.4	2.2	21	p	n	-1	LP-DIR-T:sp107k1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp107k	pmagpy-2.88	sp107k1
														This study		A	0.4	171.1	-78.8	2.2	21	p	n	0	LP-DIR-T:sp107k1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp107k	pmagpy-2.88	sp107k1
														This study		A	90	96.1	1.9	3.1	13	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107l2a	extrusive:igneous	lava flow					u														basalt	823	273	K	DE-BFP:LP-DIR-T	g	sp107l	pmagpy-2.88	sp107l2a
														This study		A	90	144.4	5.8	3.1	13	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp107l2a	extrusive:igneous	lava flow					u														basalt	823	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp107l	pmagpy-2.88	sp107l2a
														This study		A	0.2	195.1	21.1	0.9	15	p	n	-1	LP-DIR-AF:sp108a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp108a	pmagpy-2.88	sp108a1
														This study		A	0.2	349.5	74.2	0.9	15	p	n	0	LP-DIR-AF:sp108a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp108a	pmagpy-2.88	sp108a1
														This study		A	0.8	193.1	24.6	0.9	21	p	n	-1	LP-DIR-T:sp108b1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp108b	pmagpy-2.88	sp108b1
														This study		A	0.8	346.3	77	0.9	21	p	n	0	LP-DIR-T:sp108b1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp108b	pmagpy-2.88	sp108b1
														This study		A	0.2	191.1	26.1	0.7	15	p	n	-1	LP-DIR-AF:sp108b2	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp108b	pmagpy-2.88	sp108b2
														This study		A	0.2	356.2	78.1	0.7	15	p	n	0	LP-DIR-AF:sp108b2	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp108b	pmagpy-2.88	sp108b2
														This study		A	0.8	198.2	11.1	1.1	19	p	n	-1	LP-DIR-T:sp108c1	extrusive:igneous	lava flow					u														basalt	873	423	K	DE-BFL:LP-DIR-T	g	sp108c	pmagpy-2.88	sp108c1
														This study		A	0.8	333.2	71.4	1.1	19	p	n	0	LP-DIR-T:sp108c1	extrusive:igneous	lava flow					u														basalt	873	423	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp108c	pmagpy-2.88	sp108c1
														This study		A	2.1	193.5	24.3	4.3	17	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108d1a	extrusive:igneous	lava flow					u														basalt	873	573	K	DE-BFL:LP-DIR-T	g	sp108d	pmagpy-2.88	sp108d1a
														This study		A	2.1	337.1	76.1	4.3	17	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108d1a	extrusive:igneous	lava flow					u														basalt	873	573	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp108d	pmagpy-2.88	sp108d1a
unknown														This study			2.5	193.5	25.2			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp108d1a	extrusive:igneous	lava flow	0.0000619	-1.238	0.093	0.115	u	3.8	4.7	1.028	0.782	1.2	3.4	3	18	8	10.2	0.8657	t	0.00005	basalt	873	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM	g	sp108d	pmagpy-2.88	sp108d1a
														This study		A	0.4	193.3	22.5	1.5	18	p	n	-1	LP-DIR-T:sp108e1	extrusive:igneous	lava flow					u														basalt	873	473	K	DE-BFL:LP-DIR-T	g	sp108e	pmagpy-2.88	sp108e1
														This study		A	0.4	333.6	73.2	1.5	18	p	n	0	LP-DIR-T:sp108e1	extrusive:igneous	lava flow					u														basalt	873	473	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp108e	pmagpy-2.88	sp108e1
														This study		A	0.3	191.1	-5.6	0.7	17	p	n	-1	LP-DIR-T:sp108h1	extrusive:igneous	lava flow					u														basalt	873	523	K	DE-BFL:LP-DIR-T	g	sp108h	pmagpy-2.88	sp108h1
														This study		A	0.3	319.2	77.8	0.7	17	p	n	0	LP-DIR-T:sp108h1	extrusive:igneous	lava flow					u														basalt	873	523	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp108h	pmagpy-2.88	sp108h1
														This study		A	90	277.6	4.1	5	19	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108i1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	sp108i	pmagpy-2.88	sp108i1a
														This study		A	90	176	7.7	5	19	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108i1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp108i	pmagpy-2.88	sp108i1a
unknown														This study			7.9	187.5	-5.9			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp108i1a	extrusive:igneous	lava flow	0.0000403	-0.805	0.11	0.088	u	8	2	1.155	0.847	3.1	5.4	1	17	8	9.6	0.8272	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-FTEST	g	sp108i	pmagpy-2.88	sp108i1a
														This study		A	90	282	2.5	2.4	19	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108j1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	sp108j	pmagpy-2.88	sp108j1a
														This study		A	90	163.7	11.7	2.4	19	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp108j1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp108j	pmagpy-2.88	sp108j1a
unknown														This study			8.5	191.4	3.9			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp108j1a	extrusive:igneous	lava flow	0.000043	-0.859	0.111	0.095	u	5	8	1.159	0.81	1.9	5.1	2	17	8	9.6	0.8245	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-FTEST	g	sp108j	pmagpy-2.88	sp108j1a
														This study		A	0.6	241.5	74.4	1	15	p	n	-1	LP-DIR-AF:sp109a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp109a	pmagpy-2.88	sp109a1
														This study		A	0.6	13	64.8	1	15	p	n	0	LP-DIR-AF:sp109a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp109a	pmagpy-2.88	sp109a1
														This study		A	0.3	239.3	73.1	0.8	20	p	n	-1	LP-DIR-T:sp109a2	extrusive:igneous	lava flow					u														basalt	873	373	K	DE-BFL:LP-DIR-T	g	sp109a	pmagpy-2.88	sp109a2
														This study		A	0.3	10	65.3	0.8	20	p	n	0	LP-DIR-T:sp109a2	extrusive:igneous	lava flow					u														basalt	873	373	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp109a	pmagpy-2.88	sp109a2
														This study		A	0.5	197.3	45.8	0.7	15	p	n	-1	LP-DIR-AF:sp109e1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp109e	pmagpy-2.88	sp109e1
														This study		A	0.5	335	76.6	0.7	15	p	n	0	LP-DIR-AF:sp109e1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp109e	pmagpy-2.88	sp109e1
														This study		A	0.3	200.6	37.3	0.7	20	p	n	-1	LP-DIR-T:sp109f1	extrusive:igneous	lava flow					u														basalt	873	373	K	DE-BFL:LP-DIR-T	g	sp109f	pmagpy-2.88	sp109f1
														This study		A	0.3	324.3	73.6	0.7	20	p	n	0	LP-DIR-T:sp109f1	extrusive:igneous	lava flow					u														basalt	873	373	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp109f	pmagpy-2.88	sp109f1
														This study		A	0.8	203.4	46.4	1.4	21	p	n	-1	LP-DIR-T:sp109h1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp109h	pmagpy-2.88	sp109h1
														This study		A	0.8	318.8	73.9	1.4	21	p	n	0	LP-DIR-T:sp109h1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp109h	pmagpy-2.88	sp109h1
														This study		A	0.8	199.7	42.5	1.4	20	p	n	-1	LP-DIR-T:sp109i1	extrusive:igneous	lava flow					u														basalt	873	373	K	DE-BFL:LP-DIR-T	g	sp109i	pmagpy-2.88	sp109i1
														This study		A	0.8	317.2	75.5	1.4	20	p	n	0	LP-DIR-T:sp109i1	extrusive:igneous	lava flow					u														basalt	873	373	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp109i	pmagpy-2.88	sp109i1
														This study		A	89.9	291.1	0	2.2	19	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109j1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	sp109j	pmagpy-2.88	sp109j1a
														This study		A	90.1	156.4	15.3	2.2	19	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109j1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp109j	pmagpy-2.88	sp109j1a
unknown														This study			24.3	202.6	45.4			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp109j1a	extrusive:igneous	lava flow	0.0000209	-0.419	0.152	0.064	u	5.4	1.6	1.289	0.589	3.5	10.4	5	15	8	7.7	0.7212	t	0.00005	basalt	843	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-FTEST	g	sp109j	pmagpy-2.88	sp109j1a
														This study		A	90.3	302.6	-1.9	3.3	19	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109l1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	sp109l	pmagpy-2.88	sp109l1a
														This study		A	89.7	138.2	19.2	3.3	19	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109l1a	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp109l	pmagpy-2.88	sp109l1a
unknown														This study			16.4	214.9	62.1			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp109l1a	extrusive:igneous	lava flow	0.0000201	-0.402	0.158	0.064	u	5.3	9.5	1.298	0.575	4.1	7.2	6	17	8	7.4	0.6592	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM	g	sp109l	pmagpy-2.88	sp109l1a
														This study		A	90	106.9	1.2	2.2	19	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109m1b	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	sp109m	pmagpy-2.88	sp109m1b
														This study		A	90	120.7	15	2.2	19	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:sp109m1b	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp109m	pmagpy-2.88	sp109m1b
unknown														This study			27.8	198.2	40.6			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp109m1b	extrusive:igneous	lava flow	0.0000195	-0.39	0.131	0.051	u	8.5	17.2	1.174	0.492	4.9	13.9	4	17	8	8	0.7599	t	0.00005	basalt	863	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-FTEST	g	sp109m	pmagpy-2.88	sp109m1b
														This study		A	0.6	220.1	74.4	0.9	16	p	n	-1	LP-DIR-AF:sp110a1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	sp110a	pmagpy-2.88	sp110a1
														This study		A	0.6	11.7	72.9	0.9	16	p	n	0	LP-DIR-AF:sp110a1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp110a	pmagpy-2.88	sp110a1
														This study		A	0.6	193.4	13.6	0.6	21	p	n	-1	LP-DIR-T:sp110b1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp110b	pmagpy-2.88	sp110b1
														This study		A	0.6	350.7	76.9	0.6	21	p	n	0	LP-DIR-T:sp110b1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp110b	pmagpy-2.88	sp110b1
														This study		A	1	196.6	8.6	1.4	16	p	n	-1	LP-DIR-AF:sp110c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	sp110c	pmagpy-2.88	sp110c1
														This study		A	1	350	73.4	1.4	16	p	n	0	LP-DIR-AF:sp110c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp110c	pmagpy-2.88	sp110c1
														This study		A	1.1	192.7	39.1	1.2	21	p	n	-1	LP-DIR-T:sp110d1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp110d	pmagpy-2.88	sp110d1
														This study		A	1.1	329.2	76.9	1.2	21	p	n	0	LP-DIR-T:sp110d1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp110d	pmagpy-2.88	sp110d1
														This study		A	1.2	196.8	41.2	1.5	21	p	n	-1	LP-DIR-T:sp110e1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp110e	pmagpy-2.88	sp110e1
														This study		A	1.2	334	74.3	1.5	21	p	n	0	LP-DIR-T:sp110e1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp110e	pmagpy-2.88	sp110e1
														This study		A	90	102.3	-3.8	4.1	13	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110f1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DE-BFP:LP-DIR-T	g	sp110f	pmagpy-2.88	sp110f1a
														This study		A	90	131.8	11.2	4.1	13	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110f1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp110f	pmagpy-2.88	sp110f1a
														This study		A	90	104.2	-2.7	2.2	13	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110g1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DE-BFP:LP-DIR-T	g	sp110g	pmagpy-2.88	sp110g1a
														This study		A	90	135.6	12.9	2.2	13	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110g1a	extrusive:igneous	lava flow					u														basalt	823	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp110g	pmagpy-2.88	sp110g1a
														This study		A	89.9	276.3	-0.3	1.7	9	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110j1a	extrusive:igneous	lava flow					u														basalt	773	273	K	DE-BFP:LP-DIR-T	g	sp110j	pmagpy-2.88	sp110j1a
														This study		A	89.9	282.4	-4.6	1.7	9	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:sp110j1a	extrusive:igneous	lava flow					u														basalt	773	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	sp110j	pmagpy-2.88	sp110j1a
														This study		A	1.1	175.8	42.1	1.4	15	p	n	-1	LP-DIR-AF:sp111a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp111a	pmagpy-2.88	sp111a1
														This study		A	1.1	313.7	64.6	1.4	15	p	n	0	LP-DIR-AF:sp111a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp111a	pmagpy-2.88	sp111a1
														This study		A	0.9	175.5	41.8	1	20	p	n	-1	LP-DIR-T:sp111a2	extrusive:igneous	lava flow					u														basalt	873	373	K	DE-BFL:LP-DIR-T	g	sp111a	pmagpy-2.88	sp111a2
														This study		A	0.9	314.3	64.9	1	20	p	n	0	LP-DIR-T:sp111a2	extrusive:igneous	lava flow					u														basalt	873	373	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp111a	pmagpy-2.88	sp111a2
														This study		A	0.9	179.2	49.9	1.2	15	p	n	-1	LP-DIR-AF:sp111b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp111b	pmagpy-2.88	sp111b1
														This study		A	0.9	311.3	62.1	1.2	15	p	n	0	LP-DIR-AF:sp111b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp111b	pmagpy-2.88	sp111b1
														This study		A	0.1	210.3	53.5	0.6	20	p	n	-1	LP-DIR-T:sp111c1	extrusive:igneous	lava flow					u														basalt	873	373	K	DE-BFL:LP-DIR-T	g	sp111c	pmagpy-2.88	sp111c1
														This study		A	0.1	312.7	64.5	0.6	20	p	n	0	LP-DIR-T:sp111c1	extrusive:igneous	lava flow					u														basalt	873	373	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	sp111c	pmagpy-2.88	sp111c1
														This study		A	0.5	215.3	51.8	1.4	21	p	n	-1	LP-DIR-T:sp111d1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFL:LP-DIR-T	g	sp111d	pmagpy-2.88	sp111d1
