tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1361A	nan	318-U1361A-015H_4A-0.15	318-U1361A-015H_4A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.15	137.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.2	318-U1361A-015H_4A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.2	137.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.25	318-U1361A-015H_4A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.25	137.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.3	318-U1361A-015H_4A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.3	137.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.35	318-U1361A-015H_4A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.35	137.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.4	318-U1361A-015H_4A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.4	137.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.45	318-U1361A-015H_4A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.45	137.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.5	318-U1361A-015H_4A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.5	137.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.55	318-U1361A-015H_4A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.55	137.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.6	318-U1361A-015H_4A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.6	137.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.65	318-U1361A-015H_4A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.65	137.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.7	318-U1361A-015H_4A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.7	137.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.75	318-U1361A-015H_4A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.75	137.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.8	318-U1361A-015H_4A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.8	137.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.85	318-U1361A-015H_4A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.85	137.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.9	318-U1361A-015H_4A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.9	137.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-0.95	318-U1361A-015H_4A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	137.95	137.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1	318-U1361A-015H_4A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138	138	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.05	318-U1361A-015H_4A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.05	138.05	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.1	318-U1361A-015H_4A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.1	138.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.15	318-U1361A-015H_4A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.15	138.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.2	318-U1361A-015H_4A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.2	138.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.25	318-U1361A-015H_4A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.25	138.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.3	318-U1361A-015H_4A-1.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.3	138.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.35	318-U1361A-015H_4A-1.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.35	138.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_4A-1.4	318-U1361A-015H_4A-1.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.4	138.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.1	318-U1361A-015H_5A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.6	138.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.15	318-U1361A-015H_5A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.65	138.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.2	318-U1361A-015H_5A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.7	138.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.25	318-U1361A-015H_5A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.75	138.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.3	318-U1361A-015H_5A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.8	138.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.35	318-U1361A-015H_5A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.85	138.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.4	318-U1361A-015H_5A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.9	138.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.45	318-U1361A-015H_5A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	138.95	138.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.5	318-U1361A-015H_5A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139	139	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.55	318-U1361A-015H_5A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.05	139.05	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.6	318-U1361A-015H_5A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.1	139.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.65	318-U1361A-015H_5A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.15	139.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.7	318-U1361A-015H_5A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.2	139.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.75	318-U1361A-015H_5A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.25	139.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.8	318-U1361A-015H_5A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.3	139.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.85	318-U1361A-015H_5A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.35	139.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.9	318-U1361A-015H_5A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.4	139.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-0.95	318-U1361A-015H_5A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.45	139.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1	318-U1361A-015H_5A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.5	139.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.05	318-U1361A-015H_5A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.55	139.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.1	318-U1361A-015H_5A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.6	139.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.15	318-U1361A-015H_5A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.65	139.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.2	318-U1361A-015H_5A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.7	139.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.25	318-U1361A-015H_5A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.75	139.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.3	318-U1361A-015H_5A-1.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.8	139.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.35	318-U1361A-015H_5A-1.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.85	139.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_5A-1.4	318-U1361A-015H_5A-1.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	139.9	139.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.1	318-U1361A-015H_6A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.1	140.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.15	318-U1361A-015H_6A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.15	140.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.2	318-U1361A-015H_6A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.2	140.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.25	318-U1361A-015H_6A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.25	140.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.3	318-U1361A-015H_6A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.3	140.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.35	318-U1361A-015H_6A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.35	140.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.4	318-U1361A-015H_6A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.4	140.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.45	318-U1361A-015H_6A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.45	140.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.5	318-U1361A-015H_6A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.5	140.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.55	318-U1361A-015H_6A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.55	140.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.6	318-U1361A-015H_6A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.6	140.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.65	318-U1361A-015H_6A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.65	140.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.7	318-U1361A-015H_6A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.7	140.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.75	318-U1361A-015H_6A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.75	140.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.8	318-U1361A-015H_6A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.8	140.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.85	318-U1361A-015H_6A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.85	140.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.9	318-U1361A-015H_6A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.9	140.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-0.95	318-U1361A-015H_6A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	140.95	140.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1	318-U1361A-015H_6A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141	141	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1.05	318-U1361A-015H_6A-1.05	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141.05	141.05	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1.1	318-U1361A-015H_6A-1.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141.1	141.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1.15	318-U1361A-015H_6A-1.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141.15	141.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1.2	318-U1361A-015H_6A-1.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141.2	141.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-015H_6A-1.25	318-U1361A-015H_6A-1.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	141.25	141.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217511	318-U1361A-016H-1-W-60	318-U1361A-016H-1-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.6	142.6	2010:02:27:07:40:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H-1-W-60a	318-U1361A-016H-1-W-60a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.6	142.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217521	318-U1361A-016H-2-W-60	318-U1361A-016H-2-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	144.1	144.1	2010:02:27:07:40:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217531	318-U1361A-016H-3-W-60	318-U1361A-016H-3-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	145.6	145.6	2010:02:27:07:40:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H-3-W-60a	318-U1361A-016H-3-W-60a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	145.6	145.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217541	318-U1361A-016H-4-W-60	318-U1361A-016H-4-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	147.1	147.1	2010:02:27:07:40:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217551	318-U1361A-016H-5-W-60	318-U1361A-016H-5-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	148.6	148.6	2010:02:27:07:41:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H-5-W-60a	318-U1361A-016H-5-W-60a	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	148.6	148.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217561	318-U1361A-016H-6-W-60	318-U1361A-016H-6-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	150.1	150.1	2010:02:27:07:41:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	CUBE2217571	318-U1361A-016H-7-W-33	318-U1361A-016H-7-W-33	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	150.95	150.95	2010:02:27:07:41:00.00	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.1	318-U1361A-016H_1A-0.1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.1	142.1	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.15	318-U1361A-016H_1A-0.15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.15	142.15	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.2	318-U1361A-016H_1A-0.2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.2	142.2	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.25	318-U1361A-016H_1A-0.25	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.25	142.25	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.3	318-U1361A-016H_1A-0.3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.3	142.3	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.35	318-U1361A-016H_1A-0.35	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.35	142.35	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.4	318-U1361A-016H_1A-0.4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.4	142.4	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.45	318-U1361A-016H_1A-0.45	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.45	142.45	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.5	318-U1361A-016H_1A-0.5	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.5	142.5	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.55	318-U1361A-016H_1A-0.55	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.55	142.55	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.6	318-U1361A-016H_1A-0.6	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.6	142.6	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.65	318-U1361A-016H_1A-0.65	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.65	142.65	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.7	318-U1361A-016H_1A-0.7	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.7	142.7	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.75	318-U1361A-016H_1A-0.75	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.75	142.75	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.8	318-U1361A-016H_1A-0.8	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.8	142.8	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.85	318-U1361A-016H_1A-0.85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.85	142.85	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.9	318-U1361A-016H_1A-0.9	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.9	142.9	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-0.95	318-U1361A-016H_1A-0.95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	142.95	142.95	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
This study	318	U1361A	nan	318-U1361A-016H_1A-1	318-U1361A-016H_1A-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0	Sedimentary	143	143	nan	0	-64.2457	Silicate-Clay:Silty Clay	143.532	Sediment Layer
