tab 	er_ages
age	age_description	age_unit	er_citation_names	er_location_name	er_site_name	magic_method_codes
25.2112		Ma	This study	DSDP Site 522	17-2-056	GM-PMAG-POL:GM-INT-L
25.2153		Ma	This study	DSDP Site 522	17-2-059	GM-PMAG-POL:GM-INT-L
25.2193		Ma	This study	DSDP Site 522	17-2-063	GM-PMAG-POL:GM-INT-L
25.2234		Ma	This study	DSDP Site 522	17-2-066	GM-PMAG-POL:GM-INT-L
25.2302		Ma	This study	DSDP Site 522	17-2-070	GM-PMAG-POL:GM-INT-L
25.2329		Ma	This study	DSDP Site 522	17-2-073	GM-PMAG-POL:GM-INT-L
25.2369		Ma	This study	DSDP Site 522	17-2-076	GM-PMAG-POL:GM-INT-L
25.2437		Ma	This study	DSDP Site 522	17-2-080	GM-PMAG-POL:GM-INT-L
25.2478		Ma	This study	DSDP Site 522	17-2-083	GM-PMAG-POL:GM-INT-L
25.2519		Ma	This study	DSDP Site 522	17-2-086	GM-PMAG-POL:GM-INT-L
25.2573		Ma	This study	DSDP Site 522	17-2-090	GM-PMAG-POL:GM-INT-L
25.2614		Ma	This study	DSDP Site 522	17-2-094	GM-PMAG-POL:GM-INT-L
25.2654		Ma	This study	DSDP Site 522	17-2-097	GM-PMAG-POL:GM-INT-L
25.2695		Ma	This study	DSDP Site 522	17-2-099	GM-PMAG-POL:GM-INT-L
25.2749		Ma	This study	DSDP Site 522	17-2-103	GM-PMAG-POL:GM-INT-L
25.2776		Ma	This study	DSDP Site 522	17-2-106	GM-PMAG-POL:GM-INT-L
25.2831		Ma	This study	DSDP Site 522	17-2-109	GM-PMAG-POL:GM-INT-L
25.2871		Ma	This study	DSDP Site 522	17-2-112	GM-PMAG-POL:GM-INT-L
25.2898		Ma	This study	DSDP Site 522	17-2-115	GM-PMAG-POL:GM-INT-L
25.2953		Ma	This study	DSDP Site 522	17-2-118	GM-PMAG-POL:GM-INT-L
25.2993		Ma	This study	DSDP Site 522	17-2-122	GM-PMAG-POL:GM-INT-L
25.3047		Ma	This study	DSDP Site 522	17-2-125	GM-PMAG-POL:GM-INT-L
25.3075		Ma	This study	DSDP Site 522	17-2-128	GM-PMAG-POL:GM-INT-L
25.3115		Ma	This study	DSDP Site 522	17-2-131	GM-PMAG-POL:GM-INT-L
25.3169		Ma	This study	DSDP Site 522	17-2-134	GM-PMAG-POL:GM-INT-L
25.321		Ma	This study	DSDP Site 522	17-2-137	GM-PMAG-POL:GM-INT-L
25.3251		Ma	This study	DSDP Site 522	17-2-141	GM-PMAG-POL:GM-INT-L
25.3319		Ma	This study	DSDP Site 522	17-3-004	GM-PMAG-POL:GM-INT-L
25.3346		Ma	This study	DSDP Site 522	17-3-007	GM-PMAG-POL:GM-INT-L
25.3386		Ma	This study	DSDP Site 522	17-3-010	GM-PMAG-POL:GM-INT-L
25.3441		Ma	This study	DSDP Site 522	17-3-013	GM-PMAG-POL:GM-INT-L
25.3481		Ma	This study	DSDP Site 522	17-3-017	GM-PMAG-POL:GM-INT-L
25.3522		Ma	This study	DSDP Site 522	17-3-019	GM-PMAG-POL:GM-INT-L
25.3563		Ma	This study	DSDP Site 522	17-3-022	GM-PMAG-POL:GM-INT-L
25.359		Ma	This study	DSDP Site 522	17-3-025	GM-PMAG-POL:GM-INT-L
25.3631		Ma	This study	DSDP Site 522	17-3-027	GM-PMAG-POL:GM-INT-L
25.3671		Ma	This study	DSDP Site 522	17-3-030	GM-PMAG-POL:GM-INT-L
25.3712		Ma	This study	DSDP Site 522	17-3-034	GM-PMAG-POL:GM-INT-L
25.3753		Ma	This study	DSDP Site 522	17-3-036	GM-PMAG-POL:GM-INT-L
25.3793		Ma	This study	DSDP Site 522	17-3-039	GM-PMAG-POL:GM-INT-L
25.3847		Ma	This study	DSDP Site 522	17-3-043	GM-PMAG-POL:GM-INT-L
25.3888		Ma	This study	DSDP Site 522	17-3-046	GM-PMAG-POL:GM-INT-L
25.3929		Ma	This study	DSDP Site 522	17-3-049	GM-PMAG-POL:GM-INT-L
25.3969		Ma	This study	DSDP Site 522	17-3-053	GM-PMAG-POL:GM-INT-L
25.4024		Ma	This study	DSDP Site 522	17-3-056	GM-PMAG-POL:GM-INT-L
25.4064		Ma	This study	DSDP Site 522	17-3-060	GM-PMAG-POL:GM-INT-L
25.4105		Ma	This study	DSDP Site 522	17-3-063	GM-PMAG-POL:GM-INT-L
25.4159		Ma	This study	DSDP Site 522	17-3-066	GM-PMAG-POL:GM-INT-L
25.42		Ma	This study	DSDP Site 522	17-3-070	GM-PMAG-POL:GM-INT-L
25.4241		Ma	This study	DSDP Site 522	17-3-073	GM-PMAG-POL:GM-INT-L
25.4281		Ma	This study	DSDP Site 522	17-3-076	GM-PMAG-POL:GM-INT-L
25.4322		Ma	This study	DSDP Site 522	17-3-079	GM-PMAG-POL:GM-INT-L
25.4363		Ma	This study	DSDP Site 522	17-3-082	GM-PMAG-POL:GM-INT-L
25.4403		Ma	This study	DSDP Site 522	17-3-084	GM-PMAG-POL:GM-INT-L
25.4444		Ma	This study	DSDP Site 522	17-3-088	GM-PMAG-POL:GM-INT-L
25.4485		Ma	This study	DSDP Site 522	17-3-091	GM-PMAG-POL:GM-INT-L
25.4525		Ma	This study	DSDP Site 522	17-3-094	GM-PMAG-POL:GM-INT-L
25.4566		Ma	This study	DSDP Site 522	17-3-097	GM-PMAG-POL:GM-INT-L
25.4607		Ma	This study	DSDP Site 522	17-3-099	GM-PMAG-POL:GM-INT-L
25.4661		Ma	This study	DSDP Site 522	17-3-103	GM-PMAG-POL:GM-INT-L
25.4702		Ma	This study	DSDP Site 522	17-3-106	GM-PMAG-POL:GM-INT-L
25.4756		Ma	This study	DSDP Site 522	17-3-110	GM-PMAG-POL:GM-INT-L
25.4783		Ma	This study	DSDP Site 522	17-3-113	GM-PMAG-POL:GM-INT-L
25.4837		Ma	This study	DSDP Site 522	17-3-117	GM-PMAG-POL:GM-INT-L
25.4878		Ma	This study	DSDP Site 522	17-3-120	GM-PMAG-POL:GM-INT-L
25.4919		Ma	This study	DSDP Site 522	17-3-123	GM-PMAG-POL:GM-INT-L
25.4959		Ma	This study	DSDP Site 522	17-3-126	GM-PMAG-POL:GM-INT-L
25.5		Ma	This study	DSDP Site 522	17-3-129	GM-PMAG-POL:GM-INT-L
25.5059		Ma	This study	DSDP Site 522	17-3-132	GM-PMAG-POL:GM-INT-L
25.5138		Ma	This study	DSDP Site 522	17-3-135	GM-PMAG-POL:GM-INT-L
25.6401		Ma	This study	DSDP Site 522	18-1-051	GM-PMAG-POL:GM-INT-L
25.6461		Ma	This study	DSDP Site 522	18-1-054	GM-PMAG-POL:GM-INT-L
25.652		Ma	This study	DSDP Site 522	18-1-057	GM-PMAG-POL:GM-INT-L
25.6579		Ma	This study	DSDP Site 522	18-1-059	GM-PMAG-POL:GM-INT-L
25.6638		Ma	This study	DSDP Site 522	18-1-063	GM-PMAG-POL:GM-INT-L
25.6697		Ma	This study	DSDP Site 522	18-1-065	GM-PMAG-POL:GM-INT-L
25.6757		Ma	This study	DSDP Site 522	18-1-069	GM-PMAG-POL:GM-INT-L
25.6816		Ma	This study	DSDP Site 522	18-1-072	GM-PMAG-POL:GM-INT-L
25.6875		Ma	This study	DSDP Site 522	18-1-075	GM-PMAG-POL:GM-INT-L
25.6934		Ma	This study	DSDP Site 522	18-1-078	GM-PMAG-POL:GM-INT-L
25.7013		Ma	This study	DSDP Site 522	18-1-082	GM-PMAG-POL:GM-INT-L
25.7072		Ma	This study	DSDP Site 522	18-1-085	GM-PMAG-POL:GM-INT-L
25.7132		Ma	This study	DSDP Site 522	18-1-088	GM-PMAG-POL:GM-INT-L
25.7211		Ma	This study	DSDP Site 522	18-1-091	GM-PMAG-POL:GM-INT-L
25.727		Ma	This study	DSDP Site 522	18-1-094	GM-PMAG-POL:GM-INT-L
25.7329		Ma	This study	DSDP Site 522	18-1-097	GM-PMAG-POL:GM-INT-L
25.7388		Ma	This study	DSDP Site 522	18-1-101	GM-PMAG-POL:GM-INT-L
25.7467		Ma	This study	DSDP Site 522	18-1-104	GM-PMAG-POL:GM-INT-L
25.7526		Ma	This study	DSDP Site 522	18-1-107	GM-PMAG-POL:GM-INT-L
25.7605		Ma	This study	DSDP Site 522	18-1-111	GM-PMAG-POL:GM-INT-L
25.7664		Ma	This study	DSDP Site 522	18-1-114	GM-PMAG-POL:GM-INT-L
25.7724		Ma	This study	DSDP Site 522	18-1-117	GM-PMAG-POL:GM-INT-L
25.7783		Ma	This study	DSDP Site 522	18-1-120	GM-PMAG-POL:GM-INT-L
25.7842		Ma	This study	DSDP Site 522	18-1-123	GM-PMAG-POL:GM-INT-L
25.7882		Ma	This study	DSDP Site 522	18-1-126	GM-PMAG-POL:GM-INT-L
25.7941		Ma	This study	DSDP Site 522	18-1-128	GM-PMAG-POL:GM-INT-L
25.8		Ma	This study	DSDP Site 522	18-1-132	GM-PMAG-POL:GM-INT-L
25.8059		Ma	This study	DSDP Site 522	18-1-135	GM-PMAG-POL:GM-INT-L
25.8118		Ma	This study	DSDP Site 522	18-1-138	GM-PMAG-POL:GM-INT-L
25.8197		Ma	This study	DSDP Site 522	18-1-142	GM-PMAG-POL:GM-INT-L
25.8257		Ma	This study	DSDP Site 522	18-1-145	GM-PMAG-POL:GM-INT-L
25.8316		Ma	This study	DSDP Site 522	18-1-147	GM-PMAG-POL:GM-INT-L
25.8375		Ma	This study	DSDP Site 522	18-1-150	GM-PMAG-POL:GM-INT-L
25.8414		Ma	This study	DSDP Site 522	18-2-002	GM-PMAG-POL:GM-INT-L
25.8533		Ma	This study	DSDP Site 522	18-2-008	GM-PMAG-POL:GM-INT-L
25.8612		Ma	This study	DSDP Site 522	18-2-012	GM-PMAG-POL:GM-INT-L
25.8671		Ma	This study	DSDP Site 522	18-2-015	GM-PMAG-POL:GM-INT-L
25.873		Ma	This study	DSDP Site 522	18-2-018	GM-PMAG-POL:GM-INT-L
25.8789		Ma	This study	DSDP Site 522	18-2-022	GM-PMAG-POL:GM-INT-L
25.8868		Ma	This study	DSDP Site 522	18-2-025	GM-PMAG-POL:GM-INT-L
25.8908		Ma	This study	DSDP Site 522	18-2-028	GM-PMAG-POL:GM-INT-L
25.8987		Ma	This study	DSDP Site 522	18-2-031	GM-PMAG-POL:GM-INT-L
25.9046		Ma	This study	DSDP Site 522	18-2-034	GM-PMAG-POL:GM-INT-L
25.9105		Ma	This study	DSDP Site 522	18-2-037	GM-PMAG-POL:GM-INT-L
25.9145		Ma	This study	DSDP Site 522	18-2-039	GM-PMAG-POL:GM-INT-L
25.9224		Ma	This study	DSDP Site 522	18-2-043	GM-PMAG-POL:GM-INT-L
25.9263		Ma	This study	DSDP Site 522	18-2-046	GM-PMAG-POL:GM-INT-L
25.9342		Ma	This study	DSDP Site 522	18-2-049	GM-PMAG-POL:GM-INT-L
25.9382		Ma	This study	DSDP Site 522	18-2-052	GM-PMAG-POL:GM-INT-L
25.9441		Ma	This study	DSDP Site 522	18-2-054	GM-PMAG-POL:GM-INT-L
25.95		Ma	This study	DSDP Site 522	18-2-057	GM-PMAG-POL:GM-INT-L
25.9532		Ma	This study	DSDP Site 522	18-2-060	GM-PMAG-POL:GM-INT-L
25.9565		Ma	This study	DSDP Site 522	18-2-063	GM-PMAG-POL:GM-INT-L
25.9586		Ma	This study	DSDP Site 522	18-2-065	GM-PMAG-POL:GM-INT-L
25.9619		Ma	This study	DSDP Site 522	18-2-069	GM-PMAG-POL:GM-INT-L
25.9673		Ma	This study	DSDP Site 522	18-2-073	GM-PMAG-POL:GM-INT-L
25.9705		Ma	This study	DSDP Site 522	18-2-077	GM-PMAG-POL:GM-INT-L
25.9738		Ma	This study	DSDP Site 522	18-2-079	GM-PMAG-POL:GM-INT-L
25.977		Ma	This study	DSDP Site 522	18-2-082	GM-PMAG-POL:GM-INT-L
25.9802		Ma	This study	DSDP Site 522	18-2-086	GM-PMAG-POL:GM-INT-L
25.9835		Ma	This study	DSDP Site 522	18-2-089	GM-PMAG-POL:GM-INT-L
25.9878		Ma	This study	DSDP Site 522	18-2-093	GM-PMAG-POL:GM-INT-L
25.991		Ma	This study	DSDP Site 522	18-2-096	GM-PMAG-POL:GM-INT-L
25.9943		Ma	This study	DSDP Site 522	18-2-098	GM-PMAG-POL:GM-INT-L
25.9975		Ma	This study	DSDP Site 522	18-2-102	GM-PMAG-POL:GM-INT-L
26.0008		Ma	This study	DSDP Site 522	18-2-104	GM-PMAG-POL:GM-INT-L
26.0029		Ma	This study	DSDP Site 522	18-2-107	GM-PMAG-POL:GM-INT-L
26.0051		Ma	This study	DSDP Site 522	18-2-109	GM-PMAG-POL:GM-INT-L
26.0094		Ma	This study	DSDP Site 522	18-2-112	GM-PMAG-POL:GM-INT-L
26.0126		Ma	This study	DSDP Site 522	18-2-115	GM-PMAG-POL:GM-INT-L
26.0159		Ma	This study	DSDP Site 522	18-2-118	GM-PMAG-POL:GM-INT-L
26.0191		Ma	This study	DSDP Site 522	18-2-122	GM-PMAG-POL:GM-INT-L
26.0224		Ma	This study	DSDP Site 522	18-2-125	GM-PMAG-POL:GM-INT-L
26.0256		Ma	This study	DSDP Site 522	18-2-128	GM-PMAG-POL:GM-INT-L
26.0278		Ma	This study	DSDP Site 522	18-2-130	GM-PMAG-POL:GM-INT-L
26.0321		Ma	This study	DSDP Site 522	18-2-133	GM-PMAG-POL:GM-INT-L
26.0343		Ma	This study	DSDP Site 522	18-2-136	GM-PMAG-POL:GM-INT-L
26.0375		Ma	This study	DSDP Site 522	18-2-139	GM-PMAG-POL:GM-INT-L
26.0407		Ma	This study	DSDP Site 522	18-2-142	GM-PMAG-POL:GM-INT-L
26.0451		Ma	This study	DSDP Site 522	18-2-145	GM-PMAG-POL:GM-INT-L
26.0472		Ma	This study	DSDP Site 522	18-2-148	GM-PMAG-POL:GM-INT-L
26.0505		Ma	This study	DSDP Site 522	18-2-150	GM-PMAG-POL:GM-INT-L
26.0515		Ma	This study	DSDP Site 522	18-3-002	GM-PMAG-POL:GM-INT-L
26.0559		Ma	This study	DSDP Site 522	18-3-005	GM-PMAG-POL:GM-INT-L
26.058		Ma	This study	DSDP Site 522	18-3-008	GM-PMAG-POL:GM-INT-L
26.0613		Ma	This study	DSDP Site 522	18-3-010	GM-PMAG-POL:GM-INT-L
26.0645		Ma	This study	DSDP Site 522	18-3-013	GM-PMAG-POL:GM-INT-L
26.0699		Ma	This study	DSDP Site 522	18-3-018	GM-PMAG-POL:GM-INT-L
26.0721		Ma	This study	DSDP Site 522	18-3-021	GM-PMAG-POL:GM-INT-L
26.0753		Ma	This study	DSDP Site 522	18-3-024	GM-PMAG-POL:GM-INT-L
26.0785		Ma	This study	DSDP Site 522	18-3-027	GM-PMAG-POL:GM-INT-L
26.0807		Ma	This study	DSDP Site 522	18-3-029	GM-PMAG-POL:GM-INT-L
26.0839		Ma	This study	DSDP Site 522	18-3-032	GM-PMAG-POL:GM-INT-L
26.0883		Ma	This study	DSDP Site 522	18-3-035	GM-PMAG-POL:GM-INT-L
26.0915		Ma	This study	DSDP Site 522	18-3-039	GM-PMAG-POL:GM-INT-L
26.0947		Ma	This study	DSDP Site 522	18-3-042	GM-PMAG-POL:GM-INT-L
26.0991		Ma	This study	DSDP Site 522	18-3-045	GM-PMAG-POL:GM-INT-L
26.1012		Ma	This study	DSDP Site 522	18-3-047	GM-PMAG-POL:GM-INT-L
26.1045		Ma	This study	DSDP Site 522	18-3-051	GM-PMAG-POL:GM-INT-L
26.1077		Ma	This study	DSDP Site 522	18-3-054	GM-PMAG-POL:GM-INT-L
26.112		Ma	This study	DSDP Site 522	18-3-058	GM-PMAG-POL:GM-INT-L
26.1153		Ma	This study	DSDP Site 522	18-3-061	GM-PMAG-POL:GM-INT-L
26.1185		Ma	This study	DSDP Site 522	18-3-064	GM-PMAG-POL:GM-INT-L
26.1217		Ma	This study	DSDP Site 522	18-3-067	GM-PMAG-POL:GM-INT-L
26.1271		Ma	This study	DSDP Site 522	18-3-071	GM-PMAG-POL:GM-INT-L
26.1315		Ma	This study	DSDP Site 522	18-3-075	GM-PMAG-POL:GM-INT-L
26.1347		Ma	This study	DSDP Site 522	18-3-078	GM-PMAG-POL:GM-INT-L
26.1369		Ma	This study	DSDP Site 522	18-3-080	GM-PMAG-POL:GM-INT-L
26.1401		Ma	This study	DSDP Site 522	18-3-083	GM-PMAG-POL:GM-INT-L
26.1433		Ma	This study	DSDP Site 522	18-3-086	GM-PMAG-POL:GM-INT-L
26.1466		Ma	This study	DSDP Site 522	18-3-089	GM-PMAG-POL:GM-INT-L
26.1498		Ma	This study	DSDP Site 522	18-3-093	GM-PMAG-POL:GM-INT-L
26.1531		Ma	This study	DSDP Site 522	18-3-096	GM-PMAG-POL:GM-INT-L
26.1563		Ma	This study	DSDP Site 522	18-3-099	GM-PMAG-POL:GM-INT-L
26.1595		Ma	This study	DSDP Site 522	18-3-102	GM-PMAG-POL:GM-INT-L
26.1628		Ma	This study	DSDP Site 522	18-3-105	GM-PMAG-POL:GM-INT-L
26.166		Ma	This study	DSDP Site 522	18-3-107	GM-PMAG-POL:GM-INT-L
26.2265		Ma	This study	DSDP Site 522	19-1-024	GM-PMAG-POL:GM-INT-L
26.2308		Ma	This study	DSDP Site 522	19-1-028	GM-PMAG-POL:GM-INT-L
26.247		Ma	This study	DSDP Site 522	19-1-043	GM-PMAG-POL:GM-INT-L
26.2514		Ma	This study	DSDP Site 522	19-1-046	GM-PMAG-POL:GM-INT-L
26.2546		Ma	This study	DSDP Site 522	19-1-049	GM-PMAG-POL:GM-INT-L
26.2589		Ma	This study	DSDP Site 522	19-1-053	GM-PMAG-POL:GM-INT-L
26.2622		Ma	This study	DSDP Site 522	19-1-057	GM-PMAG-POL:GM-INT-L
26.2676		Ma	This study	DSDP Site 522	19-1-061	GM-PMAG-POL:GM-INT-L
26.2708		Ma	This study	DSDP Site 522	19-1-064	GM-PMAG-POL:GM-INT-L
26.2784		Ma	This study	DSDP Site 522	19-1-071	GM-PMAG-POL:GM-INT-L
26.2805		Ma	This study	DSDP Site 522	19-1-074	GM-PMAG-POL:GM-INT-L
26.2848		Ma	This study	DSDP Site 522	19-1-077	GM-PMAG-POL:GM-INT-L
26.287		Ma	This study	DSDP Site 522	19-1-080	GM-PMAG-POL:GM-INT-L
26.2913		Ma	This study	DSDP Site 522	19-1-083	GM-PMAG-POL:GM-INT-L
26.2956		Ma	This study	DSDP Site 522	19-1-088	GM-PMAG-POL:GM-INT-L
26.2989		Ma	This study	DSDP Site 522	19-1-091	GM-PMAG-POL:GM-INT-L
26.3021		Ma	This study	DSDP Site 522	19-1-094	GM-PMAG-POL:GM-INT-L
26.3064		Ma	This study	DSDP Site 522	19-1-098	GM-PMAG-POL:GM-INT-L
26.3086		Ma	This study	DSDP Site 522	19-1-100	GM-PMAG-POL:GM-INT-L
26.3129		Ma	This study	DSDP Site 522	19-1-103	GM-PMAG-POL:GM-INT-L
26.3162		Ma	This study	DSDP Site 522	19-1-106	GM-PMAG-POL:GM-INT-L
26.3194		Ma	This study	DSDP Site 522	19-1-109	GM-PMAG-POL:GM-INT-L
26.3237		Ma	This study	DSDP Site 522	19-1-113	GM-PMAG-POL:GM-INT-L
26.328		Ma	This study	DSDP Site 522	19-1-117	GM-PMAG-POL:GM-INT-L
26.3313		Ma	This study	DSDP Site 522	19-1-121	GM-PMAG-POL:GM-INT-L
26.3356		Ma	This study	DSDP Site 522	19-1-124	GM-PMAG-POL:GM-INT-L
26.3389		Ma	This study	DSDP Site 522	19-1-128	GM-PMAG-POL:GM-INT-L
26.3432		Ma	This study	DSDP Site 522	19-1-131	GM-PMAG-POL:GM-INT-L
26.3464		Ma	This study	DSDP Site 522	19-1-135	GM-PMAG-POL:GM-INT-L
26.3497		Ma	This study	DSDP Site 522	19-1-137	GM-PMAG-POL:GM-INT-L
26.3529		Ma	This study	DSDP Site 522	19-1-140	GM-PMAG-POL:GM-INT-L
26.3561		Ma	This study	DSDP Site 522	19-1-144	GM-PMAG-POL:GM-INT-L
26.3594		Ma	This study	DSDP Site 522	19-1-147	GM-PMAG-POL:GM-INT-L
26.3626		Ma	This study	DSDP Site 522	19-1-150	GM-PMAG-POL:GM-INT-L
26.3648		Ma	This study	DSDP Site 522	19-2-001	GM-PMAG-POL:GM-INT-L
26.368		Ma	This study	DSDP Site 522	19-2-004	GM-PMAG-POL:GM-INT-L
26.3713		Ma	This study	DSDP Site 522	19-2-008	GM-PMAG-POL:GM-INT-L
26.3745		Ma	This study	DSDP Site 522	19-2-010	GM-PMAG-POL:GM-INT-L
26.3777		Ma	This study	DSDP Site 522	19-2-014	GM-PMAG-POL:GM-INT-L
26.3821		Ma	This study	DSDP Site 522	19-2-017	GM-PMAG-POL:GM-INT-L
26.3842		Ma	This study	DSDP Site 522	19-2-020	GM-PMAG-POL:GM-INT-L
26.3896		Ma	This study	DSDP Site 522	19-2-025	GM-PMAG-POL:GM-INT-L
26.3929		Ma	This study	DSDP Site 522	19-2-028	GM-PMAG-POL:GM-INT-L
26.3983		Ma	This study	DSDP Site 522	19-2-032	GM-PMAG-POL:GM-INT-L
26.4015		Ma	This study	DSDP Site 522	19-2-035	GM-PMAG-POL:GM-INT-L
26.4047		Ma	This study	DSDP Site 522	19-2-039	GM-PMAG-POL:GM-INT-L
26.408		Ma	This study	DSDP Site 522	19-2-042	GM-PMAG-POL:GM-INT-L
26.4123		Ma	This study	DSDP Site 522	19-2-045	GM-PMAG-POL:GM-INT-L
26.4155		Ma	This study	DSDP Site 522	19-2-048	GM-PMAG-POL:GM-INT-L
26.4177		Ma	This study	DSDP Site 522	19-2-051	GM-PMAG-POL:GM-INT-L
26.422		Ma	This study	DSDP Site 522	19-2-055	GM-PMAG-POL:GM-INT-L
26.4253		Ma	This study	DSDP Site 522	19-2-057	GM-PMAG-POL:GM-INT-L
26.4296		Ma	This study	DSDP Site 522	19-2-062	GM-PMAG-POL:GM-INT-L
26.4328		Ma	This study	DSDP Site 522	19-2-065	GM-PMAG-POL:GM-INT-L
26.4371		Ma	This study	DSDP Site 522	19-2-069	GM-PMAG-POL:GM-INT-L
26.4404		Ma	This study	DSDP Site 522	19-2-072	GM-PMAG-POL:GM-INT-L
26.4447		Ma	This study	DSDP Site 522	19-2-076	GM-PMAG-POL:GM-INT-L
26.4479		Ma	This study	DSDP Site 522	19-2-079	GM-PMAG-POL:GM-INT-L
26.4523		Ma	This study	DSDP Site 522	19-2-082	GM-PMAG-POL:GM-INT-L
26.4555		Ma	This study	DSDP Site 522	19-2-085	GM-PMAG-POL:GM-INT-L
26.4598		Ma	This study	DSDP Site 522	19-2-090	GM-PMAG-POL:GM-INT-L
26.4631		Ma	This study	DSDP Site 522	19-2-092	GM-PMAG-POL:GM-INT-L
26.4674		Ma	This study	DSDP Site 522	19-2-096	GM-PMAG-POL:GM-INT-L
26.4706		Ma	This study	DSDP Site 522	19-2-100	GM-PMAG-POL:GM-INT-L
26.4739		Ma	This study	DSDP Site 522	19-2-102	GM-PMAG-POL:GM-INT-L
26.4771		Ma	This study	DSDP Site 522	19-2-106	GM-PMAG-POL:GM-INT-L
26.4803		Ma	This study	DSDP Site 522	19-2-109	GM-PMAG-POL:GM-INT-L
26.4847		Ma	This study	DSDP Site 522	19-2-112	GM-PMAG-POL:GM-INT-L
26.4868		Ma	This study	DSDP Site 522	19-2-115	GM-PMAG-POL:GM-INT-L
26.4911		Ma	This study	DSDP Site 522	19-2-118	GM-PMAG-POL:GM-INT-L
26.4944		Ma	This study	DSDP Site 522	19-2-122	GM-PMAG-POL:GM-INT-L
26.4976		Ma	This study	DSDP Site 522	19-2-125	GM-PMAG-POL:GM-INT-L
26.502		Ma	This study	DSDP Site 522	19-2-128	GM-PMAG-POL:GM-INT-L
26.5052		Ma	This study	DSDP Site 522	19-2-131	GM-PMAG-POL:GM-INT-L
26.5095		Ma	This study	DSDP Site 522	19-2-135	GM-PMAG-POL:GM-INT-L
26.5128		Ma	This study	DSDP Site 522	19-2-138	GM-PMAG-POL:GM-INT-L
26.5171		Ma	This study	DSDP Site 522	19-2-142	GM-PMAG-POL:GM-INT-L
26.5203		Ma	This study	DSDP Site 522	19-2-145	GM-PMAG-POL:GM-INT-L
26.5236		Ma	This study	DSDP Site 522	19-2-148	GM-PMAG-POL:GM-INT-L
26.5257		Ma	This study	DSDP Site 522	19-3-001	GM-PMAG-POL:GM-INT-L
26.529		Ma	This study	DSDP Site 522	19-3-004	GM-PMAG-POL:GM-INT-L
26.5322		Ma	This study	DSDP Site 522	19-3-007	GM-PMAG-POL:GM-INT-L
26.5365		Ma	This study	DSDP Site 522	19-3-010	GM-PMAG-POL:GM-INT-L
26.5387		Ma	This study	DSDP Site 522	19-3-013	GM-PMAG-POL:GM-INT-L
26.543		Ma	This study	DSDP Site 522	19-3-017	GM-PMAG-POL:GM-INT-L
26.5473		Ma	This study	DSDP Site 522	19-3-020	GM-PMAG-POL:GM-INT-L
26.5506		Ma	This study	DSDP Site 522	19-3-023	GM-PMAG-POL:GM-INT-L
26.5538		Ma	This study	DSDP Site 522	19-3-026	GM-PMAG-POL:GM-INT-L
26.557		Ma	This study	DSDP Site 522	19-3-030	GM-PMAG-POL:GM-INT-L
26.5624		Ma	This study	DSDP Site 522	19-3-034	GM-PMAG-POL:GM-INT-L
26.5657		Ma	This study	DSDP Site 522	19-3-038	GM-PMAG-POL:GM-INT-L
26.57		Ma	This study	DSDP Site 522	19-3-041	GM-PMAG-POL:GM-INT-L
26.5756		Ma	This study	DSDP Site 522	19-3-044	GM-PMAG-POL:GM-INT-L
26.5793		Ma	This study	DSDP Site 522	19-3-046	GM-PMAG-POL:GM-INT-L
26.5868		Ma	This study	DSDP Site 522	19-3-050	GM-PMAG-POL:GM-INT-L
26.5924		Ma	This study	DSDP Site 522	19-3-053	GM-PMAG-POL:GM-INT-L
26.6017		Ma	This study	DSDP Site 522	19-3-058	GM-PMAG-POL:GM-INT-L
26.6055		Ma	This study	DSDP Site 522	19-3-060	GM-PMAG-POL:GM-INT-L
26.6111		Ma	This study	DSDP Site 522	19-3-063	GM-PMAG-POL:GM-INT-L
26.6167		Ma	This study	DSDP Site 522	19-3-066	GM-PMAG-POL:GM-INT-L
26.6223		Ma	This study	DSDP Site 522	19-3-070	GM-PMAG-POL:GM-INT-L
26.6279		Ma	This study	DSDP Site 522	19-3-072	GM-PMAG-POL:GM-INT-L
26.6354		Ma	This study	DSDP Site 522	19-3-076	GM-PMAG-POL:GM-INT-L
26.641		Ma	This study	DSDP Site 522	19-3-080	GM-PMAG-POL:GM-INT-L
26.6484		Ma	This study	DSDP Site 522	19-3-083	GM-PMAG-POL:GM-INT-L
26.6522		Ma	This study	DSDP Site 522	19-3-086	GM-PMAG-POL:GM-INT-L
26.6634		Ma	This study	DSDP Site 522	19-3-092	GM-PMAG-POL:GM-INT-L
26.669		Ma	This study	DSDP Site 522	19-3-095	GM-PMAG-POL:GM-INT-L
26.6746		Ma	This study	DSDP Site 522	19-3-098	GM-PMAG-POL:GM-INT-L
26.682		Ma	This study	DSDP Site 522	19-3-101	GM-PMAG-POL:GM-INT-L
26.6876		Ma	This study	DSDP Site 522	19-3-104	GM-PMAG-POL:GM-INT-L
26.6932		Ma	This study	DSDP Site 522	19-3-108	GM-PMAG-POL:GM-INT-L
26.6988		Ma	This study	DSDP Site 522	19-3-111	GM-PMAG-POL:GM-INT-L
26.7044		Ma	This study	DSDP Site 522	19-3-114	GM-PMAG-POL:GM-INT-L
26.7119		Ma	This study	DSDP Site 522	19-3-117	GM-PMAG-POL:GM-INT-L
26.8146		Ma	This study	DSDP Site 522	20-1-012	GM-PMAG-POL:GM-INT-L
