tab 	pmag_results
er_location_names	vgp_lon	data_type	average_int_rel	magic_method_codes	average_dec	average_lon	vgp_lat	average_inc	er_sample_names	er_site_names	pmag_result_name	er_citation_names	average_lat	er_specimen_names	average_age	average_age_unit	average_height
DSDP Site 522	42.5	i	0.0005322	LP-PI-IRM:LP-PI-REL:LT-AF-Z	166.3	355	-75	55.9	29-2-139	29-2-139	29-2-139	This study : Tauxe & Yamazaki 2007	-27	29-2-139	31.2965	Ma	-111.49
DSDP Site 522	66.4	i	0.0005538	LP-PI-IRM:LP-PI-REL:LT-AF-Z	137.5	355	-52.9	51.6	29-2-145	29-2-145	29-2-145	This study : Tauxe & Yamazaki 2007	-27	29-2-145	31.3027	Ma	-111.55
DSDP Site 522	18.7	i	0.0004869	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.3	355	-82.4	53.4	29-3-003	29-3-003	29-3-003	This study : Tauxe & Yamazaki 2007	-27	29-3-003	31.311	Ma	-111.63
DSDP Site 522	31	i	0.0006217	LP-PI-IRM:LP-PI-REL:LT-AF-Z	166.8	355	-72.8	59.5	29-3-009	29-3-009	29-3-009	This study : Tauxe & Yamazaki 2007	-27	29-3-009	31.3161	Ma	-111.68
DSDP Site 522	34.4	i	0.0007002	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.6	355	-81.6	52.8	29-3-016	29-3-016	29-3-016	This study : Tauxe & Yamazaki 2007	-27	29-3-016	31.3244	Ma	-111.76
DSDP Site 522	18.1	i	0.0004858	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.3	355	-76.7	58.4	29-3-023	29-3-023	29-3-023	This study : Tauxe & Yamazaki 2007	-27	29-3-023	31.3317	Ma	-111.83
DSDP Site 522	55.6	i	0.000453	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.2	355	-73.1	53.6	29-3-033	29-3-033	29-3-033	This study : Tauxe & Yamazaki 2007	-27	29-3-033	31.341	Ma	-111.92
DSDP Site 522	9.3	i	0.0003188	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.5	355	-81.7	54.5	29-3-041	29-3-041	29-3-041	This study : Tauxe & Yamazaki 2007	-27	29-3-041	31.3503	Ma	-112.01
DSDP Site 522	16	i	0.0006442	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.1	355	-87.8	48	29-3-047	29-3-047	29-3-047	This study : Tauxe & Yamazaki 2007	-27	29-3-047	31.3566	Ma	-112.07
DSDP Site 522	321.4	i	0.0006086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.7	355	-84.3	51	29-3-053	29-3-053	29-3-053	This study : Tauxe & Yamazaki 2007	-27	29-3-053	31.3617	Ma	-112.12
DSDP Site 522	22.8	i	0.0007751	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.1	355	-75.2	59	29-3-059	29-3-059	29-3-059	This study : Tauxe & Yamazaki 2007	-27	29-3-059	31.368	Ma	-112.18
DSDP Site 522	58.4	i	0.001013	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.7	355	-84.8	48.2	29-3-065	29-3-065	29-3-065	This study : Tauxe & Yamazaki 2007	-27	29-3-065	31.3752	Ma	-112.25
DSDP Site 522	64.6	i	0.0009353	LP-PI-IRM:LP-PI-REL:LT-AF-Z	170.2	355	-80.9	48.9	29-3-071	29-3-071	29-3-071	This study : Tauxe & Yamazaki 2007	-27	29-3-071	31.3814	Ma	-112.31
DSDP Site 522	324.4	i	0.0007729	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.4	355	-81.2	53.9	29-3-077	29-3-077	29-3-077	This study : Tauxe & Yamazaki 2007	-27	29-3-077	31.3877	Ma	-112.37
DSDP Site 522	348.3	i	0.0006921	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.7	355	-78.6	57.7	29-3-083	29-3-083	29-3-083	This study : Tauxe & Yamazaki 2007	-27	29-3-083	31.3939	Ma	-112.43
DSDP Site 522	55.8	i	0.0006628	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.3	355	-85.3	48.2	29-3-089	29-3-089	29-3-089	This study : Tauxe & Yamazaki 2007	-27	29-3-089	31.4001	Ma	-112.49
DSDP Site 522	266.7	i	0.0009341	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.2	355	-86.3	45.6	29-3-095	29-3-095	29-3-095	This study : Tauxe & Yamazaki 2007	-27	29-3-095	31.4063	Ma	-112.55
DSDP Site 522	23.3	i	0.0009982	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.8	355	-82.6	52.9	29-3-098	29-3-098	29-3-098	This study : Tauxe & Yamazaki 2007	-27	29-3-098	31.4136	Ma	-112.62
DSDP Site 522	72	i	0.0007669	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.6	355	-78.9	47.9	29-3-104	29-3-104	29-3-104	This study : Tauxe & Yamazaki 2007	-27	29-3-104	31.4208	Ma	-112.69
DSDP Site 522	299.1	i	0.000536	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.8	355	-81	51.1	29-3-112	29-3-112	29-3-112	This study : Tauxe & Yamazaki 2007	-27	29-3-112	31.427	Ma	-112.75
DSDP Site 522	277.4	i	0.0003986	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.1	355	-89	45.8	30-1-013	30-1-013	30-1-013	This study : Tauxe & Yamazaki 2007	-27	30-1-013	31.4664	Ma	-113.13
DSDP Site 522	49.6	i	0.0007199	LP-PI-IRM:LP-PI-REL:LT-AF-Z	129	355	-46	62	30-1-019	30-1-019	30-1-019	This study : Tauxe & Yamazaki 2007	-27	30-1-019	31.4726	Ma	-113.19
DSDP Site 522	323.4	i	0.0008431	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.8	355	-75.4	58.4	30-1-025	30-1-025	30-1-025	This study : Tauxe & Yamazaki 2007	-27	30-1-025	31.4789	Ma	-113.25
DSDP Site 522	331.5	i	0.0008282	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.7	355	-61.9	68.5	30-1-032	30-1-032	30-1-032	This study : Tauxe & Yamazaki 2007	-27	30-1-032	31.4861	Ma	-113.32
DSDP Site 522	334.6	i	0.001117	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.1	355	-78.4	57.2	30-1-038	30-1-038	30-1-038	This study : Tauxe & Yamazaki 2007	-27	30-1-038	31.4923	Ma	-113.38
DSDP Site 522	319.3	i	0.001125	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.6	355	-80.7	53.9	30-1-044	30-1-044	30-1-044	This study : Tauxe & Yamazaki 2007	-27	30-1-044	31.4985	Ma	-113.44
DSDP Site 522	286.6	i	0.00102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.9	355	-78.1	50	30-1-051	30-1-051	30-1-051	This study : Tauxe & Yamazaki 2007	-27	30-1-051	31.5058	Ma	-113.51
DSDP Site 522	319.4	i	0.001246	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.2	355	-82.5	52.4	30-1-057	30-1-057	30-1-057	This study : Tauxe & Yamazaki 2007	-27	30-1-057	31.512	Ma	-113.57
DSDP Site 522	333.6	i	0.0009185	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.3	355	-84.6	51.3	30-1-063	30-1-063	30-1-063	This study : Tauxe & Yamazaki 2007	-27	30-1-063	31.5182	Ma	-113.63
DSDP Site 522	30.4	i	0.000726	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.2	355	-79	55.2	30-1-069	30-1-069	30-1-069	This study : Tauxe & Yamazaki 2007	-27	30-1-069	31.5245	Ma	-113.69
DSDP Site 522	45.6	i	0.0008519	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.3	355	-77.5	53.9	30-1-075	30-1-075	30-1-075	This study : Tauxe & Yamazaki 2007	-27	30-1-075	31.5307	Ma	-113.75
DSDP Site 522	56.2	i	0.0008802	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.8	355	-85.8	47.9	30-1-081	30-1-081	30-1-081	This study : Tauxe & Yamazaki 2007	-27	30-1-081	31.5369	Ma	-113.81
DSDP Site 522	34.7	i	0.001045	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.2	355	-79.9	54	30-1-090	30-1-090	30-1-090	This study : Tauxe & Yamazaki 2007	-27	30-1-090	31.5462	Ma	-113.9
DSDP Site 522	16.1	i	0.0007149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.3	355	-63.6	67.9	30-1-096	30-1-096	30-1-096	This study : Tauxe & Yamazaki 2007	-27	30-1-096	31.5524	Ma	-113.96
DSDP Site 522	57.8	i	0.0007245	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.7	355	-82	49.6	30-1-102	30-1-102	30-1-102	This study : Tauxe & Yamazaki 2007	-27	30-1-102	31.5587	Ma	-114.02
DSDP Site 522	349.8	i	0.0005478	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.2	355	-72.5	63	30-1-108	30-1-108	30-1-108	This study : Tauxe & Yamazaki 2007	-27	30-1-108	31.5649	Ma	-114.08
DSDP Site 522	345.7	i	0.000371	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.5	355	-67.2	66.8	30-1-114	30-1-114	30-1-114	This study : Tauxe & Yamazaki 2007	-27	30-1-114	31.5711	Ma	-114.14
DSDP Site 522	39.6	i	0.001338	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.8	355	-76	55.9	30-1-125	30-1-125	30-1-125	This study : Tauxe & Yamazaki 2007	-27	30-1-125	31.5825	Ma	-114.25
DSDP Site 522	57.3	i	0.001067	LP-PI-IRM:LP-PI-REL:LT-AF-Z	157.1	355	-68.9	54.4	30-1-131	30-1-131	30-1-131	This study : Tauxe & Yamazaki 2007	-27	30-1-131	31.5887	Ma	-114.31
DSDP Site 522	29	i	0.0007614	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.6	355	-77.9	56.2	30-1-136	30-1-136	30-1-136	This study : Tauxe & Yamazaki 2007	-27	30-1-136	31.5939	Ma	-114.36
DSDP Site 522	2.2	i	0.0006791	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.2	355	-73.5	62.1	30-1-143	30-1-143	30-1-143	This study : Tauxe & Yamazaki 2007	-27	30-1-143	31.6012	Ma	-114.43
DSDP Site 522	268.7	i	0.0005969	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.1	355	-73.9	45.4	30-1-149	30-1-149	30-1-149	This study : Tauxe & Yamazaki 2007	-27	30-1-149	31.6074	Ma	-114.49
DSDP Site 522	29.6	i	0.0009162	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.6	355	-78.1	56	30-2-008	30-2-008	30-2-008	This study : Tauxe & Yamazaki 2007	-27	30-2-008	31.6167	Ma	-114.58
DSDP Site 522	7.5	i	0.001009	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179	355	-86	50.1	30-2-014	30-2-014	30-2-014	This study : Tauxe & Yamazaki 2007	-27	30-2-014	31.6229	Ma	-114.64
DSDP Site 522	78.6	i	0.0005786	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.6	355	-66.5	45.7	30-2-020	30-2-020	30-2-020	This study : Tauxe & Yamazaki 2007	-27	30-2-020	31.6291	Ma	-114.7
DSDP Site 522	355	i	0.0008193	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180	355	-89.1	46.6	30-2-028	30-2-028	30-2-028	This study : Tauxe & Yamazaki 2007	-27	30-2-028	31.6374	Ma	-114.78
DSDP Site 522	323.6	i	0.0007363	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.4	355	-77.2	57.1	30-2-034	30-2-034	30-2-034	This study : Tauxe & Yamazaki 2007	-27	30-2-034	31.6436	Ma	-114.84
DSDP Site 522	69.2	i	0.0007302	LP-PI-IRM:LP-PI-REL:LT-AF-Z	146.2	355	-60.3	50.2	30-2-039	30-2-039	30-2-039	This study : Tauxe & Yamazaki 2007	-27	30-2-039	31.6488	Ma	-114.89
DSDP Site 522	243.4	i	0.0006768	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.4	355	-79.7	40.1	30-2-046	30-2-046	30-2-046	This study : Tauxe & Yamazaki 2007	-27	30-2-046	31.6561	Ma	-114.96
DSDP Site 522	329	i	0.0007019	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.5	355	-79.8	55.5	30-2-053	30-2-053	30-2-053	This study : Tauxe & Yamazaki 2007	-27	30-2-053	31.6633	Ma	-115.03
DSDP Site 522	69.2	i	0.0006763	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.7	355	-83.3	47.5	30-2-059	30-2-059	30-2-059	This study : Tauxe & Yamazaki 2007	-27	30-2-059	31.6695	Ma	-115.09
DSDP Site 522	103.3	i	0.0005011	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174	355	-84.3	43.1	30-2-069	30-2-069	30-2-069	This study : Tauxe & Yamazaki 2007	-27	30-2-069	31.6799	Ma	-115.19
DSDP Site 522	154.4	i	0.0006017	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.3	355	-82.8	36.4	30-2-075	30-2-075	30-2-075	This study : Tauxe & Yamazaki 2007	-27	30-2-075	31.6861	Ma	-115.25
DSDP Site 522	244.8	i	0.0004254	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.3	355	-80.9	41.1	30-2-082	30-2-082	30-2-082	This study : Tauxe & Yamazaki 2007	-27	30-2-082	31.6934	Ma	-115.32
DSDP Site 522	249.7	i	0.0007852	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.3	355	-83.1	43	30-2-088	30-2-088	30-2-088	This study : Tauxe & Yamazaki 2007	-27	30-2-088	31.6996	Ma	-115.38
DSDP Site 522	174.2	i	0.0003966	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.9	355	-82.8	35.8	30-2-097	30-2-097	30-2-097	This study : Tauxe & Yamazaki 2007	-27	30-2-097	31.7089	Ma	-115.47
DSDP Site 522	132.9	i	0.000653	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.1	355	-71	23.7	30-2-104	30-2-104	30-2-104	This study : Tauxe & Yamazaki 2007	-27	30-2-104	31.7162	Ma	-115.54
DSDP Site 522	301.2	i	0.0007242	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.1	355	-83.5	49.9	30-2-110	30-2-110	30-2-110	This study : Tauxe & Yamazaki 2007	-27	30-2-110	31.7224	Ma	-115.6
DSDP Site 522	283.6	i	0.0007425	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.8	355	-81.9	48.3	30-2-116	30-2-116	30-2-116	This study : Tauxe & Yamazaki 2007	-27	30-2-116	31.7286	Ma	-115.66
DSDP Site 522	331.1	i	0.0009962	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.9	355	-78.4	56.9	30-2-124	30-2-124	30-2-124	This study : Tauxe & Yamazaki 2007	-27	30-2-124	31.7369	Ma	-115.74
DSDP Site 522	309.3	i	0.0008388	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.5	355	-88.2	47.1	30-2-130	30-2-130	30-2-130	This study : Tauxe & Yamazaki 2007	-27	30-2-130	31.7431	Ma	-115.8
DSDP Site 522	103.1	i	0.0006804	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.5	355	-72.8	36.9	30-2-137	30-2-137	30-2-137	This study : Tauxe & Yamazaki 2007	-27	30-2-137	31.7504	Ma	-115.87
DSDP Site 522	266.1	i	0.0008034	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.9	355	-68.5	43.5	30-2-143	30-2-143	30-2-143	This study : Tauxe & Yamazaki 2007	-27	30-2-143	31.7566	Ma	-115.93
DSDP Site 522	214.2	i	0.0006307	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.1	355	-82.5	37.6	30-2-149	30-2-149	30-2-149	This study : Tauxe & Yamazaki 2007	-27	30-2-149	31.7628	Ma	-115.99
DSDP Site 522	52.7	i	0.0008796	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.8	355	-78.8	51.9	30-3-006	30-3-006	30-3-006	This study : Tauxe & Yamazaki 2007	-27	30-3-006	31.7701	Ma	-116.06
DSDP Site 522	26.3	i	0.0007896	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.9	355	-77.6	56.8	30-3-012	30-3-012	30-3-012	This study : Tauxe & Yamazaki 2007	-27	30-3-012	31.7763	Ma	-116.12
DSDP Site 522	345.4	i	0.001038	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.5	355	-82.5	53.8	30-3-018	30-3-018	30-3-018	This study : Tauxe & Yamazaki 2007	-27	30-3-018	31.7825	Ma	-116.18
DSDP Site 522	351.4	i	0.0004879	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.8	355	-70.2	64.8	30-3-024	30-3-024	30-3-024	This study : Tauxe & Yamazaki 2007	-27	30-3-024	31.7887	Ma	-116.24
DSDP Site 522	337.8	i	0.0006871	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.6	355	-67.8	65.7	30-3-030	30-3-030	30-3-030	This study : Tauxe & Yamazaki 2007	-27	30-3-030	31.795	Ma	-116.3
DSDP Site 522	318.7	i	0.0004778	LP-PI-IRM:LP-PI-REL:LT-AF-Z	196.4	355	-69.4	61.5	30-3-036	30-3-036	30-3-036	This study : Tauxe & Yamazaki 2007	-27	30-3-036	31.8012	Ma	-116.36
DSDP Site 522	63.5	i	0.0006177	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.1	355	-66	52.6	30-3-043	30-3-043	30-3-043	This study : Tauxe & Yamazaki 2007	-27	30-3-043	31.8084	Ma	-116.43
DSDP Site 522	330.4	i	0.0002807	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.2	355	-63.1	67.6	30-3-049	30-3-049	30-3-049	This study : Tauxe & Yamazaki 2007	-27	30-3-049	31.8146	Ma	-116.49
DSDP Site 522	267.9	i	0.00015	LP-PI-IRM:LP-PI-REL:LT-AF-Z	224.7	355	-49.2	38.8	30-3-056	30-3-056	30-3-056	This study : Tauxe & Yamazaki 2007	-27	30-3-056	31.8219	Ma	-116.56
DSDP Site 522	273.9	i	0.0001315	LP-PI-IRM:LP-PI-REL:LT-AF-Z	259.5	355	-15.9	28	30-3-061	30-3-061	30-3-061	This study : Tauxe & Yamazaki 2007	-27	30-3-061	31.8271	Ma	-116.61
DSDP Site 522	313.7	i	0.0005322	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.9	355	-74.5	57.4	30-3-068	30-3-068	30-3-068	This study : Tauxe & Yamazaki 2007	-27	30-3-068	31.8343	Ma	-116.68
DSDP Site 522	53.5	i	0.000478	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.6	355	-78.7	51.8	30-3-074	30-3-074	30-3-074	This study : Tauxe & Yamazaki 2007	-27	30-3-074	31.8406	Ma	-116.74
DSDP Site 522	19.6	i	0.0005596	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.2	355	-88.3	47.4	30-3-080	30-3-080	30-3-080	This study : Tauxe & Yamazaki 2007	-27	30-3-080	31.8468	Ma	-116.8
DSDP Site 522	23.1	i	0.000632	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.9	355	-76.5	58	30-3-086	30-3-086	30-3-086	This study : Tauxe & Yamazaki 2007	-27	30-3-086	31.853	Ma	-116.86
DSDP Site 522	325.4	i	0.0007362	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.4	355	-81	54.2	30-3-092	30-3-092	30-3-092	This study : Tauxe & Yamazaki 2007	-27	30-3-092	31.8592	Ma	-116.92
DSDP Site 522	56.7	i	0.000748	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.3	355	-75.1	52.6	30-3-099	30-3-099	30-3-099	This study : Tauxe & Yamazaki 2007	-27	30-3-099	31.8665	Ma	-116.99
DSDP Site 522	60.1	i	0.000798	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.5	355	-73.8	52.1	30-3-106	30-3-106	30-3-106	This study : Tauxe & Yamazaki 2007	-27	30-3-106	31.8727	Ma	-117.05
DSDP Site 522	58.3	i	0.0009904	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.7	355	-76.5	51.7	30-3-111	30-3-111	30-3-111	This study : Tauxe & Yamazaki 2007	-27	30-3-111	31.8789	Ma	-117.11
DSDP Site 522	61.6	i	0.0007969	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.8	355	-73.3	51.8	30-3-118	30-3-118	30-3-118	This study : Tauxe & Yamazaki 2007	-27	30-3-118	31.8851	Ma	-117.17
DSDP Site 522	283.5	i	0.0001976	LP-PI-IRM:LP-PI-REL:LT-AF-Z	227.3	355	-48.8	51.2	31-1-017	31-1-017	31-1-017	This study : Tauxe & Yamazaki 2007	-27	31-1-017	31.9266	Ma	-117.57
DSDP Site 522	312.6	i	0.000373	LP-PI-IRM:LP-PI-REL:LT-AF-Z	200.4	355	-67.5	61.1	31-1-023	31-1-023	31-1-023	This study : Tauxe & Yamazaki 2007	-27	31-1-023	31.9328	Ma	-117.63
DSDP Site 522	300.1	i	0.0003888	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.9	355	-78.8	52.4	31-1-031	31-1-031	31-1-031	This study : Tauxe & Yamazaki 2007	-27	31-1-031	31.9411	Ma	-117.71
DSDP Site 522	328.8	i	0.0004716	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.3	355	-83.7	52	31-1-037	31-1-037	31-1-037	This study : Tauxe & Yamazaki 2007	-27	31-1-037	31.9473	Ma	-117.77
DSDP Site 522	349.5	i	0.000646	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.8	355	-75.7	60.3	31-1-043	31-1-043	31-1-043	This study : Tauxe & Yamazaki 2007	-27	31-1-043	31.9535	Ma	-117.83
DSDP Site 522	3.2	i	0.0003369	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178.7	355	-82.5	53.9	31-1-053	31-1-053	31-1-053	This study : Tauxe & Yamazaki 2007	-27	31-1-053	31.9639	Ma	-117.93
DSDP Site 522	24.9	i	0.0005458	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.3	355	-80.6	54.5	31-1-059	31-1-059	31-1-059	This study : Tauxe & Yamazaki 2007	-27	31-1-059	31.9701	Ma	-117.99
DSDP Site 522	347.9	i	0.0006232	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.5	355	-80.2	56.2	31-1-067	31-1-067	31-1-067	This study : Tauxe & Yamazaki 2007	-27	31-1-067	31.9784	Ma	-118.07
DSDP Site 522	17.8	i	0.001036	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.4	355	-78.5	56.9	31-1-073	31-1-073	31-1-073	This study : Tauxe & Yamazaki 2007	-27	31-1-073	31.9846	Ma	-118.13
DSDP Site 522	108.8	i	0.0008133	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.7	355	-71	33.3	31-1-082	31-1-082	31-1-082	This study : Tauxe & Yamazaki 2007	-27	31-1-082	31.9939	Ma	-118.22
DSDP Site 522	60.9	i	0.0008483	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.4	355	-76.4	51.1	31-1-090	31-1-090	31-1-090	This study : Tauxe & Yamazaki 2007	-27	31-1-090	32.0022	Ma	-118.3
DSDP Site 522	54.3	i	0.0006335	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.5	355	-87.4	47.1	31-1-093	31-1-093	31-1-093	This study : Tauxe & Yamazaki 2007	-27	31-1-093	32.0053	Ma	-118.33
DSDP Site 522	47.2	i	0.000631	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.1	355	-77.5	53.6	31-1-104	31-1-104	31-1-104	This study : Tauxe & Yamazaki 2007	-27	31-1-104	32.0167	Ma	-118.44
DSDP Site 522	46.9	i	0.0007614	LP-PI-IRM:LP-PI-REL:LT-AF-Z	157	355	-67.3	58.4	31-1-112	31-1-112	31-1-112	This study : Tauxe & Yamazaki 2007	-27	31-1-112	32.025	Ma	-118.52
DSDP Site 522	57.3	i	0.0009521	LP-PI-IRM:LP-PI-REL:LT-AF-Z	163.1	355	-74.1	52.8	31-1-118	31-1-118	31-1-118	This study : Tauxe & Yamazaki 2007	-27	31-1-118	32.0312	Ma	-118.58
DSDP Site 522	0.8	i	0.0006611	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178.2	355	-76.4	59.7	31-1-125	31-1-125	31-1-125	This study : Tauxe & Yamazaki 2007	-27	31-1-125	32.0385	Ma	-118.65
DSDP Site 522	40.2	i	0.0005798	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.4	355	-77.8	54.7	31-1-131	31-1-131	31-1-131	This study : Tauxe & Yamazaki 2007	-27	31-1-131	32.0447	Ma	-118.71
DSDP Site 522	63.5	i	0.0006167	LP-PI-IRM:LP-PI-REL:LT-AF-Z	170.9	355	-81.5	48.9	31-1-137	31-1-137	31-1-137	This study : Tauxe & Yamazaki 2007	-27	31-1-137	32.0509	Ma	-118.77
DSDP Site 522	337.9	i	0.0003196	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.1	355	-86.8	49.2	31-1-144	31-1-144	31-1-144	This study : Tauxe & Yamazaki 2007	-27	31-1-144	32.0582	Ma	-118.84
DSDP Site 522	267	i	0.0003053	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.9	355	-73.1	44.7	31-1-150	31-1-150	31-1-150	This study : Tauxe & Yamazaki 2007	-27	31-1-150	32.0644	Ma	-118.9
DSDP Site 522	299.2	i	0.0003725	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.1	355	-79.7	51.8	31-2-006	31-2-006	31-2-006	This study : Tauxe & Yamazaki 2007	-27	31-2-006	32.0706	Ma	-118.96
DSDP Site 522	285.7	i	0.0007576	LP-PI-IRM:LP-PI-REL:LT-AF-Z	207.9	355	-65.2	52.4	31-2-013	31-2-013	31-2-013	This study : Tauxe & Yamazaki 2007	-27	31-2-013	32.0779	Ma	-119.03
DSDP Site 522	341.4	i	0.000644	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.9	355	-69.5	64.8	31-2-020	31-2-020	31-2-020	This study : Tauxe & Yamazaki 2007	-27	31-2-020	32.0851	Ma	-119.1
DSDP Site 522	333.3	i	0.0004681	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.9	355	-75.6	59.4	31-2-031	31-2-031	31-2-031	This study : Tauxe & Yamazaki 2007	-27	31-2-031	32.0965	Ma	-119.21
DSDP Site 522	319.1	i	0.0006741	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.2	355	-70.6	60.9	31-2-038	31-2-038	31-2-038	This study : Tauxe & Yamazaki 2007	-27	31-2-038	32.1038	Ma	-119.28
DSDP Site 522	78.3	i	0.0006558	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.3	355	-84	46.2	31-2-045	31-2-045	31-2-045	This study : Tauxe & Yamazaki 2007	-27	31-2-045	32.111	Ma	-119.35
DSDP Site 522	8.7	i	0.0005074	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.5	355	-75.5	60.1	31-2-053	31-2-053	31-2-053	This study : Tauxe & Yamazaki 2007	-27	31-2-053	32.1193	Ma	-119.43
DSDP Site 522	18.2	i	0.0005452	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.9	355	-77.8	57.5	31-2-059	31-2-059	31-2-059	This study : Tauxe & Yamazaki 2007	-27	31-2-059	32.1256	Ma	-119.49
DSDP Site 522	298.9	i	0.0007297	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186	355	-83.8	49.5	31-2-066	31-2-066	31-2-066	This study : Tauxe & Yamazaki 2007	-27	31-2-066	32.1328	Ma	-119.56
