tab	measurements
experiment	specimen	measurement	treat_dc_field	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	meas_field_dc	magn_moment	measurement_standard	measurement_temp	sample	scientists	site
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	886	-0.7938	-8.035e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	887	-0.7996	-8.083e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	888	-0.7996	-8.083e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	889	-0.7969	-8.065e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	890	-0.7891	-8.004e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	891	-0.7812	-7.94e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	892	-0.7732	-7.876e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	893	-0.7652	-7.815e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	894	-0.7573	-7.75e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	895	-0.7493	-7.685e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	896	-0.7413	-7.621e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	897	-0.7334	-7.557e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	898	-0.7254	-7.492e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	899	-0.7174	-7.428e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	900	-0.7094	-7.364e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	901	-0.7015	-7.299e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	902	-0.6935	-7.235e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	903	-0.6855	-7.171e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	904	-0.6775	-7.105e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	905	-0.6695	-7.041e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	906	-0.6616	-6.976e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	907	-0.6536	-6.912e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	908	-0.6456	-6.846e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	909	-0.6376	-6.781e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	910	-0.6296	-6.716e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	911	-0.6216	-6.651e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	912	-0.6136	-6.585e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	913	-0.6056	-6.52e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	914	-0.5976	-6.455e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	915	-0.5896	-6.388e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	916	-0.5817	-6.323e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	917	-0.5736	-6.257e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	918	-0.5656	-6.191e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	919	-0.5576	-6.126e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	920	-0.5496	-6.06e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	921	-0.5417	-5.993e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	922	-0.5337	-5.927e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	923	-0.5257	-5.86e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	924	-0.5177	-5.794e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	925	-0.5097	-5.727e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	926	-0.5017	-5.661e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	927	-0.4937	-5.594e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	928	-0.4857	-5.527e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	929	-0.4778	-5.459e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	930	-0.4697	-5.391e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	931	-0.4617	-5.324e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	932	-0.4538	-5.255e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	933	-0.4457	-5.188e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	934	-0.4377	-5.119e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	935	-0.4298	-5.051e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	936	-0.4217	-4.981e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	937	-0.4137	-4.912e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	938	-0.4057	-4.843e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	939	-0.3977	-4.774e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	940	-0.3897	-4.703e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	941	-0.3817	-4.634e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	942	-0.3737	-4.563e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	943	-0.3657	-4.492e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	944	-0.3577	-4.421e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	945	-0.3497	-4.349e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	946	-0.3417	-4.277e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	947	-0.3337	-4.205e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	948	-0.3258	-4.132e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	949	-0.3177	-4.059e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	950	-0.3097	-3.986e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	951	-0.3018	-3.913e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	952	-0.2938	-3.839e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	953	-0.2858	-3.765e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	954	-0.2778	-3.69e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	955	-0.2697	-3.615e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	956	-0.2618	-3.539e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	957	-0.2538	-3.462e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	958	-0.2458	-3.385e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	959	-0.2378	-3.308e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	960	-0.2298	-3.23e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	961	-0.2218	-3.151e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	962	-0.2138	-3.073e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	963	-0.2058	-2.993e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	964	-0.1978	-2.912e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	965	-0.1898	-2.831e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	966	-0.1818	-2.749e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	967	-0.1738	-2.666e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	968	-0.1658	-2.583e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	969	-0.1578	-2.498e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	970	-0.1497	-2.413e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	971	-0.1418	-2.327e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	972	-0.1338	-2.24e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	973	-0.1258	-2.151e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	974	-0.1178	-2.062e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	975	-0.1098	-1.971e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	976	-0.1018	-1.88e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	977	-0.0938	-1.786e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	978	-0.0858	-1.692e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	979	-0.0778	-1.596e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	980	-0.0698	-1.498e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	981	-0.06185	-1.398e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	982	-0.05385	-1.297e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	983	-0.0458	-1.193e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	984	-0.0378	-1.087e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	985	-0.02985	-9.795e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	986	-0.0218	-8.685e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	987	-0.0138	-7.54e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	988	-0.0058	-6.36e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	989	0.00215	-5.13e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	990	0.01015	-3.855e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	991	0.01815	-2.53e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	992	0.02615	-1.15e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	993	0.03415	2.8e-08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	994	0.0421	1.74e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	995	0.05015	3.23e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	996	0.05815	4.74e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	997	0.06615	6.255e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	998	0.07415	7.765e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	999	0.08215	9.28e-07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1000	0.09015	1.077e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1001	0.09815	1.225e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1002	0.1061	1.371e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1003	0.1141	1.512e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1004	0.1221	1.651e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1005	0.1301	1.785e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1006	0.1381	1.916e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1007	0.1461	2.041e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1008	0.1541	2.164e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1009	0.1621	2.282e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1010	0.1701	2.396e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1011	0.1781	2.506e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1012	0.1861	2.612e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1013	0.1941	2.716e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1014	0.2021	2.817e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1015	0.2101	2.914e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1016	0.2181	3.009e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1017	0.2261	3.102e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1018	0.2341	3.192e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1019	0.2421	3.28e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1020	0.25	3.367e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1021	0.2581	3.452e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1022	0.2661	3.535e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1023	0.2741	3.617e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1024	0.2821	3.698e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-3:LP-HYS	IS06a-3	IS06a-3:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	1025	0.2901	3.778e-06	u	273	IS06a	Erez ben Yosef	IS06
