tab 	measurements
citations	experiment	instrument_codes	magn_moment	meas_field_dc	measurement_standard	measurement_temp	method_codes	number	quality	sample	scientists	site	specimen	treat_dc_field	treat_temp
This study	IS06a-3:LP-HYS	SIO-Maud	-4.421e-06	-3.577e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-4.349e-06	-3.497e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-4.277e-06	-3.417e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-4.205e-06	-3.337e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-4.132e-06	-3.258e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-4.059e-06	-3.177e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.986e-06	-3.097e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.913e-06	-3.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.839e-06	-2.938e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.765e-06	-2.858e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.690e-06	-2.778e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.615e-06	-2.697e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.539e-06	-2.618e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.462e-06	-2.538e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.385e-06	-2.458e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.308e-06	-2.378e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.230e-06	-2.298e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.151e-06	-2.218e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.073e-06	-2.138e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.993e-06	-2.058e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.912e-06	-1.978e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.831e-06	-1.898e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.749e-06	-1.818e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.666e-06	-1.738e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.583e-06	-1.658e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.498e-06	-1.578e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.413e-06	-1.497e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.327e-06	-1.418e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.240e-06	-1.338e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.151e-06	-1.258e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.062e-06	-1.178e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.971e-06	-1.098e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.880e-06	-1.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.786e-06	-9.380e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.692e-06	-8.580e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.596e-06	-7.780e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.498e-06	-6.980e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.398e-06	-6.185e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.297e-06	-5.385e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.193e-06	-4.580e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.087e-06	-3.780e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-9.795e-07	-2.985e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-8.685e-07	-2.180e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-7.540e-07	-1.380e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-6.360e-07	-5.800e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-5.130e-07	2.150e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-3.855e-07	1.015e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-2.530e-07	1.815e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	-1.150e-07	2.615e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.800e-08	3.415e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.740e-07	4.210e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.230e-07	5.015e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.740e-07	5.815e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.255e-07	6.615e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.765e-07	7.415e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	9.280e-07	8.215e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.077e-06	9.015e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.225e-06	9.815e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.371e-06	1.061e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.512e-06	1.141e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.651e-06	1.221e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.785e-06	1.301e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	1.916e-06	1.381e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.041e-06	1.461e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.164e-06	1.541e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.282e-06	1.621e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.396e-06	1.701e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.506e-06	1.781e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.612e-06	1.861e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.716e-06	1.941e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.817e-06	2.021e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	2.914e-06	2.101e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.009e-06	2.181e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.102e-06	2.261e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.192e-06	2.341e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.280e-06	2.421e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.367e-06	2.500e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.452e-06	2.581e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.535e-06	2.661e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.617e-06	2.741e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.698e-06	2.821e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.778e-06	2.901e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.857e-06	2.981e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	3.934e-06	3.060e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.011e-06	3.140e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.087e-06	3.220e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.163e-06	3.300e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.237e-06	3.380e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.312e-06	3.460e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.385e-06	3.540e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.458e-06	3.620e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.531e-06	3.700e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.604e-06	3.780e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.675e-06	3.860e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.747e-06	3.940e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.818e-06	4.020e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.888e-06	4.100e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	4.959e-06	4.180e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.029e-06	4.259e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.098e-06	4.339e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.168e-06	4.419e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.236e-06	4.499e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.306e-06	4.579e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.374e-06	4.659e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.442e-06	4.739e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.510e-06	4.819e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.578e-06	4.899e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.645e-06	4.978e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.712e-06	5.058e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.779e-06	5.138e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.846e-06	5.218e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.913e-06	5.298e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	5.979e-06	5.378e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.045e-06	5.458e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.112e-06	5.538e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.179e-06	5.618e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.245e-06	5.698e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.311e-06	5.778e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.377e-06	5.858e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.443e-06	5.938e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.508e-06	6.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.574e-06	6.099e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.639e-06	6.179e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.705e-06	6.259e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.770e-06	6.339e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.836e-06	6.419e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.901e-06	6.499e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	6.966e-06	6.580e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.031e-06	6.660e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.096e-06	6.740e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.161e-06	6.820e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.225e-06	6.900e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.290e-06	6.980e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.354e-06	7.059e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.419e-06	7.140e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.483e-06	7.219e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.548e-06	7.299e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.612e-06	7.379e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.676e-06	7.459e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.740e-06	7.539e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.804e-06	7.619e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.869e-06	7.699e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.933e-06	7.779e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	7.997e-06	7.859e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	8.061e-06	7.938e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-3:LP-HYS	SIO-Maud	8.112e-06	8.000e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-3		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.525e-05	7.974e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.516e-05	7.896e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.506e-05	7.816e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.496e-05	7.736e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.486e-05	7.657e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.476e-05	7.577e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.467e-05	7.497e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.456e-05	7.417e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.446e-05	7.338e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.436e-05	7.258e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.426e-05	7.178e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.416e-05	7.098e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.406e-05	7.019e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.396e-05	6.939e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.385e-05	6.859e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.375e-05	6.779e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.365e-05	6.699e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.354e-05	6.619e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.343e-05	6.539e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.332e-05	6.459e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.322e-05	6.379e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
This study	IS06a-4:LP-HYS	SIO-Maud	2.311e-05	6.299e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-4		273
