tab	sites
site	location	age	age_unit	dir_dec	dir_inc	core_depth	lat	lon	geologic_classes	geologic_types	lithologies	citations	vgp_lat	vgp_lon	paleolatitude	vgp_lat_rev	vgp_lon_rev
30-2-078	DSDP Site 522	31.6892	Ma	183.5	44.5	115.28	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.76123621126536	250.88715880514155	26.167131012142573	86.76123621126536	70.88715880514155
30-2-082	DSDP Site 522	31.6934	Ma	189.3	41.1	115.32	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.92012435694211	244.82272887962972	23.565761120551254	80.92012435694211	64.82272887962972
30-2-085	DSDP Site 522	31.6965	Ma	175.3	54.3	115.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.19487121071741	21.064561588069296	34.83110864651522	81.19487121071741	201.0645615880693
30-2-088	DSDP Site 522	31.6996	Ma	187.3	43.0	115.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.14136388363838	249.65336067192982	24.997641418580056	83.14136388363838	69.65336067192982
30-2-091	DSDP Site 522	31.7027	Ma	178.0	43.2	115.41	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.42250608915187	130.37433975831186	25.151522660394388	87.42250608915187	310.37433975831186
30-2-097	DSDP Site 522	31.7089	Ma	179.9	35.8	115.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.82929449827499	174.24636621452214	19.829880493201447	82.82929449827499	354.24636621452214
30-2-101	DSDP Site 522	31.7131	Ma	187.1	46.0	115.51	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.67422042085512	270.0042011601318	27.373546719434486	83.67422042085512	90.0042011601318
30-2-104	DSDP Site 522	31.7162	Ma	167.1	23.7	115.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.02362355682988	132.8877999344155	12.379251521675897	71.02362355682988	312.8877999344155
30-2-107	DSDP Site 522	31.7193	Ma	180.4	52.4	115.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.99583440681616	351.79100748492243	32.99418189278503	83.99583440681616	171.79100748492243
30-2-110	DSDP Site 522	31.7224	Ma	186.1	49.9	115.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.50268040148427	301.1503247183172	30.700531159989076	83.50268040148427	121.15032471831722
30-2-113	DSDP Site 522	31.7255	Ma	189.4	54.5	115.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.63720851460042	312.2488877669715	35.02946247065663	78.63720851460042	132.2488877669715
30-2-116	DSDP Site 522	31.7286	Ma	188.8	48.3	115.66	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.90959907389599	283.56304719296077	29.300604356244026	81.90959907389599	103.56304719296077
30-2-119	DSDP Site 522	31.7317	Ma	185.7	48.3	115.69	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.47368699361257	290.9228905966274	29.300604356244026	84.47368699361257	110.92289059662738
30-2-124	DSDP Site 522	31.7369	Ma	185.9	56.9	115.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.39209367237196	331.086310380099	37.48815026031718	78.39209367237196	151.086310380099
30-2-127	DSDP Site 522	31.74	Ma	184.5	49.7	115.77	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.71225145794077	307.8292743795726	30.52274101110372	84.71225145794077	127.82927437957261
30-2-130	DSDP Site 522	31.7431	Ma	181.5	47.1	115.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-88.15286742931728	309.34331657517174	28.28309886226625	88.15286742931728	129.34331657517174
30-2-134	DSDP Site 522	31.7473	Ma	168.5	52.2	115.84	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.47461032276554	52.001660013300125	32.80567094663939	78.47461032276554	232.00166001330012
30-2-137	DSDP Site 522	31.7504	Ma	162.5	36.9	115.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.7683465335623	103.13430544059037	20.576668614781703	72.7683465335623	283.13430544059037
30-2-140	DSDP Site 522	31.7535	Ma	204.9	47.5	115.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.95595414804608	275.02008050996824	28.61927748132928	67.95595414804608	95.02008050996824
30-2-143	DSDP Site 522	31.7566	Ma	203.9	43.5	115.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.52502192286627	266.08940915119825	25.38351092505711	68.52502192286627	86.08940915119825
30-2-146	DSDP Site 522	31.7597	Ma	185.9	44.6	115.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.67252285586628	258.1986413467698	26.246384128902726	84.67252285586628	78.19864134676982
30-2-149	DSDP Site 522	31.7628	Ma	185.1	37.6	115.99	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.45310515380584	214.17058831510644	21.059292141266262	82.45310515380584	34.17058831510644
30-3-003	DSDP Site 522	31.767	Ma	167.2	64.7	116.03	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.9414408259937	18.908140363778102	46.607784237182955	67.9414408259937	198.9081403637781
30-3-006	DSDP Site 522	31.7701	Ma	168.8	51.9	116.06	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.82721902540027	52.69216258486222	32.524583901287436	78.82721902540027	232.69216258486222
30-3-009	DSDP Site 522	31.7732	Ma	175.4	34.7	116.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.03710217408778	145.89290634450538	19.096693228267203	81.03710217408778	325.8929063445054
30-3-012	DSDP Site 522	31.7763	Ma	171.9	56.8	116.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.57079233239102	26.34426469488494	37.38272494893819	77.57079233239102	206.34426469488494
30-3-015	DSDP Site 522	31.7794	Ma	176.2	49.2	116.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.45740453362697	41.392598538826746	30.081806947586184	85.45740453362697	221.39259853882675
30-3-018	DSDP Site 522	31.7825	Ma	181.5	53.8	116.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.54832141686602	345.4061247045876	34.339458319527466	82.54832141686602	165.40612470458763
30-3-021	DSDP Site 522	31.7856	Ma	153.4	55.2	116.21	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.76281980926521	57.302118239669255	35.73145615402066	65.76281980926521	237.30211823966926
30-3-024	DSDP Site 522	31.7887	Ma	181.8	64.8	116.24	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-70.21178106577811	351.35423662098293	46.73716019507929	70.21178106577811	171.35423662098293
30-3-027	DSDP Site 522	31.7918	Ma	180.4	42.1	116.27	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.28864926768516	182.72930740460413	24.31272299964181	87.28864926768516	2.7293074046041284
30-3-030	DSDP Site 522	31.795	Ma	189.6	65.7	116.3	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.77971983409415	337.80915056290695	47.9168708491161	67.77971983409415	157.80915056290695
30-3-033	DSDP Site 522	31.7981	Ma	187.7	44.1	116.33	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.01082882639395	257.2753843059688	25.85175238980182	83.01082882639395	77.27538430596883
30-3-036	DSDP Site 522	31.8012	Ma	196.4	61.5	116.36	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.43929081585632	318.74505724235473	42.641520100613796	69.43929081585632	138.74505724235473
30-3-039	DSDP Site 522	31.8043	Ma	132.0	51.9	116.39	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-48.31268529554228	65.41570715762731	32.524583901287436	48.31268529554228	245.4157071576273
30-3-043	DSDP Site 522	31.8084	Ma	153.1	52.6	116.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.99289771880665	63.543019845353115	33.1835966226676	65.99289771880665	243.54301984535311
30-3-046	DSDP Site 522	31.8115	Ma	172.8	56.8	116.46	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.97124345796107	23.54642852943482	37.38272494893819	77.97124345796107	203.54642852943482
30-3-049	DSDP Site 522	31.8146	Ma	197.2	67.6	116.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.08955013107611	330.44365129921175	50.499859165772044	63.08955013107611	150.44365129921175
30-3-052	DSDP Site 522	31.8178	Ma	232.2	54.0	116.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-45.01093540168922	287.97097810591197	34.535397104596086	45.01093540168922	107.97097810591197
30-3-056	DSDP Site 522	31.8219	Ma	224.7	38.8	116.56	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-49.19681101101454	267.8890454633206	21.900636227441083	49.19681101101454	87.8890454633206
30-3-058	DSDP Site 522	31.824	Ma	245.0	35.8	116.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-30.546263597482415	273.1282356147876	19.829880493201447	30.546263597482415	93.12823561478763
30-3-061	DSDP Site 522	31.8271	Ma	259.5	28.0	116.61	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-15.876572483979615	273.9097529440613	14.887975603633317	15.876572483979615	93.90975294406132
30-3-065	DSDP Site 522	31.8312	Ma	193.3	49.7	116.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.82941690530907	284.9503245784426	30.52274101110372	77.82941690530907	104.95032457844258
30-3-068	DSDP Site 522	31.8343	Ma	192.9	57.4	116.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.54644870904963	313.69568882245	38.01929919823342	74.54644870904963	133.69568882245
30-3-071	DSDP Site 522	31.8374	Ma	174.8	58.7	116.71	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.83507869639698	12.900106398368166	39.43235905792934	76.83507869639698	192.90010639836817
30-3-074	DSDP Site 522	31.8406	Ma	168.6	51.8	116.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.71721160874678	53.505208124403225	32.431332589883795	78.71721160874678	233.50520812440323
30-3-077	DSDP Site 522	31.8437	Ma	175.4	51.7	116.77	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.33306622259713	30.707733404572537	32.33830202693917	83.33306622259713	210.70773340457254
30-3-080	DSDP Site 522	31.8468	Ma	179.2	47.4	116.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-88.30969759968586	19.57239181209337	28.534955960346373	88.30969759968586	199.57239181209337
30-3-083	DSDP Site 522	31.8499	Ma	156.6	57.1	116.83	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.61285372624107	50.594256754075616	37.69980253962278	67.61285372624107	230.59425675407562
30-3-086	DSDP Site 522	31.853	Ma	171.9	58.0	116.86	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.50827828334567	23.13537207424247	38.665651406025184	76.50827828334567	203.13537207424247
30-3-089	DSDP Site 522	31.8561	Ma	171.7	45.0	116.89	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.57898849965106	86.4809396997976	26.56505117707799	82.57898849965106	266.4809396997976
30-3-092	DSDP Site 522	31.8592	Ma	185.4	54.2	116.92	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.98880899780039	325.410282117159	34.73229647952754	80.98880899780039	145.410282117159
30-3-096	DSDP Site 522	31.8634	Ma	160.3	54.1	116.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.48278777443929	55.84875153343637	34.63372626708277	71.48278777443929	235.84875153343637
30-3-099	DSDP Site 522	31.8665	Ma	164.3	52.6	116.99	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.09664015515996	56.710203852028485	33.1835966226676	75.09664015515996	236.71020385202849
30-3-102	DSDP Site 522	31.8696	Ma	179.5	52.5	117.02	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.89588910642325	358.94260276162726	33.08877584836687	83.89588910642325	178.94260276162726
30-3-106	DSDP Site 522	31.8727	Ma	162.5	52.1	117.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.80891954249176	60.14505085198823	32.71175221554697	73.80891954249176	240.14505085198823
30-3-108	DSDP Site 522	31.8758	Ma	165.5	55.6	117.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.6633125352939	44.86363648640008	36.138099145920435	74.6633125352939	224.86363648640008
30-3-111	DSDP Site 522	31.8789	Ma	165.7	51.7	117.11	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.49199439385639	58.30861431793875	32.33830202693917	76.49199439385639	238.30861431793875
30-3-115	DSDP Site 522	31.883000000000003	Ma	160.0	36.3	117.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-70.4686459527676	101.19857952776056	20.167602911182417	70.4686459527676	281.19857952776056
30-3-118	DSDP Site 522	31.8851	Ma	161.8	51.8	117.17	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.31292789410594	61.646989566756815	32.431332589883795	73.31292789410594	241.64698956675682
31-1-014	DSDP Site 522	31.9235	Ma	173.2	56.4	117.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.49565669680268	23.31747975923065	36.963674004602886	78.49565669680268	203.31747975923065
31-1-017	DSDP Site 522	31.9266	Ma	227.3	51.2	117.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-48.83919717700335	283.5222424022642	31.876430451869254	48.83919717700335	103.52224240226423
31-1-020	DSDP Site 522	31.9297	Ma	254.5	10.8	117.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-16.2686445137843	262.84034677566046	5.448395124355149	16.2686445137843	82.84034677566046
31-1-023	DSDP Site 522	31.9328	Ma	200.4	61.1	117.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.47933908432437	312.5832195594712	42.16866076450361	67.47933908432437	132.58321955947122
31-1-028	DSDP Site 522	31.938000000000002	Ma	192.4	58.5	117.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.00118385404693	317.8673855301224	39.211894491594556	74.00118385404693	137.86738553012242
31-1-031	DSDP Site 522	31.9411	Ma	190.9	52.4	117.71	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.82803169118174	300.059283488431	32.99418189278503	78.82803169118174	120.05928348843099
31-1-034	DSDP Site 522	31.9442	Ma	193.4	48.1	117.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.99257604558076	278.3251940172194	29.129136082991295	77.99257604558076	98.32519401721942
31-1-037	DSDP Site 522	31.9473	Ma	183.3	52.0	117.77	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.6954118744024	328.7990147905188	32.61805682214758	83.6954118744024	148.7990147905188
31-1-040	DSDP Site 522	31.9504	Ma	213.3	59.3	117.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-59.54970156442991	299.0389898204816	40.100596147714	59.54970156442991	119.03898982048162
31-1-043	DSDP Site 522	31.9535	Ma	181.8	60.3	117.83	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.68559312996354	349.5178828905435	41.23758859614257	75.68559312996354	169.5178828905435
31-1-050	DSDP Site 522	31.9608	Ma	197.2	50.8	117.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.35074872501279	285.8380403217289	31.51081962587212	74.35074872501279	105.8380403217289
31-1-053	DSDP Site 522	31.9639	Ma	178.7	53.9	117.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.47943256302467	3.2193298847777214	34.43730808915183	82.47943256302467	183.21932988477772
31-1-056	DSDP Site 522	31.967	Ma	173.6	45.3	117.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.28995243614527	85.49756335908137	26.805808325586394	84.28995243614527	265.49756335908137
31-1-059	DSDP Site 522	31.9701	Ma	174.3	54.5	117.99	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.605867519483	24.885037615227134	35.02946247065663	80.605867519483	204.88503761522713
31-1-064	DSDP Site 522	31.9753	Ma	171.7	49.6	118.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.95466172471124	57.78736555947671	30.43415109961643	81.95466172471124	237.7873655594767
31-1-067	DSDP Site 522	31.9784	Ma	181.5	56.2	118.07	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.16190317683889	347.9494389205316	36.75572560730138	80.16190317683889	167.94943892053158
31-1-070	DSDP Site 522	31.9815	Ma	177.0	48.4	118.1	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.43841580928097	42.22921632175024	29.38662612009495	86.43841580928097	222.22921632175024
31-1-073	DSDP Site 522	31.9846	Ma	174.4	56.9	118.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.49817988039062	17.84980544244496	37.48815026031718	78.49817988039062	197.84980544244496
31-1-076	DSDP Site 522	31.9877	Ma	158.7	74.2	118.16	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-53.51181296567973	12.509839855079463	60.49261443910094	53.51181296567973	192.50983985507946
31-1-082	DSDP Site 522	31.9939	Ma	161.7	33.3	118.22	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-70.97360803559606	108.78503211018818	18.18217705808456	70.97360803559606	288.7850321101882
31-1-085	DSDP Site 522	31.997	Ma	166.3	41.4	118.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.22168574445115	96.528999281641	23.788331137577494	77.22168574445115	276.528999281641
31-1-090	DSDP Site 522	32.0022	Ma	165.4	51.1	118.3	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.42379264101507	60.89405261044777	31.78470641720204	76.42379264101507	240.89405261044777
31-1-091	DSDP Site 522	32.0033	Ma	163.4	53.5	118.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.08636838665888	54.69238233230294	34.047335499236084	74.08636838665888	234.69238233230294
31-1-093	DSDP Site 522	32.0053	Ma	177.5	47.1	118.33	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.44059424665548	54.337978453554115	28.28309886226625	87.44059424665548	234.33797845355411
31-1-099	DSDP Site 522	32.0116	Ma	160.2	45.1	118.39	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.3448698071745	81.63617028216106	26.64513506995387	72.3448698071745	261.63617028216106
31-1-104	DSDP Site 522	32.0167	Ma	168.1	53.6	118.44	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.52432598894599	47.1854686867585	34.144472921454756	77.52432598894599	227.1854686867585
31-1-109	DSDP Site 522	32.0219	Ma	150.0	45.4	118.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.32014968457756	78.31540796420472	26.886399101504825	63.32014968457756	258.3154079642047
31-1-112	DSDP Site 522	32.025	Ma	157.0	58.4	118.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.34030460114433	46.91067879531954	39.10208566937348	67.34030460114433	226.91067879531954
31-1-115	DSDP Site 522	32.0281	Ma	162.5	58.2	118.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.16778036123702	41.481396301455845	38.88331022224374	71.16778036123702	221.48139630145585
31-1-118	DSDP Site 522	32.0312	Ma	163.1	52.8	118.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.08812031871076	57.31197068577853	33.37392213052534	74.08812031871076	237.31197068577853
31-1-121	DSDP Site 522	32.0344	Ma	168.8	58.9	118.61	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.29035494145741	28.52528759023727	39.653959152344946	74.29035494145741	208.52528759023727
