tab 	samples														
azimuth	azimuth_dec_correction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	magic_method_codes	method_codes	orientation_flag	sample	site	cooling_rate
299.9	0	This study		-58.5	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133b	mc133	1.00E+10
43.5	0	This study		-61.5	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133c	mc133	1.00E+10
34	0	This study		-58.5	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133d	mc133	1.00E+10
65	0	This study		-16.5	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133e	mc133	1.00E+10
20.3	0	This study		-12	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133f	mc133	1.00E+10
39.5	0	This study	## direction deleted because: bad mark in field##.	-68	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	b	mc133g	mc133	1.00E+10
15.9	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133h	mc133	1.00E+10
36.6	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133i	mc133	1.00E+10
20.5	0	This study		-60	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133j	mc133	1.00E+10
86.4	0	This study	## direction deleted because: bad mark in field##.	-62	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	b	mc133l	mc133	1.00E+10
62.6	0	This study		-60.5	Extrusive:Igneous	Lava Flow	-78.199	Trachyte	166.584	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc133m	mc133	1.00E+10
98.2	0	This study		-31	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134a	mc134	1.00E+10
140.3	0	This study		-37	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134b	mc134	1.00E+10
59	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134c	mc134	1.00E+10
64.6	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134d	mc134	1.00E+10
113.8	0	This study		-23	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134e	mc134	1.00E+10
163.4	0	This study		-20	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134f	mc134	1.00E+10
128.1	0	This study		-17	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134g	mc134	1.00E+10
131.5	0	This study		-22	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134h	mc134	1.00E+10
67.9	0	This study		-32	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134i	mc134	1.00E+10
80.1	0	This study		-36.5	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134j	mc134	1.00E+10
1.7	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.219	Basalt	166.607	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc134k	mc134	1.00E+10
23.7	0	This study		-66.5	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135a	mc135	1.00E+10
11.6	0	This study		-63.5	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135b	mc135	1.00E+10
211.5	0	This study		-13	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135c	mc135	1.00E+10
230.2	0	This study		-11	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135d	mc135	1.00E+10
161.4	0	This study		-10	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135e	mc135	1.00E+10
301.9	0	This study		-16.5	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135f	mc135	1.00E+10
30.3	0	This study		-38.5	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135g	mc135	1.00E+10
11.5	0	This study		-39.5	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135h	mc135	1.00E+10
43.2	0	This study		-24	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135i	mc135	1.00E+10
22	0	This study		-35	Extrusive:Igneous	Lava Flow	-78.231	Basalt	166.565	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc135j	mc135	1.00E+10
75.2	0	This study		-38	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136a	mc136	1.00E+10
94.9	0	This study		-38	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136b	mc136	1.00E+10
87.4	0	This study		-14	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136c	mc136	1.00E+10
114.6	0	This study		-43	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136d	mc136	1.00E+10
86.3	0	This study		-34	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136e	mc136	1.00E+10
95	0	This study		-35	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136f	mc136	1.00E+10
125.5	0	This study		-44	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136g	mc136	1.00E+10
138.7	0	This study		-59.5	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136h	mc136	1.00E+10
139.9	0	This study		-64	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136i	mc136	1.00E+10
103	0	This study		-43	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136j	mc136	1.00E+10
118.4	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.329	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc136k	mc136	1.00E+10
177.1	0	This study		-77.5	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137a	mc137	1.00E+10
157.9	0	This study		-76	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137b	mc137	1.00E+10
163.4	0	This study		-74	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137c	mc137	1.00E+10
151.8	0	This study		-70	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137d	mc137	1.00E+10
189.3	0	This study		-56.5	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137e	mc137	1.00E+10
173.4	0	This study		-59	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137f	mc137	1.00E+10
197.9	0	This study		-57	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137g	mc137	1.00E+10
191.6	0	This study		-41	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137h	mc137	1.00E+10
179.9	0	This study		-41	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137i	mc137	1.00E+10
177.1	0	This study		-60.5	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137j	mc137	1.00E+10
168.2	0	This study		-63.5	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc137k	mc137	1.00E+10
220	0	This study		-73	Extrusive:Igneous	Lava Flow	-78.261	Basalt	163.257	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc137l	mc137	1.00E+10
119.5	0	This study		-58	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc138a	mc138	1.00E+10
130.5	0	This study		-61	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc138b	mc138	1.00E+10
125	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138c	mc138	1.00E+10
135.5	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc138d	mc138	1.00E+10
81	0	This study		-77	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138e	mc138	1.00E+10
95.5	0	This study		-74	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138f	mc138	1.00E+10
62	0	This study		-33	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc138g	mc138	1.00E+10
64	0	This study		-28	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc138h	mc138	1.00E+10
167.5	0	This study		-20	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138i	mc138	1.00E+10
146	0	This study		-37	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138j	mc138	1.00E+10
155	0	This study		-39	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.24	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc138k	mc138	1.00E+10
353.9	0	This study		-63	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139a	mc139	1.00E+10
7.7	0	This study		-53.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139b	mc139	1.00E+10
342.4	0	This study		-65.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139c	mc139	1.00E+10
348.2	0	This study		-62.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139d	mc139	1.00E+10
349.9	0	This study		-59.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139e	mc139	1.00E+10
6	0	This study		-73	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139f	mc139	1.00E+10
336.45	0	This study		-66	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139g	mc139	1.00E+10
26.2	0	This study		-57	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139h	mc139	1.00E+10
34.45	0	This study		-58.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139i	mc139	1.00E+10
334.2	0	This study		-47.5	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139j	mc139	1.00E+10
322.7	0	This study		-62	Extrusive:Igneous	Lava Flow	-78.26	Basalt	163.08	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc139k	mc139	1.00E+10
1	0	This study	"Archived samples from 1965, 66 expeditions."	-58	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13a	mc13	1.00E+10
10	0	This study	"Archived samples from 1965, 66 expeditions."	-71	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13b	mc13	1.00E+10
345	0	This study	"Archived samples from 1965, 66 expeditions."	-81	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13c	mc13	1.00E+10
353	0	This study	"Archived samples from 1965, 66 expeditions."	-42	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13d	mc13	1.00E+10
9	0	This study	"Archived samples from 1965, 66 expeditions."	-59	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13e	mc13	1.00E+10
341	0	This study	"Archived samples from 1965, 66 expeditions."	-76	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13f	mc13	1.00E+10
26	0	This study	"Archived samples from 1965, 66 expeditions."	-70	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13g	mc13	1.00E+10
24	0	This study	"Archived samples from 1965, 66 expeditions."	-54	Extrusive:Igneous	Lava Flow	-77.64	Trachyte	166.41	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc13h	mc13	1.00E+10
290.3	0	This study		-79	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140a	mc140	1.00E+10
303.8	0	This study		-80.5	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140b	mc140	1.00E+10
281.8	0	This study		-85	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140c	mc140	1.00E+10
295.3	0	This study		-82	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140d	mc140	1.00E+10
293.8	0	This study		-66	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140e	mc140	1.00E+10
315.3	0	This study		-60.5	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140f	mc140	1.00E+10
295.8	0	This study		-68.5	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140g	mc140	1.00E+10
302.3	0	This study		-82.5	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140h	mc140	1.00E+10
307.8	0	This study		-85.5	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140i	mc140	1.00E+10
302.8	0	This study		-72	Extrusive:Igneous	Lava Flow	-78.276	Basalt	163.004	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc140j	mc140	1.00E+10
25.4	0	This study		-62	Extrusive:Igneous	Lava Flow	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141b	mc141	1.00E+10
29.9	0	This study		-57	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141c	mc141	1.00E+10
14.9	0	This study		-72	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141d	mc141	1.00E+10
2.7	0	This study		-75	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141e	mc141	1.00E+10
57.9	0	This study		75	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141f	mc141	1.00E+10
53.2	0	This study		-54	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141g	mc141	1.00E+10
38.2	0	This study		-58	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141h	mc141	1.00E+10
25.2	0	This study		-61.5	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141i	mc141	1.00E+10
97.9	0	This study		-69.5	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141j	mc141	1.00E+10
83.9	0	This study		-74.5	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141k	mc141	1.00E+10
31.2	0	This study		-35.5	Intrusive:Igneous	Volcanic Dike	-77.58	Basalt	166.246	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc141l	mc141	1.00E+10
142.2	0	This study		-52	Extrusive:Igneous	Lava Flow	-77.851	Trachyte	166.68	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc142a	mc142	1.00E+10
138.4	0	This study		-68.5	Extrusive:Igneous	Lava Flow	-77.851	Trachyte	166.68	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc142b	mc142	1.00E+10
81.9	0	This study		-32.5	Extrusive:Igneous	Lava Flow	-77.851	Trachyte	166.68	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc142c	mc142	1.00E+10
101.4	0	This study		-33	Extrusive:Igneous	Lava Flow	-77.851	Trachyte	166.68	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc142d	mc142	1.00E+10
