tab 	specimens
analyst_names	aniso_ftest	aniso_ftest12	aniso_ftest23	aniso_s	aniso_s_mean	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	aniso_v1	aniso_v2	aniso_v3	citations	description	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_mad_free	dir_n_measurements	dir_tilt_correction	experiment_names	geologic_classes	geologic_types	hyst_bc	hyst_bcr	hyst_mr_moment	hyst_ms_moment	int_abs	int_b	int_b_beta	int_b_sigma	int_corr	int_dang	int_drats	int_f	int_fvds	int_gamma	int_mad_free	int_md	int_n_measurements	int_n_ptrm	int_q	int_rsc	int_treat_dc_field	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	sample	software_packages	specimen
@ltauxe														This study			A	110.1	76.4	3.1	11	0	mc229g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	873	373	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc229g	pmagpy-2.58	mc229g1
@ltauxe														This study				166.3	4.7			-1	mc229g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					3.4233e-05	-1.141	0.114	0.13	u	3.7	2.4	1.075	0.912	1.6	3.1	4	11	5	8.3	0.8865	3e-05	Basalt	873	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc229g	pmagpy-2.60	mc229g1
@ltauxe														This study			A	97.8	77.4	0.7	13	0	mc229g2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc229g	pmagpy-2.58	mc229g2
@ltauxe														This study				205.9	-9.2			-1	mc229h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.6781e-05	-0.893	0.12	0.107	u	4.9	6.3	0.919	0.752	1.3	6.2	3	9	5	6.5	0.9016	3e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc229h	pmagpy-2.60	mc229h1
														This study										Igneous : Extrusive	Lava Flow																						Basalt					mc229h		mc229h2
@ltauxe														This study			A	105.6	74.2	4.7	10	0	mc229i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	873	473	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc229i	pmagpy-2.58	mc229i1
@ltauxe														This study				163.8	35.3			-1	mc229i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					3.0434e-05	-1.014	0.149	0.152	u	6	7.4	0.951	0.806	0.9	4.6	4	9	5	5.4	0.8499	3e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc229i	pmagpy-2.60	mc229i1
@ltauxe														This study			A	86.3	71.3	3.7	10	0	mc229k1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	873	473	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc229k	pmagpy-2.58	mc229k1
@ltauxe														This study				165.9	16.2			-1	mc229k1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					3.2671e-05	-1.089	0.136	0.148	u	4.3	4.1	0.922	0.806	3.2	3.9	4	9	5	5.7	0.8749	3e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc229k	pmagpy-2.60	mc229k1
@ltauxe														This study				55	-53			-1	mc26a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.8491e-05	-0.962	0.05	0.048	u	0.6	36.3	0.496	0.74	0.3	1.9	-1	8	8	6.5	0.985	4e-05	Basalt	873	723	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc26a	pmagpy-2.60	mc26a
@ltauxe														This study			A	6.2	-58.6	2.1	17	0	mc26a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	883	273	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26a	pmagpy-2.58	mc26a
@ltauxe														This study			A	13.9	-57.5	4.3	8	0	mc26b-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26b	pmagpy-2.58	mc26b
@ltauxe														This study			A	9	-54.1	2.7	16	0	mc26c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	883	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26c	pmagpy-2.58	mc26c
@ltauxe														This study				43.2	-34.3			-1	mc26c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.2822e-05	-0.571	0.043	0.025	u	1	15.2	0.591	0.688	1.7	3.2	-1	8	7	7.9	0.9887	4e-05	Basalt	883	773	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc26c	pmagpy-2.60	mc26c
@ltauxe														This study			A	14.8	-54.5	3.9	16	0	mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	883	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26d	pmagpy-2.58	mc26d
@ltauxe														This study				38.8	-29.3			-1	mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.2531e-05	-0.813	0.07	0.057	u	1.5	16	0.472	0.664	0.4	5.1	-1	9	8	4.9	0.9655	4e-05	Basalt	883	723	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc26d	pmagpy-2.60	mc26d
@ltauxe														This study				16.3	-18.9			-1	mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					5.8436e-05	-1.461	0.099	0.145	u	1	23.3	0.334	0.681	1.9	4.5	-1	8	8	2.2	0.9415	4e-05	Basalt	883	773	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc26e	pmagpy-2.60	mc26e
@ltauxe														This study			A	12.4	-55.4	4	16	0	mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	883	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26e	pmagpy-2.58	mc26e
@ltauxe														This study			A	3.1	-53.9	3.3	9	0	mc26f-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26f	pmagpy-2.58	mc26f
@ltauxe														This study			A	14.6	-57.9	1.9	10	0	mc26g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26g	pmagpy-2.58	mc26g
@ltauxe														This study			A	31.8	-52.1	2.3	13	0	mc26h-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc26h	pmagpy-2.58	mc26h
@ltauxe														This study				4.5	-68.6			-1	mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.7106e-05	-0.678	0.179	0.121	u	2.2	5.3	0.716	0.562	0.2	0.4	-1	5	5	3	0.9064	4e-05	Basalt	573	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc28a	pmagpy-2.60	mc28a
@ltauxe														This study			A	101.6	-86.3	0.4	5	0	mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	573	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28a	pmagpy-2.58	mc28a
@ltauxe														This study				1.6	-39.8			-1	mc28b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					1.2902e-05	-0.323	0.107	0.035	u	6.8	10.4	1.025	0.771	0.3	2.9	-1	11	5	8.3	0.899	4e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc28b	pmagpy-2.60	mc28b
@ltauxe														This study			A	61.7	-80.7	2.3	5	0	mc28b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	573	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28b	pmagpy-2.58	mc28b
@ltauxe														This study				3.1	-60.8			-1	mc28c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.5694e-05	-0.642	0.152	0.097	u	5.4	51.3	0.468	0.448	0.7	4.2	-1	7	5	2.5	0.8883	4e-05	Basalt	673	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc28c	pmagpy-2.60	mc28c
@ltauxe														This study			A	97.3	-85.4	2.8	5	0	mc28c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	573	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28c	pmagpy-2.58	mc28c
@ltauxe														This study			A	352.2	-75.3	1.3	10	0	mc28d-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.12	0.0075	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28d	pmagpy-2.58	mc28d
														This study										Igneous : Extrusive	Lava Flow																						Basalt					mc28e		mc28e
@ltauxe														This study			A	138.3	-84.5	1.3	10	0	mc28f-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	798	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28f	pmagpy-2.58	mc28f
@ltauxe														This study				11.1	-62.3			-1	mc28f-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.926e-05	-0.731	0.172	0.126	u	0.9	18.9	0.776	0.676	1.9	1.4	-1	7	4	3.6	0.8581	4e-05	Basalt	673	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc28f	pmagpy-2.60	mc28f
@ltauxe														This study			A	93.2	-72.8	1.3	11	0	mc28g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28g	pmagpy-2.58	mc28g
@ltauxe														This study			A	138.4	-82.4	0.8	11	0	mc28h-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc28h	pmagpy-2.58	mc28h
@ltauxe														This study			A	33.3	-83.9	0.8	12	0	mc29a-LP-DIR-AF	Igneous : Extrusive	Volcanic Dike									u													Basalt	0.18	0.0075	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29a	pmagpy-2.58	mc29a
@ltauxe														This study			A	13.1	-79.8	1.1	10	0	mc29b-LP-DIR-T	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29b	pmagpy-2.58	mc29b
@ltauxe														This study			A	11.9	-75	4.1	11	0	mc29c-LP-DIR-T	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29c	pmagpy-2.58	mc29c
@ltauxe														This study				26	-53.4			-1	mc29d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Volcanic Dike					3.0445e-05	-0.761	0.122	0.093	u	1.4	83.6	0.524	0.475	0.9	1	-1	4	4	2.8	0.9702	4e-05	Basalt	523	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc29d	pmagpy-2.60	mc29d
@ltauxe														This study			A	341.8	-73.4	5.2	11	0	mc29d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29d	pmagpy-2.58	mc29d
@ltauxe														This study			A	12.8	-74.2	1.2	10	0	mc29e-LP-DIR-T	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29e	pmagpy-2.58	mc29e
@ltauxe														This study			A	7.3	-81.6	0.3	11	0	mc29f-LP-DIR-AF	Igneous : Extrusive	Volcanic Dike									u													Basalt	0.15	0.0075	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29f	pmagpy-2.58	mc29f
@ltauxe														This study			A	21	-77.8	2.5	11	0	mc29g-LP-DIR-T	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29g	pmagpy-2.58	mc29g
@ltauxe														This study			A	353.7	-77.7	1.4	10	0	mc29h-LP-DIR-T	Igneous : Extrusive	Volcanic Dike									u													Basalt	823	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc29h	pmagpy-2.58	mc29h
@ltauxe														This study				205.7	22.6			-1	mc30a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					4.2782e-05	-1.07	0.023	0.024	u	0.5	11.9	0.939	0.934	1.7	1.5	-1	13	6	35.4	0.9943	4e-05	Basalt	853	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc30a	pmagpy-2.60	mc30a
@ltauxe														This study			A	246.4	66	1.5	13	0	mc30a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30a	pmagpy-2.58	mc30a
@ltauxe														This study			A	242	68.7	1	13	0	mc30b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30b	pmagpy-2.58	mc30b
@ltauxe														This study				198.4	17.8			-1	mc30b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					4.2202e-05	-1.055	0.029	0.03	u	0.8	4.3	0.928	0.938	1	1	-1	13	6	27.4	0.991	4e-05	Basalt	853	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc30b	pmagpy-2.60	mc30b
@ltauxe														This study			A	253.7	77.6	1.1	13	0	mc30c-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30c	pmagpy-2.58	mc30c
@ltauxe														This study				182.6	45			-1	mc30d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					4.2455e-05	-1.061	0.025	0.027	u	0.7	16.5	0.931	0.926	0.8	1.2	-1	13	6	31.3	0.993	4e-05	Basalt	853	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc30d	pmagpy-2.60	mc30d
@ltauxe														This study			A	248.4	77.9	1.2	13	0	mc30d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30d	pmagpy-2.58	mc30d
@ltauxe														This study				162.2	63.4			-1	mc30e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					4.3085e-05	-1.077	0.027	0.029	u	0.4	11.2	0.92	0.931	1.4	0.6	-1	13	5	29.8	0.9923	4e-05	Basalt	853	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc30e	pmagpy-2.60	mc30e
@ltauxe														This study			A	244.6	67.1	0.6	13	0	mc30e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30e	pmagpy-2.58	mc30e
@ltauxe														This study			A	234.3	66.3	1.4	9	0	mc30f-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	473	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30f	pmagpy-2.58	mc30f
@ltauxe														This study			A	239.3	59.3	2.5	7	0	mc30g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	798	523	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30g	pmagpy-2.58	mc30g
@ltauxe														This study			A	241.9	63	1.7	7	0	mc30h-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	798	523	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc30h	pmagpy-2.58	mc30h
@ltauxe														This study				2.4	-40.5			-1	mc31b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					1.4018e-05	-0.35	0.131	0.046	u	8.5	64.9	0.409	0.363	1	6.1	-1	9	5	2.7	0.8843	4e-05	Basalt	773	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc31b	pmagpy-2.60	mc31b
@ltauxe														This study			A	313.3	-85.6	1.3	5	0	mc31b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	673	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc31b	pmagpy-2.58	mc31b
@ltauxe														This study			A	285.9	-81.4	0.8	4	0	mc31c-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	798	673	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc31c	pmagpy-2.58	mc31c
@ltauxe														This study			A	277.8	-85.6	0.7	8	0	mc31d-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	523	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc31d	pmagpy-2.58	mc31d
@ltauxe														This study			A	353.1	-87.5	0.7	12	0	mc31f-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.005	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc31f	pmagpy-2.58	mc31f
@ltauxe														This study			A	312.7	-88.7	2.6	11	0	mc31h-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc31h	pmagpy-2.58	mc31h
@ltauxe														This study				10	-63.2			-1	mc32a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.9437e-05	-0.736	0.01	0.008	u	0.3	62.1	0.941	0.905	2.2	1.5	-1	10	4	38.5	0.9991	4e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-MD : LP-PI-ZI : IE-TT : DE-BFL	mc32a	pmagpy-2.60	mc32a
@ltauxe														This study			A	269.6	-72.9	1.5	10	0	mc32a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32a	pmagpy-2.58	mc32a
@ltauxe														This study			A	270.8	-72.4	0.8	11	0	mc32b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32b	pmagpy-2.58	mc32b
@ltauxe														This study				10.7	-64.8			-1	mc32b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.2111e-05	-0.803	0.02	0.016	u	0.4	7	0.586	0.57	1.7	1.3	-1	10	6	19.8	0.9967	4e-05	Basalt	798	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc32b	pmagpy-2.60	mc32b
														This study										Igneous : Extrusive	Lava Flow																						Basalt					mc32c		mc32c
@ltauxe														This study				31.3	-53.7			-1	mc32d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.9679e-05	-0.992	0.029	0.029	u	0.5	13.9	0.981	0.976	1.8	0.8	-1	13	5	27	0.9908	4e-05	Basalt	853	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc32d	pmagpy-2.60	mc32d
@ltauxe														This study			A	269.5	-70.1	0.8	13	0	mc32d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32d	pmagpy-2.58	mc32d
@ltauxe														This study			A	232	-79.7	1.5	5	0	mc32e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	673	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32e	pmagpy-2.58	mc32e
@ltauxe														This study				352	-40.9			-1	mc32e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.8057e-05	-0.701	0.026	0.018	u	4.6	7.6	0.766	0.744	1.7	2.8	-1	11	6	24.8	0.9941	4e-05	Basalt	823	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc32e	pmagpy-2.60	mc32e
@ltauxe														This study			A	262.1	-75.3	0.8	13	0	mc32f-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32f	pmagpy-2.58	mc32f
@ltauxe														This study			A	266.2	-74.8	0.9	11	0	mc32g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32g	pmagpy-2.58	mc32g
@ltauxe														This study			A	270.4	-74.8	1.6	10	0	mc32h-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc32h	pmagpy-2.58	mc32h
@ltauxe														This study			A	2.6	-76	1	5	0	mc33a-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	623	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33a	pmagpy-2.58	mc33a
@ltauxe														This study			A	359.4	-80	1.9	11	0	mc33b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33b	pmagpy-2.58	mc33b
@ltauxe														This study				6	-46.3			-1	mc33b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.7315e-05	-0.933	0.171	0.159	u	3.1	4	0.363	0.419	1.5	3.6	-1	8	5	1.6	0.8327	4e-05	Basalt	723	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc33b	pmagpy-2.60	mc33b
@ltauxe														This study			A	354	-78.9	3.3	11	0	mc33c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33c	pmagpy-2.58	mc33c
@ltauxe														This study				355.5	-38.2			-1	mc33c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.2118e-05	-0.803	0.195	0.156	u	3.6	19.4	0.44	0.456	0.9	4.1	-1	8	5	1.7	0.7857	4e-05	Basalt	723	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc33c	pmagpy-2.60	mc33c
@ltauxe														This study			A	32	-74	1.1	12	0	mc33d-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.005	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33d	pmagpy-2.58	mc33d
@ltauxe														This study				10.9	-32.2			-1	mc33e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					3.2316e-05	-0.808	0.06	0.049	u	5	22	0.498	0.41	1.3	3.2	-1	8	4	6.7	0.9784	4e-05	Basalt	723	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc33e	pmagpy-2.60	mc33e
@ltauxe														This study			A	2.3	-75.6	2.4	11	0	mc33e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33e	pmagpy-2.58	mc33e
@ltauxe														This study			A	17.1	-73.9	2.8	9	0	mc33f-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	773	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33f	pmagpy-2.58	mc33f
@ltauxe														This study			A	3.5	-70.4	2.9	6	0	mc33g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	773	523	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc33g	pmagpy-2.58	mc33g
