tab	er_ages
er_citation_names	er_site_name	er_location_name	age_description	magic_method_codes	age	age_unit	er_sample_name
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.97	Ma	318-U1361A-010H_4A-0.7
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.97	Ma	318-U1361A-010H_4A-0.75
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.97	Ma	318-U1361A-010H_4A-0.8
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.97	Ma	318-U1361A-010H_4A-0.85
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.98	Ma	318-U1361A-010H_4A-0.9
This study:10.1029/2012PA002308	318-U1361A-010H_4A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.98	Ma	318-U1361A-010H_4A-0.95
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.98	Ma	318-U1361A-010H_4A-1
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.98	Ma	318-U1361A-010H_4A-1.05
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.98	Ma	318-U1361A-010H_4A-1.1
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.99	Ma	318-U1361A-010H_4A-1.15
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.99	Ma	318-U1361A-010H_4A-1.2
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.99	Ma	318-U1361A-010H_4A-1.25
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.99	Ma	318-U1361A-010H_4A-1.3
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.99	Ma	318-U1361A-010H_4A-1.35
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.00	Ma	318-U1361A-010H_4A-1.4
This study:10.1029/2012PA002308	318-U1361A-010H_4A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.00	Ma	318-U1361A-010H_4A-1.45
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.00	Ma	318-U1361A-010H_5A-0.1
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.00	Ma	318-U1361A-010H_5A-0.15
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.01	Ma	318-U1361A-010H_5A-0.2
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.01	Ma	318-U1361A-010H_5A-0.25
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.01	Ma	318-U1361A-010H_5A-0.3
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.01	Ma	318-U1361A-010H_5A-0.35
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.01	Ma	318-U1361A-010H_5A-0.4
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.02	Ma	318-U1361A-010H_5A-0.45
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.02	Ma	318-U1361A-010H_5A-0.5
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.02	Ma	318-U1361A-010H_5A-0.55
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.02	Ma	318-U1361A-010H_5A-0.6
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.02	Ma	318-U1361A-010H_5A-0.65
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.7
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.75
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.8
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.85
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.9
This study:10.1029/2012PA002308	318-U1361A-010H_5A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.03	Ma	318-U1361A-010H_5A-0.95
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.04	Ma	318-U1361A-010H_5A-1
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.04	Ma	318-U1361A-010H_5A-1.05
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.04	Ma	318-U1361A-010H_5A-1.1
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.04	Ma	318-U1361A-010H_5A-1.15
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.04	Ma	318-U1361A-010H_5A-1.2
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.05	Ma	318-U1361A-010H_5A-1.25
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.05	Ma	318-U1361A-010H_5A-1.3
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.05	Ma	318-U1361A-010H_5A-1.35
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.05	Ma	318-U1361A-010H_5A-1.4
This study:10.1029/2012PA002308	318-U1361A-010H_5A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.05	Ma	318-U1361A-010H_5A-1.45
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.06	Ma	318-U1361A-010H_6A-0.1
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.06	Ma	318-U1361A-010H_6A-0.15
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.06	Ma	318-U1361A-010H_6A-0.2
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.06	Ma	318-U1361A-010H_6A-0.25
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.07	Ma	318-U1361A-010H_6A-0.3
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.07	Ma	318-U1361A-010H_6A-0.35
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.07	Ma	318-U1361A-010H_6A-0.4
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.07	Ma	318-U1361A-010H_6A-0.45
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.07	Ma	318-U1361A-010H_6A-0.5
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.55
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.6
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.65
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.7
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.75
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.08	Ma	318-U1361A-010H_6A-0.8
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.09	Ma	318-U1361A-010H_6A-0.85
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.09	Ma	318-U1361A-010H_6A-0.9
This study:10.1029/2012PA002308	318-U1361A-010H_6A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.09	Ma	318-U1361A-010H_6A-0.95
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.09	Ma	318-U1361A-010H_6A-1
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.09	Ma	318-U1361A-010H_6A-1.05
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.10	Ma	318-U1361A-010H_6A-1.1
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.10	Ma	318-U1361A-010H_6A-1.15
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.10	Ma	318-U1361A-010H_6A-1.2
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.10	Ma	318-U1361A-010H_6A-1.25
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.10	Ma	318-U1361A-010H_6A-1.3
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.11	Ma	318-U1361A-010H_6A-1.35
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.11	Ma	318-U1361A-010H_6A-1.4
This study:10.1029/2012PA002308	318-U1361A-010H_6A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.11	Ma	318-U1361A-010H_6A-1.45
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.11	Ma	318-U1361A-010H_7A-0.1
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.12	Ma	318-U1361A-010H_7A-0.15
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.12	Ma	318-U1361A-010H_7A-0.2
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.12	Ma	318-U1361A-010H_7A-0.25
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.12	Ma	318-U1361A-010H_7A-0.3
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.12	Ma	318-U1361A-010H_7A-0.35
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-010H_7A-0.4
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-010H_7A-0.45
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-010H_7A-0.5
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-010H_7A-0.55
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-010H_7A-0.6
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-010H_7A-0.65
This study:10.1029/2012PA002308	318-U1361A-010H_7A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-010H_7A-0.7
This study:10.1029/2012PA002308	318-U1361A-011H-1-W-75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H-1-W-75
This study:10.1029/2012PA002308	318-U1361A-011H-1-W-75a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H-1-W-75a
This study:10.1029/2012PA002308	318-U1361A-011H-2-W-95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.22	Ma	318-U1361A-011H-2-W-95
This study:10.1029/2012PA002308	318-U1361A-011H-2-W-95a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.22	Ma	318-U1361A-011H-2-W-95a
This study:10.1029/2012PA002308	318-U1361A-011H-3-W-82	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.27	Ma	318-U1361A-011H-3-W-82
This study:10.1029/2012PA002308	318-U1361A-011H-3-W-82a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.27	Ma	318-U1361A-011H-3-W-82a
This study:10.1029/2012PA002308	318-U1361A-011H-4-W-99	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.33	Ma	318-U1361A-011H-4-W-99
This study:10.1029/2012PA002308	318-U1361A-011H-4-W-99a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.33	Ma	318-U1361A-011H-4-W-99a
This study:10.1029/2012PA002308	318-U1361A-011H-5-W-92	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.39	Ma	318-U1361A-011H-5-W-92
This study:10.1029/2012PA002308	318-U1361A-011H-5-W-92a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.39	Ma	318-U1361A-011H-5-W-92a
This study:10.1029/2012PA002308	318-U1361A-011H-6-W-77	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.44	Ma	318-U1361A-011H-6-W-77
This study:10.1029/2012PA002308	318-U1361A-011H-6-W-77a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.44	Ma	318-U1361A-011H-6-W-77a
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.13	Ma	318-U1361A-011H_1A-0.1
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.15
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.2
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.25
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.3
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.35
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.14	Ma	318-U1361A-011H_1A-0.4
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.15	Ma	318-U1361A-011H_1A-0.45
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.15	Ma	318-U1361A-011H_1A-0.5
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.15	Ma	318-U1361A-011H_1A-0.55
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.15	Ma	318-U1361A-011H_1A-0.6
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.15	Ma	318-U1361A-011H_1A-0.65
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H_1A-0.7
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H_1A-0.75
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H_1A-0.8
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H_1A-0.85
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.16	Ma	318-U1361A-011H_1A-0.9
This study:10.1029/2012PA002308	318-U1361A-011H_1A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-0.95
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-1
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-1.05
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-1.1
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-1.15
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.17	Ma	318-U1361A-011H_1A-1.2
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.18	Ma	318-U1361A-011H_1A-1.25
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.18	Ma	318-U1361A-011H_1A-1.3
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.18	Ma	318-U1361A-011H_1A-1.35
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.18	Ma	318-U1361A-011H_1A-1.4
This study:10.1029/2012PA002308	318-U1361A-011H_1A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.18	Ma	318-U1361A-011H_1A-1.45
This study:10.1029/2012PA002308	318-U1361A-011H_2A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.19	Ma	318-U1361A-011H_2A-0.1
This study:10.1029/2012PA002308	318-U1361A-011H_2A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.19	Ma	318-U1361A-011H_2A-0.15
This study:10.1029/2012PA002308	318-U1361A-011H_2A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.19	Ma	318-U1361A-011H_2A-0.2
This study:10.1029/2012PA002308	318-U1361A-011H_2A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	4.19	Ma	318-U1361A-011H_2A-0.25
