tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	location	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	measurement_composite_depth	measurement_core_depth	measurement_demagn_code	measurement_elevation	measurement_height	measurement_loop_n	measurement_magnitude	method_codes	quality	sample	site	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		0.2	252.5	-11.1						sv16h1-LP-DIR-AF					San Francisco Volcanics		0.000001667																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv16h	sv16		sv16h1	u						0.14				0				0	0					273			
	This study		0.4	251.4	-5.4						sv16h1-LP-DIR-AF					San Francisco Volcanics		0.000001193																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv16h	sv16		sv16h1	u						0.16				0				0	0					273			
	This study		0.5	252.2	-8.1						sv16h1-LP-DIR-AF					San Francisco Volcanics		0.000001061																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv16h	sv16		sv16h1	u						0.18				0				0	0					273			
	This study		0.7	246.7	21.9						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.0005381																273		1								LT-NO : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0				0				0	0					273			
	This study		0.1	267.4	21.1						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000321																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.01				0				0	0					273			
	This study		0.3	267.7	40.6						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.00006284																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.02				0				0	0					273			
	This study		0.3	264.1	56.1						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.00002544																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.03				0				0	0					273			
	This study		0.2	261.2	68.1						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.0000153																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.04				0				0	0					273			
	This study		0.3	243.2	77.4						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.00001078																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.05				0				0	0					273			
	This study		0	199.4	84.2						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000008362																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.06				0				0	0					273			
	This study		0.1	150.1	84.1						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000006988																273		1								LT-AF-Z : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.07				0				0	0					273			
	This study		0.2	123.6	79.5						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000005757																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.08				0				0	0					273			
	This study		0.2	122.2	77.4						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000004239																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.1				0				0	0					273			
	This study		0.4	134	79.8						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000003399																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.12				0				0	0					273			
	This study		0.5	146.1	79.8						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.00000303																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.14				0				0	0					273			
	This study		0.5	202.6	81.1						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000002499																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.16				0				0	0					273			
	This study		0.2	214.8	79.9						sv17b1-LP-DIR-AF					San Francisco Volcanics		0.000002365																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17b	sv17		sv17b1	u						0.18				0				0	0					273			
	This study		0.8	166.7	-5.4						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.0001352																273		1								LT-NO : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0				0				0	0					273			
	This study		0.2	148.6	13.7						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.00003432																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.01				0				0	0					273			
	This study		0.2	148.9	26.9						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.00001361																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.02				0				0	0					273			
	This study		0.5	151.4	28.5						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000008907																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.03				0				0	0					273			
	This study		0.3	152.9	29.9						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000006725																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.04				0				0	0					273			
	This study		0.5	147.7	27.5						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000005267																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.05				0				0	0					273			
	This study		0.4	145.8	26.4						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000004436																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.06				0				0	0					273			
	This study		0.4	146.6	26.2						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000003795																273		1								LT-AF-Z : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.07				0				0	0					273			
	This study		0.5	142.3	24.7						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000003205																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.08				0				0	0					273			
	This study		0.9	134.5	26.4						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.00000251																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.1				0				0	0					273			
	This study		2.9	138.7	28.7						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000001868																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.12				0				0	0					273			
	This study		0.5	146.2	30.7						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.00000124																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.14				0				0	0					273			
	This study		1.1	141.3	32						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.000001036																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.16				0				0	0					273			
	This study		0.4	135.8	32.9						sv17i1-LP-DIR-AF					San Francisco Volcanics		0.0000008939																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv17i	sv17		sv17i1	u						0.18				0				0	0					273			
	This study		0.6	31	-25.1						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00003819																273		1								LT-NO : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0				0				0	0					273			
	This study		0.6	42.5	-36.3						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00001948																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.01				0				0	0					273			
	This study		0.6	46.4	-40.7						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00001405																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.02				0				0	0					273			
	This study		1.3	46.7	-42.4						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00001094																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.03				0				0	0					273			
	This study		1.3	46.8	-42.8						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00000862																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.04				0				0	0					273			
	This study		1.3	47.5	-42.2						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00000681																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.05				0				0	0					273			
	This study		0.9	48.1	-42.4						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000005597																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.06				0				0	0					273			
	This study		1	47.8	-42.3						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000004654																273		1								LT-AF-Z : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.07				0				0	0					273			
	This study		1.1	47.8	-42.2						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000003964																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.08				0				0	0					273			
	This study		0.9	47.4	-42.6						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000003115																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.1				0				0	0					273			
	This study		0.7	49.1	-43.6						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000002593																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.12				0				0	0					273			
	This study		0.8	50	-43.8						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000002233																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.14				0				0	0					273			
	This study		0.8	49.4	-43.5						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.000002027																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.16				0				0	0					273			
	This study		0.7	51.6	-45.5						sv18c1-LP-DIR-AF					San Francisco Volcanics		0.00000189																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18c	sv18		sv18c1	u						0.18				0				0	0					273			
	This study		0.8	195.9	12.6						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.0000008458																273		1								LT-NO : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0				0				0	0					273			
	This study		1.4	292.8	-49						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000003343																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.01				0				0	0					273			
	This study		1.7	302.5	-50.2						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000004877																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.02				0				0	0					273			
	This study		1.1	304.3	-50						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.00000449																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.03				0				0	0					273			
	This study		1.2	305.2	-50						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000003664																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.04				0				0	0					273			
	This study		0.9	302.5	-51.1						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000002949																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.05				0				0	0					273			
	This study		2.2	305.5	-49.5						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000002519																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.06				0				0	0					273			
	This study		1.5	301	-51						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000002219																273		1								LT-AF-Z : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.07				0				0	0					273			
	This study		1.3	306	-49.8						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000002033																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.08				0				0	0					273			
	This study		0.7	306.1	-49.3						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000001784																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.1				0				0	0					273			
	This study		0.6	304.6	-50.3						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000001545																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.12				0				0	0					273			
	This study		0.5	305.3	-52.5						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000001398																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.14				0				0	0					273			
	This study		1.6	307.1	-50.4						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000001244																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.16				0				0	0					273			
	This study		1.2	307.3	-52.2						sv18f1-LP-DIR-AF					San Francisco Volcanics		0.000001124																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18f	sv18		sv18f1	u						0.18				0				0	0					273			
	This study		0.4	335.1	-40.9						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000004141																273		1								LT-NO : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0				0				0	0					273			
	This study		0.6	339.3	-34.9						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000006051																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.01				0				0	0					273			
	This study		0.9	339.8	-35.2						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000006468																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.02				0				0	0					273			
	This study		0.9	340.5	-36.2						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000005243																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.03				0				0	0					273			
	This study		0.3	340.5	-35.2						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000004034																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.04				0				0	0					273			
	This study		0.8	341.9	-34.8						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.00000305																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.05				0				0	0					273			
	This study		0.8	338.3	-34.4						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000002422																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.06				0				0	0					273			
	This study		0.9	342.8	-33.2						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000002012																273		1								LT-AF-Z : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.07				0				0	0					273			
	This study		0.9	341.9	-32.9						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000001726																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.08				0				0	0					273			
	This study		1.1	341.2	-31.9						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000001339																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.1				0				0	0					273			
	This study		1	341.3	-31.7						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.00000112																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.12				0				0	0					273			
	This study		1	343.4	-31.7						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.000000952																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.14				0				0	0					273			
	This study		1.2	342.9	-31						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.0000008414																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.16				0				0	0					273			
	This study		1	343.4	-31.6						sv18g1-LP-DIR-AF					San Francisco Volcanics		0.0000007303																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18g	sv18		sv18g1	u						0.18				0				0	0					273			
	This study		0.4	299.9	-49.5						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.00001257																273		1								LT-NO : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0				0				0	0					273			
	This study		1.5	302	-49.6						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.00001326																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.01				0				0	0					273			
	This study		0.9	301.8	-50.2						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.00001282																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.02				0				0	0					273			
	This study		1.7	302.4	-49.6						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.0000108																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.03				0				0	0					273			
	This study		2.2	302	-49.9						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000008582																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.04				0				0	0					273			
	This study		1.5	302.2	-49						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000006806																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.05				0				0	0					273			
	This study		1.1	301.7	-48.3						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000005477																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.06				0				0	0					273			
	This study		1.3	301.7	-48.2						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000004519																273		1								LT-AF-Z : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.07				0				0	0					273			
	This study		1.3	300.6	-48						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000003754																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.08				0				0	0					273			
	This study		1.3	302.7	-47.5						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000002814																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.1				0				0	0					273			
	This study		1.3	303	-45.4						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000002222																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.12				0				0	0					273			
	This study		0.9	303.2	-45						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000001783																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.14				0				0	0					273			
	This study		1.3	304.3	-44.1						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000001502																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.16				0				0	0					273			
	This study		0.8	303.8	-45.5						sv18h1-LP-DIR-AF					San Francisco Volcanics		0.000001275																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18h	sv18		sv18h1	u						0.18				0				0	0					273			
	This study		0.6	302.2	9.6						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00002503																273		1								LT-NO : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0				0				0	0					273			
	This study		0.2	336.1	-21.7						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00001298																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.01				0				0	0					273			
	This study		0.3	354.1	-32						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00001179																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.02				0				0	0					273			
	This study		0.2	354	-33.5						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00001003																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.03				0				0	0					273			
	This study		0.1	352.4	-33.7						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00000835																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.04				0				0	0					273			
	This study		0.1	344.2	-34.2						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.00000645																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.05				0				0	0					273			
	This study		0.3	348	-33.7						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000005286																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.06				0				0	0					273			
	This study		0.1	0.6	-35.5						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000004283																273		1								LT-AF-Z : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.07				0				0	0					273			
	This study		0.2	355.1	-34.3						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000003641																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.08				0				0	0					273			
	This study		0.3	348.6	-33						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000002752																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.1				0				0	0					273			
	This study		0.3	353.2	-33.2						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000002164																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.12				0				0	0					273			
	This study		0.2	351.4	-32.6						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000001803																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.14				0				0	0					273			
	This study		0.7	348.9	-34.2						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000001502																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.16				0				0	0					273			
	This study		0.7	349.6	-34.8						sv18i1-LP-DIR-AF					San Francisco Volcanics		0.000001375																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv18i	sv18		sv18i1	u						0.18				0				0	0					273			
