tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	sample_azimuth	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_volume
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-30	XXX-UTESTA-006H_1A-30	XXX-UTESTA-006H_1A-30	FS-C-DRILL-IODP:SO-V	0	42.8	42.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-35	XXX-UTESTA-006H_1A-35	XXX-UTESTA-006H_1A-35	FS-C-DRILL-IODP:SO-V	0	42.85	42.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-40	XXX-UTESTA-006H_1A-40	XXX-UTESTA-006H_1A-40	FS-C-DRILL-IODP:SO-V	0	42.9	42.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-45	XXX-UTESTA-006H_1A-45	XXX-UTESTA-006H_1A-45	FS-C-DRILL-IODP:SO-V	0	42.95	42.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-50	XXX-UTESTA-006H_1A-50	XXX-UTESTA-006H_1A-50	FS-C-DRILL-IODP:SO-V	0	43	43		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-55	XXX-UTESTA-006H_1A-55	XXX-UTESTA-006H_1A-55	FS-C-DRILL-IODP:SO-V	0	43.05	43.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-60	XXX-UTESTA-006H_1A-60	XXX-UTESTA-006H_1A-60	FS-C-DRILL-IODP:SO-V	0	43.1	43.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-65	XXX-UTESTA-006H_1A-65	XXX-UTESTA-006H_1A-65	FS-C-DRILL-IODP:SO-V	0	43.15	43.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-70	XXX-UTESTA-006H_1A-70	XXX-UTESTA-006H_1A-70	FS-C-DRILL-IODP:SO-V	0	43.2	43.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-75	XXX-UTESTA-006H_1A-75	XXX-UTESTA-006H_1A-75	FS-C-DRILL-IODP:SO-V	0	43.25	43.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-80	XXX-UTESTA-006H_1A-80	XXX-UTESTA-006H_1A-80	FS-C-DRILL-IODP:SO-V	0	43.3	43.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-85	XXX-UTESTA-006H_1A-85	XXX-UTESTA-006H_1A-85	FS-C-DRILL-IODP:SO-V	0	43.35	43.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-90	XXX-UTESTA-006H_1A-90	XXX-UTESTA-006H_1A-90	FS-C-DRILL-IODP:SO-V	0	43.4	43.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-95	XXX-UTESTA-006H_1A-95	XXX-UTESTA-006H_1A-95	FS-C-DRILL-IODP:SO-V	0	43.45	43.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-100	XXX-UTESTA-006H_1A-100	XXX-UTESTA-006H_1A-100	FS-C-DRILL-IODP:SO-V	0	43.5	43.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-105	XXX-UTESTA-006H_1A-105	XXX-UTESTA-006H_1A-105	FS-C-DRILL-IODP:SO-V	0	43.55	43.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-110	XXX-UTESTA-006H_1A-110	XXX-UTESTA-006H_1A-110	FS-C-DRILL-IODP:SO-V	0	43.6	43.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-115	XXX-UTESTA-006H_1A-115	XXX-UTESTA-006H_1A-115	FS-C-DRILL-IODP:SO-V	0	43.65	43.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-120	XXX-UTESTA-006H_1A-120	XXX-UTESTA-006H_1A-120	FS-C-DRILL-IODP:SO-V	0	43.7	43.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-125	XXX-UTESTA-006H_1A-125	XXX-UTESTA-006H_1A-125	FS-C-DRILL-IODP:SO-V	0	43.75	43.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-130	XXX-UTESTA-006H_1A-130	XXX-UTESTA-006H_1A-130	FS-C-DRILL-IODP:SO-V	0	43.8	43.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-135	XXX-UTESTA-006H_1A-135	XXX-UTESTA-006H_1A-135	FS-C-DRILL-IODP:SO-V	0	43.85	43.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-140	XXX-UTESTA-006H_1A-140	XXX-UTESTA-006H_1A-140	FS-C-DRILL-IODP:SO-V	0	43.9	43.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-145	XXX-UTESTA-006H_1A-145	XXX-UTESTA-006H_1A-145	FS-C-DRILL-IODP:SO-V	0	43.95	43.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-150	XXX-UTESTA-006H_1A-150	XXX-UTESTA-006H_1A-150	FS-C-DRILL-IODP:SO-V	0	44	44		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-0	XXX-UTESTA-006H_2A-0	XXX-UTESTA-006H_2A-0	FS-C-DRILL-IODP:SO-V	0	44	44		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-5	XXX-UTESTA-006H_2A-5	XXX-UTESTA-006H_2A-5	FS-C-DRILL-IODP:SO-V	0	44.05	44.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-10	XXX-UTESTA-006H_2A-10	XXX-UTESTA-006H_2A-10	FS-C-DRILL-IODP:SO-V	0	44.1	44.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-15	XXX-UTESTA-006H_2A-15	XXX-UTESTA-006H_2A-15	FS-C-DRILL-IODP:SO-V	0	44.15	44.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-20	XXX-UTESTA-006H_2A-20	XXX-UTESTA-006H_2A-20	FS-C-DRILL-IODP:SO-V	0	44.2	44.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-25	XXX-UTESTA-006H_2A-25	XXX-UTESTA-006H_2A-25	FS-C-DRILL-IODP:SO-V	0	44.25	44.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-30	XXX-UTESTA-006H_2A-30	XXX-UTESTA-006H_2A-30	FS-C-DRILL-IODP:SO-V	0	44.3	44.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-35	XXX-UTESTA-006H_2A-35	XXX-UTESTA-006H_2A-35	FS-C-DRILL-IODP:SO-V	0	44.35	44.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-40	XXX-UTESTA-006H_2A-40	XXX-UTESTA-006H_2A-40	FS-C-DRILL-IODP:SO-V	0	44.4	44.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-45	XXX-UTESTA-006H_2A-45	XXX-UTESTA-006H_2A-45	FS-C-DRILL-IODP:SO-V	0	44.45	44.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-50	XXX-UTESTA-006H_2A-50	XXX-UTESTA-006H_2A-50	FS-C-DRILL-IODP:SO-V	0	44.5	44.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-55	XXX-UTESTA-006H_2A-55	XXX-UTESTA-006H_2A-55	FS-C-DRILL-IODP:SO-V	0	44.55	44.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-60	XXX-UTESTA-006H_2A-60	XXX-UTESTA-006H_2A-60	FS-C-DRILL-IODP:SO-V	0	44.6	44.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-65	XXX-UTESTA-006H_2A-65	XXX-UTESTA-006H_2A-65	FS-C-DRILL-IODP:SO-V	0	44.65	44.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-70	XXX-UTESTA-006H_2A-70	XXX-UTESTA-006H_2A-70	FS-C-DRILL-IODP:SO-V	0	44.7	44.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-75	XXX-UTESTA-006H_2A-75	XXX-UTESTA-006H_2A-75	FS-C-DRILL-IODP:SO-V	0	44.75	44.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-80	XXX-UTESTA-006H_2A-80	XXX-UTESTA-006H_2A-80	FS-C-DRILL-IODP:SO-V	0	44.8	44.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-85	XXX-UTESTA-006H_2A-85	XXX-UTESTA-006H_2A-85	FS-C-DRILL-IODP:SO-V	0	44.85	44.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-90	XXX-UTESTA-006H_2A-90	XXX-UTESTA-006H_2A-90	FS-C-DRILL-IODP:SO-V	0	44.9	44.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-95	XXX-UTESTA-006H_2A-95	XXX-UTESTA-006H_2A-95	FS-C-DRILL-IODP:SO-V	0	44.95	44.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-100	XXX-UTESTA-006H_2A-100	XXX-UTESTA-006H_2A-100	FS-C-DRILL-IODP:SO-V	0	45	45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-105	XXX-UTESTA-006H_2A-105	XXX-UTESTA-006H_2A-105	FS-C-DRILL-IODP:SO-V	0	45.05	45.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-110	XXX-UTESTA-006H_2A-110	XXX-UTESTA-006H_2A-110	FS-C-DRILL-IODP:SO-V	0	45.1	45.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-115	XXX-UTESTA-006H_2A-115	XXX-UTESTA-006H_2A-115	FS-C-DRILL-IODP:SO-V	0	45.15	45.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-120	XXX-UTESTA-006H_2A-120	XXX-UTESTA-006H_2A-120	FS-C-DRILL-IODP:SO-V	0	45.2	45.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-125	XXX-UTESTA-006H_2A-125	XXX-UTESTA-006H_2A-125	FS-C-DRILL-IODP:SO-V	0	45.25	45.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-130	XXX-UTESTA-006H_2A-130	XXX-UTESTA-006H_2A-130	FS-C-DRILL-IODP:SO-V	0	45.3	45.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-135	XXX-UTESTA-006H_2A-135	XXX-UTESTA-006H_2A-135	FS-C-DRILL-IODP:SO-V	0	45.35	45.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-140	XXX-UTESTA-006H_2A-140	XXX-UTESTA-006H_2A-140	FS-C-DRILL-IODP:SO-V	0	45.4	45.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-145	XXX-UTESTA-006H_2A-145	XXX-UTESTA-006H_2A-145	FS-C-DRILL-IODP:SO-V	0	45.45	45.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_2A-150	XXX-UTESTA-006H_2A-150	XXX-UTESTA-006H_2A-150	FS-C-DRILL-IODP:SO-V	0	45.5	45.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-0	XXX-UTESTA-006H_3A-0	XXX-UTESTA-006H_3A-0	FS-C-DRILL-IODP:SO-V	0	45.5	45.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-5	XXX-UTESTA-006H_3A-5	XXX-UTESTA-006H_3A-5	FS-C-DRILL-IODP:SO-V	0	45.55	45.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-10	XXX-UTESTA-006H_3A-10	XXX-UTESTA-006H_3A-10	FS-C-DRILL-IODP:SO-V	0	45.6	45.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-15	XXX-UTESTA-006H_3A-15	XXX-UTESTA-006H_3A-15	FS-C-DRILL-IODP:SO-V	0	45.65	45.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-20	XXX-UTESTA-006H_3A-20	XXX-UTESTA-006H_3A-20	FS-C-DRILL-IODP:SO-V	0	45.7	45.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-25	XXX-UTESTA-006H_3A-25	XXX-UTESTA-006H_3A-25	FS-C-DRILL-IODP:SO-V	0	45.75	45.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-30	XXX-UTESTA-006H_3A-30	XXX-UTESTA-006H_3A-30	FS-C-DRILL-IODP:SO-V	0	45.8	45.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-35	XXX-UTESTA-006H_3A-35	XXX-UTESTA-006H_3A-35	FS-C-DRILL-IODP:SO-V	0	45.85	45.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-40	XXX-UTESTA-006H_3A-40	XXX-UTESTA-006H_3A-40	FS-C-DRILL-IODP:SO-V	0	45.9	45.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-45	XXX-UTESTA-006H_3A-45	XXX-UTESTA-006H_3A-45	FS-C-DRILL-IODP:SO-V	0	45.95	45.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-50	XXX-UTESTA-006H_3A-50	XXX-UTESTA-006H_3A-50	FS-C-DRILL-IODP:SO-V	0	46	46		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-55	XXX-UTESTA-006H_3A-55	XXX-UTESTA-006H_3A-55	FS-C-DRILL-IODP:SO-V	0	46.05	46.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-60	XXX-UTESTA-006H_3A-60	XXX-UTESTA-006H_3A-60	FS-C-DRILL-IODP:SO-V	0	46.1	46.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-65	XXX-UTESTA-006H_3A-65	XXX-UTESTA-006H_3A-65	FS-C-DRILL-IODP:SO-V	0	46.15	46.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-70	XXX-UTESTA-006H_3A-70	XXX-UTESTA-006H_3A-70	FS-C-DRILL-IODP:SO-V	0	46.2	46.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-75	XXX-UTESTA-006H_3A-75	XXX-UTESTA-006H_3A-75	FS-C-DRILL-IODP:SO-V	0	46.25	46.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-80	XXX-UTESTA-006H_3A-80	XXX-UTESTA-006H_3A-80	FS-C-DRILL-IODP:SO-V	0	46.3	46.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-85	XXX-UTESTA-006H_3A-85	XXX-UTESTA-006H_3A-85	FS-C-DRILL-IODP:SO-V	0	46.35	46.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-90	XXX-UTESTA-006H_3A-90	XXX-UTESTA-006H_3A-90	FS-C-DRILL-IODP:SO-V	0	46.4	46.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-95	XXX-UTESTA-006H_3A-95	XXX-UTESTA-006H_3A-95	FS-C-DRILL-IODP:SO-V	0	46.45	46.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-100	XXX-UTESTA-006H_3A-100	XXX-UTESTA-006H_3A-100	FS-C-DRILL-IODP:SO-V	0	46.5	46.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-105	XXX-UTESTA-006H_3A-105	XXX-UTESTA-006H_3A-105	FS-C-DRILL-IODP:SO-V	0	46.55	46.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-110	XXX-UTESTA-006H_3A-110	XXX-UTESTA-006H_3A-110	FS-C-DRILL-IODP:SO-V	0	46.6	46.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-115	XXX-UTESTA-006H_3A-115	XXX-UTESTA-006H_3A-115	FS-C-DRILL-IODP:SO-V	0	46.65	46.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-120	XXX-UTESTA-006H_3A-120	XXX-UTESTA-006H_3A-120	FS-C-DRILL-IODP:SO-V	0	46.7	46.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-125	XXX-UTESTA-006H_3A-125	XXX-UTESTA-006H_3A-125	FS-C-DRILL-IODP:SO-V	0	46.75	46.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-130	XXX-UTESTA-006H_3A-130	XXX-UTESTA-006H_3A-130	FS-C-DRILL-IODP:SO-V	0	46.8	46.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-135	XXX-UTESTA-006H_3A-135	XXX-UTESTA-006H_3A-135	FS-C-DRILL-IODP:SO-V	0	46.85	46.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-140	XXX-UTESTA-006H_3A-140	XXX-UTESTA-006H_3A-140	FS-C-DRILL-IODP:SO-V	0	46.9	46.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-145	XXX-UTESTA-006H_3A-145	XXX-UTESTA-006H_3A-145	FS-C-DRILL-IODP:SO-V	0	46.95	46.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_3A-150	XXX-UTESTA-006H_3A-150	XXX-UTESTA-006H_3A-150	FS-C-DRILL-IODP:SO-V	0	47	47		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-0	XXX-UTESTA-006H_4A-0	XXX-UTESTA-006H_4A-0	FS-C-DRILL-IODP:SO-V	0	47	47		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-5	XXX-UTESTA-006H_4A-5	XXX-UTESTA-006H_4A-5	FS-C-DRILL-IODP:SO-V	0	47.05	47.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-10	XXX-UTESTA-006H_4A-10	XXX-UTESTA-006H_4A-10	FS-C-DRILL-IODP:SO-V	0	47.1	47.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-15	XXX-UTESTA-006H_4A-15	XXX-UTESTA-006H_4A-15	FS-C-DRILL-IODP:SO-V	0	47.15	47.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-20	XXX-UTESTA-006H_4A-20	XXX-UTESTA-006H_4A-20	FS-C-DRILL-IODP:SO-V	0	47.2	47.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-25	XXX-UTESTA-006H_4A-25	XXX-UTESTA-006H_4A-25	FS-C-DRILL-IODP:SO-V	0	47.25	47.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-30	XXX-UTESTA-006H_4A-30	XXX-UTESTA-006H_4A-30	FS-C-DRILL-IODP:SO-V	0	47.3	47.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-35	XXX-UTESTA-006H_4A-35	XXX-UTESTA-006H_4A-35	FS-C-DRILL-IODP:SO-V	0	47.35	47.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-40	XXX-UTESTA-006H_4A-40	XXX-UTESTA-006H_4A-40	FS-C-DRILL-IODP:SO-V	0	47.4	47.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-45	XXX-UTESTA-006H_4A-45	XXX-UTESTA-006H_4A-45	FS-C-DRILL-IODP:SO-V	0	47.45	47.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-50	XXX-UTESTA-006H_4A-50	XXX-UTESTA-006H_4A-50	FS-C-DRILL-IODP:SO-V	0	47.5	47.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-55	XXX-UTESTA-006H_4A-55	XXX-UTESTA-006H_4A-55	FS-C-DRILL-IODP:SO-V	0	47.55	47.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-60	XXX-UTESTA-006H_4A-60	XXX-UTESTA-006H_4A-60	FS-C-DRILL-IODP:SO-V	0	47.6	47.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-65	XXX-UTESTA-006H_4A-65	XXX-UTESTA-006H_4A-65	FS-C-DRILL-IODP:SO-V	0	47.65	47.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-70	XXX-UTESTA-006H_4A-70	XXX-UTESTA-006H_4A-70	FS-C-DRILL-IODP:SO-V	0	47.7	47.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-75	XXX-UTESTA-006H_4A-75	XXX-UTESTA-006H_4A-75	FS-C-DRILL-IODP:SO-V	0	47.75	47.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-80	XXX-UTESTA-006H_4A-80	XXX-UTESTA-006H_4A-80	FS-C-DRILL-IODP:SO-V	0	47.8	47.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-85	XXX-UTESTA-006H_4A-85	XXX-UTESTA-006H_4A-85	FS-C-DRILL-IODP:SO-V	0	47.85	47.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-90	XXX-UTESTA-006H_4A-90	XXX-UTESTA-006H_4A-90	FS-C-DRILL-IODP:SO-V	0	47.9	47.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-95	XXX-UTESTA-006H_4A-95	XXX-UTESTA-006H_4A-95	FS-C-DRILL-IODP:SO-V	0	47.95	47.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-100	XXX-UTESTA-006H_4A-100	XXX-UTESTA-006H_4A-100	FS-C-DRILL-IODP:SO-V	0	48	48		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-105	XXX-UTESTA-006H_4A-105	XXX-UTESTA-006H_4A-105	FS-C-DRILL-IODP:SO-V	0	48.05	48.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-110	XXX-UTESTA-006H_4A-110	XXX-UTESTA-006H_4A-110	FS-C-DRILL-IODP:SO-V	0	48.1	48.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-115	XXX-UTESTA-006H_4A-115	XXX-UTESTA-006H_4A-115	FS-C-DRILL-IODP:SO-V	0	48.15	48.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-120	XXX-UTESTA-006H_4A-120	XXX-UTESTA-006H_4A-120	FS-C-DRILL-IODP:SO-V	0	48.2	48.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-125	XXX-UTESTA-006H_4A-125	XXX-UTESTA-006H_4A-125	FS-C-DRILL-IODP:SO-V	0	48.25	48.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-130	XXX-UTESTA-006H_4A-130	XXX-UTESTA-006H_4A-130	FS-C-DRILL-IODP:SO-V	0	48.3	48.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-135	XXX-UTESTA-006H_4A-135	XXX-UTESTA-006H_4A-135	FS-C-DRILL-IODP:SO-V	0	48.35	48.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-140	XXX-UTESTA-006H_4A-140	XXX-UTESTA-006H_4A-140	FS-C-DRILL-IODP:SO-V	0	48.4	48.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-145	XXX-UTESTA-006H_4A-145	XXX-UTESTA-006H_4A-145	FS-C-DRILL-IODP:SO-V	0	48.45	48.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_4A-150	XXX-UTESTA-006H_4A-150	XXX-UTESTA-006H_4A-150	FS-C-DRILL-IODP:SO-V	0	48.5	48.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-0	XXX-UTESTA-006H_5A-0	XXX-UTESTA-006H_5A-0	FS-C-DRILL-IODP:SO-V	0	48.5	48.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-5	XXX-UTESTA-006H_5A-5	XXX-UTESTA-006H_5A-5	FS-C-DRILL-IODP:SO-V	0	48.55	48.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-10	XXX-UTESTA-006H_5A-10	XXX-UTESTA-006H_5A-10	FS-C-DRILL-IODP:SO-V	0	48.6	48.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-15	XXX-UTESTA-006H_5A-15	XXX-UTESTA-006H_5A-15	FS-C-DRILL-IODP:SO-V	0	48.65	48.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-20	XXX-UTESTA-006H_5A-20	XXX-UTESTA-006H_5A-20	FS-C-DRILL-IODP:SO-V	0	48.7	48.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-25	XXX-UTESTA-006H_5A-25	XXX-UTESTA-006H_5A-25	FS-C-DRILL-IODP:SO-V	0	48.75	48.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-30	XXX-UTESTA-006H_5A-30	XXX-UTESTA-006H_5A-30	FS-C-DRILL-IODP:SO-V	0	48.8	48.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-35	XXX-UTESTA-006H_5A-35	XXX-UTESTA-006H_5A-35	FS-C-DRILL-IODP:SO-V	0	48.85	48.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-40	XXX-UTESTA-006H_5A-40	XXX-UTESTA-006H_5A-40	FS-C-DRILL-IODP:SO-V	0	48.9	48.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-45	XXX-UTESTA-006H_5A-45	XXX-UTESTA-006H_5A-45	FS-C-DRILL-IODP:SO-V	0	48.95	48.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-50	XXX-UTESTA-006H_5A-50	XXX-UTESTA-006H_5A-50	FS-C-DRILL-IODP:SO-V	0	49	49		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-55	XXX-UTESTA-006H_5A-55	XXX-UTESTA-006H_5A-55	FS-C-DRILL-IODP:SO-V	0	49.05	49.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-60	XXX-UTESTA-006H_5A-60	XXX-UTESTA-006H_5A-60	FS-C-DRILL-IODP:SO-V	0	49.1	49.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-65	XXX-UTESTA-006H_5A-65	XXX-UTESTA-006H_5A-65	FS-C-DRILL-IODP:SO-V	0	49.15	49.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-70	XXX-UTESTA-006H_5A-70	XXX-UTESTA-006H_5A-70	FS-C-DRILL-IODP:SO-V	0	49.2	49.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-75	XXX-UTESTA-006H_5A-75	XXX-UTESTA-006H_5A-75	FS-C-DRILL-IODP:SO-V	0	49.25	49.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-80	XXX-UTESTA-006H_5A-80	XXX-UTESTA-006H_5A-80	FS-C-DRILL-IODP:SO-V	0	49.3	49.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-85	XXX-UTESTA-006H_5A-85	XXX-UTESTA-006H_5A-85	FS-C-DRILL-IODP:SO-V	0	49.35	49.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-90	XXX-UTESTA-006H_5A-90	XXX-UTESTA-006H_5A-90	FS-C-DRILL-IODP:SO-V	0	49.4	49.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-95	XXX-UTESTA-006H_5A-95	XXX-UTESTA-006H_5A-95	FS-C-DRILL-IODP:SO-V	0	49.45	49.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-100	XXX-UTESTA-006H_5A-100	XXX-UTESTA-006H_5A-100	FS-C-DRILL-IODP:SO-V	0	49.5	49.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-105	XXX-UTESTA-006H_5A-105	XXX-UTESTA-006H_5A-105	FS-C-DRILL-IODP:SO-V	0	49.55	49.55		0	
