tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							150.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-75	LP-X:LP-X-T:LP-X-F	g			75		lepidocrocite_Pfizer_1	u	1.226e-05	1.014e-06			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-76	LP-X:LP-X-T:LP-X-F	g			76		lepidocrocite_Pfizer_1	u	1.636e-05	7.743e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-77	LP-X:LP-X-T:LP-X-F	g			77		lepidocrocite_Pfizer_1	u	1.548e-05	8.314e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-78	LP-X:LP-X-T:LP-X-F	g			78		lepidocrocite_Pfizer_1	u	1.452e-05	8.92e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-79	LP-X:LP-X-T:LP-X-F	g			79		lepidocrocite_Pfizer_1	u	1.351e-05	1.012e-06			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-80	LP-X:LP-X-T:LP-X-F	g			8		lepidocrocite_Pfizer_1	u	1.24e-05	9.828e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-81	LP-X:LP-X-T:LP-X-F	g			81		lepidocrocite_Pfizer_1	u	1.629e-05	7.322e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-82	LP-X:LP-X-T:LP-X-F	g			82		lepidocrocite_Pfizer_1	u	1.546e-05	7.922e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-83	LP-X:LP-X-T:LP-X-F	g			83		lepidocrocite_Pfizer_1	u	1.454e-05	8.569e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-84	LP-X:LP-X-T:LP-X-F	g			84		lepidocrocite_Pfizer_1	u	1.357e-05	9.183e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-85	LP-X:LP-X-T:LP-X-F	g			85		lepidocrocite_Pfizer_1	u	1.25e-05	9.546e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-86	LP-X:LP-X-T:LP-X-F	g			86		lepidocrocite_Pfizer_1	u	1.618e-05	6.918e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-87	LP-X:LP-X-T:LP-X-F	g			87		lepidocrocite_Pfizer_1	u	1.539e-05	7.527e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-88	LP-X:LP-X-T:LP-X-F	g			88		lepidocrocite_Pfizer_1	u	1.45e-05	8.137e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-89	LP-X:LP-X-T:LP-X-F	g			89		lepidocrocite_Pfizer_1	u	1.363e-05	9.201e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-90	LP-X:LP-X-T:LP-X-F	g			9		lepidocrocite_Pfizer_1	u	1.254e-05	9.178e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-91	LP-X:LP-X-T:LP-X-F	g			91		lepidocrocite_Pfizer_1	u	1.602e-05	6.529e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-92	LP-X:LP-X-T:LP-X-F	g			92		lepidocrocite_Pfizer_1	u	1.528e-05	7.152e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-93	LP-X:LP-X-T:LP-X-F	g			93		lepidocrocite_Pfizer_1	u	1.445e-05	7.787e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-94	LP-X:LP-X-T:LP-X-F	g			94		lepidocrocite_Pfizer_1	u	1.357e-05	8.875e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-95	LP-X:LP-X-T:LP-X-F	g			95		lepidocrocite_Pfizer_1	u	1.257e-05	8.971e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-96	LP-X:LP-X-T:LP-X-F	g			96		lepidocrocite_Pfizer_1	u	1.584e-05	6.158e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-97	LP-X:LP-X-T:LP-X-F	g			97		lepidocrocite_Pfizer_1	u	1.514e-05	6.779e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-98	LP-X:LP-X-T:LP-X-F	g			98		lepidocrocite_Pfizer_1	u	1.435e-05	7.443e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-99	LP-X:LP-X-T:LP-X-F	g			99		lepidocrocite_Pfizer_1	u	1.351e-05	8.232e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-100	LP-X:LP-X-T:LP-X-F	g			1		lepidocrocite_Pfizer_1	u	1.255e-05	8.576e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-101	LP-X:LP-X-T:LP-X-F	g			101		lepidocrocite_Pfizer_1	u	1.563e-05	5.793e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-102	LP-X:LP-X-T:LP-X-F	g			102		lepidocrocite_Pfizer_1	u	1.497e-05	6.41e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-103	LP-X:LP-X-T:LP-X-F	g			103		lepidocrocite_Pfizer_1	u	1.422e-05	7.047e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-104	LP-X:LP-X-T:LP-X-F	g			104		lepidocrocite_Pfizer_1	u	1.339e-05	7.557e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-105	LP-X:LP-X-T:LP-X-F	g			105		lepidocrocite_Pfizer_1	u	1.249e-05	8.305e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-106	LP-X:LP-X-T:LP-X-F	g			106		lepidocrocite_Pfizer_1	u	1.539e-05	5.444e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-107	LP-X:LP-X-T:LP-X-F	g			107		lepidocrocite_Pfizer_1	u	1.477e-05	6.064e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-108	LP-X:LP-X-T:LP-X-F	g			108		lepidocrocite_Pfizer_1	u	1.406e-05	6.701e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-109	LP-X:LP-X-T:LP-X-F	g			109		lepidocrocite_Pfizer_1	u	1.331e-05	7.377e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-110	LP-X:LP-X-T:LP-X-F	g			11		lepidocrocite_Pfizer_1	u	1.242e-05	7.913e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-111	LP-X:LP-X-T:LP-X-F	g			111		lepidocrocite_Pfizer_1	u	1.503e-05	6.676e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-112	LP-X:LP-X-T:LP-X-F	g			112		lepidocrocite_Pfizer_1	u	1.456e-05	5.728e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-113	LP-X:LP-X-T:LP-X-F	g			113		lepidocrocite_Pfizer_1	u	1.389e-05	6.364e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-114	LP-X:LP-X-T:LP-X-F	g			114		lepidocrocite_Pfizer_1	u	1.316e-05	7.108e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-115	LP-X:LP-X-T:LP-X-F	g			115		lepidocrocite_Pfizer_1	u	1.233e-05	7.656e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-116	LP-X:LP-X-T:LP-X-F	g			116		lepidocrocite_Pfizer_1	u	1.488e-05	4.796e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-117	LP-X:LP-X-T:LP-X-F	g			117		lepidocrocite_Pfizer_1	u	1.433e-05	5.399e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-118	LP-X:LP-X-T:LP-X-F	g			118		lepidocrocite_Pfizer_1	u	1.37e-05	5.999e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-119	LP-X:LP-X-T:LP-X-F	g			119		lepidocrocite_Pfizer_1	u	1.299e-05	7.008e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-120	LP-X:LP-X-T:LP-X-F	g			12		lepidocrocite_Pfizer_1	u	1.222e-05	7.251e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-121	LP-X:LP-X-T:LP-X-F	g			121		lepidocrocite_Pfizer_1	u	1.461e-05	4.498e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-122	LP-X:LP-X-T:LP-X-F	g			122		lepidocrocite_Pfizer_1	u	1.409e-05	5.082e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-123	LP-X:LP-X-T:LP-X-F	g			123		lepidocrocite_Pfizer_1	u	1.35e-05	5.675e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-124	LP-X:LP-X-T:LP-X-F	g			124		lepidocrocite_Pfizer_1	u	1.284e-05	6.601e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-125	LP-X:LP-X-T:LP-X-F	g			125		lepidocrocite_Pfizer_1	u	1.208e-05	6.853e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-126	LP-X:LP-X-T:LP-X-F	g			126		lepidocrocite_Pfizer_1	u	1.433e-05	4.217e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-127	LP-X:LP-X-T:LP-X-F	g			127		lepidocrocite_Pfizer_1	u	1.385e-05	4.79e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-128	LP-X:LP-X-T:LP-X-F	g			128		lepidocrocite_Pfizer_1	u	1.329e-05	5.363e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-129	LP-X:LP-X-T:LP-X-F	g			129		lepidocrocite_Pfizer_1	u	1.27e-05	6.641e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-130	LP-X:LP-X-T:LP-X-F	g			13		lepidocrocite_Pfizer_1	u	1.194e-05	6.654e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-131	LP-X:LP-X-T:LP-X-F	g			131		lepidocrocite_Pfizer_1	u	1.404e-05	3.948e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-132	LP-X:LP-X-T:LP-X-F	g			132		lepidocrocite_Pfizer_1	u	1.359e-05	4.508e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-133	LP-X:LP-X-T:LP-X-F	g			133		lepidocrocite_Pfizer_1	u	1.306e-05	5.053e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-134	LP-X:LP-X-T:LP-X-F	g			134		lepidocrocite_Pfizer_1	u	1.244e-05	5.884e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-135	LP-X:LP-X-T:LP-X-F	g			135		lepidocrocite_Pfizer_1	u	1.178e-05	6.251e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-136	LP-X:LP-X-T:LP-X-F	g			136		lepidocrocite_Pfizer_1	u	1.374e-05	3.696e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-137	LP-X:LP-X-T:LP-X-F	g			137		lepidocrocite_Pfizer_1	u	1.331e-05	4.241e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-138	LP-X:LP-X-T:LP-X-F	g			138		lepidocrocite_Pfizer_1	u	1.282e-05	4.747e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-139	LP-X:LP-X-T:LP-X-F	g			139		lepidocrocite_Pfizer_1	u	1.226e-05	5.604e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-140	LP-X:LP-X-T:LP-X-F	g			14		lepidocrocite_Pfizer_1	u	1.161e-05	5.974e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							290.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-141	LP-X:LP-X-T:LP-X-F	g			141		lepidocrocite_Pfizer_1	u	1.344e-05	3.46e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							290.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-142	LP-X:LP-X-T:LP-X-F	g			142		lepidocrocite_Pfizer_1	u	1.303e-05	3.979e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							290.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-143	LP-X:LP-X-T:LP-X-F	g			143		lepidocrocite_Pfizer_1	u	1.257e-05	4.496e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							290.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-144	LP-X:LP-X-T:LP-X-F	g			144		lepidocrocite_Pfizer_1	u	1.201e-05	5.296e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							290.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-145	LP-X:LP-X-T:LP-X-F	g			145		lepidocrocite_Pfizer_1	u	1.142e-05	5.742e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						1.0							300.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-146	LP-X:LP-X-T:LP-X-F	g			146		lepidocrocite_Pfizer_1	u	1.312e-05	3.24e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						5.62							300.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-147	LP-X:LP-X-T:LP-X-F	g			147		lepidocrocite_Pfizer_1	u	1.275e-05	3.742e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						31.59							300.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-148	LP-X:LP-X-T:LP-X-F	g			148		lepidocrocite_Pfizer_1	u	1.23e-05	4.236e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						177.56							300.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-149	LP-X:LP-X-T:LP-X-F	g			149		lepidocrocite_Pfizer_1	u	1.183e-05	4.651e-07			2015-08-25T16:52:43.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654					IRM-OldBlue																										0.00035						997.34							300.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9654-9654-150	LP-X:LP-X-T:LP-X-F	g			15		lepidocrocite_Pfizer_1	u	1.123e-05	5.432e-07			2015-08-25T16:52:43.000-05:00																			
