tab     ages
age	age_unit	citations	description	location	method_codes	sample	site
5.81	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-015H_6A-1.25	318-U1361A-015H_6A-1.25
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-1-W-60	318-U1361A-016H-1-W-60
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-1-W-60a	318-U1361A-016H-1-W-60a
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-2-W-60	318-U1361A-016H-2-W-60
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-3-W-60	318-U1361A-016H-3-W-60
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-3-W-60a	318-U1361A-016H-3-W-60a
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-4-W-60	318-U1361A-016H-4-W-60
6.07	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-5-W-60	318-U1361A-016H-5-W-60
6.07	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-5-W-60a	318-U1361A-016H-5-W-60a
6.12	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-6-W-60	318-U1361A-016H-6-W-60
6.15	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H-7-W-33	318-U1361A-016H-7-W-33
5.84	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.1	318-U1361A-016H_1A-0.1
5.84	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.15	318-U1361A-016H_1A-0.15
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.2	318-U1361A-016H_1A-0.2
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.25	318-U1361A-016H_1A-0.25
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.3	318-U1361A-016H_1A-0.3
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.35	318-U1361A-016H_1A-0.35
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.4	318-U1361A-016H_1A-0.4
5.85	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.45	318-U1361A-016H_1A-0.45
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.5	318-U1361A-016H_1A-0.5
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.55	318-U1361A-016H_1A-0.55
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.6	318-U1361A-016H_1A-0.6
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.65	318-U1361A-016H_1A-0.65
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.7	318-U1361A-016H_1A-0.7
5.86	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.75	318-U1361A-016H_1A-0.75
5.87	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.8	318-U1361A-016H_1A-0.8
5.87	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.85	318-U1361A-016H_1A-0.85
5.87	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.9	318-U1361A-016H_1A-0.9
5.87	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-0.95	318-U1361A-016H_1A-0.95
5.87	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1	318-U1361A-016H_1A-1
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.05	318-U1361A-016H_1A-1.05
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.1	318-U1361A-016H_1A-1.1
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.15	318-U1361A-016H_1A-1.15
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.2	318-U1361A-016H_1A-1.2
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.25	318-U1361A-016H_1A-1.25
5.88	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.3	318-U1361A-016H_1A-1.3
5.89	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.35	318-U1361A-016H_1A-1.35
5.89	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_1A-1.4	318-U1361A-016H_1A-1.4
5.89	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.1	318-U1361A-016H_2A-0.1
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.15	318-U1361A-016H_2A-0.15
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.2	318-U1361A-016H_2A-0.2
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.25	318-U1361A-016H_2A-0.25
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.3	318-U1361A-016H_2A-0.3
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.35	318-U1361A-016H_2A-0.35
5.90	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.4	318-U1361A-016H_2A-0.4
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.45	318-U1361A-016H_2A-0.45
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.5	318-U1361A-016H_2A-0.5
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.55	318-U1361A-016H_2A-0.55
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.6	318-U1361A-016H_2A-0.6
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.65	318-U1361A-016H_2A-0.65
5.91	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.7	318-U1361A-016H_2A-0.7
5.92	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.75	318-U1361A-016H_2A-0.75
5.92	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.8	318-U1361A-016H_2A-0.8
5.92	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.85	318-U1361A-016H_2A-0.85
5.92	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.9	318-U1361A-016H_2A-0.9
5.92	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-0.95	318-U1361A-016H_2A-0.95
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1	318-U1361A-016H_2A-1
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.05	318-U1361A-016H_2A-1.05
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.1	318-U1361A-016H_2A-1.1
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.15	318-U1361A-016H_2A-1.15
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.2	318-U1361A-016H_2A-1.2
5.93	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.25	318-U1361A-016H_2A-1.25
5.94	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.3	318-U1361A-016H_2A-1.3
5.94	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.35	318-U1361A-016H_2A-1.35
5.94	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_2A-1.4	318-U1361A-016H_2A-1.4
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.1	318-U1361A-016H_3A-0.1
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.15	318-U1361A-016H_3A-0.15
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.2	318-U1361A-016H_3A-0.2
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.25	318-U1361A-016H_3A-0.25
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.3	318-U1361A-016H_3A-0.3
5.95	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.35	318-U1361A-016H_3A-0.35
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.4	318-U1361A-016H_3A-0.4
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.45	318-U1361A-016H_3A-0.45
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.5	318-U1361A-016H_3A-0.5
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.55	318-U1361A-016H_3A-0.55
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.6	318-U1361A-016H_3A-0.6
5.96	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.65	318-U1361A-016H_3A-0.65
5.97	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.7	318-U1361A-016H_3A-0.7
5.97	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.75	318-U1361A-016H_3A-0.75
5.97	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.8	318-U1361A-016H_3A-0.8
5.97	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.85	318-U1361A-016H_3A-0.85
5.97	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.9	318-U1361A-016H_3A-0.9
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-0.95	318-U1361A-016H_3A-0.95
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1	318-U1361A-016H_3A-1
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.05	318-U1361A-016H_3A-1.05
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.1	318-U1361A-016H_3A-1.1
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.15	318-U1361A-016H_3A-1.15
5.98	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.2	318-U1361A-016H_3A-1.2
5.99	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.25	318-U1361A-016H_3A-1.25
5.99	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.3	318-U1361A-016H_3A-1.3
5.99	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.35	318-U1361A-016H_3A-1.35
5.99	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_3A-1.4	318-U1361A-016H_3A-1.4
6.00	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.1	318-U1361A-016H_4A-0.1
6.00	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.15	318-U1361A-016H_4A-0.15
6.00	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.2	318-U1361A-016H_4A-0.2
6.00	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.25	318-U1361A-016H_4A-0.25
6.00	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.3	318-U1361A-016H_4A-0.3
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.35	318-U1361A-016H_4A-0.35
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.4	318-U1361A-016H_4A-0.4
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.45	318-U1361A-016H_4A-0.45
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.5	318-U1361A-016H_4A-0.5
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.55	318-U1361A-016H_4A-0.55
6.01	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.6	318-U1361A-016H_4A-0.6
6.02	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.65	318-U1361A-016H_4A-0.65
6.02	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.7	318-U1361A-016H_4A-0.7
6.02	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.75	318-U1361A-016H_4A-0.75
6.02	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.8	318-U1361A-016H_4A-0.8
6.02	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.85	318-U1361A-016H_4A-0.85
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.9	318-U1361A-016H_4A-0.9
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-0.95	318-U1361A-016H_4A-0.95
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1	318-U1361A-016H_4A-1
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.05	318-U1361A-016H_4A-1.05
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.1	318-U1361A-016H_4A-1.1
6.03	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.15	318-U1361A-016H_4A-1.15
6.04	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.2	318-U1361A-016H_4A-1.2
6.04	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.25	318-U1361A-016H_4A-1.25
6.04	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.3	318-U1361A-016H_4A-1.3
6.04	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.35	318-U1361A-016H_4A-1.35
6.04	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_4A-1.4	318-U1361A-016H_4A-1.4
6.05	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.1	318-U1361A-016H_5A-0.1
6.05	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.15	318-U1361A-016H_5A-0.15
6.05	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.2	318-U1361A-016H_5A-0.2
6.05	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.25	318-U1361A-016H_5A-0.25
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.3	318-U1361A-016H_5A-0.3
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.35	318-U1361A-016H_5A-0.35
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.4	318-U1361A-016H_5A-0.4
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.45	318-U1361A-016H_5A-0.45
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.5	318-U1361A-016H_5A-0.5
6.06	Ma	10.1029/2012PA002308:This study	interpolation between pmag and biostrat tie points	U1361A	GM-FOSSIL:GM-INT:GM-POL	318-U1361A-016H_5A-0.55	318-U1361A-016H_5A-0.55
