tab 	sites
citations	composite_depth	core_depth	geologic_classes	geologic_types	lithologies	location	site
This study	145.95	145.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-0.95
This study	146	146	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1
This study	146.05	146.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.05
This study	146.1	146.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.1
This study	146.15	146.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.15
This study	146.2	146.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.2
This study	146.25	146.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.25
This study	146.3	146.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.3
This study	146.35	146.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.35
This study	146.4	146.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_3A-1.4
This study	146.6	146.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.1
This study	146.65	146.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.15
This study	146.7	146.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.2
This study	146.75	146.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.25
This study	146.8	146.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.3
This study	146.85	146.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.35
This study	146.9	146.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.4
This study	146.95	146.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.45
This study	147	147	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.5
This study	147.05	147.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.55
This study	147.1	147.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.6
This study	147.15	147.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.65
This study	147.2	147.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.7
This study	147.25	147.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.75
This study	147.3	147.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.8
This study	147.35	147.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.85
This study	147.4	147.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.9
This study	147.45	147.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-0.95
This study	147.5	147.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1
This study	147.55	147.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.05
This study	147.6	147.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.1
This study	147.65	147.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.15
This study	147.7	147.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.2
This study	147.75	147.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.25
This study	147.8	147.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.3
This study	147.85	147.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.35
This study	147.9	147.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_4A-1.4
This study	148.1	148.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.1
This study	148.15	148.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.15
This study	148.2	148.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.2
This study	148.25	148.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.25
This study	148.3	148.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.3
This study	148.35	148.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.35
This study	148.4	148.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.4
This study	148.45	148.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.45
This study	148.5	148.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.5
This study	148.55	148.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.55
This study	148.6	148.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.6
This study	148.65	148.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.65
This study	148.7	148.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.7
This study	148.75	148.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.75
This study	148.8	148.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.8
This study	148.85	148.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.85
This study	148.9	148.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.9
This study	148.95	148.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-0.95
This study	149	149	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1
This study	149.05	149.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.05
This study	149.1	149.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.1
This study	149.15	149.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.15
This study	149.2	149.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.2
This study	149.25	149.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.25
This study	149.3	149.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.3
This study	149.35	149.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.35
This study	149.4	149.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_5A-1.4
This study	149.6	149.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.1
This study	149.65	149.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.15
This study	149.7	149.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.2
This study	149.75	149.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.25
This study	149.8	149.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.3
This study	149.85	149.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.35
This study	149.9	149.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.4
This study	149.95	149.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.45
This study	150	150	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.5
This study	150.05	150.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.55
This study	150.1	150.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.6
This study	150.15	150.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.65
This study	150.2	150.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.7
This study	150.25	150.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.75
This study	150.3	150.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.8
This study	150.35	150.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.85
This study	150.4	150.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.9
This study	150.45	150.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-0.95
This study	150.5	150.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-1
This study	150.55	150.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-1.05
This study	150.6	150.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_6A-1.1
This study	150.72	150.72	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.1
This study	150.77	150.77	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.15
This study	150.82	150.82	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.2
This study	150.87	150.87	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.25
This study	150.92	150.92	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.3
This study	150.97	150.97	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.35
This study	151.02	151.02	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.4
This study	151.07	151.07	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.45
This study	151.12	151.12	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.5
This study	151.17	151.17	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.55
This study	151.22	151.22	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-016H_7A-0.6
This study	152.08	152.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-1-W-58
This study	152.08	152.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-1-W-58a
This study	153.58	153.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-2-W-58
This study	153.58	153.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-2-W-58a
This study	155.08	155.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-3-W-58
This study	156.58	156.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-4-W-58
This study	156.58	156.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-4-W-58a
This study	158.08	158.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-5-W-58
This study	159.58	159.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-6-W-58
This study	159.58	159.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X-6-W-58a
This study	151.6	151.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.1
This study	151.65	151.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.15
This study	151.7	151.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.2
This study	151.75	151.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.25
This study	151.8	151.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.3
This study	151.85	151.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.35
This study	151.9	151.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.4
This study	151.95	151.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.45
This study	152	152	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.5
This study	152.05	152.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.55
This study	152.1	152.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.6
This study	152.15	152.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.65
This study	152.2	152.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.7
This study	152.25	152.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.75
This study	152.3	152.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.8
This study	152.35	152.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.85
This study	152.4	152.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.9
This study	152.45	152.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-0.95
This study	152.5	152.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1
This study	152.55	152.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.05
This study	152.6	152.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.1
This study	152.65	152.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.15
This study	152.7	152.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.2
This study	152.75	152.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.25
This study	152.8	152.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.3
This study	152.85	152.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.35
This study	152.9	152.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_1A-1.4
This study	153.1	153.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.1
This study	153.15	153.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.15
This study	153.2	153.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.2
This study	153.25	153.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.25
This study	153.3	153.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.3
This study	153.35	153.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.35
This study	153.4	153.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.4
This study	153.45	153.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.45
This study	153.5	153.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.5
This study	153.55	153.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.55
This study	153.6	153.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.6
This study	153.65	153.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.65
This study	153.7	153.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.7
This study	153.75	153.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.75
This study	153.8	153.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.8
This study	153.85	153.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.85
This study	153.9	153.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.9
This study	153.95	153.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-0.95
This study	154	154	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1
This study	154.05	154.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.05
This study	154.1	154.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.1
This study	154.15	154.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.15
This study	154.2	154.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.2
This study	154.25	154.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.25
This study	154.3	154.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.3
This study	154.35	154.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.35
This study	154.4	154.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.4
This study	154.45	154.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_2A-1.45
This study	154.65	154.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.15
This study	154.7	154.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.2
This study	154.75	154.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.25
This study	154.8	154.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.3
This study	154.85	154.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.35
This study	154.9	154.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.4
This study	154.95	154.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.45
This study	155	155	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.5
This study	155.05	155.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.55
This study	155.1	155.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.6
This study	155.15	155.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.65
This study	155.4	155.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.9
This study	155.45	155.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-0.95
This study	155.5	155.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1
This study	155.55	155.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.05
This study	155.6	155.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.1
This study	155.65	155.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.15
This study	155.7	155.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.2
This study	155.75	155.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.25
This study	155.8	155.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.3
This study	155.85	155.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.35
This study	155.9	155.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.4
This study	155.95	155.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_3A-1.45
This study	156.1	156.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.1
This study	156.15	156.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.15
This study	156.2	156.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.2
This study	156.25	156.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.25
This study	156.3	156.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.3
This study	156.35	156.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.35
This study	156.4	156.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.4
This study	156.45	156.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.45
This study	156.5	156.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.5
This study	156.55	156.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.55
This study	156.6	156.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.6
This study	156.65	156.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.65
This study	156.7	156.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.7
This study	156.75	156.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.75
This study	156.8	156.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.8
This study	156.85	156.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.85
This study	156.9	156.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.9
This study	156.95	156.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-0.95
This study	157	157	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-1
This study	157.05	157.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-1.05
This study	157.1	157.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-1.1
This study	157.15	157.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-017X_4A-1.15
