Sample ID	Meas. type	Treatment Type	AF X	AF Y	AF Z	Temp C	Declination: Unrotated	Inclination: Unrotated	Declination: Sample Rotated	Inclination: Sample Rotated	Declination: Formation Rotated	Inclination: Formation Rotated	Intensity	MS corr	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	X mean	Y mean	Z mean	X corr	Y corr	Z corr	X drift	Y drift	Z drift	Depth	IRM Gauss	ARM Gauss	ARM axis	Area
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	353.50	25.12	353.50	25.12	353.50	25.12	1.8612E-6	NA	0.00	90.00	0.00	0.00	3.0759E-5	-3.2012E-6	1.9918E-5	3.0997E-5	-3.3592E-6	1.9847E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.37	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	352.43	19.33	352.43	19.33	352.43	19.33	2.0960E-6	NA	0.00	90.00	0.00	0.00	3.6057E-5	-4.4322E-6	1.7493E-5	3.6295E-5	-4.5881E-6	1.7425E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.38	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	350.14	15.89	350.14	15.89	350.14	15.89	2.3647E-6	NA	0.00	90.00	0.00	0.00	4.1240E-5	-6.7092E-6	1.6326E-5	4.1481E-5	-6.8623E-6	1.6263E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.39	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	347.28	14.46	347.28	14.46	347.28	14.46	2.5880E-6	NA	0.00	90.00	0.00	0.00	4.5011E-5	-9.5753E-6	1.6287E-5	4.5254E-5	-9.7227E-6	1.6229E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.40	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	343.92	14.17	343.92	14.17	343.92	14.17	2.6164E-6	NA	0.00	90.00	0.00	0.00	4.4878E-5	-1.2234E-5	1.6143E-5	4.5124E-5	-1.2380E-5	1.6089E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.41	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	340.69	13.44	340.69	13.44	340.69	13.44	2.4960E-6	NA	0.00	90.00	0.00	0.00	4.2164E-5	-1.3995E-5	1.4625E-5	4.2413E-5	-1.4138E-5	1.4576E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.42	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	338.57	11.45	338.57	11.45	338.57	11.45	2.3044E-6	NA	0.00	90.00	0.00	0.00	3.8670E-5	-1.4392E-5	1.1540E-5	3.8919E-5	-1.4536E-5	1.1494E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.43	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	339.12	8.01	339.12	8.01	339.12	8.01	2.1414E-6	NA	0.00	90.00	0.00	0.00	3.6427E-5	-1.3170E-5	7.5347E-6	3.6677E-5	-1.3315E-5	7.4916E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.44	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	343.03	5.07	343.03	5.07	343.03	5.07	2.0533E-6	NA	0.00	90.00	0.00	0.00	3.5967E-5	-1.0363E-5	4.5978E-6	3.6215E-5	-1.0514E-5	4.5565E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.45	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	348.69	4.21	348.69	4.21	348.69	4.21	1.9213E-6	NA	0.00	90.00	0.00	0.00	3.4536E-5	-6.4664E-6	3.5851E-6	3.4782E-5	-6.6212E-6	3.5448E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.46	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	354.32	5.65	354.32	5.65	354.32	5.65	1.6387E-6	NA	0.00	90.00	0.00	0.00	2.9798E-5	-2.6857E-6	4.0912E-6	3.0041E-5	-2.8434E-6	4.0496E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.47	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	0.07	8.62	0.07	8.62	0.07	8.62	1.1991E-6	NA	0.00	90.00	0.00	0.00	2.1705E-5	1.8512E-7	4.5601E-6	2.1948E-5	2.4920E-8	4.5145E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.48	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	7.95	13.55	7.95	13.55	7.95	13.55	6.7203E-7	NA	0.00	90.00	0.00	0.00	1.1736E-5	1.7458E-6	4.0076E-6	1.1978E-5	1.5924E-6	3.9540E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.49	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	200	200	200	NA	34.14	29.99	34.14	29.99	34.14	29.99	2.2257E-7	NA	0.00	90.00	0.00	0.00	2.7142E-6	2.0538E-6	2.8592E-6	2.9536E-6	1.9057E-6	2.7950E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.50	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	106.97	0.25	106.97	0.25	106.97	0.25	1.7355E-7	NA	0.00	90.00	0.00	0.00	-1.1832E-6	3.0659E-6	1.1696E-7	-9.3772E-7	2.9242E-6	1.9380E-8	0.0000E+0	0.0000E+0	0.0000E+0	0.00	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	111.98	9.27	111.98	9.27	111.98	9.27	1.4973E-7	NA	0.00	90.00	0.00	0.00	-1.2821E-6	2.5490E-6	7.1927E-7	-1.0237E-6	2.4140E-6	6.0571E-7	0.0000E+0	0.0000E+0	0.0000E+0	0.01	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	218.63	34.65	218.63	34.65	218.63	34.65	1.1628E-7	NA	0.00	90.00	0.00	0.00	-1.6538E-6	-9.1706E-7	1.8003E-6	-1.3835E-6	-1.0520E-6	1.6607E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.02	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	257.71	13.07	257.71	13.07	257.71	13.07	5.9563E-7	NA	0.00	90.00	0.00	0.00	-2.5554E-6	-9.8242E-6	3.5550E-6	-2.2862E-6	-9.9865E-6	3.3835E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.03	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	262.07	9.51	262.07	9.51	262.07	9.51	1.5137E-6	NA	0.00	90.00	0.00	0.00	-4.0688E-6	-2.5826E-5	6.4790E-6	-3.8128E-6	-2.6046E-5	6.2847E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.04	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	263.65	9.42	263.65	9.42	263.65	9.42	2.6074E-6	NA	0.00	90.00	0.00	0.00	-5.5056E-6	-4.4766E-5	1.0906E-5	-5.2666E-6	-4.5035E-5	1.0720E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.05	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	264.70	11.13	264.70	11.13	264.70	11.13	3.3314E-6	NA	0.00	90.00	0.00	0.00	-5.8123E-6	-5.7046E-5	1.6306E-5	-5.5882E-6	-5.7336E-5	1.6156E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.06	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	266.06	14.37	266.06	14.37	266.06	14.37	3.3382E-6	NA	0.00	90.00	0.00	0.00	-4.3381E-6	-5.6563E-5	2.0924E-5	-4.1174E-6	-5.6831E-5	2.0814E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.07	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	268.92	20.96	268.92	20.96	268.92	20.96	2.6487E-6	NA	0.00	90.00	0.00	0.00	-1.0951E-6	-4.3343E-5	2.3886E-5	-8.6632E-7	-4.3563E-5	2.3802E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.08	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	278.01	37.04	278.01	37.04	278.01	37.04	1.7235E-6	NA	0.00	90.00	0.00	0.00	3.3106E-6	-2.3820E-5	2.6147E-5	3.5493E-6	-2.4000E-5	2.6077E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.09	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	313.29	61.22	313.29	61.22	313.29	61.22	1.2915E-6	NA	0.00	90.00	0.00	0.00	7.6459E-6	-7.8142E-6	2.8495E-5	7.8917E-6	-7.9730E-6	2.8436E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.10	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	4.73	64.63	4.73	64.63	4.73	64.63	1.3718E-6	NA	0.00	90.00	0.00	0.00	1.0596E-5	1.0021E-6	3.1188E-5	1.0846E-5	8.5333E-7	3.1136E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.11	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	21.03	63.15	21.03	63.15	21.03	63.15	1.5337E-6	NA	0.00	90.00	0.00	0.00	1.1715E-5	4.5240E-6	3.4425E-5	1.1968E-5	4.3784E-6	3.4376E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.12	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	23.47	66.08	23.47	66.08	23.47	66.08	1.6352E-6	NA	0.00	90.00	0.00	0.00	1.1004E-5	4.7971E-6	3.7601E-5	1.1257E-5	4.6511E-6	3.7550E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.13	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	22.15	72.52	22.15	72.52	22.15	72.52	1.7057E-6	NA	0.00	90.00	0.00	0.00	8.5313E-6	3.5504E-6	4.0924E-5	8.7829E-6	3.4019E-6	4.0870E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.14	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	19.98	80.88	19.98	80.88	19.98	80.88	1.7747E-6	NA	0.00	90.00	0.00	0.00	4.6447E-6	1.8459E-6	4.4075E-5	4.8936E-6	1.6931E-6	4.4017E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.15	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	34.82	89.01	34.82	89.01	34.82	89.01	1.8718E-6	NA	0.00	90.00	0.00	0.00	2.4344E-7	4.8202E-7	4.7073E-5	4.9062E-7	3.2467E-7	4.7013E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.16	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	182.10	84.14	182.10	84.14	182.10	84.14	2.0072E-6	NA	0.00	90.00	0.00	0.00	-4.0372E-6	2.8836E-8	5.0219E-5	-3.7893E-6	-1.3208E-7	5.0158E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.17	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	175.15	79.30	175.15	79.30	175.15	79.30	2.1704E-6	NA	0.00	90.00	0.00	0.00	-7.6786E-6	7.6113E-7	5.3635E-5	-7.4304E-6	6.0057E-7	5.3574E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.18	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	166.18	76.11	166.18	76.11	166.18	76.11	2.3676E-6	NA	0.00	90.00	0.00	0.00	-1.0466E-5	2.5529E-6	5.7799E-5	-1.0216E-5	2.3913E-6	5.7737E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.19	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	158.78	74.78	158.78	74.78	158.78	74.78	2.5356E-6	NA	0.00	90.00	0.00	0.00	-1.1740E-5	4.4030E-6	6.1521E-5	-1.1490E-5	4.2449E-6	6.1459E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.20	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	151.97	74.65	151.97	74.65	151.97	74.65	2.6611E-6	NA	0.00	90.00	0.00	0.00	-1.1758E-5	5.9854E-6	6.4523E-5	-1.1510E-5	5.8323E-6	6.4462E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.21	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	145.31	75.60	145.31	75.60	145.31	75.60	2.7327E-6	NA	0.00	90.00	0.00	0.00	-1.0591E-5	6.9644E-6	6.6549E-5	-1.0345E-5	6.8135E-6	6.6489E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.22	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	138.28	77.19	138.28	77.19	138.28	77.19	2.7420E-6	NA	0.00	90.00	0.00	0.00	-8.6452E-6	7.2738E-6	6.7222E-5	-8.3990E-6	7.1257E-6	6.7164E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.23	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	128.25	79.09	128.25	79.09	128.25	79.09	2.7092E-6	NA	0.00	90.00	0.00	0.00	-6.1244E-6	7.2471E-6	6.6880E-5	-5.8783E-6	7.0958E-6	6.6824E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.24	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	111.95	80.70	111.95	80.70	111.95	80.70	2.6545E-6	NA	0.00	90.00	0.00	0.00	-3.2161E-6	7.1670E-6	6.5859E-5	-2.9696E-6	7.0104E-6	6.5804E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.25	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	88.30	81.09	88.30	81.09	88.30	81.09	2.6045E-6	NA	0.00	90.00	0.00	0.00	-2.5500E-8	7.2649E-6	6.4688E-5	2.2100E-7	7.1029E-6	6.4635E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.26	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	66.68	79.63	66.68	79.63	66.68	79.63	2.5777E-6	NA	0.00	90.00	0.00	0.00	3.1542E-6	7.6711E-6	6.3747E-5	3.4000E-6	7.5038E-6	6.3695E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.27	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	54.98	77.63	54.98	77.63	54.98	77.63	2.5653E-6	NA	0.00	90.00	0.00	0.00	5.5944E-6	8.0969E-6	6.2996E-5	5.8398E-6	7.9292E-6	6.2944E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.28	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	46.35	75.81	46.35	75.81	46.35	75.81	2.5325E-6	NA	0.00	90.00	0.00	0.00	7.6860E-6	8.0787E-6	6.1727E-5	7.9319E-6	7.9121E-6	6.1676E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.29	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	37.32	74.09	37.32	74.09	37.32	74.09	2.4713E-6	NA	0.00	90.00	0.00	0.00	9.7271E-6	7.4027E-6	5.9750E-5	9.9742E-6	7.2364E-6	5.9700E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.30	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	28.77	72.18	28.77	72.18	28.77	72.18	2.4149E-6	NA	0.00	90.00	0.00	0.00	1.1746E-5	6.4329E-6	5.7799E-5	1.1994E-5	6.2663E-6	5.7751E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.31	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	23.58	70.44	23.58	70.44	23.58	70.44	2.3949E-6	NA	0.00	90.00	0.00	0.00	1.3355E-5	5.8185E-6	5.6734E-5	1.3603E-5	5.6501E-6	5.6687E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.32	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	23.78	69.90	23.78	69.90	23.78	69.90	2.4091E-6	NA	0.00	90.00	0.00	0.00	1.3775E-5	6.0499E-6	5.6880E-5	1.4022E-5	5.8801E-6	5.6833E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.33	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	29.19	70.63	29.19	70.63	29.19	70.63	2.4437E-6	NA	0.00	90.00	0.00	0.00	1.2850E-5	7.1353E-6	5.7962E-5	1.3096E-5	6.9634E-6	5.7913E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.34	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	38.13	71.68	38.13	71.68	38.13	71.68	2.4967E-6	NA	0.00	90.00	0.00	0.00	1.1185E-5	8.7120E-6	5.9586E-5	1.1429E-5	8.5372E-6	5.9537E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.35	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	48.68	71.88	48.68	71.88	48.68	71.88	2.5724E-6	NA	0.00	90.00	0.00	0.00	9.5401E-6	1.0765E-5	6.1460E-5	9.7818E-6	1.0587E-5	6.1412E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.36	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	59.51	71.24	59.51	71.24	59.51	71.24	2.6714E-6	NA	0.00	90.00	0.00	0.00	7.8282E-6	1.3220E-5	6.3587E-5	8.0692E-6	1.3043E-5	6.3541E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.37	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	71.23	69.39	71.23	69.39	71.23	69.39	2.7948E-6	NA	0.00	90.00	0.00	0.00	5.6182E-6	1.6581E-5	6.5758E-5	5.8599E-6	1.6409E-5	6.5711E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.38	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	82.92	66.57	82.92	66.57	82.92	66.57	2.9559E-6	NA	0.00	90.00	0.00	0.00	2.4402E-6	2.0716E-5	6.8178E-5	2.6829E-6	2.0551E-5	6.8129E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.39	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	91.90	63.69	91.90	63.69	91.90	63.69	3.1301E-6	NA	0.00	90.00	0.00	0.00	-1.0948E-6	2.4582E-5	7.0534E-5	-8.4966E-7	2.4426E-5	7.0482E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.40	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	98.15	61.48	98.15	61.48	98.15	61.48	3.2749E-6	NA	0.00	90.00	0.00	0.00	-4.3496E-6	2.7419E-5	7.2338E-5	-4.1021E-6	2.7265E-5	7.2285E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.41	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	101.68	60.33	101.68	60.33	101.68	60.33	3.3334E-6	NA	0.00	90.00	0.00	0.00	-6.4345E-6	2.8616E-5	7.2809E-5	-6.1843E-6	2.8463E-5	7.2758E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.42	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	101.92	60.17	101.92	60.17	101.92	60.17	3.2738E-6	NA	0.00	90.00	0.00	0.00	-6.4773E-6	2.8224E-5	7.1392E-5	-6.2257E-6	2.8072E-5	7.1340E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.43	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	99.50	60.65	99.50	60.65	99.50	60.65	3.1062E-6	NA	0.00	90.00	0.00	0.00	-4.9045E-6	2.6604E-5	6.8066E-5	-4.6543E-6	2.6453E-5	6.8011E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.44	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	96.18	61.52	96.18	61.52	96.18	61.52	2.8921E-6	NA	0.00	90.00	0.00	0.00	-2.9954E-6	2.4308E-5	6.3914E-5	-2.7479E-6	2.4156E-5	6.3856E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.45	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	93.34	62.62	93.34	62.62	93.34	62.62	2.6418E-6	NA	0.00	90.00	0.00	0.00	-1.5558E-6	2.1517E-5	5.8989E-5	-1.3121E-6	2.1364E-5	5.8928E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.46	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	92.89	63.49	92.89	63.49	92.89	63.49	2.3778E-6	NA	0.00	90.00	0.00	0.00	-1.2298E-6	1.8829E-5	5.3510E-5	-9.9144E-7	1.8671E-5	5.3450E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.47	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	95.79	63.75	95.79	63.75	95.79	63.75	2.1275E-6	NA	0.00	90.00	0.00	0.00	-1.9938E-6	1.6651E-5	4.7994E-5	-1.7558E-6	1.6491E-5	4.7933E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.48	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	100.86	63.82	100.86	63.82	100.86	63.82	1.9424E-6	NA	0.00	90.00	0.00	0.00	-3.2276E-6	1.4989E-5	4.3849E-5	-2.9872E-6	1.4824E-5	4.3788E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.49	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	103.70	64.67	103.70	64.67	103.70	64.67	1.8625E-6	NA	0.00	90.00	0.00	0.00	-3.7386E-6	1.3807E-5	4.2352E-5	-3.4925E-6	1.3637E-5	4.2289E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.50	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	99.15	66.58	99.15	66.58	99.15	66.58	1.8831E-6	NA	0.00	90.00	0.00	0.00	-2.4548E-6	1.3189E-5	4.3479E-5	-2.2039E-6	1.3016E-5	4.3408E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.51	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	80.16	67.98	80.16	67.98	80.16	67.98	2.0027E-6	NA	0.00	90.00	0.00	0.00	2.1189E-6	1.3201E-5	4.6720E-5	2.3742E-6	1.3031E-5	4.6638E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.52	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	54.22	64.89	54.22	64.89	54.22	64.89	2.2322E-6	NA	0.00	90.00	0.00	0.00	9.9970E-6	1.3701E-5	5.0867E-5	1.0251E-5	1.3537E-5	5.0775E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.53	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	37.82	59.24	37.82	59.24	37.82	59.24	2.5592E-6	NA	0.00	90.00	0.00	0.00	1.8891E-5	1.4298E-5	5.5339E-5	1.9139E-5	1.4140E-5	5.5244E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.54	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	31.10	56.11	31.10	56.11	31.10	56.11	2.8222E-6	NA	0.00	90.00	0.00	0.00	2.4702E-5	1.4482E-5	5.8944E-5	2.4943E-5	1.4321E-5	5.8850E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.55	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	29.12	56.03	29.12	56.03	29.12	56.03	2.8967E-6	NA	0.00	90.00	0.00	0.00	2.5938E-5	1.4035E-5	6.0439E-5	2.6174E-5	1.3872E-5	6.0348E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.56	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	30.45	58.65	30.45	58.65	30.45	58.65	2.7964E-6	NA	0.00	90.00	0.00	0.00	2.2989E-5	1.3148E-5	6.0074E-5	2.3222E-5	1.2988E-5	5.9986E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.57	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	250	250	250	NA	34.97	63.22	34.97	63.22	34.97	63.22	2.6733E-6	NA	0.00	90.00	0.00	0.00	1.8039E-5	1.2317E-5	6.0037E-5	1.8271E-5	1.2161E-5	5.9950E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.58	NA	NA	NA	4.00
