tab	ages
age	location	site	age_unit	citations	description	method_codes	level
30.1232	DSDP Site 522	27-1-144	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.13	DSDP Site 522	27-1-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1384	DSDP Site 522	27-2-006	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1433	DSDP Site 522	27-2-010	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1457	DSDP Site 522	27-2-012	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1493	DSDP Site 522	27-2-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1566	DSDP Site 522	27-2-021	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1602	DSDP Site 522	27-2-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1638	DSDP Site 522	27-2-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1674	DSDP Site 522	27-2-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.171	DSDP Site 522	27-2-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1747	DSDP Site 522	27-2-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1819	DSDP Site 522	27-2-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1855	DSDP Site 522	27-2-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1891	DSDP Site 522	27-2-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1928	DSDP Site 522	27-2-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1976	DSDP Site 522	27-2-055	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2024	DSDP Site 522	27-2-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2097	DSDP Site 522	27-2-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2133	DSDP Site 522	27-2-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2169	DSDP Site 522	27-2-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2205	DSDP Site 522	27-2-074	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2253	DSDP Site 522	27-2-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2302	DSDP Site 522	27-2-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2338	DSDP Site 522	27-2-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2386	DSDP Site 522	27-2-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2447	DSDP Site 522	27-2-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2519	DSDP Site 522	27-2-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2555	DSDP Site 522	27-2-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2591	DSDP Site 522	27-2-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2628	DSDP Site 522	27-2-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2664	DSDP Site 522	27-2-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.27	DSDP Site 522	27-2-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2736	DSDP Site 522	27-2-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2784	DSDP Site 522	27-2-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2821	DSDP Site 522	27-2-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2857	DSDP Site 522	27-2-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2905	DSDP Site 522	27-2-132	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.2941	DSDP Site 522	27-2-135	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.299	DSDP Site 522	27-2-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3026	DSDP Site 522	27-2-142	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3062	DSDP Site 522	27-2-145	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.311	DSDP Site 522	27-2-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3328	DSDP Site 522	27-3-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.34	DSDP Site 522	27-3-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3436	DSDP Site 522	27-3-026	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3484	DSDP Site 522	27-3-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3533	DSDP Site 522	27-3-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3569	DSDP Site 522	27-3-038	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3617	DSDP Site 522	27-3-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3678	DSDP Site 522	27-3-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3714	DSDP Site 522	27-3-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.375	DSDP Site 522	27-3-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3786	DSDP Site 522	27-3-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3834	DSDP Site 522	27-3-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3871	DSDP Site 522	27-3-062	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3907	DSDP Site 522	27-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3943	DSDP Site 522	27-3-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.3991	DSDP Site 522	27-3-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4028	DSDP Site 522	27-3-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.41	DSDP Site 522	27-3-081	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4136	DSDP Site 522	27-3-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4172	DSDP Site 522	27-3-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4209	DSDP Site 522	27-3-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4257	DSDP Site 522	27-3-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4293	DSDP Site 522	27-3-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4329	DSDP Site 522	27-3-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4366	DSDP Site 522	27-3-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4402	DSDP Site 522	27-3-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4438	DSDP Site 522	27-3-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4474	DSDP Site 522	27-3-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.451	DSDP Site 522	27-3-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4547	DSDP Site 522	27-3-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4583	DSDP Site 522	27-3-121	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4631	DSDP Site 522	27-3-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4667	DSDP Site 522	27-3-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.4703	DSDP Site 522	27-3-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.474	DSDP Site 522	27-3-134	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.48	DSDP Site 522	27-3-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5107	DSDP Site 522	28-1-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5166	DSDP Site 522	28-1-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5201	DSDP Site 522	28-1-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.526	DSDP Site 522	28-1-038	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5308	DSDP Site 522	28-1-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5343	DSDP Site 522	28-1-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5414	DSDP Site 522	28-1-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5449	DSDP Site 522	28-1-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.552	DSDP Site 522	28-1-060	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5556	DSDP Site 522	28-1-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5591	DSDP Site 522	28-1-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5627	DSDP Site 522	28-1-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5662	DSDP Site 522	28-1-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5697	DSDP Site 522	28-1-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5733	DSDP Site 522	28-1-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5768	DSDP Site 522	28-1-081	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5804	DSDP Site 522	28-1-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5839	DSDP Site 522	28-1-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5874	DSDP Site 522	28-1-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5922	DSDP Site 522	28-1-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5957	DSDP Site 522	28-1-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.5993	DSDP Site 522	28-1-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6028	DSDP Site 522	28-1-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6063	DSDP Site 522	28-1-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6099	DSDP Site 522	28-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6134	DSDP Site 522	28-1-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.616999999999997	DSDP Site 522	28-1-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6205	DSDP Site 522	28-1-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6252	DSDP Site 522	28-1-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6288	DSDP Site 522	28-1-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6323	DSDP Site 522	28-1-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6359	DSDP Site 522	28-1-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6394	DSDP Site 522	28-1-134	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6429	DSDP Site 522	28-1-137	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6477	DSDP Site 522	28-1-141	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6512	DSDP Site 522	28-1-144	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6547	DSDP Site 522	28-1-147	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.663	DSDP Site 522	28-2-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6713	DSDP Site 522	28-2-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6748	DSDP Site 522	28-2-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6784	DSDP Site 522	28-2-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6819	DSDP Site 522	28-2-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6866	DSDP Site 522	28-2-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6902	DSDP Site 522	28-2-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6937	DSDP Site 522	28-2-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.6973	DSDP Site 522	28-2-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7008	DSDP Site 522	28-2-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7055	DSDP Site 522	28-2-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7114	DSDP Site 522	28-2-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.715	DSDP Site 522	28-2-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7185	DSDP Site 522	28-2-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7232	DSDP Site 522	28-2-055	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7268	DSDP Site 522	28-2-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7303	DSDP Site 522	28-2-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7339	DSDP Site 522	28-2-064	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7374	DSDP Site 522	28-2-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7421	DSDP Site 522	28-2-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7468	DSDP Site 522	28-2-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7492	DSDP Site 522	28-2-077	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7527	DSDP Site 522	28-2-080	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7563	DSDP Site 522	28-2-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7634	DSDP Site 522	28-2-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7681	DSDP Site 522	28-2-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7716	DSDP Site 522	28-2-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7752	DSDP Site 522	28-2-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7799	DSDP Site 522	28-2-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7834	DSDP Site 522	28-2-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.787	DSDP Site 522	28-2-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7893	DSDP Site 522	28-2-111	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7929	DSDP Site 522	28-2-114	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.7976	DSDP Site 522	28-2-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8023	DSDP Site 522	28-2-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8059	DSDP Site 522	28-2-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8094	DSDP Site 522	28-2-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8141	DSDP Site 522	28-2-132	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8177	DSDP Site 522	28-2-135	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8212	DSDP Site 522	28-2-138	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8248	DSDP Site 522	28-2-141	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8295	DSDP Site 522	28-2-145	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.833000000000002	DSDP Site 522	28-2-148	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8496	DSDP Site 522	28-3-012	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8531	DSDP Site 522	28-3-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8566	DSDP Site 522	28-3-018	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8614	DSDP Site 522	28-3-022	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8649	DSDP Site 522	28-3-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8685	DSDP Site 522	28-3-028	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.872	DSDP Site 522	28-3-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8755	DSDP Site 522	28-3-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8791	DSDP Site 522	28-3-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8814	DSDP Site 522	28-3-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.885	DSDP Site 522	28-3-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8885	DSDP Site 522	28-3-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8921	DSDP Site 522	28-3-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.8992	DSDP Site 522	28-3-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9027	DSDP Site 522	28-3-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9098	DSDP Site 522	28-3-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9133	DSDP Site 522	28-3-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9169	DSDP Site 522	28-3-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9216	DSDP Site 522	28-3-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9251	DSDP Site 522	28-3-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9287	DSDP Site 522	28-3-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9322	DSDP Site 522	28-3-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9358	DSDP Site 522	28-3-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9393	DSDP Site 522	28-3-088	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9428	DSDP Site 522	28-3-091	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9464	DSDP Site 522	28-3-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9499	DSDP Site 522	28-3-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9535	DSDP Site 522	28-3-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.956999999999997	DSDP Site 522	28-3-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9606	DSDP Site 522	28-3-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.9676	DSDP Site 522	28-3-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.97	DSDP Site 522	28-3-114	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0011	DSDP Site 522	29-1-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0052	DSDP Site 522	29-1-008	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0083	DSDP Site 522	29-1-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0146	DSDP Site 522	29-1-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0249	DSDP Site 522	29-1-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.028000000000002	DSDP Site 522	29-1-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0311	DSDP Site 522	29-1-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0353	DSDP Site 522	29-1-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0384	DSDP Site 522	29-1-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0415	DSDP Site 522	29-1-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0457	DSDP Site 522	29-1-047	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0498	DSDP Site 522	29-1-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0529	DSDP Site 522	29-1-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.055999999999997	DSDP Site 522	29-1-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0602	DSDP Site 522	29-1-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0674	DSDP Site 522	29-1-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0695	DSDP Site 522	29-1-070	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0726	DSDP Site 522	29-1-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0778	DSDP Site 522	29-1-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.083000000000002	DSDP Site 522	29-1-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0861	DSDP Site 522	29-1-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0944	DSDP Site 522	29-1-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.0975	DSDP Site 522	29-1-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1006	DSDP Site 522	29-1-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1037	DSDP Site 522	29-1-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1068	DSDP Site 522	29-1-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1099	DSDP Site 522	29-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.113000000000003	DSDP Site 522	29-1-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1161	DSDP Site 522	29-1-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1192	DSDP Site 522	29-1-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1244	DSDP Site 522	29-1-123	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1275	DSDP Site 522	29-1-126	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1327	DSDP Site 522	29-1-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1358	DSDP Site 522	29-1-134	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1389	DSDP Site 522	29-1-137	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.142	DSDP Site 522	29-1-140	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1462	DSDP Site 522	29-1-144	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1565	DSDP Site 522	29-2-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1597	DSDP Site 522	29-2-007	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1628	DSDP Site 522	29-2-010	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1669	DSDP Site 522	29-2-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.17	DSDP Site 522	29-2-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1731	DSDP Site 522	29-2-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1762	DSDP Site 522	29-2-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1793	DSDP Site 522	29-2-026	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1825	DSDP Site 522	29-2-029	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1856	DSDP Site 522	29-2-032	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1897	DSDP Site 522	29-2-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1928	DSDP Site 522	29-2-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.1959	DSDP Site 522	29-2-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.199	DSDP Site 522	29-2-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2021	DSDP Site 522	29-2-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2053	DSDP Site 522	29-2-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2084	DSDP Site 522	29-2-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2115	DSDP Site 522	29-2-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2156	DSDP Site 522	29-2-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2187	DSDP Site 522	29-2-064	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2229	DSDP Site 522	29-2-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.226	DSDP Site 522	29-2-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2301	DSDP Site 522	29-2-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2332	DSDP Site 522	29-2-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2363	DSDP Site 522	29-2-081	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2395	DSDP Site 522	29-2-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2426	DSDP Site 522	29-2-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2457	DSDP Site 522	29-2-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2498	DSDP Site 522	29-2-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.254	DSDP Site 522	29-2-098	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2602	DSDP Site 522	29-2-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2664	DSDP Site 522	29-2-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2705	DSDP Site 522	29-2-114	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2737	DSDP Site 522	29-2-117	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2768	DSDP Site 522	29-2-120	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2809	DSDP Site 522	29-2-124	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.283	DSDP Site 522	29-2-126	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2871	DSDP Site 522	29-2-130	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2902	DSDP Site 522	29-2-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2965	DSDP Site 522	29-2-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.2996	DSDP Site 522	29-2-142	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3027	DSDP Site 522	29-2-145	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3058	DSDP Site 522	29-2-148	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.311	DSDP Site 522	29-3-003	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.313000000000002	DSDP Site 522	29-3-006	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3161	DSDP Site 522	29-3-009	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3213	DSDP Site 522	29-3-013	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3244	DSDP Site 522	29-3-016	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3286	DSDP Site 522	29-3-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3317	DSDP Site 522	29-3-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3379	DSDP Site 522	29-3-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.340999999999998	DSDP Site 522	29-3-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3472	DSDP Site 522	29-3-038	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3503	DSDP Site 522	29-3-041	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3535	DSDP Site 522	29-3-044	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3566	DSDP Site 522	29-3-047	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3586	DSDP Site 522	29-3-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3617	DSDP Site 522	29-3-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3649	DSDP Site 522	29-3-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.368000000000002	DSDP Site 522	29-3-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3711	DSDP Site 522	29-3-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3752	DSDP Site 522	29-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
