tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	21-2-001	Paul Hartl:Lisa Tauxe	21-2-001	2426	21-2-001	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.81	nannofossil ooze	sedimentary layer	1e-6	1.873e-03
This study	DSDP Site 522	21-2-008	Paul Hartl:Lisa Tauxe	21-2-008	2427	21-2-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.87	nannofossil ooze	sedimentary layer	1e-6	1.789e-03
This study	DSDP Site 522	21-2-011	Paul Hartl:Lisa Tauxe	21-2-011	2428	21-2-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.91	nannofossil ooze	sedimentary layer	1e-6	1.709e-03
This study	DSDP Site 522	21-2-014	Paul Hartl:Lisa Tauxe	21-2-014	2429	21-2-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.93	nannofossil ooze	sedimentary layer	1e-6	1.816e-03
This study	DSDP Site 522	21-2-016	Paul Hartl:Lisa Tauxe	21-2-016	2430	21-2-016	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.96	nannofossil ooze	sedimentary layer	1e-6	1.510e-03
This study	DSDP Site 522	21-2-021	Paul Hartl:Lisa Tauxe	21-2-021	2431	21-2-021	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83	nannofossil ooze	sedimentary layer	1e-6	1.704e-03
This study	DSDP Site 522	21-2-023	Paul Hartl:Lisa Tauxe	21-2-023	2432	21-2-023	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.03	nannofossil ooze	sedimentary layer	1e-6	1.778e-03
This study	DSDP Site 522	21-2-026	Paul Hartl:Lisa Tauxe	21-2-026	2434	21-2-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.06	nannofossil ooze	sedimentary layer	1e-6	1.860e-03
This study	DSDP Site 522	21-2-029	Paul Hartl:Lisa Tauxe	21-2-029	2435	21-2-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.08	nannofossil ooze	sedimentary layer	1e-6	1.479e-03
This study	DSDP Site 522	21-2-032	Paul Hartl:Lisa Tauxe	21-2-032	2436	21-2-032	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.12	nannofossil ooze	sedimentary layer	1e-6	8.210e-04
This study	DSDP Site 522	21-2-035	Paul Hartl:Lisa Tauxe	21-2-035	2437	21-2-035	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.15	nannofossil ooze	sedimentary layer	1e-6	1.683e-03
This study	DSDP Site 522	21-2-040	Paul Hartl:Lisa Tauxe	21-2-040	2438	21-2-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.19	nannofossil ooze	sedimentary layer	1e-6	1.841e-03
This study	DSDP Site 522	21-2-044	Paul Hartl:Lisa Tauxe	21-2-044	2439	21-2-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.23	nannofossil ooze	sedimentary layer	1e-6	1.824e-03
This study	DSDP Site 522	21-2-047	Paul Hartl:Lisa Tauxe	21-2-047	2440	21-2-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.26	nannofossil ooze	sedimentary layer	1e-6	1.877e-03
This study	DSDP Site 522	21-2-051	Paul Hartl:Lisa Tauxe	21-2-051	2441	21-2-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.31	nannofossil ooze	sedimentary layer	1e-6	1.938e-03
This study	DSDP Site 522	21-2-055	Paul Hartl:Lisa Tauxe	21-2-055	2442	21-2-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.34	nannofossil ooze	sedimentary layer	1e-6	1.837e-03
This study	DSDP Site 522	21-2-057	Paul Hartl:Lisa Tauxe	21-2-057	2443	21-2-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.37	nannofossil ooze	sedimentary layer	1e-6	1.679e-03
This study	DSDP Site 522	21-2-061	Paul Hartl:Lisa Tauxe	21-2-061	2444	21-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.4	nannofossil ooze	sedimentary layer	1e-6	1.824e-03
This study	DSDP Site 522	21-2-063	Paul Hartl:Lisa Tauxe	21-2-063	2445	21-2-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.42	nannofossil ooze	sedimentary layer	1e-6	1.582e-03
This study	DSDP Site 522	21-2-066	Paul Hartl:Lisa Tauxe	21-2-066	2446	21-2-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.46	nannofossil ooze	sedimentary layer	1e-6	1.847e-03
This study	DSDP Site 522	21-2-069	Paul Hartl:Lisa Tauxe	21-2-069	2447	21-2-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.49	nannofossil ooze	sedimentary layer	1e-6	1.829e-03
This study	DSDP Site 522	21-2-073	Paul Hartl:Lisa Tauxe	21-2-073	2448	21-2-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.53	nannofossil ooze	sedimentary layer	1e-6	1.719e-03
This study	DSDP Site 522	21-2-077	Paul Hartl:Lisa Tauxe	21-2-077	2449	21-2-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.56	nannofossil ooze	sedimentary layer	1e-6	1.767e-03
This study	DSDP Site 522	21-2-080	Paul Hartl:Lisa Tauxe	21-2-080	2450	21-2-080	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.59	nannofossil ooze	sedimentary layer	1e-6	1.783e-03
This study	DSDP Site 522	21-2-083	Paul Hartl:Lisa Tauxe	21-2-083	2451	21-2-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.62	nannofossil ooze	sedimentary layer	1e-6	1.569e-03
This study	DSDP Site 522	21-2-086	Paul Hartl:Lisa Tauxe	21-2-086	2452	21-2-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.66	nannofossil ooze	sedimentary layer	1e-6	1.864e-03
This study	DSDP Site 522	21-2-089	Paul Hartl:Lisa Tauxe	21-2-089	2453	21-2-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.69	nannofossil ooze	sedimentary layer	1e-6	1.769e-03
This study	DSDP Site 522	21-2-093	Paul Hartl:Lisa Tauxe	21-2-093	2454	21-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.73	nannofossil ooze	sedimentary layer	1e-6	1.789e-03
This study	DSDP Site 522	21-2-097	Paul Hartl:Lisa Tauxe	21-2-097	2455	21-2-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.76	nannofossil ooze	sedimentary layer	1e-6	1.656e-03
This study	DSDP Site 522	21-2-100	Paul Hartl:Lisa Tauxe	21-2-100	2456	21-2-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.79	nannofossil ooze	sedimentary layer	1e-6	1.813e-03
This study	DSDP Site 522	21-2-104	Paul Hartl:Lisa Tauxe	21-2-104	2457	21-2-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.83	nannofossil ooze	sedimentary layer	1e-6	1.750e-03
This study	DSDP Site 522	21-2-107	Paul Hartl:Lisa Tauxe	21-2-107	2458	21-2-107	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.87	nannofossil ooze	sedimentary layer	1e-6	1.612e-03
This study	DSDP Site 522	21-2-111	Paul Hartl:Lisa Tauxe	21-2-111	2459	21-2-111	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.9	nannofossil ooze	sedimentary layer	1e-6	1.727e-03
This study	DSDP Site 522	21-2-113	Paul Hartl:Lisa Tauxe	21-2-113	2460	21-2-113	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.93	nannofossil ooze	sedimentary layer	1e-6	1.163e-03
This study	DSDP Site 522	21-2-116	Paul Hartl:Lisa Tauxe	21-2-116	2461	21-2-116	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	83.96	nannofossil ooze	sedimentary layer	1e-6	1.563e-03
This study	DSDP Site 522	21-2-123	Paul Hartl:Lisa Tauxe	21-2-123	2462	21-2-123	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.02	nannofossil ooze	sedimentary layer	1e-6	1.547e-03
This study	DSDP Site 522	21-2-125	Paul Hartl:Lisa Tauxe	21-2-125	2463	21-2-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.05	nannofossil ooze	sedimentary layer	1e-6	1.606e-03
This study	DSDP Site 522	21-2-129	Paul Hartl:Lisa Tauxe	21-2-129	2464	21-2-129	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.08	nannofossil ooze	sedimentary layer	1e-6	1.792e-03
This study	DSDP Site 522	21-2-133	Paul Hartl:Lisa Tauxe	21-2-133	2465	21-2-133	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.13	nannofossil ooze	sedimentary layer	1e-6	1.408e-03
This study	DSDP Site 522	21-2-136	Paul Hartl:Lisa Tauxe	21-2-136	2466	21-2-136	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.16	nannofossil ooze	sedimentary layer	1e-6	1.667e-03
This study	DSDP Site 522	21-2-139	Paul Hartl:Lisa Tauxe	21-2-139	2467	21-2-139	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.19	nannofossil ooze	sedimentary layer	1e-6	1.594e-03
This study	DSDP Site 522	21-2-143	Paul Hartl:Lisa Tauxe	21-2-143	2468	21-2-143	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.22	nannofossil ooze	sedimentary layer	1e-6	1.818e-03
This study	DSDP Site 522	21-2-146	Paul Hartl:Lisa Tauxe	21-2-146	2469	21-2-146	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.25	nannofossil ooze	sedimentary layer	1e-6	1.708e-03
This study	DSDP Site 522	21-2-149	Paul Hartl:Lisa Tauxe	21-2-149	2470	21-2-149	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.29	nannofossil ooze	sedimentary layer	1e-6	1.785e-03
This study	DSDP Site 522	21-2-150	Paul Hartl:Lisa Tauxe	21-2-150	2425	21-2-150	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	82.8	nannofossil ooze	sedimentary layer	1e-6	1.771e-03
This study	DSDP Site 522	21-3-001	Paul Hartl:Lisa Tauxe	21-3-001	2471	21-3-001	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.31	nannofossil ooze	sedimentary layer	1e-6	1.703e-03
This study	DSDP Site 522	21-3-005	Paul Hartl:Lisa Tauxe	21-3-005	2472	21-3-005	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.35	nannofossil ooze	sedimentary layer	1e-6	1.666e-03
This study	DSDP Site 522	21-3-008	Paul Hartl:Lisa Tauxe	21-3-008	2473	21-3-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.38	nannofossil ooze	sedimentary layer	1e-6	1.459e-03
This study	DSDP Site 522	21-3-011	Paul Hartl:Lisa Tauxe	21-3-011	2474	21-3-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.41	nannofossil ooze	sedimentary layer	1e-6	1.733e-03
This study	DSDP Site 522	21-3-015	Paul Hartl:Lisa Tauxe	21-3-015	2475	21-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.44	nannofossil ooze	sedimentary layer	1e-6	1.872e-03
This study	DSDP Site 522	21-3-018	Paul Hartl:Lisa Tauxe	21-3-018	2476	21-3-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.47	nannofossil ooze	sedimentary layer	1e-6	1.799e-03
This study	DSDP Site 522	21-3-021	Paul Hartl:Lisa Tauxe	21-3-021	2477	21-3-021	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.5	nannofossil ooze	sedimentary layer	1e-6	1.503e-03
This study	DSDP Site 522	21-3-026	Paul Hartl:Lisa Tauxe	21-3-026	2478	21-3-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.55	nannofossil ooze	sedimentary layer	1e-6	1.838e-03
This study	DSDP Site 522	21-3-029	Paul Hartl:Lisa Tauxe	21-3-029	2479	21-3-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.59	nannofossil ooze	sedimentary layer	1e-6	1.864e-03
This study	DSDP Site 522	21-3-033	Paul Hartl:Lisa Tauxe	21-3-033	2480	21-3-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.63	nannofossil ooze	sedimentary layer	1e-6	1.900e-03
This study	DSDP Site 522	21-3-036	Paul Hartl:Lisa Tauxe	21-3-036	2481	21-3-036	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.65	nannofossil ooze	sedimentary layer	1e-6	1.914e-03
This study	DSDP Site 522	21-3-038	Paul Hartl:Lisa Tauxe	21-3-038	2482	21-3-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.68	nannofossil ooze	sedimentary layer	1e-6	1.652e-03
This study	DSDP Site 522	21-3-043	Paul Hartl:Lisa Tauxe	21-3-043	2483	21-3-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.72	nannofossil ooze	sedimentary layer	1e-6	1.863e-03
This study	DSDP Site 522	21-3-046	Paul Hartl:Lisa Tauxe	21-3-046	2484	21-3-046	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.75	nannofossil ooze	sedimentary layer	1e-6	1.881e-03
This study	DSDP Site 522	21-3-048	Paul Hartl:Lisa Tauxe	21-3-048	2485	21-3-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.78	nannofossil ooze	sedimentary layer	1e-6	1.854e-03
This study	DSDP Site 522	21-3-051	Paul Hartl:Lisa Tauxe	21-3-051	2486	21-3-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.81	nannofossil ooze	sedimentary layer	1e-6	1.714e-03
This study	DSDP Site 522	21-3-055	Paul Hartl:Lisa Tauxe	21-3-055	2487	21-3-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.84	nannofossil ooze	sedimentary layer	1e-6	1.524e-03
This study	DSDP Site 522	21-3-058	Paul Hartl:Lisa Tauxe	21-3-058	2488	21-3-058	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.88	nannofossil ooze	sedimentary layer	1e-6	1.423e-03
This study	DSDP Site 522	21-3-061	Paul Hartl:Lisa Tauxe	21-3-061	2489	21-3-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.9	nannofossil ooze	sedimentary layer	1e-6	1.903e-03
This study	DSDP Site 522	21-3-064	Paul Hartl:Lisa Tauxe	21-3-064	2490	21-3-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.93	nannofossil ooze	sedimentary layer	1e-6	1.700e-03
This study	DSDP Site 522	21-3-067	Paul Hartl:Lisa Tauxe	21-3-067	2491	21-3-067	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	84.96	nannofossil ooze	sedimentary layer	1e-6	1.476e-03
This study	DSDP Site 522	21-3-071	Paul Hartl:Lisa Tauxe	21-3-071	2492	21-3-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85	nannofossil ooze	sedimentary layer	1e-6	1.631e-03
This study	DSDP Site 522	21-3-074	Paul Hartl:Lisa Tauxe	21-3-074	2493	21-3-074	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.03	nannofossil ooze	sedimentary layer	1e-6	1.783e-03
This study	DSDP Site 522	21-3-077	Paul Hartl:Lisa Tauxe	21-3-077	2494	21-3-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.06	nannofossil ooze	sedimentary layer	1e-6	1.829e-03
This study	DSDP Site 522	21-3-079	Paul Hartl:Lisa Tauxe	21-3-079	2495	21-3-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.08	nannofossil ooze	sedimentary layer	1e-6	1.647e-03
This study	DSDP Site 522	21-3-083	Paul Hartl:Lisa Tauxe	21-3-083	2496	21-3-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.13	nannofossil ooze	sedimentary layer	1e-6	1.852e-03
This study	DSDP Site 522	21-3-086	Paul Hartl:Lisa Tauxe	21-3-086	2497	21-3-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.16	nannofossil ooze	sedimentary layer	1e-6	1.325e-03
This study	DSDP Site 522	21-3-089	Paul Hartl:Lisa Tauxe	21-3-089	2498	21-3-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.19	nannofossil ooze	sedimentary layer	1e-6	1.561e-03
This study	DSDP Site 522	21-3-092	Paul Hartl:Lisa Tauxe	21-3-092	2499	21-3-092	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.22	nannofossil ooze	sedimentary layer	1e-6	1.491e-03
This study	DSDP Site 522	21-3-096	Paul Hartl:Lisa Tauxe	21-3-096	2500	21-3-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.25	nannofossil ooze	sedimentary layer	1e-6	1.767e-03
This study	DSDP Site 522	21-3-100	Paul Hartl:Lisa Tauxe	21-3-100	2501	21-3-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.29	nannofossil ooze	sedimentary layer	1e-6	1.599e-03
This study	DSDP Site 522	21-3-103	Paul Hartl:Lisa Tauxe	21-3-103	2502	21-3-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.33	nannofossil ooze	sedimentary layer	1e-6	1.903e-03
This study	DSDP Site 522	21-3-106	Paul Hartl:Lisa Tauxe	21-3-106	2503	21-3-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.35	nannofossil ooze	sedimentary layer	1e-6	1.686e-03
This study	DSDP Site 522	21-3-109	Paul Hartl:Lisa Tauxe	21-3-109	2504	21-3-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	85.39	nannofossil ooze	sedimentary layer	1e-6	1.813e-03
This study	DSDP Site 522	22-1-045	Paul Hartl:Lisa Tauxe	22-1-045	2269	22-1-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.15	nannofossil ooze	sedimentary layer	1e-6	1.170e-03
This study	DSDP Site 522	22-1-051	Paul Hartl:Lisa Tauxe	22-1-051	2270	22-1-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.2	nannofossil ooze	sedimentary layer	1e-6	1.632e-03
This study	DSDP Site 522	22-1-054	Paul Hartl:Lisa Tauxe	22-1-054	2271	22-1-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.23	nannofossil ooze	sedimentary layer	1e-6	1.673e-03
This study	DSDP Site 522	22-1-061	Paul Hartl:Lisa Tauxe	22-1-061	2272	22-1-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.3	nannofossil ooze	sedimentary layer	1e-6	1.443e-03
This study	DSDP Site 522	22-1-064	Paul Hartl:Lisa Tauxe	22-1-064	2273	22-1-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.34	nannofossil ooze	sedimentary layer	1e-6	1.467e-03
This study	DSDP Site 522	22-1-068	Paul Hartl:Lisa Tauxe	22-1-068	2274	22-1-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.38	nannofossil ooze	sedimentary layer	1e-6	1.587e-03
This study	DSDP Site 522	22-1-071	Paul Hartl:Lisa Tauxe	22-1-071	2275	22-1-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.4	nannofossil ooze	sedimentary layer	1e-6	1.413e-03
This study	DSDP Site 522	22-1-074	Paul Hartl:Lisa Tauxe	22-1-074	2276	22-1-074	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.43	nannofossil ooze	sedimentary layer	1e-6	1.489e-03
This study	DSDP Site 522	22-1-077	Paul Hartl:Lisa Tauxe	22-1-077	2277	22-1-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.47	nannofossil ooze	sedimentary layer	1e-6	1.291e-03
This study	DSDP Site 522	22-1-081	Paul Hartl:Lisa Tauxe	22-1-081	2278	22-1-081	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.5	nannofossil ooze	sedimentary layer	1e-6	1.760e-03
This study	DSDP Site 522	22-1-084	Paul Hartl:Lisa Tauxe	22-1-084	2279	22-1-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.53	nannofossil ooze	sedimentary layer	1e-6	1.567e-03
This study	DSDP Site 522	22-1-086	Paul Hartl:Lisa Tauxe	22-1-086	2280	22-1-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.56	nannofossil ooze	sedimentary layer	1e-6	1.708e-03
This study	DSDP Site 522	22-1-090	Paul Hartl:Lisa Tauxe	22-1-090	2281	22-1-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.59	nannofossil ooze	sedimentary layer	1e-6	1.566e-03
This study	DSDP Site 522	22-1-093	Paul Hartl:Lisa Tauxe	22-1-093	2282	22-1-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.62	nannofossil ooze	sedimentary layer	1e-6	1.708e-03
This study	DSDP Site 522	22-1-095	Paul Hartl:Lisa Tauxe	22-1-095	2283	22-1-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.65	nannofossil ooze	sedimentary layer	1e-6	1.588e-03
This study	DSDP Site 522	22-1-100	Paul Hartl:Lisa Tauxe	22-1-100	2284	22-1-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.7	nannofossil ooze	sedimentary layer	1e-6	1.674e-03
This study	DSDP Site 522	22-1-103	Paul Hartl:Lisa Tauxe	22-1-103	2285	22-1-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.72	nannofossil ooze	sedimentary layer	1e-6	1.550e-03
This study	DSDP Site 522	22-1-106	Paul Hartl:Lisa Tauxe	22-1-106	2286	22-1-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.76	nannofossil ooze	sedimentary layer	1e-6	1.256e-03
This study	DSDP Site 522	22-1-109	Paul Hartl:Lisa Tauxe	22-1-109	2287	22-1-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.79	nannofossil ooze	sedimentary layer	1e-6	1.547e-03
This study	DSDP Site 522	22-1-112	Paul Hartl:Lisa Tauxe	22-1-112	2288	22-1-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.82	nannofossil ooze	sedimentary layer	1e-6	1.513e-03
This study	DSDP Site 522	22-1-115	Paul Hartl:Lisa Tauxe	22-1-115	2289	22-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.85	nannofossil ooze	sedimentary layer	1e-6	1.283e-03
This study	DSDP Site 522	22-1-118	Paul Hartl:Lisa Tauxe	22-1-118	2290	22-1-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.88	nannofossil ooze	sedimentary layer	1e-6	1.519e-03
This study	DSDP Site 522	22-1-121	Paul Hartl:Lisa Tauxe	22-1-121	2291	22-1-121	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.91	nannofossil ooze	sedimentary layer	1e-6	1.697e-03
This study	DSDP Site 522	22-1-124	Paul Hartl:Lisa Tauxe	22-1-124	2292	22-1-124	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.94	nannofossil ooze	sedimentary layer	1e-6	1.795e-03
This study	DSDP Site 522	22-1-127	Paul Hartl:Lisa Tauxe	22-1-127	2293	22-1-127	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	86.97	nannofossil ooze	sedimentary layer	1e-6	1.610e-03
This study	DSDP Site 522	22-1-132	Paul Hartl:Lisa Tauxe	22-1-132	2294	22-1-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.02	nannofossil ooze	sedimentary layer	1e-6	1.807e-03
This study	DSDP Site 522	22-1-135	Paul Hartl:Lisa Tauxe	22-1-135	2295	22-1-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.04	nannofossil ooze	sedimentary layer	1e-6	1.603e-03
This study	DSDP Site 522	22-1-137	Paul Hartl:Lisa Tauxe	22-1-137	2296	22-1-137	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.07	nannofossil ooze	sedimentary layer	1e-6	1.630e-03
This study	DSDP Site 522	22-1-141	Paul Hartl:Lisa Tauxe	22-1-141	2297	22-1-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.1	nannofossil ooze	sedimentary layer	1e-6	1.577e-03
This study	DSDP Site 522	22-1-144	Paul Hartl:Lisa Tauxe	22-1-144	2298	22-1-144	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.13	nannofossil ooze	sedimentary layer	1e-6	1.566e-03
This study	DSDP Site 522	22-1-147	Paul Hartl:Lisa Tauxe	22-1-147	2299	22-1-147	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.16	nannofossil ooze	sedimentary layer	1e-6	1.882e-03
This study	DSDP Site 522	22-1-150	Paul Hartl:Lisa Tauxe	22-1-150	2300	22-1-150	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.2	nannofossil ooze	sedimentary layer	1e-6	1.794e-03
This study	DSDP Site 522	22-2-004	Paul Hartl:Lisa Tauxe	22-2-004	2302	22-2-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.23	nannofossil ooze	sedimentary layer	1e-6	1.149e-03
This study	DSDP Site 522	22-2-007	Paul Hartl:Lisa Tauxe	22-2-007	2303	22-2-007	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.26	nannofossil ooze	sedimentary layer	1e-6	1.208e-03
This study	DSDP Site 522	22-2-010	Paul Hartl:Lisa Tauxe	22-2-010	2304	22-2-010	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.29	nannofossil ooze	sedimentary layer	1e-6	1.746e-03
This study	DSDP Site 522	22-2-013	Paul Hartl:Lisa Tauxe	22-2-013	2305	22-2-013	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.32	nannofossil ooze	sedimentary layer	1e-6	1.084e-03
This study	DSDP Site 522	22-2-019	Paul Hartl:Lisa Tauxe	22-2-019	2306	22-2-019	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.38	nannofossil ooze	sedimentary layer	1e-6	1.347e-03
This study	DSDP Site 522	22-2-022	Paul Hartl:Lisa Tauxe	22-2-022	2307	22-2-022	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.41	nannofossil ooze	sedimentary layer	1e-6	1.570e-03
This study	DSDP Site 522	22-2-025	Paul Hartl:Lisa Tauxe	22-2-025	2308	22-2-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	87.44	nannofossil ooze	sedimentary layer	1e-6	1.534e-03
