tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_declination_correction	sample_description	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_type
This study	McMurdo	mc103l	mc103	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173.1	Igneous : Extrusive	0		-42.5	-78.235	Basalt	163.36	g	Lava Flow
This study	McMurdo	mc104e	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	53.3	Igneous : Extrusive	0		-56.5	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc104g	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	8	Igneous : Extrusive	0		-46	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc104h	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	28.8	Igneous : Extrusive	0		-59	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc104i	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.8	Igneous : Extrusive	0		-54	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc104j	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	54	Igneous : Extrusive	0		-62	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc104k	mc104	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	55.3	Igneous : Extrusive	0		-70.5	-78.238	Basalt	163.401	g	Lava Flow
This study	McMurdo	mc105b	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	166.8	Igneous : Extrusive	0		-41.5	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105e	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	77.7	Igneous : Extrusive	0		-58.5	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105i	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	139.5	Igneous : Extrusive	0		-53	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105k	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	162	Igneous : Extrusive	0		-60.5	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105l	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	158.98	Igneous : Extrusive	0		-39.5	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105m	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	149.5	Igneous : Extrusive	0		-36.5	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc105n	mc105	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	147.5	Igneous : Extrusive	0		-49	-78.245	Basalt	163.231	g	Lava Flow
This study	McMurdo	mc106f	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	178.7	Igneous : Extrusive	0		-58	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106g	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	193.3	Igneous : Extrusive	0		-28	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106h	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	216.9	Igneous : Extrusive	0		-30	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106i	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	236.5	Igneous : Extrusive	0		-74	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106j	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	245.8	Igneous : Extrusive	0		-56	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106k	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	143.5	Igneous : Extrusive	0		-46	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc106l	mc106	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	130.2	Igneous : Extrusive	0		-43	-78.21	Basalt	163.308	g	Lava Flow
This study	McMurdo	mc107a	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	228	Igneous : Extrusive	0		-52.5	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc107b	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	231.8	Igneous : Extrusive	0		-46	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc107f	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	198.3	Igneous : Extrusive	0		-32	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc107g	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	167.5	Igneous : Extrusive	0		-54	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc107i	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	177	Igneous : Extrusive	0		-55	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc107j	mc107	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	188.7	Igneous : Extrusive	0		-52	-78.204	Basalt	163.347	g	Lava Flow
This study	McMurdo	mc108c	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	337.3	Igneous : Extrusive	0		-51	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc108e	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	6.8	Igneous : Extrusive	0		-65	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc108f	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	33.8	Igneous : Extrusive	0		-55	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc108h	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	56.3	Igneous : Extrusive	0		-25.5	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc108i	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	68.05	Igneous : Extrusive	0		-34	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc108j	mc108	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	355.55	Igneous : Extrusive	0		-55	-78.247	Basalt	163.323	g	Lava Flow
This study	McMurdo	mc109f	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	60.3	Igneous : Extrusive	0		-42	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109g	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	123.7	Igneous : Extrusive	0		-55	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109h	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	139.7	Igneous : Extrusive	0		-57	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109j	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	146.1	Igneous : Extrusive	0		-42	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109k	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	68.8	Igneous : Extrusive	0		-27.5	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109l	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	53.5	Igneous : Extrusive	0		-28	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc109m	mc109	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	43	Igneous : Extrusive	0		-53	-78.282	Basalt	163.544	g	Lava Flow
This study	McMurdo	mc110c	mc110	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	-31.4	Igneous : Extrusive	0		-44	-78.238	Basalt	163.443	g	Lava Flow
This study	McMurdo	mc110f	mc110	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	16.1	Igneous : Extrusive	0		-77	-78.238	Basalt	163.443	g	Lava Flow
This study	McMurdo	mc110h	mc110	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	37.1	Igneous : Extrusive	0		-85	-78.238	Basalt	163.443	g	Lava Flow
This study	McMurdo	mc110j	mc110	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	-1.4	Igneous : Extrusive	0		-42	-78.238	Basalt	163.443	g	Lava Flow
This study	McMurdo	mc110k	mc110	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	3.1	Igneous : Extrusive	0		-52	-78.238	Basalt	163.443	g	Lava Flow
This study	McMurdo	mc111c	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	190.5	Igneous : Extrusive	0		-50	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111g	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90	Igneous : Extrusive	0		-85.5	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111h	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	174	Igneous : Extrusive	0		-56	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111i	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	183	Igneous : Extrusive	0		-59	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111j	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	174.7	Igneous : Extrusive	0		-55	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111k	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	182.5	Igneous : Extrusive	0		-47	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111l	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	123.2	Igneous : Extrusive	0		-50	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc111m	mc111	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	135.7	Igneous : Extrusive	0		-52	-78.224	Basalt	162.787	g	Lava Flow
This study	McMurdo	mc112b	mc112	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	272	Igneous : Extrusive	0		-73	-78.238	Basalt	163.441	g	Lava Flow
This study	McMurdo	mc112c	mc112	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	2	Igneous : Extrusive	0		-71	-78.238	Basalt	163.441	g	Lava Flow
This study	McMurdo	mc112e	mc112	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	307.5	Igneous : Extrusive	0		-45	-78.238	Basalt	163.441	g	Lava Flow
This study	McMurdo	mc112f	mc112	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	317.5	Igneous : Extrusive	0		-43	-78.238	Basalt	163.441	g	Lava Flow
This study	McMurdo	mc112i	mc112	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	287	Igneous : Extrusive	0		-56	-78.238	Basalt	163.441	g	Lava Flow
This study	McMurdo	mc113d	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	116.1	Igneous : Extrusive	0		-83	-78.226	Basalt	162.735	g	Lava Flow
This study	McMurdo	mc113e	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	111.2	Igneous : Extrusive	0	## direction deleted because: displaced block##.	-85	-78.226	Basalt	162.735	b	Lava Flow
This study	McMurdo	mc113f	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90.1	Igneous : Extrusive	0	## direction deleted because: displaced block##.	-68	-78.226	Basalt	162.735	b	Lava Flow
This study	McMurdo	mc113g	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	105.9	Igneous : Extrusive	0	## direction deleted because: displaced block##.	-65	-78.226	Basalt	162.735	b	Lava Flow
This study	McMurdo	mc113i	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	119.5	Igneous : Extrusive	0		-58	-78.226	Basalt	162.735	g	Lava Flow
This study	McMurdo	mc113k	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	147.4	Igneous : Extrusive	0		-56	-78.226	Basalt	162.735	g	Lava Flow
This study	McMurdo	mc113l	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	141.2	Igneous : Extrusive	0		-59	-78.226	Basalt	162.735	g	Lava Flow
This study	McMurdo	mc113n	mc113	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90.6	Igneous : Extrusive	0		-66	-78.226	Basalt	162.735	g	Lava Flow
This study	McMurdo	mc114e	mc114	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	88.9	Igneous : Extrusive	0	## direction deleted because: bad mark in field##.	-82	-78.224	Basalt	162.783	b	Lava Flow
This study	McMurdo	mc114f	mc114	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	128.1	Igneous : Extrusive	0		-57	-78.224	Basalt	162.783	g	Lava Flow
This study	McMurdo	mc114g	mc114	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	103.1	Igneous : Extrusive	0		-47	-78.224	Basalt	162.783	g	Lava Flow
This study	McMurdo	mc114h	mc114	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	138.1	Igneous : Extrusive	0		-63	-78.224	Basalt	162.783	g	Lava Flow
This study	McMurdo	mc114j	mc114	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	141.1	Igneous : Extrusive	0		-54	-78.224	Basalt	162.783	g	Lava Flow
This study	McMurdo	mc115c	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	52.5	Igneous : Extrusive	0		-72.5	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115d	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	40	Igneous : Extrusive	0		-70	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115f	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	43.8	Igneous : Extrusive	0		-69	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115i	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	64.3	Igneous : Extrusive	0		-47	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115j	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90	Igneous : Extrusive	0		-69.5	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115k	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	84.3	Igneous : Extrusive	0		-82	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115m	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	97.2	Igneous : Extrusive	0		-74.5	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115n	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	90.9	Igneous : Extrusive	0		-72	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115p	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	104.1	Igneous : Extrusive	0		-74	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115q	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	54.3	Igneous : Extrusive	0		-22	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc115r	mc115	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	25.7	Igneous : Extrusive	0		-23.5	-78.243	Basalt	162.958	g	Lava Flow
This study	McMurdo	mc116d	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	94.7	Igneous : Extrusive	0		-70	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc116e	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	89.9	Igneous : Extrusive	0		-71	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc116f	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	163.9	Igneous : Extrusive	0		-84	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc116g	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	168.9	Igneous : Extrusive	0		-78	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc116h	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	167.7	Igneous : Extrusive	0		-85	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc116k	mc116	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	159.4	Igneous : Extrusive	0		-83	-78.222	Basalt	162.744	g	Lava Flow
This study	McMurdo	mc117c	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	335	Igneous : Extrusive	0		-49	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc117f	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	306	Igneous : Extrusive	0		-59.5	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc117g	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	325	Igneous : Extrusive	0		-40	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc117i	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	299	Igneous : Extrusive	0		-49	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc117j	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	309	Igneous : Extrusive	0		-51	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc117l	mc117	FS-FD:FS-LOC-GPS:SO-POM:SO-CMD-NORTH	299	Igneous : Extrusive	0		-55	-78.235	Basalt	162.973	b	Lava Flow
This study	McMurdo	mc118b	mc118	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	297.4	Igneous : Extrusive	0		-85.5	-78.241	Basalt	163.141	g	Lava Flow
This study	McMurdo	mc118g	mc118	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	302.4	Igneous : Extrusive	0		-81	-78.241	Basalt	163.141	g	Lava Flow
This study	McMurdo	mc118h	mc118	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	308.9	Igneous : Extrusive	0		-88.5	-78.241	Basalt	163.141	g	Lava Flow
This study	McMurdo	mc118j	mc118	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	254.2	Igneous : Extrusive	0		-88.5	-78.241	Basalt	163.141	g	Lava Flow
This study	McMurdo	mc118k	mc118	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	232.9	Igneous : Extrusive	0		-92	-78.241	Basalt	163.141	g	Lava Flow
This study	McMurdo	mc119c	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	105.2	Igneous : Extrusive	0		-79	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119g	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	120.65	Igneous : Extrusive	0		-70	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119h	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	91.2	Igneous : Extrusive	0		-71.5	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119i	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	146.2	Igneous : Extrusive	0		-50	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119j	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	151.4	Igneous : Extrusive	0		-51	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119k	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	144.4	Igneous : Extrusive	0		-43	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc119l	mc119	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	144.2	Igneous : Extrusive	0		-50	-78.239	Basalt	162.957	g	Lava Flow
This study	McMurdo	mc120d	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	206.3	Igneous : Extrusive	0		-60	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc120e	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	221.8	Igneous : Extrusive	0		-62	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc120g	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	166.8	Igneous : Extrusive	0		-59	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc120h	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	153.8	Igneous : Extrusive	0		-58.5	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc120i	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	178.3	Igneous : Extrusive	0		-60	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc120k	mc120	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	152.3	Igneous : Extrusive	0		-56.5	-78.241	Basalt	163.092	g	Lava Flow
This study	McMurdo	mc121b	mc121	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	195.5	Igneous : Extrusive	0		-72	-78.235	Basalt	162.954	g	Lava Flow
This study	McMurdo	mc121h	mc121	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	235.2	Igneous : Extrusive	0		-32	-78.235	Basalt	162.954	g	Lava Flow
This study	McMurdo	mc121j	mc121	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	200.23	Igneous : Extrusive	0		-33	-78.235	Basalt	162.954	g	Lava Flow
This study	McMurdo	mc122e	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	312	Igneous : Extrusive	0		-7	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc122f	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	10.2	Igneous : Extrusive	0		-23	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc122g	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	331.6	Igneous : Extrusive	0		-29	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc122h	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	346.1	Igneous : Extrusive	0		-27	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc122i	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	141.3	Igneous : Extrusive	0		-5	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc122l	mc122	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	16.2	Igneous : Extrusive	0		-17	-78.187	Basalt	163.58	g	Lava Flow
This study	McMurdo	mc123d	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	5	Igneous : Extrusive	0		-35	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123e	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	144.5	Igneous : Extrusive	0		-29.5	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123g	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	82.1	Igneous : Extrusive	0		-35.5	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123h	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	103.4	Igneous : Extrusive	0		-29.5	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123i	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	100.1	Igneous : Extrusive	0		-37.5	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123k	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	124.8	Igneous : Extrusive	0		-46	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc123l	mc123	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	110.5	Igneous : Extrusive	0		-46	-78.254	Basalt	163.729	g	Lava Flow
This study	McMurdo	mc124b	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	144.1	Igneous : Extrusive	0		-14	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc124c	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	108.4	Igneous : Extrusive	0		-13	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc124e	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	155.6	Igneous : Extrusive	0		-27	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc124h	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	51.3	Igneous : Extrusive	0		-4.5	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc124i	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	104.5	Igneous : Extrusive	0		-33	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc124k	mc124	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	152	Igneous : Extrusive	0		-42	-78.186	Basalt	163.567	g	Lava Flow
This study	McMurdo	mc125f	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	128.6	Igneous : Intrusive	0		-31	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125h	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	103.8	Igneous : Intrusive	0		-68	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125j	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	335.8	Igneous : Intrusive	0		-45	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125k	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	135.1	Igneous : Intrusive	0		-56.5	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125l	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	132.8	Igneous : Intrusive	0		-74.5	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125n	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	347.1	Igneous : Intrusive	0		-39	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc125o	mc125	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	317.8	Igneous : Intrusive	0		-56	-78.254	Basalt	163.73	g	Volcanic Dike
This study	McMurdo	mc126b	mc126	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	163.3	Igneous : Extrusive	0		-26	-78.253	Basalt	163.737	g	Lava Flow
This study	McMurdo	mc126h	mc126	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	137.5	Igneous : Extrusive	0		-21	-78.253	Basalt	163.737	g	Lava Flow
This study	McMurdo	mc126j	mc126	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	191.1	Igneous : Extrusive	0		-11.5	-78.253	Basalt	163.737	g	Lava Flow
This study	McMurdo	mc127e	mc127	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	97.5	Igneous : Extrusive	0		-52	-78.254	Basalt	163.733	g	Lava Flow
This study	McMurdo	mc127h	mc127	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	127.7	Igneous : Extrusive	0		-53	-78.254	Basalt	163.733	g	Lava Flow
This study	McMurdo	mc127j	mc127	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	104.9	Igneous : Extrusive	0		-49.5	-78.254	Basalt	163.733	g	Lava Flow
This study	McMurdo	mc128a	mc128	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	117.7	Igneous : Extrusive	0		-64.5	-78.21	Basalt	166.571	g	Lava Flow
