tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
African Plate	Drill Site	This study	Atlantic Ocean	-27	355	DSDP Site 522	-27	355
>>>>>>>>>>
tab 	er_samples
er_citation_names	er_site_name	er_sample_name	sample_core_depth	er_location_name	magic_method_codes
1.633e-03	This study	2914	DSDP Site 522	17-2-099	17-2-099	sedimentary	66.39	1e-6	17-2-099	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.556e-03	This study	2915	DSDP Site 522	17-2-103	17-2-103	sedimentary	66.43	1e-6	17-2-103	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.613e-03	This study	2916	DSDP Site 522	17-2-106	17-2-106	sedimentary	66.45	1e-6	17-2-106	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.795e-03	This study	2917	DSDP Site 522	17-2-109	17-2-109	sedimentary	66.49	1e-6	17-2-109	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.680e-03	This study	2918	DSDP Site 522	17-2-112	17-2-112	sedimentary	66.52	1e-6	17-2-112	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.663e-03	This study	2919	DSDP Site 522	17-2-115	17-2-115	sedimentary	66.54	1e-6	17-2-115	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.806e-03	This study	2920	DSDP Site 522	17-2-118	17-2-118	sedimentary	66.58	1e-6	17-2-118	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.508e-03	This study	2921	DSDP Site 522	17-2-122	17-2-122	sedimentary	66.61	1e-6	17-2-122	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.431e-03	This study	2922	DSDP Site 522	17-2-125	17-2-125	sedimentary	66.65	1e-6	17-2-125	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.355e-03	This study	2923	DSDP Site 522	17-2-128	17-2-128	sedimentary	66.67	1e-6	17-2-128	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.520e-03	This study	2924	DSDP Site 522	17-2-131	17-2-131	sedimentary	66.7	1e-6	17-2-131	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.747e-03	This study	2925	DSDP Site 522	17-2-134	17-2-134	sedimentary	66.74	1e-6	17-2-134	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.787e-03	This study	2926	DSDP Site 522	17-2-137	17-2-137	sedimentary	66.77	1e-6	17-2-137	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.592e-03	This study	2927	DSDP Site 522	17-2-141	17-2-141	sedimentary	66.8	1e-6	17-2-141	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.710e-03	This study	2928	DSDP Site 522	17-3-004	17-3-004	sedimentary	66.85	1e-6	17-3-004	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
8.750e-04	This study	2929	DSDP Site 522	17-3-007	17-3-007	sedimentary	66.87	1e-6	17-3-007	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.903e-03	This study	2930	DSDP Site 522	17-3-010	17-3-010	sedimentary	66.9	1e-6	17-3-010	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.955e-03	This study	2931	DSDP Site 522	17-3-013	17-3-013	sedimentary	66.94	1e-6	17-3-013	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.649e-03	This study	2932	DSDP Site 522	17-3-017	17-3-017	sedimentary	66.97	1e-6	17-3-017	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.650e-03	This study	2933	DSDP Site 522	17-3-019	17-3-019	sedimentary	67	1e-6	17-3-019	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.883e-03	This study	2934	DSDP Site 522	17-3-022	17-3-022	sedimentary	67.03	1e-6	17-3-022	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.889e-03	This study	2935	DSDP Site 522	17-3-025	17-3-025	sedimentary	67.05	1e-6	17-3-025	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.868e-03	This study	2936	DSDP Site 522	17-3-027	17-3-027	sedimentary	67.08	1e-6	17-3-027	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.613e-03	This study	2937	DSDP Site 522	17-3-030	17-3-030	sedimentary	67.11	1e-6	17-3-030	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.865e-03	This study	2938	DSDP Site 522	17-3-034	17-3-034	sedimentary	67.14	1e-6	17-3-034	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
2.010e-03	This study	2939	DSDP Site 522	17-3-036	17-3-036	sedimentary	67.17	1e-6	17-3-036	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.822e-03	This study	2940	DSDP Site 522	17-3-039	17-3-039	sedimentary	67.2	1e-6	17-3-039	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.747e-03	This study	2941	DSDP Site 522	17-3-043	17-3-043	sedimentary	67.24	1e-6	17-3-043	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.538e-03	This study	2942	DSDP Site 522	17-3-046	17-3-046	sedimentary	67.27	1e-6	17-3-046	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.405e-03	This study	2943	DSDP Site 522	17-3-049	17-3-049	sedimentary	67.3	1e-6	17-3-049	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.029e-03	This study	2944	DSDP Site 522	17-3-053	17-3-053	sedimentary	67.33	1e-6	17-3-053	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.556e-03	This study	2945	DSDP Site 522	17-3-056	17-3-056	sedimentary	67.37	1e-6	17-3-056	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.153e-03	This study	2946	DSDP Site 522	17-3-060	17-3-060	sedimentary	67.4	1e-6	17-3-060	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.590e-03	This study	2947	DSDP Site 522	17-3-063	17-3-063	sedimentary	67.43	1e-6	17-3-063	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.615e-03	This study	2948	DSDP Site 522	17-3-066	17-3-066	sedimentary	67.47	1e-6	17-3-066	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.732e-03	This study	2949	DSDP Site 522	17-3-070	17-3-070	sedimentary	67.5	1e-6	17-3-070	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.634e-03	This study	2950	DSDP Site 522	17-3-073	17-3-073	sedimentary	67.53	1e-6	17-3-073	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.961e-03	This study	2951	DSDP Site 522	17-3-076	17-3-076	sedimentary	67.56	1e-6	17-3-076	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
2.023e-03	This study	2952	DSDP Site 522	17-3-079	17-3-079	sedimentary	67.59	1e-6	17-3-079	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.816e-03	This study	2953	DSDP Site 522	17-3-082	17-3-082	sedimentary	67.62	1e-6	17-3-082	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.826e-03	This study	2954	DSDP Site 522	17-3-084	17-3-084	sedimentary	67.65	1e-6	17-3-084	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.873e-03	This study	2955	DSDP Site 522	17-3-088	17-3-088	sedimentary	67.68	1e-6	17-3-088	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.788e-03	This study	2956	DSDP Site 522	17-3-091	17-3-091	sedimentary	67.71	1e-6	17-3-091	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.694e-03	This study	2957	DSDP Site 522	17-3-094	17-3-094	sedimentary	67.74	1e-6	17-3-094	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.636e-03	This study	2958	DSDP Site 522	17-3-097	17-3-097	sedimentary	67.77	1e-6	17-3-097	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.679e-03	This study	2959	DSDP Site 522	17-3-099	17-3-099	sedimentary	67.8	1e-6	17-3-099	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.688e-03	This study	2960	DSDP Site 522	17-3-103	17-3-103	sedimentary	67.84	1e-6	17-3-103	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.697e-03	This study	2961	DSDP Site 522	17-3-106	17-3-106	sedimentary	67.87	1e-6	17-3-106	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.634e-03	This study	2962	DSDP Site 522	17-3-110	17-3-110	sedimentary	67.91	1e-6	17-3-110	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.542e-03	This study	2963	DSDP Site 522	17-3-113	17-3-113	sedimentary	67.93	1e-6	17-3-113	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.633e-03	This study	2964	DSDP Site 522	17-3-117	17-3-117	sedimentary	67.97	1e-6	17-3-117	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.674e-03	This study	2965	DSDP Site 522	17-3-120	17-3-120	sedimentary	68	1e-6	17-3-120	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.527e-03	This study	2966	DSDP Site 522	17-3-123	17-3-123	sedimentary	68.03	1e-6	17-3-123	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.566e-03	This study	2967	DSDP Site 522	17-3-126	17-3-126	sedimentary	68.06	1e-6	17-3-126	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.594e-03	This study	2968	DSDP Site 522	17-3-129	17-3-129	sedimentary	68.09	1e-6	17-3-129	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.626e-03	This study	2969	DSDP Site 522	17-3-132	17-3-132	sedimentary	68.12	1e-6	17-3-132	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.879e-03	This study	2970	DSDP Site 522	17-3-135	17-3-135	sedimentary	68.16	1e-6	17-3-135	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.507e-03	This study	2716	DSDP Site 522	18-1-051	18-1-051	sedimentary	68.8	1e-6	18-1-051	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.584e-03	This study	2717	DSDP Site 522	18-1-054	18-1-054	sedimentary	68.83	1e-6	18-1-054	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.223e-03	This study	2718	DSDP Site 522	18-1-057	18-1-057	sedimentary	68.86	1e-6	18-1-057	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.413e-03	This study	2719	DSDP Site 522	18-1-059	18-1-059	sedimentary	68.89	1e-6	18-1-059	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.793e-03	This study	2720	DSDP Site 522	18-1-063	18-1-063	sedimentary	68.92	1e-6	18-1-063	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.668e-03	This study	2721	DSDP Site 522	18-1-065	18-1-065	sedimentary	68.95	1e-6	18-1-065	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.589e-03	This study	2722	DSDP Site 522	18-1-069	18-1-069	sedimentary	68.98	1e-6	18-1-069	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.543e-03	This study	2723	DSDP Site 522	18-1-072	18-1-072	sedimentary	69.01	1e-6	18-1-072	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.501e-03	This study	2724	DSDP Site 522	18-1-075	18-1-075	sedimentary	69.04	1e-6	18-1-075	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.612e-03	This study	2725	DSDP Site 522	18-1-078	18-1-078	sedimentary	69.07	1e-6	18-1-078	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.654e-03	This study	2726	DSDP Site 522	18-1-082	18-1-082	sedimentary	69.11	1e-6	18-1-082	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.384e-03	This study	2727	DSDP Site 522	18-1-085	18-1-085	sedimentary	69.14	1e-6	18-1-085	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.523e-03	This study	2728	DSDP Site 522	18-1-088	18-1-088	sedimentary	69.17	1e-6	18-1-088	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.669e-03	This study	2729	DSDP Site 522	18-1-091	18-1-091	sedimentary	69.21	1e-6	18-1-091	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.431e-03	This study	2730	DSDP Site 522	18-1-094	18-1-094	sedimentary	69.24	1e-6	18-1-094	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.640e-03	This study	2731	DSDP Site 522	18-1-097	18-1-097	sedimentary	69.27	1e-6	18-1-097	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.477e-03	This study	2732	DSDP Site 522	18-1-101	18-1-101	sedimentary	69.3	1e-6	18-1-101	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.772e-03	This study	2733	DSDP Site 522	18-1-104	18-1-104	sedimentary	69.34	1e-6	18-1-104	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.678e-03	This study	2734	DSDP Site 522	18-1-107	18-1-107	sedimentary	69.37	1e-6	18-1-107	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.391e-03	This study	2735	DSDP Site 522	18-1-111	18-1-111	sedimentary	69.41	1e-6	18-1-111	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.616e-03	This study	2736	DSDP Site 522	18-1-114	18-1-114	sedimentary	69.44	1e-6	18-1-114	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.539e-03	This study	2737	DSDP Site 522	18-1-117	18-1-117	sedimentary	69.47	1e-6	18-1-117	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.350e-03	This study	2738	DSDP Site 522	18-1-120	18-1-120	sedimentary	69.5	1e-6	18-1-120	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.455e-03	This study	2739	DSDP Site 522	18-1-123	18-1-123	sedimentary	69.53	1e-6	18-1-123	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.480e-03	This study	2740	DSDP Site 522	18-1-126	18-1-126	sedimentary	69.55	1e-6	18-1-126	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.402e-03	This study	2741	DSDP Site 522	18-1-128	18-1-128	sedimentary	69.58	1e-6	18-1-128	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.461e-03	This study	2742	DSDP Site 522	18-1-132	18-1-132	sedimentary	69.61	1e-6	18-1-132	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.506e-03	This study	2743	DSDP Site 522	18-1-135	18-1-135	sedimentary	69.64	1e-6	18-1-135	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.449e-03	This study	2744	DSDP Site 522	18-1-138	18-1-138	sedimentary	69.67	1e-6	18-1-138	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.410e-03	This study	2745	DSDP Site 522	18-1-142	18-1-142	sedimentary	69.71	1e-6	18-1-142	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.631e-03	This study	2746	DSDP Site 522	18-1-145	18-1-145	sedimentary	69.74	1e-6	18-1-145	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.535e-03	This study	2747	DSDP Site 522	18-1-147	18-1-147	sedimentary	69.77	1e-6	18-1-147	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.250e-03	This study	2748	DSDP Site 522	18-1-150	18-1-150	sedimentary	69.8	1e-6	18-1-150	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.554e-03	This study	2749	DSDP Site 522	18-2-002	18-2-002	sedimentary	69.82	1e-6	18-2-002	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.345e-03	This study	2751	DSDP Site 522	18-2-008	18-2-008	sedimentary	69.88	1e-6	18-2-008	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.468e-03	This study	2752	DSDP Site 522	18-2-012	18-2-012	sedimentary	69.92	1e-6	18-2-012	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.653e-03	This study	2753	DSDP Site 522	18-2-015	18-2-015	sedimentary	69.95	1e-6	18-2-015	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.678e-03	This study	2754	DSDP Site 522	18-2-018	18-2-018	sedimentary	69.98	1e-6	18-2-018	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.345e-03	This study	2755	DSDP Site 522	18-2-022	18-2-022	sedimentary	70.01	1e-6	18-2-022	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.702e-03	This study	2756	DSDP Site 522	18-2-025	18-2-025	sedimentary	70.05	1e-6	18-2-025	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.568e-03	This study	2757	DSDP Site 522	18-2-028	18-2-028	sedimentary	70.07	1e-6	18-2-028	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.379e-03	This study	2758	DSDP Site 522	18-2-031	18-2-031	sedimentary	70.11	1e-6	18-2-031	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.635e-03	This study	2759	DSDP Site 522	18-2-034	18-2-034	sedimentary	70.14	1e-6	18-2-034	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.483e-03	This study	2760	DSDP Site 522	18-2-037	18-2-037	sedimentary	70.17	1e-6	18-2-037	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.664e-03	This study	2761	DSDP Site 522	18-2-039	18-2-039	sedimentary	70.19	1e-6	18-2-039	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.672e-03	This study	2762	DSDP Site 522	18-2-043	18-2-043	sedimentary	70.23	1e-6	18-2-043	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.368e-03	This study	2763	DSDP Site 522	18-2-046	18-2-046	sedimentary	70.25	1e-6	18-2-046	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.568e-03	This study	2764	DSDP Site 522	18-2-049	18-2-049	sedimentary	70.29	1e-6	18-2-049	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.717e-03	This study	2765	DSDP Site 522	18-2-052	18-2-052	sedimentary	70.31	1e-6	18-2-052	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.531e-03	This study	2766	DSDP Site 522	18-2-054	18-2-054	sedimentary	70.34	1e-6	18-2-054	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.526e-03	This study	2767	DSDP Site 522	18-2-057	18-2-057	sedimentary	70.37	1e-6	18-2-057	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.100e-03	This study	2768	DSDP Site 522	18-2-060	18-2-060	sedimentary	70.4	1e-6	18-2-060	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.635e-03	This study	2769	DSDP Site 522	18-2-063	18-2-063	sedimentary	70.43	1e-6	18-2-063	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.521e-03	This study	2770	DSDP Site 522	18-2-065	18-2-065	sedimentary	70.45	1e-6	18-2-065	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.564e-03	This study	2771	DSDP Site 522	18-2-069	18-2-069	sedimentary	70.48	1e-6	18-2-069	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.335e-03	This study	2773	DSDP Site 522	18-2-073	18-2-073	sedimentary	70.53	1e-6	18-2-073	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.521e-03	This study	2774	DSDP Site 522	18-2-077	18-2-077	sedimentary	70.56	1e-6	18-2-077	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.425e-03	This study	2775	DSDP Site 522	18-2-079	18-2-079	sedimentary	70.59	1e-6	18-2-079	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.334e-03	This study	2776	DSDP Site 522	18-2-082	18-2-082	sedimentary	70.62	1e-6	18-2-082	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.734e-03	This study	2777	DSDP Site 522	18-2-086	18-2-086	sedimentary	70.65	1e-6	18-2-086	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
1.493e-03	This study	2778	DSDP Site 522	18-2-089	18-2-089	sedimentary	70.68	1e-6	18-2-089	nannofossil ooze	sedimentary layer	FS-C-PISTON-H:FS-C-DRILL-DSDP	Paul Hartl:Lisa Tauxe
