tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_dec	specimen_description	specimen_inc	specimen_inferred_age	specimen_inferred_age_unit	specimen_int_rel
This study	DSDP Site 522	29-3-095	29-3-095	29-3-095	LP-PI-IRM:LP-PI-REL:LT-AF-Z	200.5	Declination rotated section mean=0/180;rel int is NRM/IRM	50.6	31.4094	Ma	3.600e-03
This study	DSDP Site 522	29-3-098	29-3-098	29-3-098	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.8	Declination rotated section mean=0/180;rel int is NRM/IRM	52.9	31.4136	Ma	6.000e-03
This study	DSDP Site 522	29-3-102	29-3-102	29-3-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.4	Declination rotated section mean=0/180;rel int is NRM/IRM	52	31.4156	Ma	3.603e-03
This study	DSDP Site 522	29-3-104	29-3-104	29-3-104	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.6	Declination rotated section mean=0/180;rel int is NRM/IRM	47.9	31.4208	Ma	4.610e-03
This study	DSDP Site 522	29-3-109	29-3-109	29-3-109	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.5	Declination rotated section mean=0/180;rel int is NRM/IRM	54.3	31.4239	Ma	6.974e-03
This study	DSDP Site 522	29-3-112	29-3-112	29-3-112	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.8	Declination rotated section mean=0/180;rel int is NRM/IRM	51.1	31.427	Ma	3.222e-03
This study	DSDP Site 522	30-1-010	30-1-010	30-1-010	LP-PI-IRM:LP-PI-REL:LT-AF-Z	277.0	Declination rotated section mean=0/180;rel int is NRM/IRM	54.8	31.4633	Ma	2.500e-03
This study	DSDP Site 522	30-1-013	30-1-013	30-1-013	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.1	Declination rotated section mean=0/180;rel int is NRM/IRM	45.8	31.4664	Ma	2.396e-03
This study	DSDP Site 522	30-1-016	30-1-016	30-1-016	LP-PI-IRM:LP-PI-REL:LT-AF-Z	201.0	Declination rotated section mean=0/180;rel int is NRM/IRM	48.2	31.4695	Ma	4.194e-03
This study	DSDP Site 522	30-1-019	30-1-019	30-1-019	LP-PI-IRM:LP-PI-REL:LT-AF-Z	129.0	Declination rotated section mean=0/180;rel int is NRM/IRM	62	31.4726	Ma	4.327e-03
This study	DSDP Site 522	30-1-022	30-1-022	30-1-022	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.5	Declination rotated section mean=0/180;rel int is NRM/IRM	51.8	31.4757	Ma	5.965e-03
This study	DSDP Site 522	30-1-025	30-1-025	30-1-025	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.8	Declination rotated section mean=0/180;rel int is NRM/IRM	58.4	31.4789	Ma	5.068e-03
This study	DSDP Site 522	30-1-029	30-1-029	30-1-029	LP-PI-IRM:LP-PI-REL:LT-AF-Z	207.5	Declination rotated section mean=0/180;rel int is NRM/IRM	53.8	31.483	Ma	6.395e-03
This study	DSDP Site 522	30-1-032	30-1-032	30-1-032	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.7	Declination rotated section mean=0/180;rel int is NRM/IRM	68.5	31.4861	Ma	4.978e-03
This study	DSDP Site 522	30-1-035	30-1-035	30-1-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	155.0	Declination rotated section mean=0/180;rel int is NRM/IRM	59.4	31.4892	Ma	5.824e-03
This study	DSDP Site 522	30-1-038	30-1-038	30-1-038	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.1	Declination rotated section mean=0/180;rel int is NRM/IRM	57.2	31.4923	Ma	6.716e-03
This study	DSDP Site 522	30-1-041	30-1-041	30-1-041	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.7	Declination rotated section mean=0/180;rel int is NRM/IRM	51.1	31.4954	Ma	5.660e-03
This study	DSDP Site 522	30-1-044	30-1-044	30-1-044	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.6	Declination rotated section mean=0/180;rel int is NRM/IRM	53.9	31.4985	Ma	6.761e-03
This study	DSDP Site 522	30-1-047	30-1-047	30-1-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.3	Declination rotated section mean=0/180;rel int is NRM/IRM	69.3	31.5017	Ma	5.075e-03
This study	DSDP Site 522	30-1-051	30-1-051	30-1-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.9	Declination rotated section mean=0/180;rel int is NRM/IRM	50	31.5058	Ma	6.129e-03
This study	DSDP Site 522	30-1-054	30-1-054	30-1-054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	196.1	Declination rotated section mean=0/180;rel int is NRM/IRM	54.8	31.5089	Ma	5.142e-03
This study	DSDP Site 522	30-1-057	30-1-057	30-1-057	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.2	Declination rotated section mean=0/180;rel int is NRM/IRM	52.4	31.512	Ma	7.492e-03
This study	DSDP Site 522	30-1-060	30-1-060	30-1-060	LP-PI-IRM:LP-PI-REL:LT-AF-Z	159.3	Declination rotated section mean=0/180;rel int is NRM/IRM	64.5	31.5151	Ma	5.907e-03
This study	DSDP Site 522	30-1-063	30-1-063	30-1-063	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.3	Declination rotated section mean=0/180;rel int is NRM/IRM	51.3	31.5182	Ma	5.521e-03
This study	DSDP Site 522	30-1-066	30-1-066	30-1-066	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.3	Declination rotated section mean=0/180;rel int is NRM/IRM	65.3	31.5213	Ma	3.557e-03
This study	DSDP Site 522	30-1-069	30-1-069	30-1-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.2	Declination rotated section mean=0/180;rel int is NRM/IRM	55.2	31.5245	Ma	4.364e-03
This study	DSDP Site 522	30-1-072	30-1-072	30-1-072	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.7	Declination rotated section mean=0/180;rel int is NRM/IRM	54.2	31.5276	Ma	4.009e-03
This study	DSDP Site 522	30-1-075	30-1-075	30-1-075	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.3	Declination rotated section mean=0/180;rel int is NRM/IRM	53.9	31.5307	Ma	5.121e-03
This study	DSDP Site 522	30-1-078	30-1-078	30-1-078	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.6	Declination rotated section mean=0/180;rel int is NRM/IRM	63	31.5338	Ma	5.070e-03
This study	DSDP Site 522	30-1-081	30-1-081	30-1-081	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.8	Declination rotated section mean=0/180;rel int is NRM/IRM	47.9	31.5369	Ma	5.291e-03
This study	DSDP Site 522	30-1-087	30-1-087	30-1-087	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.8	Declination rotated section mean=0/180;rel int is NRM/IRM	58.1	31.5431	Ma	5.864e-03
This study	DSDP Site 522	30-1-090	30-1-090	30-1-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.2	Declination rotated section mean=0/180;rel int is NRM/IRM	54	31.5462	Ma	6.281e-03
This study	DSDP Site 522	30-1-093	30-1-093	30-1-093	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.5	Declination rotated section mean=0/180;rel int is NRM/IRM	50.6	31.5493	Ma	5.263e-03
This study	DSDP Site 522	30-1-096	30-1-096	30-1-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.3	Declination rotated section mean=0/180;rel int is NRM/IRM	67.9	31.5524	Ma	4.297e-03
This study	DSDP Site 522	30-1-099	30-1-099	30-1-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.6	Declination rotated section mean=0/180;rel int is NRM/IRM	58.4	31.5555	Ma	3.882e-03
This study	DSDP Site 522	30-1-102	30-1-102	30-1-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.7	Declination rotated section mean=0/180;rel int is NRM/IRM	49.6	31.5587	Ma	4.355e-03
This study	DSDP Site 522	30-1-105	30-1-105	30-1-105	LP-PI-IRM:LP-PI-REL:LT-AF-Z	117.7	Declination rotated section mean=0/180;rel int is NRM/IRM	80.7	31.5618	Ma	3.647e-03
This study	DSDP Site 522	30-1-108	30-1-108	30-1-108	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.2	Declination rotated section mean=0/180;rel int is NRM/IRM	63	31.5649	Ma	3.293e-03
This study	DSDP Site 522	30-1-111	30-1-111	30-1-111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.2	Declination rotated section mean=0/180;rel int is NRM/IRM	50.6	31.568	Ma	2.439e-03
This study	DSDP Site 522	30-1-114	30-1-114	30-1-114	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.5	Declination rotated section mean=0/180;rel int is NRM/IRM	66.8	31.5711	Ma	2.230e-03
This study	DSDP Site 522	30-1-118	30-1-118	30-1-118	LP-PI-IRM:LP-PI-REL:LT-AF-Z	211.6	Declination rotated section mean=0/180;rel int is NRM/IRM	65.7	31.5752	Ma	2.963e-03
This study	DSDP Site 522	30-1-125	30-1-125	30-1-125	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.8	Declination rotated section mean=0/180;rel int is NRM/IRM	55.9	31.5825	Ma	8.040e-03
This study	DSDP Site 522	30-1-128	30-1-128	30-1-128	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.2	Declination rotated section mean=0/180;rel int is NRM/IRM	55.4	31.5856	Ma	6.726e-03
This study	DSDP Site 522	30-1-131	30-1-131	30-1-131	LP-PI-IRM:LP-PI-REL:LT-AF-Z	157.1	Declination rotated section mean=0/180;rel int is NRM/IRM	54.4	31.5887	Ma	6.416e-03
This study	DSDP Site 522	30-1-133	30-1-133	30-1-133	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.6	Declination rotated section mean=0/180;rel int is NRM/IRM	55.9	31.5908	Ma	5.784e-03
This study	DSDP Site 522	30-1-136	30-1-136	30-1-136	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.6	Declination rotated section mean=0/180;rel int is NRM/IRM	56.2	31.5939	Ma	4.577e-03
This study	DSDP Site 522	30-1-140	30-1-140	30-1-140	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.0	Declination rotated section mean=0/180;rel int is NRM/IRM	39.5	31.598	Ma	3.609e-03
This study	DSDP Site 522	30-1-143	30-1-143	30-1-143	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.2	Declination rotated section mean=0/180;rel int is NRM/IRM	62.1	31.6012	Ma	4.082e-03
This study	DSDP Site 522	30-1-146	30-1-146	30-1-146	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.1	Declination rotated section mean=0/180;rel int is NRM/IRM	55.1	31.6043	Ma	4.332e-03
This study	DSDP Site 522	30-1-149	30-1-149	30-1-149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.1	Declination rotated section mean=0/180;rel int is NRM/IRM	45.4	31.6074	Ma	3.588e-03
This study	DSDP Site 522	30-2-005	30-2-005	30-2-005	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.2	Declination rotated section mean=0/180;rel int is NRM/IRM	51.3	31.6136	Ma	4.989e-03
This study	DSDP Site 522	30-2-008	30-2-008	30-2-008	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.6	Declination rotated section mean=0/180;rel int is NRM/IRM	56	31.6167	Ma	5.507e-03
This study	DSDP Site 522	30-2-011	30-2-011	30-2-011	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.5	Declination rotated section mean=0/180;rel int is NRM/IRM	53.2	31.6198	Ma	5.934e-03
This study	DSDP Site 522	30-2-014	30-2-014	30-2-014	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.0	Declination rotated section mean=0/180;rel int is NRM/IRM	50.1	31.6229	Ma	6.068e-03
This study	DSDP Site 522	30-2-017	30-2-017	30-2-017	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.5	Declination rotated section mean=0/180;rel int is NRM/IRM	54.6	31.626	Ma	5.313e-03
This study	DSDP Site 522	30-2-020	30-2-020	30-2-020	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.6	Declination rotated section mean=0/180;rel int is NRM/IRM	45.7	31.6291	Ma	3.478e-03
This study	DSDP Site 522	30-2-024	30-2-024	30-2-024	LP-PI-IRM:LP-PI-REL:LT-AF-Z	196.8	Declination rotated section mean=0/180;rel int is NRM/IRM	45.6	31.6333	Ma	4.506e-03
This study	DSDP Site 522	30-2-028	30-2-028	30-2-028	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.0	Declination rotated section mean=0/180;rel int is NRM/IRM	46.6	31.6374	Ma	4.925e-03
This study	DSDP Site 522	30-2-030	30-2-030	30-2-030	LP-PI-IRM:LP-PI-REL:LT-AF-Z	170.5	Declination rotated section mean=0/180;rel int is NRM/IRM	46.9	31.6395	Ma	4.370e-03
This study	DSDP Site 522	30-2-034	30-2-034	30-2-034	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.4	Declination rotated section mean=0/180;rel int is NRM/IRM	57.1	31.6436	Ma	4.426e-03
This study	DSDP Site 522	30-2-037	30-2-037	30-2-037	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.4	Declination rotated section mean=0/180;rel int is NRM/IRM	50.7	31.6468	Ma	5.129e-03
This study	DSDP Site 522	30-2-039	30-2-039	30-2-039	LP-PI-IRM:LP-PI-REL:LT-AF-Z	146.2	Declination rotated section mean=0/180;rel int is NRM/IRM	50.2	31.6488	Ma	4.389e-03
This study	DSDP Site 522	30-2-043	30-2-043	30-2-043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.8	Declination rotated section mean=0/180;rel int is NRM/IRM	48.9	31.653	Ma	4.983e-03
This study	DSDP Site 522	30-2-046	30-2-046	30-2-046	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.4	Declination rotated section mean=0/180;rel int is NRM/IRM	40.1	31.6561	Ma	4.068e-03
This study	DSDP Site 522	30-2-049	30-2-049	30-2-049	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.5	Declination rotated section mean=0/180;rel int is NRM/IRM	52.6	31.6592	Ma	3.550e-03
This study	DSDP Site 522	30-2-053	30-2-053	30-2-053	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.5	Declination rotated section mean=0/180;rel int is NRM/IRM	55.5	31.6633	Ma	4.219e-03
This study	DSDP Site 522	30-2-056	30-2-056	30-2-056	LP-PI-IRM:LP-PI-REL:LT-AF-Z	156.2	Declination rotated section mean=0/180;rel int is NRM/IRM	47.9	31.6664	Ma	4.174e-03
This study	DSDP Site 522	30-2-059	30-2-059	30-2-059	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.7	Declination rotated section mean=0/180;rel int is NRM/IRM	47.5	31.6695	Ma	4.065e-03
This study	DSDP Site 522	30-2-062	30-2-062	30-2-062	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.7	Declination rotated section mean=0/180;rel int is NRM/IRM	42.2	31.6727	Ma	3.844e-03
This study	DSDP Site 522	30-2-069	30-2-069	30-2-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.0	Declination rotated section mean=0/180;rel int is NRM/IRM	43.1	31.6799	Ma	3.012e-03
This study	DSDP Site 522	30-2-072	30-2-072	30-2-072	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.2	Declination rotated section mean=0/180;rel int is NRM/IRM	44.8	31.683	Ma	3.778e-03
This study	DSDP Site 522	30-2-075	30-2-075	30-2-075	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.3	Declination rotated section mean=0/180;rel int is NRM/IRM	36.4	31.6861	Ma	3.617e-03
This study	DSDP Site 522	30-2-078	30-2-078	30-2-078	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.5	Declination rotated section mean=0/180;rel int is NRM/IRM	44.5	31.6892	Ma	4.573e-03
This study	DSDP Site 522	30-2-082	30-2-082	30-2-082	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.3	Declination rotated section mean=0/180;rel int is NRM/IRM	41.1	31.6934	Ma	2.557e-03
This study	DSDP Site 522	30-2-085	30-2-085	30-2-085	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.3	Declination rotated section mean=0/180;rel int is NRM/IRM	54.3	31.6965	Ma	3.256e-03
This study	DSDP Site 522	30-2-088	30-2-088	30-2-088	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.3	Declination rotated section mean=0/180;rel int is NRM/IRM	43	31.6996	Ma	4.720e-03
This study	DSDP Site 522	30-2-091	30-2-091	30-2-091	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178.0	Declination rotated section mean=0/180;rel int is NRM/IRM	43.2	31.7027	Ma	4.388e-03
This study	DSDP Site 522	30-2-097	30-2-097	30-2-097	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.9	Declination rotated section mean=0/180;rel int is NRM/IRM	35.8	31.7089	Ma	2.384e-03
This study	DSDP Site 522	30-2-101	30-2-101	30-2-101	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.1	Declination rotated section mean=0/180;rel int is NRM/IRM	46	31.7131	Ma	4.329e-03
This study	DSDP Site 522	30-2-104	30-2-104	30-2-104	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.1	Declination rotated section mean=0/180;rel int is NRM/IRM	23.7	31.7162	Ma	3.925e-03
This study	DSDP Site 522	30-2-107	30-2-107	30-2-107	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.4	Declination rotated section mean=0/180;rel int is NRM/IRM	52.4	31.7193	Ma	3.946e-03
This study	DSDP Site 522	30-2-110	30-2-110	30-2-110	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.1	Declination rotated section mean=0/180;rel int is NRM/IRM	49.9	31.7224	Ma	4.353e-03
This study	DSDP Site 522	30-2-113	30-2-113	30-2-113	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.4	Declination rotated section mean=0/180;rel int is NRM/IRM	54.5	31.7255	Ma	4.295e-03
This study	DSDP Site 522	30-2-116	30-2-116	30-2-116	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.8	Declination rotated section mean=0/180;rel int is NRM/IRM	48.3	31.7286	Ma	4.463e-03
This study	DSDP Site 522	30-2-119	30-2-119	30-2-119	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.7	Declination rotated section mean=0/180;rel int is NRM/IRM	48.3	31.7317	Ma	5.035e-03
This study	DSDP Site 522	30-2-124	30-2-124	30-2-124	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.9	Declination rotated section mean=0/180;rel int is NRM/IRM	56.9	31.7369	Ma	5.988e-03
This study	DSDP Site 522	30-2-127	30-2-127	30-2-127	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.5	Declination rotated section mean=0/180;rel int is NRM/IRM	49.7	31.74	Ma	5.017e-03
This study	DSDP Site 522	30-2-130	30-2-130	30-2-130	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.5	Declination rotated section mean=0/180;rel int is NRM/IRM	47.1	31.7431	Ma	5.042e-03
This study	DSDP Site 522	30-2-134	30-2-134	30-2-134	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.5	Declination rotated section mean=0/180;rel int is NRM/IRM	52.2	31.7473	Ma	3.268e-03
This study	DSDP Site 522	30-2-137	30-2-137	30-2-137	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.5	Declination rotated section mean=0/180;rel int is NRM/IRM	36.9	31.7504	Ma	4.090e-03
This study	DSDP Site 522	30-2-140	30-2-140	30-2-140	LP-PI-IRM:LP-PI-REL:LT-AF-Z	204.9	Declination rotated section mean=0/180;rel int is NRM/IRM	47.5	31.7535	Ma	5.080e-03
This study	DSDP Site 522	30-2-143	30-2-143	30-2-143	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.9	Declination rotated section mean=0/180;rel int is NRM/IRM	43.5	31.7566	Ma	4.829e-03
This study	DSDP Site 522	30-2-146	30-2-146	30-2-146	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.9	Declination rotated section mean=0/180;rel int is NRM/IRM	44.6	31.7597	Ma	4.841e-03
This study	DSDP Site 522	30-2-149	30-2-149	30-2-149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.1	Declination rotated section mean=0/180;rel int is NRM/IRM	37.6	31.7628	Ma	3.791e-03
This study	DSDP Site 522	30-3-003	30-3-003	30-3-003	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167.2	Declination rotated section mean=0/180;rel int is NRM/IRM	64.7	31.767	Ma	5.301e-03
This study	DSDP Site 522	30-3-006	30-3-006	30-3-006	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.8	Declination rotated section mean=0/180;rel int is NRM/IRM	51.9	31.7701	Ma	5.287e-03
This study	DSDP Site 522	30-3-009	30-3-009	30-3-009	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.4	Declination rotated section mean=0/180;rel int is NRM/IRM	34.7	31.7732	Ma	6.389e-03
This study	DSDP Site 522	30-3-012	30-3-012	30-3-012	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.9	Declination rotated section mean=0/180;rel int is NRM/IRM	56.8	31.7763	Ma	4.746e-03
This study	DSDP Site 522	30-3-015	30-3-015	30-3-015	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.2	Declination rotated section mean=0/180;rel int is NRM/IRM	49.2	31.7794	Ma	5.194e-03
This study	DSDP Site 522	30-3-018	30-3-018	30-3-018	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.5	Declination rotated section mean=0/180;rel int is NRM/IRM	53.8	31.7825	Ma	6.240e-03
This study	DSDP Site 522	30-3-021	30-3-021	30-3-021	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.4	Declination rotated section mean=0/180;rel int is NRM/IRM	55.2	31.7856	Ma	4.207e-03
This study	DSDP Site 522	30-3-024	30-3-024	30-3-024	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.8	Declination rotated section mean=0/180;rel int is NRM/IRM	64.8	31.7887	Ma	2.933e-03
This study	DSDP Site 522	30-3-027	30-3-027	30-3-027	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.4	Declination rotated section mean=0/180;rel int is NRM/IRM	42.1	31.7918	Ma	4.351e-03
This study	DSDP Site 522	30-3-030	30-3-030	30-3-030	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.6	Declination rotated section mean=0/180;rel int is NRM/IRM	65.7	31.795	Ma	4.130e-03
This study	DSDP Site 522	30-3-033	30-3-033	30-3-033	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.7	Declination rotated section mean=0/180;rel int is NRM/IRM	44.1	31.7981	Ma	3.040e-03
This study	DSDP Site 522	30-3-036	30-3-036	30-3-036	LP-PI-IRM:LP-PI-REL:LT-AF-Z	196.4	Declination rotated section mean=0/180;rel int is NRM/IRM	61.5	31.8012	Ma	2.872e-03
This study	DSDP Site 522	30-3-039	30-3-039	30-3-039	LP-PI-IRM:LP-PI-REL:LT-AF-Z	132.0	Declination rotated section mean=0/180;rel int is NRM/IRM	51.9	31.8043	Ma	3.929e-03
This study	DSDP Site 522	30-3-043	30-3-043	30-3-043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	153.1	Declination rotated section mean=0/180;rel int is NRM/IRM	52.6	31.8084	Ma	3.713e-03
This study	DSDP Site 522	30-3-046	30-3-046	30-3-046	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.8	Declination rotated section mean=0/180;rel int is NRM/IRM	56.8	31.8115	Ma	3.931e-03
This study	DSDP Site 522	30-3-049	30-3-049	30-3-049	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.2	Declination rotated section mean=0/180;rel int is NRM/IRM	67.6	31.8146	Ma	1.687e-03
This study	DSDP Site 522	30-3-052	30-3-052	30-3-052	LP-PI-IRM:LP-PI-REL:LT-AF-Z	232.2	Declination rotated section mean=0/180;rel int is NRM/IRM	54	31.8178	Ma	9.674e-04
This study	DSDP Site 522	30-3-056	30-3-056	30-3-056	LP-PI-IRM:LP-PI-REL:LT-AF-Z	224.7	Declination rotated section mean=0/180;rel int is NRM/IRM	38.8	31.8219	Ma	9.016e-04
This study	DSDP Site 522	30-3-058	30-3-058	30-3-058	LP-PI-IRM:LP-PI-REL:LT-AF-Z	245.0	Declination rotated section mean=0/180;rel int is NRM/IRM	35.8	31.824	Ma	5.956e-04
This study	DSDP Site 522	30-3-061	30-3-061	30-3-061	LP-PI-IRM:LP-PI-REL:LT-AF-Z	259.5	Declination rotated section mean=0/180;rel int is NRM/IRM	28	31.8271	Ma	7.906e-04
This study	DSDP Site 522	30-3-065	30-3-065	30-3-065	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.3	Declination rotated section mean=0/180;rel int is NRM/IRM	49.7	31.8312	Ma	1.981e-03
This study	DSDP Site 522	30-3-068	30-3-068	30-3-068	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.9	Declination rotated section mean=0/180;rel int is NRM/IRM	57.4	31.8343	Ma	3.199e-03
This study	DSDP Site 522	30-3-071	30-3-071	30-3-071	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.8	Declination rotated section mean=0/180;rel int is NRM/IRM	58.7	31.8374	Ma	3.864e-03
This study	DSDP Site 522	30-3-074	30-3-074	30-3-074	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.6	Declination rotated section mean=0/180;rel int is NRM/IRM	51.8	31.8406	Ma	2.873e-03
This study	DSDP Site 522	30-3-077	30-3-077	30-3-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	175.4	Declination rotated section mean=0/180;rel int is NRM/IRM	51.7	31.8437	Ma	3.096e-03
This study	DSDP Site 522	30-3-080	30-3-080	30-3-080	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.2	Declination rotated section mean=0/180;rel int is NRM/IRM	47.4	31.8468	Ma	3.364e-03
This study	DSDP Site 522	30-3-083	30-3-083	30-3-083	LP-PI-IRM:LP-PI-REL:LT-AF-Z	156.6	Declination rotated section mean=0/180;rel int is NRM/IRM	57.1	31.8499	Ma	2.231e-03
This study	DSDP Site 522	30-3-086	30-3-086	30-3-086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.9	Declination rotated section mean=0/180;rel int is NRM/IRM	58	31.853	Ma	3.799e-03
This study	DSDP Site 522	30-3-089	30-3-089	30-3-089	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.7	Declination rotated section mean=0/180;rel int is NRM/IRM	45	31.8561	Ma	4.662e-03
This study	DSDP Site 522	30-3-092	30-3-092	30-3-092	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.4	Declination rotated section mean=0/180;rel int is NRM/IRM	54.2	31.8592	Ma	4.425e-03
This study	DSDP Site 522	30-3-096	30-3-096	30-3-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	160.3	Declination rotated section mean=0/180;rel int is NRM/IRM	54.1	31.8634	Ma	4.483e-03
This study	DSDP Site 522	30-3-099	30-3-099	30-3-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.3	Declination rotated section mean=0/180;rel int is NRM/IRM	52.6	31.8665	Ma	4.496e-03
This study	DSDP Site 522	30-3-102	30-3-102	30-3-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.5	Declination rotated section mean=0/180;rel int is NRM/IRM	52.5	31.8696	Ma	3.690e-03
This study	DSDP Site 522	30-3-106	30-3-106	30-3-106	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.5	Declination rotated section mean=0/180;rel int is NRM/IRM	52.1	31.8727	Ma	4.797e-03
This study	DSDP Site 522	30-3-108	30-3-108	30-3-108	LP-PI-IRM:LP-PI-REL:LT-AF-Z	165.5	Declination rotated section mean=0/180;rel int is NRM/IRM	55.6	31.8758	Ma	6.306e-03
