Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Demag level (mT),Inclination background &amp; tray corrected (deg),Declination background &amp; tray corrected (deg),Intensity background &amp; tray corrected (A/m),Inclination raw (deg),Declination raw (deg),Intensity raw (A/m),Magnetic moment x (Am&sup2;),Magnetic moment y (Am&sup2;),Magnetic moment z (Am&sup2;),Sample orientation,Raw data,Timestamp (UTC),Instrument,Text ID,Test No.,Comments
XXX,UTEST,A,4,H,6,A,10,31.1,31.1,0,79,13,0.14851,79,13,0.14851,2.62E-06,6.16E-07,2.26E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,15,31.15,31.15,0,78.5,5.2,0.15206,78.5,5.1,0.15207,2.86E-06,2.62E-07,2.31E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,20,31.2,31.2,0,75.9,10.6,0.16455,75.9,10.6,0.16455,3.72E-06,7.10E-07,2.47E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,25,31.25,31.25,0,79.4,355.2,0.14765,79.4,355.1,0.14765,2.57E-06,-2.23E-07,2.24E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,30,31.3,31.3,0,80.9,22.4,0.15934,80.9,22.3,0.15934,2.22E-06,9.29E-07,2.43E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,35,31.35,31.35,0,81.1,23.6,0.20208,81.1,23.6,0.20208,2.71E-06,1.21E-06,3.09E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,40,31.4,31.4,0,82,17,0.23971,82,16.9,0.23971,3.03E-06,9.43E-07,3.67E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,45,31.45,31.45,0,82.9,0.3,0.21829,82.9,0.3,0.21829,2.56E-06,1.21E-08,3.35E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,50,31.5,31.5,0,78.8,17.8,0.2014,78.8,17.7,0.2014,3.53E-06,1.15E-06,3.06E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,55,31.55,31.55,0,78.1,25.9,0.19402,78.1,25.8,0.19402,3.42E-06,1.69E-06,2.94E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,60,31.6,31.6,0,80.2,28.9,0.20766,80.1,28.8,0.20766,2.95E-06,1.66E-06,3.16E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,65,31.65,31.65,0,80.7,1.6,0.27351,80.7,1.6,0.27352,4.16E-06,1.15E-07,4.18E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,70,31.7,31.7,0,81.1,17.8,0.3329,81.1,17.8,0.3329,4.63E-06,1.52E-06,5.09E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,75,31.75,31.75,0,77.6,48,0.25294,77.6,47.9,0.25294,3.44E-06,3.90E-06,3.82E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,80,31.8,31.8,0,81.2,26.9,0.24459,81.2,26.8,0.24459,3.16E-06,1.63E-06,3.74E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,85,31.85,31.85,0,82,11.7,0.25818,82,11.6,0.25819,3.34E-06,7.01E-07,3.95E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,90,31.9,31.9,0,77.5,35.9,0.20135,77.4,35.8,0.20135,3.36E-06,2.48E-06,3.04E-05,,,4/11/15 2:58,SRM,SHLF6602641,75611691,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,0,31,31,10,51.1,21.8,0.020166,51,22,0.020206,1.11E-06,4.61E-07,2.43E-06,Single Line,29015911,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,5,31.05,31.05,10,49.2,16.4,0.034256,49.2,16.4,0.034261,2.03E-06,6.11E-07,4.01E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,10,31.1,31.1,10,49.3,8.9,0.036778,49.3,8.9,0.036782,2.24E-06,3.59E-07,4.31E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,15,31.15,31.15,10,46.6,3.4,0.038582,46.6,3.4,0.038588,2.50E-06,1.52E-07,4.34E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,20,31.2,31.2,10,42.4,6.6,0.045319,42.3,6.6,0.045328,3.15E-06,3.72E-07,4.72E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,25,31.25,31.25,10,50.7,7.7,0.038398,50.6,7.7,0.038407,2.28E-06,3.17E-07,4.59E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,30,31.3,31.3,10,59.8,10.8,0.036427,59.8,10.7,0.036435,1.71E-06,3.31E-07,4.87E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,35,31.35,31.35,10,59.5,14.2,0.042741,59.5,14.2,0.042749,1.99E-06,5.14E-07,5.70E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,40,31.4,31.4,10,61.2,14,0.048249,61.1,14,0.048258,2.14E-06,5.45E-07,6.54E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,45,31.45,31.45,10,64.3,9.9,0.044695,64.3,9.8,0.044704,1.81E-06,3.20E-07,6.23E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,50,31.5,31.5,10,49.4,15.5,0.04728,49.3,15.5,0.047293,2.81E-06,7.96E-07,5.55E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,55,31.55,31.55,10,44.3,20.3,0.046879,44.3,20.3,0.046894,2.98E-06,1.13E-06,5.07E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,60,31.6,31.6,10,58.6,14.4,0.043282,58.6,14.4,0.043294,2.07E-06,5.42E-07,5.71E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,65,31.65,31.65,10,61.8,8.5,0.056608,61.8,8.4,0.056621,2.50E-06,3.80E-07,7.72E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,70,31.7,31.7,10,54.2,24.9,0.074603,54.2,24.8,0.074617,3.75E-06,1.77E-06,9.36E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,75,31.75,31.75,10,44.4,28.5,0.061599,44.4,28.5,0.061615,3.66E-06,2.03E-06,6.66E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,80,31.8,31.8,10,56.1,21.9,0.048016,56,21.9,0.048031,2.36E-06,9.66E-07,6.16E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,85,31.85,31.85,10,56.4,22.5,0.050109,56.4,22.4,0.050124,2.42E-06,1.02E-06,6.46E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,90,31.9,31.9,10,40.9,28.6,0.053034,40.9,28.6,0.053054,3.33E-06,1.86E-06,5.37E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611701,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,0,31,31,15,43.8,19.5,0.014439,43.7,19.8,0.01448,9.31E-07,3.43E-07,1.55E-06,Single Line,29015921,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,5,31.05,31.05,15,41.2,16.1,0.024919,41.2,16.1,0.024924,1.70E-06,5.03E-07,2.54E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,10,31.1,31.1,15,40.1,8.7,0.026073,40.1,8.6,0.026077,1.87E-06,2.90E-07,2.60E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,15,31.15,31.15,15,36.8,3.5,0.027459,36.8,3.5,0.027465,2.08E-06,1.28E-07,2.54E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,20,31.2,31.2,15,33.1,6.5,0.033115,33.1,6.5,0.033124,2.61E-06,3.04E-07,2.80E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,25,31.25,31.25,15,42.1,9.2,0.028141,42.1,9.1,0.028149,1.95E-06,3.21E-07,2.92E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,30,31.3,31.3,15,52.2,9.5,0.024611,52.2,9.5,0.02462,1.41E-06,2.42E-07,3.01E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,35,31.35,31.35,15,51.2,13,0.026762,51.2,12.9,0.026771,1.55E-06,3.63E-07,3.23E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,40,31.4,31.4,15,52.1,14.1,0.02916,52,14.1,0.029171,1.65E-06,4.23E-07,3.56E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,45,31.45,31.45,15,57.6,11.4,0.027096,57.5,11.3,0.027105,1.35E-06,2.77E-07,3.54E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,50,31.5,31.5,15,40.5,15.6,0.031496,40.4,15.6,0.031509,2.19E-06,6.24E-07,3.16E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,55,31.55,31.55,15,33.3,20.6,0.032684,33.3,20.5,0.032699,2.42E-06,9.28E-07,2.78E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,60,31.6,31.6,15,49,13.1,0.026526,49,13,0.02654,1.61E-06,3.80E-07,3.10E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,65,31.65,31.65,15,53.3,8.8,0.033565,53.3,8.7,0.033579,1.88E-06,2.95E-07,4.16E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,70,31.7,31.7,15,43.8,25.7,0.047944,43.8,25.7,0.047959,2.95E-06,1.45E-06,5.13E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,75,31.75,31.75,15,34.1,27.7,0.043601,34.1,27.7,0.043617,3.02E-06,1.62E-06,3.79E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,80,31.8,31.8,15,44.5,22.4,0.032279,44.5,22.3,0.032295,2.02E-06,8.47E-07,3.50E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,85,31.85,31.85,15,45.9,23.1,0.031984,45.9,23.1,0.032001,1.94E-06,8.45E-07,3.55E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,90,31.9,31.9,15,30.6,28.4,0.039331,30.6,28.3,0.039352,2.82E-06,1.56E-06,3.10E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611711,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,0,31,31,20,44,18.5,0.011718,43.9,18.9,0.011758,7.58E-07,2.65E-07,1.26E-06,Single Line,29015931,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,5,31.05,31.05,20,40.7,16,0.020685,40.7,16,0.020689,1.43E-06,4.18E-07,2.09E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,10,31.1,31.1,20,39.7,8.4,0.021436,39.7,8.4,0.021438,1.54E-06,2.33E-07,2.12E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,15,31.15,31.15,20,36.9,3.6,0.022292,36.9,3.6,0.022296,1.68E-06,1.08E-07,2.07E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,20,31.2,31.2,20,33,6.6,0.02731,32.9,6.6,0.027318,2.15E-06,2.56E-07,2.30E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,25,31.25,31.25,20,41.5,9.4,0.023685,41.5,9.4,0.023692,1.66E-06,2.80E-07,2.43E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,30,31.3,31.3,20,51.8,10.1,0.02022,51.8,10.1,0.020227,1.17E-06,2.12E-07,2.46E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,35,31.35,31.35,20,50.7,12.2,0.021265,50.6,12.2,0.021273,1.25E-06,2.76E-07,2.54E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,40,31.4,31.4,20,52,13.9,0.022595,52,13.9,0.022604,1.28E-06,3.23E-07,2.75E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,45,31.45,31.45,20,58.9,11.7,0.021222,58.8,11.7,0.021229,1.02E-06,2.15E-07,2.81E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,50,31.5,31.5,20,41.1,16.3,0.024852,41.1,16.3,0.024862,1.70E-06,5.09E-07,2.53E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,55,31.55,31.55,20,33.6,20.9,0.025963,33.6,20.9,0.025976,1.91E-06,7.47E-07,2.22E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,60,31.6,31.6,20,49.7,12.7,0.020792,49.7,12.7,0.020804,1.24E-06,2.86E-07,2.45E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,65,31.65,31.65,20,53.3,9.8,0.026231,53.2,9.8,0.026243,1.46E-06,2.57E-07,3.25E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,70,31.7,31.7,20,43.1,26.6,0.037713,43.1,26.6,0.037726,2.33E-06,1.19E-06,3.99E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,75,31.75,31.75,20,34.6,27.7,0.035236,34.6,27.7,0.035249,2.43E-06,1.30E-06,3.09E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,80,31.8,31.8,20,46.5,22.4,0.027536,46.5,22.3,0.027549,1.66E-06,6.97E-07,3.09E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,85,31.85,31.85,20,46.6,22.7,0.027043,46.6,22.6,0.027057,1.62E-06,6.93E-07,3.04E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,6,A,90,31.9,31.9,20,30.8,28.2,0.031415,30.8,28.2,0.031433,2.25E-06,1.24E-06,2.49E-06,,,4/11/15 2:58,SRM,SHLF6602641,75611721,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,0,31.91,31.91,0,75.4,33.5,0.10193,75.3,33.6,0.10196,2.03E-06,1.38E-06,1.53E-05,Single Line,29017061,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,5,31.96,31.96,0,77.6,26.6,0.1786,77.6,26.6,0.17861,3.24E-06,1.66E-06,2.70E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,10,32.01,32.01,0,73.4,35.1,0.20722,73.4,35.1,0.20722,4.59E-06,3.29E-06,3.07E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,15,32.06,32.06,0,73.9,34.4,0.25666,73.9,34.4,0.25666,5.57E-06,3.90E-06,3.81E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,20,32.11,32.11,0,78.5,32.4,0.23403,78.5,32.4,0.23403,3.72E-06,2.41E-06,3.55E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,25,32.16,32.16,0,78,12.1,0.24435,78,12,0.24435,4.71E-06,1.03E-06,3.70E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,30,32.21,32.21,0,76.3,9.7,0.23333,76.3,9.7,0.23334,5.15E-06,8.97E-07,3.51E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,35,32.26,32.26,0,74.3,9.3,0.21187,74.3,9.3,0.21188,5.35E-06,8.91E-07,3.16E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,40,32.31,32.31,0,73.9,12.6,0.18032,73.9,12.5,0.18033,4.62E-06,1.05E-06,2.68E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,45,32.36,32.36,0,72.9,13.1,0.17088,72.9,13.1,0.17089,4.62E-06,1.10E-06,2.53E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,50,32.41,32.41,0,71.4,13,0.17212,71.3,13,0.17213,5.08E-06,1.19E-06,2.52E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,55,32.46,32.46,0,75.1,357.5,0.16318,75,357.4,0.16319,3.98E-06,-1.84E-07,2.44E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,60,32.51,32.51,0,81.7,339.8,0.16085,81.6,339.8,0.16086,2.07E-06,-7.82E-07,2.46E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,65,32.56,32.56,0,83.2,88.4,0.085047,83.2,88,0.085043,3.23E-08,9.68E-07,1.31E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615151,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,0,31.91,31.91,5,70.5,28.8,0.060234,70.5,28.9,0.060266,1.67E-06,9.43E-07,8.78E-06,Single Line,29017071,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,5,31.96,31.96,5,70.2,25.8,0.1064,70.2,25.8,0.1064,3.08E-06,1.52E-06,1.55E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,10,32.01,32.01,5,64.6,33.3,0.12546,64.6,33.3,0.12546,4.26E-06,2.86E-06,1.75E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,15,32.06,32.06,5,63.7,34.7,0.15647,63.7,34.6,0.15648,5.39E-06,3.81E-06,2.17E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,20,32.11,32.11,5,71.6,31,0.13704,71.6,31,0.13704,3.50E-06,2.15E-06,2.01E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,25,32.16,32.16,5,71.2,13.5,0.14091,71.2,13.5,0.14092,4.17E-06,1.02E-06,2.06E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,30,32.21,32.21,5,67,10.1,0.1363,67,10.1,0.13631,4.96E-06,9.02E-07,1.94E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,35,32.26,32.26,5,64,9.4,0.12454,63.9,9.4,0.12456,5.11E-06,8.63E-07,1.73E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,40,32.31,32.31,5,63,12.5,0.10457,62.9,12.4,0.10459,4.40E-06,9.92E-07,1.44E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,45,32.36,32.36,5,60.7,13.4,0.099857,60.7,13.4,0.099874,4.50E-06,1.09E-06,1.35E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,50,32.41,32.41,5,58.2,13.9,0.10313,58.2,13.9,0.10315,5.00E-06,1.26E-06,1.36E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,55,32.46,32.46,5,64.6,4.7,0.094741,64.6,4.6,0.094762,3.83E-06,3.18E-07,1.32E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,60,32.51,32.51,5,75.3,1.7,0.090863,75.2,1.6,0.090876,2.19E-06,6.17E-08,1.36E-05,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,65,32.56,32.56,5,79.7,74.9,0.048129,79.8,74.5,0.048128,2.17E-07,7.98E-07,7.33E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615161,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,0,31.91,31.91,10,56,22.9,0.024296,56,23.1,0.024335,1.19E-06,5.17E-07,3.12E-06,Single Line,29017081,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,5,31.96,31.96,10,49.4,26.3,0.046591,49.4,26.3,0.046598,2.57E-06,1.30E-06,5.47E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,10,32.01,32.01,10,42.5,32.1,0.059086,42.5,32.1,0.059087,3.49E-06,2.24E-06,6.17E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,15,32.06,32.06,10,39.8,36,0.076696,39.8,36,0.0767,4.51E-06,3.35E-06,7.60E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,20,32.11,32.11,10,51.9,30.4,0.057439,51.9,30.4,0.057445,2.89E-06,1.73E-06,6.99E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,25,32.16,32.16,10,50.6,14.4,0.055893,50.6,14.3,0.055904,3.25E-06,8.50E-07,6.68E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,30,32.21,32.21,10,41.2,10.3,0.059148,41.2,10.2,0.059163,4.15E-06,7.66E-07,6.02E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,35,32.26,32.26,10,36.4,8.9,0.057081,36.4,8.9,0.0571,4.30E-06,6.90E-07,5.24E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,40,32.31,32.31,10,34,12.1,0.048375,34,12.1,0.048396,3.71E-06,8.14E-07,4.18E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,45,32.36,32.36,10,29.9,13.3,0.048513,29.9,13.2,0.048535,3.88E-06,9.32E-07,3.74E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,50,32.41,32.41,10,28.1,14,0.053111,28.1,14,0.053135,4.31E-06,1.09E-06,3.87E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,55,32.46,32.46,10,38,8.3,0.043175,38,8.2,0.043201,3.19E-06,4.71E-07,4.11E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,60,32.51,32.51,10,53.9,7.6,0.034532,53.9,7.5,0.034552,1.91E-06,2.57E-07,4.32E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,65,32.56,32.56,10,70.6,54.4,0.016975,70.6,54,0.01698,3.14E-07,4.41E-07,2.48E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615171,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,0,31.91,31.91,15,48.1,20.7,0.015557,48,20.9,0.015598,9.23E-07,3.61E-07,1.79E-06,Single Line,29017091,4/11/15 3:38,SRM,SHLF6602671,75615181,Auto-Log Split Section
XXX,UTEST,A,4,H,7,A,5,31.96,31.96,15,40.1,26.3,0.032048,40.1,26.3,0.032054,2.08E-06,1.05E-06,3.19E-06,,,4/11/15 3:38,SRM,SHLF6602671,75615181,Auto-Log Split Section
