tab 	specimens
analysts	aniso_s	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	citations	experiments	instrument_codes	location	method_codes	result_quality	sample	site	specimen	volume
							This study			U1356A			318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	7.000e-06
	0.3462:0.3460:0.3077:-0.0001:0.0015:0.0010	15	0.0001	SI	-1	AMS	This study	318-U1356A-92R-1-W-23:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	
	0.3461999893:0.3459999859:0.3077000082:-0.0001000000:0.0015000000:0.0010000000	15	0.0001	SI	0	AMS	This study	318-U1356A-92R-1-W-23:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	318-U1356A-92R-1-W-23	
							This study			U1356A			318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	7.000e-06
	0.3452:0.3475:0.3074:0.0005:0.0002:0.0018	15	0.0000	SI	-1	AMS	This study	318-U1356A-92R-2-W-9:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	
	0.3452000022:0.3474999964:0.3073999882:0.0005000000:0.0002000000:0.0018000000	15	0.0000	SI	0	AMS	This study	318-U1356A-92R-2-W-9:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	318-U1356A-92R-2-W-9	
							This study			U1356A			318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	7.000e-06
	0.3447:0.3443:0.3110:0.0004:0.0023:-0.0004	15	0.0000	SI	-1	AMS	This study	318-U1356A-92R-3-W-11:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	
	0.3447000086:0.3443000019:0.3109999895:0.0004000000:0.0023000001:-0.0004000000	15	0.0000	SI	0	AMS	This study	318-U1356A-92R-3-W-11:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	318-U1356A-92R-3-W-11	
							This study			U1356A			318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	7.000e-06
	0.3478:0.3476:0.3046:0.0001:-0.0000:-0.0044	15	0.0000	SI	-1	AMS	This study	318-U1356A-94R-2-W-25:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	
	0.3477999866:0.3476000130:0.3046000004:0.0001000000:0.0000000000:-0.0044000000	15	0.0000	SI	0	AMS	This study	318-U1356A-94R-2-W-25:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	318-U1356A-94R-2-W-25	
							This study			U1356A			318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	7.000e-06
	0.3446:0.3476:0.3078:-0.0026:-0.0019:-0.0012	15	0.0001	SI	-1	AMS	This study	318-U1356A-94R-3-W-19:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	
	0.3445999920:0.3476000130:0.3077999949:-0.0026000000:-0.0019000000:-0.0012000001	15	0.0001	SI	0	AMS	This study	318-U1356A-94R-3-W-19:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	318-U1356A-94R-3-W-19	
							This study			U1356A			318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	7.000e-06
	0.3393:0.3390:0.3217:-0.0000:0.0044:-0.0024	15	0.0001	SI	-1	AMS	This study	318-U1356A-98R-2-W-100:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	
	0.3393000066:0.3389999866:0.3217000067:0.0000000000:0.0044000000:-0.0024000001	15	0.0001	SI	0	AMS	This study	318-U1356A-98R-2-W-100:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	318-U1356A-98R-2-W-100	
							This study			U1356A			318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	7.000e-06
	0.3364:0.3363:0.3273:0.0001:0.0004:-0.0021	15	0.0001	SI	-1	AMS	This study	318-U1356A-98R-4-W-24:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	
	0.3364000022:0.3362999856:0.3273000121:0.0001000000:0.0004000000:-0.0020999999	15	0.0001	SI	0	AMS	This study	318-U1356A-98R-4-W-24:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	318-U1356A-98R-4-W-24	
							This study			U1356A			318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	7.000e-06
	0.3408:0.3416:0.3176:0.0000:-0.0001:-0.0013	15	0.0001	SI	-1	AMS	This study	318-U1356A-99R-1-W-28:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	
	0.3407999873:0.3416000009:0.3176000118:0.0000000000:-0.0001000000:-0.0013000000	15	0.0001	SI	0	AMS	This study	318-U1356A-99R-1-W-28:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	318-U1356A-99R-1-W-28	
							This study			U1356A			Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	7.000e-06
	0.3372:0.3383:0.3245:-0.0002:-0.0001:0.0009	15	0.0001	SI	-1	AMS	This study	Principa318-U1356A-103R-3-W-13:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	
	0.3371999860:0.3382999897:0.3244999945:-0.0002000000:-0.0001000000:0.0009000000	15	0.0001	SI	0	AMS	This study	Principa318-U1356A-103R-3-W-13:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	Principa318-U1356A-103R-3-W-13	
							This study			U1356A			318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	7.000e-06
	0.3383:0.3386:0.3231:0.0004:-0.0010:0.0001	15	0.0001	SI	-1	AMS	This study	318-U1356A-103R-1-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	
	0.3382999897:0.3386000097:0.3231000006:0.0004000000:-0.0010000000:0.0001000000	15	0.0001	SI	0	AMS	This study	318-U1356A-103R-1-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	318-U1356A-103R-1-W-66	
							This study			U1356A			318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	7.000e-06
	0.3366:0.3396:0.3237:0.0000:0.0017:-0.0023	15	0.0002	SI	-1	AMS	This study	318-U1356A-103R-4-W-125:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	
	0.3366000056:0.3395999968:0.3237000108:0.0000000000:0.0017000000:-0.0023000001	15	0.0002	SI	0	AMS	This study	318-U1356A-103R-4-W-125:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	318-U1356A-103R-4-W-125	
							This study			U1356A			318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	7.000e-06
	0.3381:0.3369:0.3250:-0.0006:-0.0009:-0.0018	15	0.0001	SI	-1	AMS	This study	318-U1356A-104R-5-W-131:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	
	0.3380999863:0.3368999958:0.3249999881:-0.0006000000:-0.0009000000:-0.0018000000	15	0.0001	SI	0	AMS	This study	318-U1356A-104R-5-W-131:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	318-U1356A-104R-5-W-131	
							This study			U1356A			318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	7.000e-06
	0.3387:0.3383:0.3230:-0.0002:-0.0010:0.0002	15	0.0002	SI	-1	AMS	This study	318-U1356A-106R-2-W-61:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	
	0.3386999965:0.3382999897:0.3230000138:-0.0002000000:-0.0010000000:0.0002000000	15	0.0002	SI	0	AMS	This study	318-U1356A-106R-2-W-61:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	318-U1356A-106R-2-W-61	
