tab	measurements
analysts	citations	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Elliot Hurst	This study	352.83	-25.11	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.198000000000001e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	226	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	353.6	-56.28	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.154e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	227	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	351.94	-18.15	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.44e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	228	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	356.05	-76.57	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.021e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	229	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	355.24	-84.69	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.9e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	230	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	350.24	-30.15	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.729e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	231	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	11.76	-79.04	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.612e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	232	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	351.3	-20.12	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.0420000000000002e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	233	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	17.1	-87.53	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.5160000000000003e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	234	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	345.96	-89.28	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.657e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	235	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	352.24	-30.37	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.341e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	236	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	26.57	-88.43	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.733e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	237	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	353.04	-23.87	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.157e-07	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	238	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	20.56	-88.23	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.0789999999999997e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	239	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	45.0	-88.74	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.866e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	240	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	352.69	-23.74	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.142000000000001e-08	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	241	ATPIPV14-4A	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	341.57	-88.49	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.677e-06	273.0	ATPIPV14-4A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	242	ATPIPV14-4A	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	8.09	-7.49	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.2140000000000002e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	243	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	0.68	-15.58	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.162e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	244	ATPIPV14-5A	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	356.73	-20.8	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.005e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	245	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	2	673.0
Elliot Hurst	This study	353.5	-33.64	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.147e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	246	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	3	673.0
Elliot Hurst	This study	351.25	-47.35	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.32e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	247	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	4	773.0
Elliot Hurst	This study	356.75	-28.01	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.002e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	248	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	5	773.0
Elliot Hurst	This study	352.59	-38.97	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.145e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	249	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	6	673.0
Elliot Hurst	This study	350.51	-25.77	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.616e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	250	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	7	793.0
Elliot Hurst	This study	351.37	-49.65	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.343e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	251	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	8	793.0
Elliot Hurst	This study	348.06	-57.49	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.514e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	252	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	9	813.0
Elliot Hurst	This study	352.67	-31.63	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.440000000000001e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	253	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	353.19	-51.4	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.265e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	254	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	349.41	-26.07	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.170000000000001e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	255	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	349.46	-65.41	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.728e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	256	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	348.18	-79.91	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.797e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	257	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	351.19	-39.47	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.227e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	258	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	352.84	-68.93	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.3690000000000001e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	259	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	351.03	-29.76	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.706e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	260	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	339.15	-86.17	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.755e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	261	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	333.43	-88.09	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.485e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	262	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	357.3	-39.81	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.94e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	263	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	336.04	-87.67	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.701e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	264	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	350.84	-34.26	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.6440000000000002e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	265	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	330.26	-88.7	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.959e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	266	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	310.6	-88.42	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.7260000000000004e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	267	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	349.95	-34.12	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.258e-07	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	268	ATPIPV14-5A	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	330.26	-88.55	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.558e-06	273.0	ATPIPV14-5A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	269	ATPIPV14-5A	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	13.61	-16.32	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.1309999999999998e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	270	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	7.79	-23.15	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.046e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	271	ATPIPV14-5C	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	357.93	-26.12	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.586e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	272	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	2	673.0
Elliot Hurst	This study	352.09	-54.35	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.223e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	273	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	3	773.0
Elliot Hurst	This study	355.27	-34.25	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.676000000000001e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	274	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	4	773.0
Elliot Hurst	This study	352.91	-45.57	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.032e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	275	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	5	673.0
Elliot Hurst	This study	356.37	-31.31	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.239e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	276	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	6	793.0
Elliot Hurst	This study	350.9	-55.83	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.243e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	277	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	7	793.0
Elliot Hurst	This study	351.32	-60.99	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.4159999999999999e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	278	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	8	813.0
Elliot Hurst	This study	352.37	-37.61	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.478000000000001e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	279	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	9	813.0
Elliot Hurst	This study	349.83	-55.57	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.184e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	280	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	10	773.0
Elliot Hurst	This study	353.08	-31.14	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.244e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	281	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	11	833.0
Elliot Hurst	This study	349.46	-66.2	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.54e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	282	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	12	833.0
Elliot Hurst	This study	342.9	-80.07	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.637e-06	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	283	ATPIPV14-5C	u	9999:99:99:99:99		3e-05	0	90	13	853.0
Elliot Hurst	This study	348.39	-44.05	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.398e-07	273.0	ATPIPV14-5C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	284	ATPIPV14-5C	u	9999:99:99:99:99		0.0	0	90	14	853.0
