"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Treatment type","Treatment Value (mT or °C)","Sample orientation","Sample type","Sample length (cm)","Sample volume (cm³)","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"344","U1414","A","31","X","6","W","14.0","283.860","283.860","0","-36","232.9","0.00049643","23.2","201.4","0.0000495","-3.3907E-10","-1.3261E-10","1.558E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20759591","2012-12-09 10:53:20","SRM","OTHR4501701","42986321","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","11","239.8","0.00012402","-64.6","184.9","0.00008778","-2.9967E-10","-2.5576E-11","-6.346E-10","","","Double Lines","OTHR","2.0","8","20762941","2012-12-09 11:21:07","SRM","OTHR4502651","42990291","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-26.6","197.9","0.00032995","-57.3","190.7","0.0003665","-1.5563E-9","-2.9357E-10","-2.467E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20763071","2012-12-09 11:21:46","SRM","OTHR4502651","42990381","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-58.8","245.6","0.00012832","-84.1","195.5","0.00020886","-1.6639E-10","-4.6148E-11","-1.662E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20763151","2012-12-09 11:22:20","SRM","OTHR4502651","42990461","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-25","188.8","0.00028347","-52.5","175","0.0002913","-1.4149E-9","1.2288E-10","-1.848E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20763231","2012-12-09 11:22:56","SRM","OTHR4502651","42990541","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-56.5","338.8","0.00011599","-72.8","74.4","0.00023004","1.4696E-10","5.2459E-10","-1.758E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20763301","2012-12-09 11:23:28","SRM","OTHR4502651","42990741","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-43.4","158.4","0.00012431","-59.1","113.2","0.00027357","-4.4279E-10","1.0339E-9","-1.877E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20763391","2012-12-09 11:23:57","SRM","OTHR4502651","42990821","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-37.6","195.4","0.00012545","-70.2","153.4","0.00019067","-4.6277E-10","2.3130E-10","-1.435E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20763471","2012-12-09 11:24:26","SRM","OTHR4502651","42990901","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-53.4","182.1","0.0001337","-71.2","134.9","0.00026319","-4.7837E-10","4.7983E-10","-1.994E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20763561","2012-12-09 11:25:03","SRM","OTHR4502651","42990991","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-47","194.1","0.00012693","-77.4","149","0.00028281","-4.2391E-10","2.5437E-10","-2.208E-9","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20763631","2012-12-09 11:25:36","SRM","OTHR4502651","42991061","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-32.2","170.6","0.00015041","-55.3","126.7","0.00022236","-6.0617E-10","8.1259E-10","-1.462E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20763711","2012-12-09 11:26:12","SRM","OTHR4502651","42991141","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-37.9","174.7","0.00014504","-73.1","139.3","0.00028134","-4.9561E-10","4.2645E-10","-2.154E-9","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20763861","2012-12-09 11:26:48","SRM","OTHR4502651","42991231","",
"344","U1414","A","32","X","3","W","19.0","289.160","289.160","0","-31.5","178.9","0.00016628","-54.5","132.2","0.00022731","-7.1016E-10","7.8313E-10","-1.480E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20763931","2012-12-09 11:27:18","SRM","OTHR4502651","42991311","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","47.5","38.3","0.0029612","46.4","38.9","0.0029328","1.2577E-8","1.0164E-8","1.700E-8","","","Double Lines","OTHR","2.0","8","20762881","2012-12-09 11:20:33","SRM","OTHR4503801","42990221","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","32.2","30.5","0.0020265","29.7","30.3","0.0020093","1.2050E-8","7.0423E-9","7.974E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20762981","2012-12-09 11:21:17","SRM","OTHR4503801","42990311","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","27.4","31.7","0.0014451","25.4","32.2","0.0014206","8.6881E-9","5.4616E-9","4.883E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20763091","2012-12-09 11:21:59","SRM","OTHR4503801","42990401","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","26.6","33","0.00099937","22.8","32.6","0.00099729","6.1917E-9","3.9651E-9","3.097E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20763181","2012-12-09 11:22:33","SRM","OTHR4503801","42990481","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","19.9","27.7","0.00088893","16.1","30","0.00085758","5.7125E-9","3.2918E-9","1.897E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20763261","2012-12-09 11:23:09","SRM","OTHR4503801","42990571","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","16.3","28.6","0.00074988","10.2","30.2","0.00074827","5.0907E-9","2.9646E-9","1.063E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20763341","2012-12-09 11:23:43","SRM","OTHR4503801","42990781","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","19.8","29.4","0.00052926","13.5","29.9","0.00052387","3.5347E-9","2.0294E-9","9.756E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20763431","2012-12-09 11:24:14","SRM","OTHR4503801","42990861","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","6.7","31.8","0.00034029","-5.6","33.5","0.00034646","2.3007E-9","1.5215E-9","-2.720E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20763501","2012-12-09 11:24:42","SRM","OTHR4503801","42990931","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","0.2","40.8","0.00020894","-22.8","41.5","0.00023648","1.3068E-9","1.1559E-9","-7.317E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20763581","2012-12-09 11:25:13","SRM","OTHR4503801","42991011","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","0.5","58.6","0.00015978","-16.9","58.4","0.00019194","7.7065E-10","1.2513E-9","-4.452E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20763661","2012-12-09 11:25:47","SRM","OTHR4503801","42991091","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","-27.7","66.9","0.00010854","-53.2","60.7","0.00017598","4.1324E-10","7.3587E-10","-1.127E-9","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20763751","2012-12-09 11:26:23","SRM","OTHR4503801","42991181","",
"344","U1414","A","36","R","1","W","52.0","312.420","312.420","0","-24.1","97.4","0.00014057","-36.3","90.7","0.00019052","-1.4778E-11","1.2285E-9","-9.020E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20763871","2012-12-09 11:26:54","SRM","OTHR4503801","42991251","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","40.4","200.3","0.0062599","40.1","200.3","0.0062428","-3.5805E-8","-1.3249E-8","3.220E-8","","","Double Lines","OTHR","2.0","8","20762901","2012-12-09 11:20:48","SRM","OTHR4504381","42990241","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","24.9","197.6","0.0049989","24.3","198.2","0.0049461","-3.4251E-8","-1.1275E-8","1.629E-8","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20763041","2012-12-09 11:21:34","SRM","OTHR4504381","42990361","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","23.1","199.1","0.0034835","22.6","199.6","0.0034947","-2.4314E-8","-8.6647E-9","1.074E-8","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20763111","2012-12-09 11:22:06","SRM","OTHR4504381","42990431","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","20.5","197.4","0.0026896","20","198.4","0.0026572","-1.8960E-8","-6.3031E-9","7.255E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20763201","2012-12-09 11:22:42","SRM","OTHR4504381","42990511","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","24","198.7","0.0017942","22.2","198.6","0.0018195","-1.2772E-8","-4.3059E-9","5.496E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20763291","2012-12-09 11:23:22","SRM","OTHR4504381","42990721","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","20","197","0.0014724","17.8","197.4","0.0014533","-1.0567E-8","-3.3012E-9","3.552E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20763361","2012-12-09 11:23:50","SRM","OTHR4504381","42990791","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","23.3","200.4","0.0010961","21.8","202.4","0.0010894","-7.4815E-9","-3.0805E-9","3.238E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20763441","2012-12-09 11:24:19","SRM","OTHR4504381","42990871","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","16.4","201.3","0.00074457","12","203.4","0.00074523","-5.3518E-9","-2.3149E-9","1.242E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20763521","2012-12-09 11:24:48","SRM","OTHR4504381","42990951","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","26.2","193.4","0.00038045","13.9","199.4","0.00035825","-2.6250E-9","-9.2240E-10","6.875E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20763601","2012-12-09 11:25:19","SRM","OTHR4504381","42991031","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","22.3","176.4","0.0003515","18.7","179.5","0.00032557","-2.4674E-9","2.2796E-11","8.339E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20763671","2012-12-09 11:25:58","SRM","OTHR4504381","42991111","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","0.5","188.9","0.00022294","-19.8","200.9","0.00023058","-1.6212E-9","-6.2022E-10","-6.244E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20763781","2012-12-09 11:26:32","SRM","OTHR4504381","42991201","",
"344","U1414","A","37","R","3","W","53.0","319.140","319.140","0","-4.3","177.1","0.00028473","-10.2","178.7","0.00026957","-2.1223E-9","4.6704E-11","-3.802E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20763901","2012-12-09 11:27:11","SRM","OTHR4504381","42991281","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","47.4","330.2","0.00051875","44.1","322","0.00048937","2.2164E-9","-1.7325E-9","2.723E-9","","","Double Lines","OTHR","2.0","8","20735691","2012-12-07 11:00:11","SRM","OTHR4505031","42763681","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","39.8","325.3","0.00034267","33.3","315.4","0.00032658","1.5547E-9","-1.5343E-9","1.434E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20735751","2012-12-07 11:00:29","SRM","OTHR4505031","42763841","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","29.2","327.2","0.0002897","21.5","315.4","0.00027538","1.4595E-9","-1.4392E-9","8.076E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20735841","2012-12-07 11:00:55","SRM","OTHR4505031","42764981","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","24.8","326.1","0.00027448","16.3","311.9","0.00025382","1.3013E-9","-1.4512E-9","5.691E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20735911","2012-12-07 11:01:17","SRM","OTHR4505031","42765921","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","20.6","311.4","0.00027922","11.3","298.5","0.00029281","1.0977E-9","-2.0183E-9","4.572E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20735971","2012-12-07 11:01:32","SRM","OTHR4505031","42766611","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","30.4","306.4","0.00018114","15.3","289.6","0.0001847","4.7727E-10","-1.3430E-9","3.897E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20736051","2012-12-07 11:01:56","SRM","OTHR4505031","42767411","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","27.2","300.6","0.00016132","11","287.7","0.00017673","4.2309E-10","-1.3219E-9","2.693E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20736111","2012-12-07 11:02:13","SRM","OTHR4505031","42767761","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","18.1","300.4","0.00022405","6.2","286.3","0.00025272","5.6512E-10","-1.9288E-9","2.190E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20736201","2012-12-07 11:02:37","SRM","OTHR4505031","42768271","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","18.4","297.3","0.00014924","1.6","280.8","0.00017134","2.5725E-10","-1.3458E-9","3.888E-11","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20736301","2012-12-07 11:02:54","SRM","OTHR4505031","42768601","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","12.5","284.2","0.00023423","1.4","273","0.00028894","1.2069E-10","-2.3077E-9","5.659E-11","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20736381","2012-12-07 11:03:14","SRM","OTHR4505031","42768671","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","17","288.7","0.00012385","-2.5","271.7","0.00015412","3.6124E-11","-1.2313E-9","-5.414E-11","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20736451","2012-12-07 11:03:36","SRM","OTHR4505031","42768741","",
"344","U1414","A","41","R","1","W","2.0","355.220","355.220","0","12.5","284","0.0001248","-5.2","268.5","0.00016152","-3.3935E-11","-1.2863E-9","-1.178E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20736511","2012-12-07 11:03:49","SRM","OTHR4505031","42768801","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","54.1","185.5","0.0017795","55","193.7","0.0017556","-7.8293E-9","-1.9126E-9","1.150E-8","","","Double Lines","OTHR","2.0","8","20735701","2012-12-07 11:00:11","SRM","OTHR4505141","42763691","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","36.8","182.5","0.0012803","38.3","190.8","0.0012373","-7.6323E-9","-1.4567E-9","6.132E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20735771","2012-12-07 11:00:33","SRM","OTHR4505141","42764021","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","31.4","186.2","0.0008696","32.3","197.9","0.00084585","-5.4443E-9","-1.7628E-9","3.611E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20735831","2012-12-07 11:00:55","SRM","OTHR4505141","42764971","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","28.8","188.1","0.000665","28.2","202.2","0.0006635","-4.3308E-9","-1.7697E-9","2.507E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20735901","2012-12-07 11:01:17","SRM","OTHR4505141","42765911","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","25.6","194.9","0.00056925","24.4","213.2","0.00058761","-3.5804E-9","-2.3444E-9","1.945E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20735991","2012-12-07 11:01:36","SRM","OTHR4505141","42766801","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","22","188.1","0.00057319","21.9","204.2","0.00056016","-3.7911E-9","-1.7066E-9","1.672E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20736041","2012-12-07 11:01:56","SRM","OTHR4505141","42767421","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","20.6","191","0.00049133","21.3","210.8","0.00047325","-3.0317E-9","-1.8039E-9","1.374E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20736131","2012-12-07 11:02:17","SRM","OTHR4505141","42767851","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","18.6","202.7","0.00036066","15.5","227.6","0.00041405","-2.1516E-9","-2.3583E-9","8.839E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20736211","2012-12-07 11:02:37","SRM","OTHR4505141","42768261","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","14","198.7","0.00026979","11.6","228.9","0.00030252","-1.5580E-9","-1.7870E-9","4.864E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20736321","2012-12-07 11:02:58","SRM","OTHR4505141","42768611","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","15","222.4","0.00027938","9.5","246.1","0.00039809","-1.2709E-9","-2.8723E-9","5.266E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20736391","2012-12-07 11:03:17","SRM","OTHR4505141","42768681","",
"344","U1414","A","41","R","2","W","20.0","356.130","356.130","0","11.8","209.5","0.00019724","7.6","243.6","0.00026302","-9.2855E-10","-1.8676E-9","2.781E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20736461","2012-12-07 11:03:36","SRM","OTHR4505141","42768751","",
