Label Id,Exp,Site,Hole,Core,Core Type,Section,Section Half,Interval Top (cm) on SECT, Interval Bot (cm) on SECT,CSF-A Top (m),CSF-A Bot (m),CSF-B Top (m),CSF-B Bot (m),Demag level (mT),Inclination background + tray corrected  (°),Declination background + tray corrected (°),Intensity background + tray corrected  (A/m),Inclination (Tray-corrected) (°),Inclination raw (°),Declination (Tray-corrected) (°),Declination raw (°),Intensity raw  (A/m),Intensity (Tray-corrected) (A/m),Magnetic moment x (Am<sup>2</sup>),Inclination (Background-corrected) (°),Magnetic moment y (Am<sup>2</sup>),Declination (Background-corrected) (°),Magnetic moment z (Am<sup>2</sup>),Intensity (Background-corrected) (A/m),Standard Deviation (X) (Am<sup>2</sup>),Standard Deviation (Y) (Am<sup>2</sup>),Standard Deviation (Z) (Am<sup>2</sup>),Measurement Timestamp (X),Measurement Timestamp (Y),Measurement Timestamp (Z),Last Tray Measurement,Sample Area (cm²),Measurement Interval (cm),Background Iterations,Measurement Iterations,Treatment Type,Treatment value<br> (mT or °C),SRM ASMAN ID,Run Number,comment,comments,Sample orientation,Instrument,Text Id,Test Location,Test Changed On,Test Entered By
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,15.00,156.3500,156.3500,156.35,156.35,"0","87","345.1","0.045206","87","87","345.1","345.1","0.045204","0.045205","2.173E-7","87","-5.903E-8","345.1","6.982E-6","0.045204","0","0","0","3348739035","3348739035","3348739035","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,20.00,156.4000,156.4000,156.4,156.4,"0","86.4","333.4","0.04473","86.4","86.4","333.4","333.4","0.044729","0.044729","2.346E-7","86.4","-1.199E-7","333.4","6.905E-6","0.04473","0","0","0","3348739040.4","3348739040.4","3348739040.4","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,25.00,156.4500,156.4500,156.45,156.45,"0","85.8","325.3","0.046078","85.8","85.8","325.3","325.3","0.046076","0.046078","2.647E-7","85.8","-1.876E-7","325.2","7.107E-6","0.046077","0","0","0","3348739045.7","3348739045.7","3348739045.7","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,30.00,156.5000,156.5000,156.5,156.5,"0","85.4","20.3","0.04449","85.4","85.4","20.3","20.3","0.044488","0.044489","3.148E-7","85.4","1.19E-7","20.3","6.859E-6","0.044488","0","0","0","3348739051.1","3348739051.1","3348739051.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,35.00,156.5500,156.5500,156.55,156.55,"0","87.2","68.8","0.034828","87.2","87.2","68.8","68.7","0.034826","0.034827","5.87E-8","87.2","1.543E-7","68.8","5.38E-6","0.034827","0","0","0","3348739056.5","3348739056.5","3348739056.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,40.00,156.6000,156.6000,156.6,156.6,"0","85","295.4","0.028439","85","85","295.5","295.5","0.028437","0.028438","1.012E-7","85","-2.172E-7","295.4","4.381E-6","0.028438","0","0","0","3348739061.8","3348739061.8","3348739061.8","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,45.00,156.6500,156.6500,156.65,156.65,"0","87.1","298.5","0.029356","87.1","87.1","298.7","298.6","0.029353","0.029355","6.814E-8","87.1","-1.277E-7","298.5","4.534E-6","0.029354","0","0","0","3348739067.1","3348739067.1","3348739067.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,50.00,156.7000,156.7000,156.7,156.7,"0","87.8","210.5","0.020006","87.9","87.9","210.5","210.5","0.020004","0.020005","-6.106E-8","87.8","-3.685E-8","210.6","3.092E-6","0.020005","0","0","0","3348739072.5","3348739072.5","3348739072.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,55.00,156.7500,156.7500,156.75,156.75,"0","86.8","15.9","0.019048","86.8","86.8","16","16","0.019048","0.019048","9.666E-8","86.8","2.827E-8","15.9","2.941E-6","0.019048","0","0","0","3348739077.9","3348739077.9","3348739077.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,60.00,156.8000,156.8000,156.8,156.8,"0","87.1","68.7","0.025868","87.1","87.1","68.6","68.6","0.025865","0.025867","4.472E-8","87.1","1.164E-7","68.6","3.995E-6","0.025865","0","0","0","3348739083.3","3348739083.3","3348739083.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,65.00,156.8500,156.8500,156.85,156.85,"0","87.6","50.6","0.044607","87.6","87.6","50.5","50.5","0.044605","0.044607","1.133E-7","87.6","1.404E-7","50.5","6.893E-6","0.044606","0","0","0","3348739088.6","3348739088.6","3348739088.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,70.00,156.9000,156.9000,156.9,156.9,"0","87.4","265.6","0.050387","87.4","87.4","265.7","265.7","0.050384","0.050386","-1.592E-8","87.4","-2.186E-7","265.7","7.785E-6","0.050385","0","0","0","3348739094","3348739094","3348739094","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,75.00,156.9500,156.9500,156.95,156.95,"0","85","229.2","0.036045","85","85","229.2","229.2","0.036042","0.036044","-1.952E-7","85","-2.314E-7","229.2","5.553E-6","0.036044","0","0","0","3348739099.3","3348739099.3","3348739099.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,80.00,157.0000,157.0000,157.0,157.0,"0","88.4","236.7","0.027817","88.4","88.4","236.8","236.9","0.027814","0.027815","-4.014E-8","88.4","-6.29E-8","236.8","4.3E-6","0.027815","0","0","0","3348739104.7","3348739104.7","3348739104.7","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,85.00,157.0500,157.0500,157.05,157.05,"0","85.2","183.2","0.022872","85.2","85.2","183.1","183.2","0.02287","0.02287","-1.798E-7","85.2","-1.015E-8","183.3","3.525E-6","0.022872","0","0","0","3348739110","3348739110","3348739110","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,90.00,157.1000,157.1000,157.1,157.1,"0","83.2","222.9","0.017024","83.3","83.3","222.9","222.9","0.01702","0.017022","-1.387E-7","83.2","-1.318E-7","222.9","2.614E-6","0.017022","0","0","0","3348739115.4","3348739115.4","3348739115.4","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,95.00,157.1500,157.1500,157.15,157.15,"0","88.7","33","0.021885","88.7","88.7","33.1","33","0.021884","0.021884","3.853E-8","88.7","2.563E-8","32.9","3.384E-6","0.021885","0","0","0","3348739120.8","3348739120.8","3348739120.8","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,100.00,157.2000,157.2000,157.2,157.2,"0","89.3","320.6","0.029479","89.3","89.3","321.7","321.6","0.029478","0.029478","2.586E-8","89.3","-2.093E-8","320.6","4.559E-6","0.029479","0","0","0","3348739126.1","3348739126.1","3348739126.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,105.00,157.2500,157.2500,157.25,157.25,"0","86.6","249.5","0.022548","86.6","86.6","249.6","249.7","0.022546","0.022546","-4.419E-8","86.6","-1.22E-7","249.5","3.481E-6","0.022548","0","0","0","3348739131.5","3348739131.5","3348739131.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,110.00,157.3000,157.3000,157.3,157.3,"0","88","285","0.021175","88.1","88.1","285.5","285.4","0.021172","0.021173","1.811E-8","88","-6.717E-8","284.9","3.273E-6","0.021173","0","0","0","3348739136.9","3348739136.9","3348739136.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,115.00,157.3500,157.3500,157.35,157.35,"0","87.4","268.5","0.023356","87.4","87.4","268.8","268.9","0.023355","0.023354","-1.92E-9","87.4","-1.027E-7","268.6","3.608E-6","0.023357","0","0","0","3348739142.3","3348739142.3","3348739142.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,120.00,157.4000,157.4000,157.4,157.4,"0","87","22.5","0.024219","87","87","22.6","22.6","0.024217","0.024218","1.118E-7","87","4.762E-8","22.5","3.74E-6","0.024218","0","0","0","3348739147.6","3348739147.6","3348739147.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,125.00,157.4500,157.4500,157.45,157.45,"0","87","165.7","0.025871","87","87","165.4","165.4","0.025868","0.025869","-1.234E-7","87","3.295E-8","165.7","3.995E-6","0.02587","0","0","0","3348739153","3348739153","3348739153","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,130.00,157.5000,157.5000,157.5,157.5,"0","86.2","149.3","0.032348","86.2","86.2","149.1","149.1","0.032344","0.032346","-1.747E-7","86.2","1.069E-7","149.3","4.991E-6","0.032346","0","0","0","3348739158.3","3348739158.3","3348739158.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,135.00,157.5500,157.5500,157.55,157.55,"0","86.2","356.6","0.045202","86.2","86.2","356.7","356.7","0.045201","0.045201","2.858E-7","86.2","-1.696E-8","356.6","6.975E-6","0.045202","0","0","0","3348739163.7","3348739163.7","3348739163.7","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,140.00,157.6000,157.6000,157.6,157.6,"0","85.1","340.3","0.042574","85.1","85.1","340.4","340.4","0.042572","0.042573","3.243E-7","85.1","-1.183E-7","340.2","6.56E-6","0.042573","0","0","0","3348739169","3348739169","3348739169","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,145.00,157.6500,157.6500,157.65,157.65,"0","85.9","350.2","0.029564","85.9","85.9","350.4","350.4","0.029562","0.029563","1.98E-7","85.9","-3.424E-8","350.2","4.56E-6","0.029563","0","0","0","3348739174.3","3348739174.3","3348739174.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,150.00,157.7000,157.7000,157.7,157.7,"0","86.5","122.3","0.014153","86.5","86.5","121.7","121.8","0.014149","0.014152","-4.361E-8","86.5","7.196E-8","122.4","2.184E-6","0.014151","0","0","0","3348739179.7","3348739179.7","3348739179.7","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:26,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,0.00,156.2000,156.2000,156.2,156.2,"20","85.5","72.6","3.224E-3","85.5","85.5","72.5","72","3.223E-3","3.223E-3","7.414E-9","85.5","2.335E-8","72","4.969E-7","3.223E-3","0","0","0","3348740052.4","3348740052.4","3348740052.4","Core_tray_2010-02-11-1919.txt 02/11/2010 08:23:18.000","15.59","5","4","1","","","6247761","3348740015.4065","","",Single Line,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,5.00,156.2500,156.2500,156.25,156.25,"20","78.1","46.9","4.688E-3","78.1","78.1","46.9","46.8","4.688E-3","4.688E-3","6.27E-8","78.1","6.824E-8","46.8","7.094E-7","4.688E-3","0","0","0","3348740057.8","3348740057.8","3348740057.8","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,10.00,156.3000,156.3000,156.3,156.3,"20","82.2","43.6","4.662E-3","82.2","82.2","43.6","43.5","4.661E-3","4.662E-3","4.358E-8","82.2","4.228E-8","43.5","7.142E-7","4.662E-3","0","0","0","3348740063.1","3348740063.1","3348740063.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,15.00,156.3500,156.3500,156.35,156.35,"20","87.7","62.1","4.384E-3","87.7","87.8","62","62.4","4.382E-3","4.384E-3","7.54E-9","87.8","1.473E-8","62.5","6.773E-7","4.383E-3","0","0","0","3348740068.5","3348740068.5","3348740068.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,20.00,156.4000,156.4000,156.4,156.4,"20","87.2","19.2","3.778E-3","87.2","87.2","19.1","19","3.778E-3","3.778E-3","1.653E-8","87.2","5.832E-9","19.1","5.836E-7","3.778E-3","0","0","0","3348740073.8","3348740073.8","3348740073.8","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,25.00,156.4500,156.4500,156.45,156.45,"20","87.2","283.7","3.215E-3","87.2","87.2","283.9","283.8","3.214E-3","3.215E-3","3.533E-9","87.2","-1.476E-8","283.6","4.964E-7","3.214E-3","0","0","0","3348740079.2","3348740079.2","3348740079.2","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,30.00,156.5000,156.5000,156.5,156.5,"20","87.1","4.2","2.376E-3","87","87","4.1","3.1","2.374E-3","2.375E-3","1.159E-8","87.1","6.332E-10","3.1","3.667E-7","2.374E-3","0","0","0","3348740084.5","3348740084.5","3348740084.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,35.00,156.5500,156.5500,156.55,156.55,"20","86.9","268.2","1.269E-3","86.9","86.9","268.7","269.2","1.268E-3","1.269E-3","-8.579E-11","86.9","-6.576E-9","268.8","1.958E-7","1.268E-3","0","0","0","3348740089.9","3348740089.9","3348740089.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,40.00,156.6000,156.6000,156.6,156.6,"20","80.2","258.8","1.164E-3","80.1","80.1","259","259.1","1.163E-3","1.164E-3","-3.559E-9","80.1","-1.898E-8","259","1.771E-7","1.163E-3","0","0","0","3348740095.3","3348740095.3","3348740095.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,45.00,156.6500,156.6500,156.65,156.65,"20","80.5","253.3","1.443E-3","80.5","80.5","253.5","253.5","1.441E-3","1.443E-3","-6.414E-9","80.5","-2.211E-8","253.3","2.198E-7","1.441E-3","0","0","0","3348740100.6","3348740100.6","3348740100.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,50.00,156.7000,156.7000,156.7,156.7,"20","79.7","232.6","7.171E-4","79.7","79.7","232.9","233.4","7.157E-4","7.167E-4","-7.208E-9","79.7","-9.919E-9","233.1","1.089E-7","7.161E-4","0","0","0","3348740105.9","3348740105.9","3348740105.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,55.00,156.7500,156.7500,156.75,156.75,"20","86.2","119.6","1.142E-3","86.2","86.3","119.1","117.7","1.141E-3","1.142E-3","-3.261E-9","86.2","6.354E-9","118.1","1.762E-7","1.142E-3","0","0","0","3348740111.3","3348740111.3","3348740111.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,60.00,156.8000,156.8000,156.8,156.8,"20","73.6","109","4.516E-3","73.6","73.6","109","109","4.513E-3","4.515E-3","-3.921E-8","73.6","1.166E-7","109","6.695E-7","4.513E-3","0","0","0","3348740116.6","3348740116.6","3348740116.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,65.00,156.8500,156.8500,156.85,156.85,"20","75.8","148.8","7.018E-3","75.8","75.9","148.8","148.8","7.016E-3","7.018E-3","-1.388E-7","75.9","8.586E-8","148.8","1.052E-6","7.016E-3","0","0","0","3348740122","3348740122","3348740122","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,70.00,156.9000,156.9000,156.9,156.9,"20","66.8","228.3","5.062E-3","66.8","66.8","228.3","228.4","5.059E-3","5.061E-3","-1.254E-7","66.8","-1.442E-7","228.3","7.191E-7","5.06E-3","0","0","0","3348740127.4","3348740127.4","3348740127.4","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,75.00,156.9500,156.9500,156.95,156.95,"20","58","299.4","1.842E-3","58","57.9","299.5","299.4","1.842E-3","1.842E-3","4.552E-8","57.9","-8.248E-8","299.4","2.413E-7","1.842E-3","0","0","0","3348740132.7","3348740132.7","3348740132.7","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,80.00,157.0000,157.0000,157.0,157.0,"20","53.7","40.6","8.553E-4","53.7","53.6","40.5","40.3","8.55E-4","8.552E-4","3.661E-8","53.6","3.18E-8","40.4","1.064E-7","8.55E-4","0","0","0","3348740138.1","3348740138.1","3348740138.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,85.00,157.0500,157.0500,157.05,157.05,"20","50","42.4","6.214E-4","49.9","49.8","42.2","42","6.218E-4","6.214E-4","2.823E-8","49.9","2.595E-8","42.1","7.348E-8","6.218E-4","0","0","0","3348740143.4","3348740143.4","3348740143.4","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,90.00,157.1000,157.1000,157.1,157.1,"20","76.8","154.3","9.485E-4","76.9","76.8","154.3","154.4","9.461E-4","9.477E-4","-1.839E-8","76.8","8.993E-9","154.5","1.425E-7","9.469E-4","0","0","0","3348740148.8","3348740148.8","3348740148.8","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,95.00,157.1500,157.1500,157.15,157.15,"20","57.4","180.7","2.135E-3","57.4","57.4","180.7","180.7","2.133E-3","2.134E-3","-1.087E-7","57.4","-1.361E-9","180.7","2.779E-7","2.134E-3","0","0","0","3348740154.1","3348740154.1","3348740154.1","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,100.00,157.2000,157.2000,157.2,157.2,"20","70.1","189.9","1.777E-3","70.1","70.2","190","190.1","1.776E-3","1.776E-3","-5.616E-8","70.1","-1.018E-8","190","2.583E-7","1.776E-3","0","0","0","3348740159.5","3348740159.5","3348740159.5","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,105.00,157.2500,157.2500,157.25,157.25,"20","83.3","207","1.217E-3","83.3","83.3","207.3","207.8","1.216E-3","1.216E-3","-1.182E-8","83.3","-6.362E-9","207.4","1.868E-7","1.217E-3","0","0","0","3348740164.9","3348740164.9","3348740164.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,110.00,157.3000,157.3000,157.3,157.3,"20","69.4","203","1.86E-3","69.5","69.4","203.1","203.1","1.858E-3","1.859E-3","-5.682E-8","69.4","-2.484E-8","203.1","2.69E-7","1.859E-3","0","0","0","3348740170.2","3348740170.2","3348740170.2","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,115.00,157.3500,157.3500,157.35,157.35,"20","77.2","208.4","1.703E-3","77.3","77.3","208.6","208.9","1.702E-3","1.702E-3","-3.1E-8","77.3","-1.746E-8","208.7","2.569E-7","1.703E-3","0","0","0","3348740175.6","3348740175.6","3348740175.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,120.00,157.4000,157.4000,157.4,157.4,"20","82.4","25.6","1.347E-3","82.3","82.3","25.3","25.2","1.346E-3","1.347E-3","1.535E-8","82.4","7.394E-9","25.5","2.063E-7","1.346E-3","0","0","0","3348740180.9","3348740180.9","3348740180.9","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,125.00,157.4500,157.4500,157.45,157.45,"20","63.4","185.8","2.66E-3","63.4","63.4","185.8","185.8","2.658E-3","2.659E-3","-1.121E-7","63.4","-1.171E-8","185.8","3.675E-7","2.659E-3","0","0","0","3348740186.3","3348740186.3","3348740186.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,130.00,157.5000,157.5000,157.5,157.5,"20","68.2","194.7","4.051E-3","68.2","68.2","194.8","194.8","4.049E-3","4.05E-3","-1.377E-7","68.2","-3.711E-8","194.7","5.813E-7","4.05E-3","0","0","0","3348740191.6","3348740191.6","3348740191.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,135.00,157.5500,157.5500,157.55,157.55,"20","80.5","294","5E-3","80.5","80.5","294.1","294.1","4.999E-3","4.999E-3","3.185E-8","80.5","-7.288E-8","294","7.626E-7","5E-3","0","0","0","3348740197","3348740197","3348740197","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,140.00,157.6000,157.6000,157.6,157.6,"20","76.4","327.3","3.688E-3","76.3","76.3","327.3","327.2","3.687E-3","3.688E-3","6.935E-8","76.4","-4.563E-8","327.2","5.541E-7","3.688E-3","0","0","0","3348740202.3","3348740202.3","3348740202.3","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,145.00,157.6500,157.6500,157.65,157.65,"20","82.8","13.8","1.566E-3","82.7","82.7","13.5","13.2","1.565E-3","1.566E-3","1.827E-8","82.8","4.383E-9","13.5","2.4E-7","1.565E-3","0","0","0","3348740207.6","3348740207.6","3348740207.6","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-5-A,318,U1359,B,17,H,5,A,0.00,150.00,157.7000,157.7000,157.7,157.7,"20","67.7","131.9","4.593E-4","67.8","67.7","131.6","132.2","4.557E-4","4.579E-4","-1.101E-8","67.5","1.241E-8","132.6","6.52E-8","4.571E-4","0","0","0","3348740213","3348740213","3348740213","","","","","","","","","","","",,SRM,SHLF2166221,,02/11/2010 13:42,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,0.00,157.7000,157.7000,157.7,157.7,"0","86.3","19","6.021E-3","86","86","28.8","28.5","6.022E-3","6.023E-3","3.518E-8","86.3","1.958E-8","18.9","9.291E-7","6.02E-3","0","0","0","3348740532.2","3348740532.2","3348740532.2","Core_tray_2010-02-11-1919.txt 02/11/2010 08:23:18.000","15.59","5","4","1","","","6247781","3348740482.12525","","",Single Line,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,5.00,157.7500,157.7500,157.7502,157.7502,"0","87.8","321.7","7.08E-3","88.2","88.2","343.6","343.8","7.077E-3","7.078E-3","2.064E-8","87.8","-6.147E-9","322","1.094E-6","7.079E-3","0","0","0","3348740537.5","3348740537.5","3348740537.5","","","","","","","","","","","",,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,10.00,157.8000,157.8000,157.8005,157.8005,"0","86.7","3.6","7.974E-3","86.5","86.5","20.1","20","7.975E-3","7.976E-3","4.292E-8","86.7","1.597E-8","3.5","1.231E-6","7.974E-3","0","0","0","3348740542.9","3348740542.9","3348740542.9","","","","","","","","","","","",,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,15.00,157.8500,157.8500,157.8507,157.8507,"0","88.6","197.9","8.806E-3","88.5","88.5","153.1","153.2","8.805E-3","8.806E-3","-1.919E-8","88.6","9.917E-9","197.8","1.361E-6","8.805E-3","0","0","0","3348740548.2","3348740548.2","3348740548.2","","","","","","","","","","","",,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,20.00,157.9000,157.9000,157.9009,157.9009,"0","87.3","288.3","9.091E-3","88.4","88.4","303.2","303.4","9.084E-3","9.084E-3","1.289E-8","87.3","-2.001E-8","288.4","1.404E-6","9.091E-3","0","0","0","3348740553.6","3348740553.6","3348740553.6","","","","","","","","","","","",,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
318-U1359B-17H-6-A,318,U1359,B,17,H,6,A,0.00,25.00,157.9500,157.9500,157.9511,157.9511,"0","83","345.2","9.33E-3","83.2","83.2","356.8","356.7","9.324E-3","9.325E-3","1.048E-7","83","-6.204E-9","345.1","1.432E-6","9.328E-3","0","0","0","3348740559","3348740559","3348740559","","","","","","","","","","","",,SRM,SHLF2166251,,02/11/2010 13:48,TAUXE
