tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_field_ac	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_volume	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study			265.2	81.7	XXX-UTESTA-002H_2A-40:LP-DIR-AF	LIMS	IODP-SRM	2.080e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-40	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			275.7	73.5	XXX-UTESTA-002H_2A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.234e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-40	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			278.4	55.5	XXX-UTESTA-002H_2A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.201e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-40	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			278.1	46.5	XXX-UTESTA-002H_2A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.486e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-40	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			279	49.2	XXX-UTESTA-002H_2A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.649e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-40	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			274.4	78.3	XXX-UTESTA-002H_2A-45:LP-DIR-AF	LIMS	IODP-SRM	1.972e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-45	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			277.7	67.9	XXX-UTESTA-002H_2A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.181e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-45	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			276.2	44.7	XXX-UTESTA-002H_2A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.232e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-45	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			275.7	34.8	XXX-UTESTA-002H_2A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.719e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-45	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			276.2	37.1	XXX-UTESTA-002H_2A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.764e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-45	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			263.9	77.1	XXX-UTESTA-002H_2A-5:LP-DIR-AF	LIMS	IODP-SRM	2.035e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-5	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			272.8	66.5	XXX-UTESTA-002H_2A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.240e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-5	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			273.6	43	XXX-UTESTA-002H_2A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.783e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-5	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			273.4	33.8	XXX-UTESTA-002H_2A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.203e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-5	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			273.5	34.3	XXX-UTESTA-002H_2A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.306e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-5	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			269.6	73.3	XXX-UTESTA-002H_2A-50:LP-DIR-AF	LIMS	IODP-SRM	2.090e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-50	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			274.1	62	XXX-UTESTA-002H_2A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.284e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-50	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			274.6	38.3	XXX-UTESTA-002H_2A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.273e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-50	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			274.4	29.9	XXX-UTESTA-002H_2A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.636e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-50	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			274.8	31	XXX-UTESTA-002H_2A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.529e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-50	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			267.8	75.8	XXX-UTESTA-002H_2A-55:LP-DIR-AF	LIMS	IODP-SRM	1.973e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-55	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			274.4	66.4	XXX-UTESTA-002H_2A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.177e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-55	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			276.4	44.2	XXX-UTESTA-002H_2A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.469e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-55	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			276.5	35.8	XXX-UTESTA-002H_2A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.930e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-55	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			276.9	36.2	XXX-UTESTA-002H_2A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.090e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-55	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			269.1	82.5	XXX-UTESTA-002H_2A-60:LP-DIR-AF	LIMS	IODP-SRM	1.742e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-60	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			277.8	74.5	XXX-UTESTA-002H_2A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.005e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-60	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			279.6	55.2	XXX-UTESTA-002H_2A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.255e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-60	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			279.6	46.9	XXX-UTESTA-002H_2A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.940e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-60	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			280.5	48.5	XXX-UTESTA-002H_2A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.299e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-60	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			266.2	82.3	XXX-UTESTA-002H_2A-65:LP-DIR-AF	LIMS	IODP-SRM	1.550e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-65	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			275.1	74.8	XXX-UTESTA-002H_2A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.901e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-65	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			278.9	57.7	XXX-UTESTA-002H_2A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.736e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-65	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			278.6	50.7	XXX-UTESTA-002H_2A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.557e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-65	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			280.6	53.4	XXX-UTESTA-002H_2A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.986e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-65	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			277	82.8	XXX-UTESTA-002H_2A-70:LP-DIR-AF	LIMS	IODP-SRM	1.451e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-70	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			279.7	76.3	XXX-UTESTA-002H_2A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.457e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-70	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			277.6	60.2	XXX-UTESTA-002H_2A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.460e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-70	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			276.9	52.5	XXX-UTESTA-002H_2A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.353e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-70	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			278.5	56.6	XXX-UTESTA-002H_2A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.783e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-70	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			280.3	83.1	XXX-UTESTA-002H_2A-75:LP-DIR-AF	LIMS	IODP-SRM	1.612e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-75	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			279.6	76.3	XXX-UTESTA-002H_2A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.377e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-75	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			277	61.4	XXX-UTESTA-002H_2A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.632e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-75	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			275.9	53.4	XXX-UTESTA-002H_2A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.366e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-75	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			277.3	58.3	XXX-UTESTA-002H_2A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.745e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-75	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			259.1	81.2	XXX-UTESTA-002H_2A-80:LP-DIR-AF	LIMS	IODP-SRM	1.552e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-80	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			269.5	74.2	XXX-UTESTA-002H_2A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.898e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-80	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			274.1	57.6	XXX-UTESTA-002H_2A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.580e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-80	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			274.5	49.6	XXX-UTESTA-002H_2A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.364e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-80	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			275.4	54.3	XXX-UTESTA-002H_2A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.732e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-80	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			267.9	81	XXX-UTESTA-002H_2A-85:LP-DIR-AF	LIMS	IODP-SRM	1.340e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-85	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			274.8	74.1	XXX-UTESTA-002H_2A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.843e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-85	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			276.1	57.1	XXX-UTESTA-002H_2A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.345e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-85	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			276.1	50	XXX-UTESTA-002H_2A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.286e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-85	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			277.2	54.3	XXX-UTESTA-002H_2A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.693e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-85	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			274	82	XXX-UTESTA-002H_2A-90:LP-DIR-AF	LIMS	IODP-SRM	1.374e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-90	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			275.6	75.3	XXX-UTESTA-002H_2A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.110e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-90	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			273.3	59.3	XXX-UTESTA-002H_2A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.325e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-90	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			272.9	52.2	XXX-UTESTA-002H_2A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.224e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-90	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			273.9	58.1	XXX-UTESTA-002H_2A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.624e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-90	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			270.9	79	XXX-UTESTA-002H_2A-95:LP-DIR-AF	LIMS	IODP-SRM	1.507e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-95	u		2015-04-10T11:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			275.5	70.4	XXX-UTESTA-002H_2A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.028e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-95	u		2015-04-10T11:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			274.4	51.8	XXX-UTESTA-002H_2A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.848e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-95	u		2015-04-10T11:37:00Z	1.000e-02	0	0	0	2.730e+02
	This study			274.5	42.8	XXX-UTESTA-002H_2A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.665e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-95	u		2015-04-10T11:37:00Z	1.500e-02	0	0	0	2.730e+02
	This study			274.8	48.4	XXX-UTESTA-002H_2A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.877e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_2A-95	u		2015-04-10T11:37:00Z	2.000e-02	0	0	0	2.730e+02
	This study			290.9	79.5	XXX-UTESTA-002H_3A-0:LP-DIR-AF	LIMS	IODP-SRM	4.329e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-0	u		2015-04-10T12:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			283.4	69.3	XXX-UTESTA-002H_3A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.576e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-0	u		2015-04-10T12:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			279.6	45.2	XXX-UTESTA-002H_3A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.324e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-0	u		2015-04-10T12:36:00Z	1.000e-02	0	0	0	2.730e+02
	This study			279.9	41.1	XXX-UTESTA-002H_3A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.426e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-0	u		2015-04-10T12:36:00Z	1.500e-02	0	0	0	2.730e+02
	This study			278.4	34.3	XXX-UTESTA-002H_3A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.830e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-0	u		2015-04-10T12:36:00Z	2.000e-02	0	0	0	2.730e+02
	This study			274.2	81	XXX-UTESTA-002H_3A-10:LP-DIR-AF	LIMS	IODP-SRM	1.013e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-10	u		2015-04-10T12:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			274.6	75.7	XXX-UTESTA-002H_3A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.650e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-10	u		2015-04-10T12:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			274.8	62.1	XXX-UTESTA-002H_3A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.135e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-10	u		2015-04-10T12:36:00Z	1.000e-02	0	0	0	2.730e+02
	This study			275.9	60.6	XXX-UTESTA-002H_3A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.272e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-10	u		2015-04-10T12:36:00Z	1.500e-02	0	0	0	2.730e+02
	This study			274.8	54.2	XXX-UTESTA-002H_3A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.068e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-10	u		2015-04-10T12:36:00Z	2.000e-02	0	0	0	2.730e+02
	This study			277.2	78.1	XXX-UTESTA-002H_3A-100:LP-DIR-AF	LIMS	IODP-SRM	5.215e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-100	u		2015-04-10T12:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			275.9	71.9	XXX-UTESTA-002H_3A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.462e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-100	u		2015-04-10T12:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			275.3	61.5	XXX-UTESTA-002H_3A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.893e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-100	u		2015-04-10T12:36:00Z	1.000e-02	0	0	0	2.730e+02
	This study			277.6	66.7	XXX-UTESTA-002H_3A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.310e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-100	u		2015-04-10T12:36:00Z	1.500e-02	0	0	0	2.730e+02
	This study			275.4	59.2	XXX-UTESTA-002H_3A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.153e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-100	u		2015-04-10T12:36:00Z	2.000e-02	0	0	0	2.730e+02
	This study			283.3	72.7	XXX-UTESTA-002H_3A-105:LP-DIR-AF	LIMS	IODP-SRM	6.420e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-105	u		2015-04-10T12:36:00Z	0.000e+00	0	0	0	2.730e+02
	This study			281.1	63.6	XXX-UTESTA-002H_3A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.482e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-105	u		2015-04-10T12:36:00Z	5.000e-03	0	0	0	2.730e+02
	This study			280.4	49.8	XXX-UTESTA-002H_3A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.634e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-002H_3A-105	u		2015-04-10T12:36:00Z	1.000e-02	0	0	0	2.730e+02
