tab 	measurements
experiment	instrument_codes	magn_mass	magn_r2_det	meas_field_dc	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_dc_field
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1835		-0.4321	300.0	IRM-VSM3-LP-HYS-218847-289	LP-HYS	g	13501	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1845		-0.4371	300.0	IRM-VSM3-LP-HYS-218847-290	LP-HYS	g	13502	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1854		-0.4421	300.0	IRM-VSM3-LP-HYS-218847-291	LP-HYS	g	13503	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1864		-0.447	300.0	IRM-VSM3-LP-HYS-218847-292	LP-HYS	g	13504	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1873		-0.4521	300.0	IRM-VSM3-LP-HYS-218847-293	LP-HYS	g	13505	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1882		-0.4571	300.0	IRM-VSM3-LP-HYS-218847-294	LP-HYS	g	13506	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1891		-0.4621	300.0	IRM-VSM3-LP-HYS-218847-295	LP-HYS	g	13507	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.19		-0.4671	300.0	IRM-VSM3-LP-HYS-218847-296	LP-HYS	g	13508	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1909		-0.4721	300.0	IRM-VSM3-LP-HYS-218847-297	LP-HYS	g	13509	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1918		-0.4771	300.0	IRM-VSM3-LP-HYS-218847-298	LP-HYS	g	1351	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1927		-0.4821	300.0	IRM-VSM3-LP-HYS-218847-299	LP-HYS	g	13511	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1936		-0.4871	300.0	IRM-VSM3-LP-HYS-218847-300	LP-HYS	g	13512	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1945		-0.492	300.0	IRM-VSM3-LP-HYS-218847-301	LP-HYS	g	13513	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1953		-0.497	300.0	IRM-VSM3-LP-HYS-218847-302	LP-HYS	g	13514	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1962		-0.502	300.0	IRM-VSM3-LP-HYS-218847-303	LP-HYS	g	13515	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.1971		-0.507	300.0	IRM-VSM3-LP-HYS-218847-304	LP-HYS	g	13516	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.198		-0.512	300.0	IRM-VSM3-LP-HYS-218847-305	LP-HYS	g	13517	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.199		-0.517	300.0	IRM-VSM3-LP-HYS-218847-306	LP-HYS	g	13518	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2		-0.522	300.0	IRM-VSM3-LP-HYS-218847-307	LP-HYS	g	13519	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2008		-0.527	300.0	IRM-VSM3-LP-HYS-218847-308	LP-HYS	g	1352	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2017		-0.532	300.0	IRM-VSM3-LP-HYS-218847-309	LP-HYS	g	13521	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2025		-0.537	300.0	IRM-VSM3-LP-HYS-218847-310	LP-HYS	g	13522	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2034		-0.5421	300.0	IRM-VSM3-LP-HYS-218847-311	LP-HYS	g	13523	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2043		-0.547	300.0	IRM-VSM3-LP-HYS-218847-312	LP-HYS	g	13524	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2051		-0.552	300.0	IRM-VSM3-LP-HYS-218847-313	LP-HYS	g	13525	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.206		-0.557	300.0	IRM-VSM3-LP-HYS-218847-314	LP-HYS	g	13526	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2069		-0.5621	300.0	IRM-VSM3-LP-HYS-218847-315	LP-HYS	g	13527	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2077		-0.5671	300.0	IRM-VSM3-LP-HYS-218847-316	LP-HYS	g	13528	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2086		-0.572	300.0	IRM-VSM3-LP-HYS-218847-317	LP-HYS	g	13529	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2094		-0.5769	300.0	IRM-VSM3-LP-HYS-218847-318	LP-HYS	g	1353	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2103		-0.5819	300.0	IRM-VSM3-LP-HYS-218847-319	LP-HYS	g	13531	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2111		-0.587	300.0	IRM-VSM3-LP-HYS-218847-320	LP-HYS	g	13532	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.212		-0.5919	300.0	IRM-VSM3-LP-HYS-218847-321	LP-HYS	g	13533	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2128		-0.5969	300.0	IRM-VSM3-LP-HYS-218847-322	LP-HYS	g	13534	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2137		-0.6019	300.0	IRM-VSM3-LP-HYS-218847-323	LP-HYS	g	13535	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2146		-0.607	300.0	IRM-VSM3-LP-HYS-218847-324	LP-HYS	g	13536	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2155		-0.612	300.0	IRM-VSM3-LP-HYS-218847-325	LP-HYS	g	13537	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2164		-0.6169	300.0	IRM-VSM3-LP-HYS-218847-326	LP-HYS	g	13538	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2173		-0.622	300.0	IRM-VSM3-LP-HYS-218847-327	LP-HYS	g	13539	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2181		-0.627	300.0	IRM-VSM3-LP-HYS-218847-328	LP-HYS	g	1354	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2189		-0.632	300.0	IRM-VSM3-LP-HYS-218847-329	LP-HYS	g	13541	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2198		-0.6369	300.0	IRM-VSM3-LP-HYS-218847-330	LP-HYS	g	13542	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2206		-0.642	300.0	IRM-VSM3-LP-HYS-218847-331	LP-HYS	g	13543	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2215		-0.647	300.0	IRM-VSM3-LP-HYS-218847-332	LP-HYS	g	13544	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2223		-0.652	300.0	IRM-VSM3-LP-HYS-218847-333	LP-HYS	g	13545	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2231		-0.657	300.0	IRM-VSM3-LP-HYS-218847-334	LP-HYS	g	13546	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.224		-0.6619	300.0	IRM-VSM3-LP-HYS-218847-335	LP-HYS	g	13547	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2249		-0.6669	300.0	IRM-VSM3-LP-HYS-218847-336	LP-HYS	g	13548	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2257		-0.6719	300.0	IRM-VSM3-LP-HYS-218847-337	LP-HYS	g	13549	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2265		-0.6769	300.0	IRM-VSM3-LP-HYS-218847-338	LP-HYS	g	1355	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2273		-0.6818	300.0	IRM-VSM3-LP-HYS-218847-339	LP-HYS	g	13551	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2281		-0.6869	300.0	IRM-VSM3-LP-HYS-218847-340	LP-HYS	g	13552	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2291		-0.6919	300.0	IRM-VSM3-LP-HYS-218847-341	LP-HYS	g	13553	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2301		-0.6969	300.0	IRM-VSM3-LP-HYS-218847-342	LP-HYS	g	13554	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2311		-0.7018	300.0	IRM-VSM3-LP-HYS-218847-343	LP-HYS	g	13555	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2321		-0.7069	300.0	IRM-VSM3-LP-HYS-218847-344	LP-HYS	g	13556	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.233		-0.7119	300.0	IRM-VSM3-LP-HYS-218847-345	LP-HYS	g	13557	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2338		-0.7169	300.0	IRM-VSM3-LP-HYS-218847-346	LP-HYS	g	13558	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2346		-0.7219	300.0	IRM-VSM3-LP-HYS-218847-347	LP-HYS	g	13559	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2354		-0.7269	300.0	IRM-VSM3-LP-HYS-218847-348	LP-HYS	g	1356	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2362		-0.7319	300.0	IRM-VSM3-LP-HYS-218847-349	LP-HYS	g	13561	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.237		-0.7369	300.0	IRM-VSM3-LP-HYS-218847-350	LP-HYS	g	13562	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2377		-0.7419	300.0	IRM-VSM3-LP-HYS-218847-351	LP-HYS	g	13563	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2386		-0.7468	300.0	IRM-VSM3-LP-HYS-218847-352	LP-HYS	g	13564	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2394		-0.7518	300.0	IRM-VSM3-LP-HYS-218847-353	LP-HYS	g	13565	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2403		-0.7568	300.0	IRM-VSM3-LP-HYS-218847-354	LP-HYS	g	13566	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2411		-0.7618	300.0	IRM-VSM3-LP-HYS-218847-355	LP-HYS	g	13567	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2419		-0.7667	300.0	IRM-VSM3-LP-HYS-218847-356	LP-HYS	g	13568	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2427		-0.7717	300.0	IRM-VSM3-LP-HYS-218847-357	LP-HYS	g	13569	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2435		-0.7768	300.0	IRM-VSM3-LP-HYS-218847-358	LP-HYS	g	1357	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2444		-0.7818	300.0	IRM-VSM3-LP-HYS-218847-359	LP-HYS	g	13571	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2452		-0.7867	300.0	IRM-VSM3-LP-HYS-218847-360	LP-HYS	g	13572	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2461		-0.7917	300.0	IRM-VSM3-LP-HYS-218847-361	LP-HYS	g	13573	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.247		-0.7968	300.0	IRM-VSM3-LP-HYS-218847-362	LP-HYS	g	13574	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2478		-0.8018	300.0	IRM-VSM3-LP-HYS-218847-363	LP-HYS	g	13575	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2486		-0.8067	300.0	IRM-VSM3-LP-HYS-218847-364	LP-HYS	g	13576	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2494		-0.8118	300.0	IRM-VSM3-LP-HYS-218847-365	LP-HYS	g	13577	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2503		-0.8168	300.0	IRM-VSM3-LP-HYS-218847-366	LP-HYS	g	13578	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2511		-0.8218	300.0	IRM-VSM3-LP-HYS-218847-367	LP-HYS	g	13579	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.252		-0.8268	300.0	IRM-VSM3-LP-HYS-218847-368	LP-HYS	g	1358	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2529		-0.8317	300.0	IRM-VSM3-LP-HYS-218847-369	LP-HYS	g	13581	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2538		-0.8367	300.0	IRM-VSM3-LP-HYS-218847-370	LP-HYS	g	13582	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2546		-0.8417	300.0	IRM-VSM3-LP-HYS-218847-371	LP-HYS	g	13583	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2554		-0.8467	300.0	IRM-VSM3-LP-HYS-218847-372	LP-HYS	g	13584	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2561		-0.8516	300.0	IRM-VSM3-LP-HYS-218847-373	LP-HYS	g	13585	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2569		-0.8567	300.0	IRM-VSM3-LP-HYS-218847-374	LP-HYS	g	13586	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2577		-0.8617	300.0	IRM-VSM3-LP-HYS-218847-375	LP-HYS	g	13587	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2585		-0.8667	300.0	IRM-VSM3-LP-HYS-218847-376	LP-HYS	g	13588	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2594		-0.8716	300.0	IRM-VSM3-LP-HYS-218847-377	LP-HYS	g	13589	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2602		-0.8767	300.0	IRM-VSM3-LP-HYS-218847-378	LP-HYS	g	1359	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2611		-0.8817	300.0	IRM-VSM3-LP-HYS-218847-379	LP-HYS	g	13591	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.262		-0.8867	300.0	IRM-VSM3-LP-HYS-218847-380	LP-HYS	g	13592	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2628		-0.8916	300.0	IRM-VSM3-LP-HYS-218847-381	LP-HYS	g	13593	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2637		-0.8966	300.0	IRM-VSM3-LP-HYS-218847-382	LP-HYS	g	13594	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2645		-0.9017	300.0	IRM-VSM3-LP-HYS-218847-383	LP-HYS	g	13595	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2653		-0.9067	300.0	IRM-VSM3-LP-HYS-218847-384	LP-HYS	g	13596	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2661		-0.9116	300.0	IRM-VSM3-LP-HYS-218847-385	LP-HYS	g	13597	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2669		-0.9165	300.0	IRM-VSM3-LP-HYS-218847-386	LP-HYS	g	13598	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2677		-0.9215	300.0	IRM-VSM3-LP-HYS-218847-387	LP-HYS	g	13599	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2686		-0.9265	300.0	IRM-VSM3-LP-HYS-218847-388	LP-HYS	g	136	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2694		-0.9315	300.0	IRM-VSM3-LP-HYS-218847-389	LP-HYS	g	13601	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2703		-0.9364	300.0	IRM-VSM3-LP-HYS-218847-390	LP-HYS	g	13602	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2712		-0.9414	300.0	IRM-VSM3-LP-HYS-218847-391	LP-HYS	g	13603	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.272		-0.9465	300.0	IRM-VSM3-LP-HYS-218847-392	LP-HYS	g	13604	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2728		-0.9515	300.0	IRM-VSM3-LP-HYS-218847-393	LP-HYS	g	13605	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2736		-0.9564	300.0	IRM-VSM3-LP-HYS-218847-394	LP-HYS	g	13606	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2744		-0.9614	300.0	IRM-VSM3-LP-HYS-218847-395	LP-HYS	g	13607	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2752		-0.9665	300.0	IRM-VSM3-LP-HYS-218847-396	LP-HYS	g	13608	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.276		-0.9715	300.0	IRM-VSM3-LP-HYS-218847-397	LP-HYS	g	13609	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2769		-0.9764	300.0	IRM-VSM3-LP-HYS-218847-398	LP-HYS	g	1361	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2777		-0.9814	300.0	IRM-VSM3-LP-HYS-218847-399	LP-HYS	g	13611	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2786		-0.9865	300.0	IRM-VSM3-LP-HYS-218847-400	LP-HYS	g	13612	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2806		-0.9989	300.0	IRM-VSM3-LP-HYS-218847-401	LP-HYS	g	13613	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2806		-0.9989	300.0	IRM-VSM3-LP-HYS-218847-402	LP-HYS	g	13614	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2803		-0.9976	300.0	IRM-VSM3-LP-HYS-218847-403	LP-HYS	g	13615	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2799		-0.9946	300.0	IRM-VSM3-LP-HYS-218847-404	LP-HYS	g	13616	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2793		-0.9906	300.0	IRM-VSM3-LP-HYS-218847-405	LP-HYS	g	13617	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2786		-0.986	300.0	IRM-VSM3-LP-HYS-218847-406	LP-HYS	g	13618	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2778		-0.9812	300.0	IRM-VSM3-LP-HYS-218847-407	LP-HYS	g	13619	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2771		-0.9764	300.0	IRM-VSM3-LP-HYS-218847-408	LP-HYS	g	1362	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2762		-0.9714	300.0	IRM-VSM3-LP-HYS-218847-409	LP-HYS	g	13621	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2754		-0.9663	300.0	IRM-VSM3-LP-HYS-218847-410	LP-HYS	g	13622	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2745		-0.9613	300.0	IRM-VSM3-LP-HYS-218847-411	LP-HYS	g	13623	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2737		-0.9564	300.0	IRM-VSM3-LP-HYS-218847-412	LP-HYS	g	13624	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2728		-0.9514	300.0	IRM-VSM3-LP-HYS-218847-413	LP-HYS	g	13625	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.272		-0.9463	300.0	IRM-VSM3-LP-HYS-218847-414	LP-HYS	g	13626	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2711		-0.9413	300.0	IRM-VSM3-LP-HYS-218847-415	LP-HYS	g	13627	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2703		-0.9364	300.0	IRM-VSM3-LP-HYS-218847-416	LP-HYS	g	13628	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2695		-0.9314	300.0	IRM-VSM3-LP-HYS-218847-417	LP-HYS	g	13629	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2687		-0.9264	300.0	IRM-VSM3-LP-HYS-218847-418	LP-HYS	g	1363	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2678		-0.9214	300.0	IRM-VSM3-LP-HYS-218847-419	LP-HYS	g	13631	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.267		-0.9165	300.0	IRM-VSM3-LP-HYS-218847-420	LP-HYS	g	13632	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2662		-0.9116	300.0	IRM-VSM3-LP-HYS-218847-421	LP-HYS	g	13633	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2654		-0.9065	300.0	IRM-VSM3-LP-HYS-218847-422	LP-HYS	g	13634	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2646		-0.9015	300.0	IRM-VSM3-LP-HYS-218847-423	LP-HYS	g	13635	NED18-2c	u	2020:01:06:14:08:00.00	
IRM-VSM3-LP-HYS-218847	IRM-VSM3	-0.2639		-0.8965	300.0	IRM-VSM3-LP-HYS-218847-424	LP-HYS	g	13636	NED18-2c	u	2020:01:06:14:08:00.00	
